quarter,region,metric,value,basis,source,quote
4Q24,emea,revenue_yoy_pct,16.25,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q24,latam,adr_yoy_exfx_pct,4.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (4Q24 letter),
4Q24,latam,adr_yoy_reported_pct,-5.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (4Q24 letter),
4Q24,latam,domestic_nights_growth_latam_pct,30.0,disclosed numeric,Airbnb shareholder letter / call (4Q24 letter),"• Latin America: In Latin America, we saw low-20s Nights and Experiences Booked growth in Q4 2024 compared to Q4 2023."
4Q24,latam,nights_share_est_pct,13.1,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
4Q24,latam,nights_yoy_differential_pp,9.15,derived: region minus total (bucket),derived from the two rows above,
4Q24,latam,nights_yoy_hi_pct,23.0,bucket,Airbnb shareholder letter / call (4Q24 letter),
4Q24,latam,nights_yoy_lo_pct,20.0,bucket,Airbnb shareholder letter / call (4Q24 letter),
4Q24,latam,nights_yoy_pct,21.5,bucket,Airbnb shareholder letter / call (4Q24 letter),low-20s growth; domestic nights +30%
4Q24,latam,origin_nights_growth_brazil_pct,21.0,disclosed numeric,Airbnb shareholder letter / call (4Q24 letter),"We also successfully introduced a local payment method, Pix, in Brazil which led to an uplift in bookings and first-time bookers."
4Q24,latam,revenue_musd,278.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q24,latam,revenue_share_pct,11.21,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q24,latam,revenue_yoy_pct,12.1,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q24,na,adr_yoy_reported_pct,3.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (4Q24 letter),
4Q24,na,bea_inbound_foreign_travel_in_us_yoy_pct,7.56,"third-party statistic (BEA PCE by function, real, y/y)","BEA via FRED, pulled by WS05 2026-09-06",
4Q24,na,bea_outbound_us_travel_abroad_yoy_pct,14.01,"third-party statistic (BEA PCE by function, real, y/y)","BEA via FRED, pulled by WS05 2026-09-06",
4Q24,na,nights_share_est_pct,32.4,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
4Q24,na,nights_yoy_differential_pp,-7.35,derived: region minus total (bucket),derived from the two rows above,
4Q24,na,nights_yoy_hi_pct,6.0,bucket,Airbnb shareholder letter / call (4Q24 letter),
4Q24,na,nights_yoy_lo_pct,4.0,bucket,Airbnb shareholder letter / call (4Q24 letter),
4Q24,na,nights_yoy_pct,5.0,bucket,Airbnb shareholder letter / call (4Q24 letter),"mid-single digits growth, an acceleration relative to Q3 2024"
4Q24,na,revenue_musd,1111.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q24,na,revenue_share_pct,44.8,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q24,na,revenue_yoy_pct,6.52,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q24,total,nights_yoy_pct,12.35,disclosed numeric,Airbnb shareholder letter 4Q24 (KPI table),
1Q25,apac,adr_yoy_exfx_pct,3.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (1Q25 letter and call),
1Q25,apac,adr_yoy_reported_pct,-1.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (1Q25 letter and call),
1Q25,apac,domestic_nights_growth_japan_pct,21.0,disclosed numeric,Airbnb shareholder letter / call (1Q25 letter and call),"Late last year, in order to raise awareness of Airbnb to Japanese travelers, we launched a brand campaign centered on domestic travel."
1Q25,apac,nights_share_est_pct,15.6,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
1Q25,apac,nights_yoy_differential_pp,7.08,derived: region minus total (bucket),derived from the two rows above,
1Q25,apac,nights_yoy_hi_pct,16.0,bucket,Airbnb shareholder letter / call (1Q25 letter and call),
1Q25,apac,nights_yoy_lo_pct,14.0,bucket,Airbnb shareholder letter / call (1Q25 letter and call),
1Q25,apac,nights_yoy_pct,15.0,bucket,Airbnb shareholder letter / call (1Q25 letter and call),mid-teens growth; Japan domestic >20%
1Q25,apac,revenue_musd,278.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q25,apac,revenue_share_pct,12.24,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q25,apac,revenue_yoy_pct,9.88,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q25,emea,adr_yoy_exfx_pct,4.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (1Q25 letter and call),
1Q25,emea,adr_yoy_reported_pct,2.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (1Q25 letter and call),
1Q25,emea,eurostat_eu27_platform_domestic_yoy_pct,5.696,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
1Q25,emea,eurostat_eu27_platform_foreign_share_chg_pp,0.234,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
1Q25,emea,eurostat_eu27_platform_foreign_share_pct,58.678,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
1Q25,emea,eurostat_eu27_platform_foreign_yoy_pct,6.719,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
1Q25,emea,eurostat_eu27_platform_nights_yoy_pct,6.294,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
1Q25,emea,nights_share_est_pct,38.9,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
1Q25,emea,nights_yoy_differential_pp,-2.92,derived: region minus total (bucket),derived from the two rows above,
1Q25,emea,nights_yoy_hi_pct,6.0,bucket,Airbnb shareholder letter / call (1Q25 letter and call),
1Q25,emea,nights_yoy_lo_pct,4.0,bucket,Airbnb shareholder letter / call (1Q25 letter and call),
1Q25,emea,nights_yoy_pct,5.0,bucket,Airbnb shareholder letter / call (1Q25 letter and call),mid-single digits growth
1Q25,emea,revenue_musd,597.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q25,emea,revenue_share_pct,26.28,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q25,emea,revenue_yoy_pct,5.29,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q25,latam,adr_yoy_exfx_pct,2.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (1Q25 letter and call),
1Q25,latam,adr_yoy_reported_pct,-7.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (1Q25 letter and call),
1Q25,latam,corridor_commentary_canada_to_mexico,,qualitative / management statement,Airbnb shareholder letter 1Q25,Nights booked by Canadian guests to destinations in Mexico increased 27% year-over-year in March.
1Q25,latam,nights_share_est_pct,13.4,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
1Q25,latam,nights_yoy_differential_pp,13.58,derived: region minus total (bucket),derived from the two rows above,
1Q25,latam,nights_yoy_hi_pct,23.0,bucket,Airbnb shareholder letter / call (1Q25 letter and call),
1Q25,latam,nights_yoy_lo_pct,20.0,bucket,Airbnb shareholder letter / call (1Q25 letter and call),
1Q25,latam,nights_yoy_pct,21.5,bucket,Airbnb shareholder letter / call (1Q25 letter and call),low-20s growth; Brazil origin +27%
1Q25,latam,origin_nights_growth_brazil_pct,27.0,disclosed numeric,Airbnb shareholder letter / call (1Q25 letter and call),"In Brazil, origin nights booked grew 27% in Q1 2025–an acceleration from Q4 2024."
1Q25,latam,revenue_musd,343.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q25,latam,revenue_share_pct,15.1,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q25,latam,revenue_yoy_pct,11.73,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q25,na,adr_yoy_exfx_pct,3.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (1Q25 letter and call),
1Q25,na,adr_yoy_reported_pct,2.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (1Q25 letter and call),
1Q25,na,bea_inbound_foreign_travel_in_us_yoy_pct,-0.37,"third-party statistic (BEA PCE by function, real, y/y)","BEA via FRED, pulled by WS05 2026-09-06",
1Q25,na,bea_outbound_us_travel_abroad_yoy_pct,9.7,"third-party statistic (BEA PCE by function, real, y/y)","BEA via FRED, pulled by WS05 2026-09-06",
1Q25,na,corridor_commentary_canada_to_us,,qualitative / management statement,Airbnb shareholder letter 1Q25,"Looking at specific corridors, while we saw softness in travel from Canada to the U.S. during the end of Q1 2025, Canadian guests continued to travel on Airbnb."
1Q25,na,management_statement_us_inbound_share,,qualitative / management statement,Airbnb shareholder letter 1Q25,The vast majority of nights booked in the U.S. are by domestic travelers - only a single-digit percentage of global nights booked are international inbound to the U.S.
1Q25,na,nights_share_est_pct,32.2,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
1Q25,na,nights_yoy_differential_pp,-5.92,derived: region minus total (bucket),derived from the two rows above,
1Q25,na,nights_yoy_hi_pct,3.0,bucket,Airbnb shareholder letter / call (1Q25 letter and call),
1Q25,na,nights_yoy_lo_pct,1.0,bucket,Airbnb shareholder letter / call (1Q25 letter and call),
1Q25,na,nights_yoy_pct,2.0,bucket,Airbnb shareholder letter / call (1Q25 letter and call),low-single digits growth; softness Canada to U.S. late in Q1
1Q25,na,revenue_musd,1054.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q25,na,revenue_share_pct,46.39,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q25,na,revenue_yoy_pct,3.84,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
1Q25,total,na_share_of_nights_pct,30.0,disclosed numeric,Airbnb shareholder letter / call (1Q25 letter and call),"Late last year, in order to raise awareness of Airbnb to Japanese travelers, we launched a brand campaign centered on domestic travel."
1Q25,total,nights_yoy_pct,7.92,disclosed numeric,Airbnb shareholder letter 1Q25 (KPI table),
2Q25,apac,adr_yoy_exfx_pct,1.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (2Q25 letter and call),
2Q25,apac,adr_yoy_reported_pct,2.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (2Q25 letter and call),
2Q25,apac,nights_share_est_pct,15.8,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
2Q25,apac,nights_yoy_differential_pp,7.57,derived: region minus total (bucket),derived from the two rows above,
2Q25,apac,nights_yoy_hi_pct,16.0,bucket,Airbnb shareholder letter / call (2Q25 letter and call),
2Q25,apac,nights_yoy_lo_pct,14.0,bucket,Airbnb shareholder letter / call (2Q25 letter and call),
2Q25,apac,nights_yoy_pct,15.0,bucket,Airbnb shareholder letter / call (2Q25 letter and call),mid-teens growth; Japan accelerated
2Q25,apac,revenue_musd,255.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q25,apac,revenue_share_pct,8.24,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q25,apac,revenue_yoy_pct,23.19,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q25,emea,adr_yoy_exfx_pct,3.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (2Q25 letter and call),
2Q25,emea,adr_yoy_reported_pct,9.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (2Q25 letter and call),
2Q25,emea,eurostat_eu27_platform_domestic_yoy_pct,20.678,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
2Q25,emea,eurostat_eu27_platform_foreign_share_chg_pp,-0.915,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
2Q25,emea,eurostat_eu27_platform_foreign_share_pct,63.543,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
2Q25,emea,eurostat_eu27_platform_foreign_yoy_pct,15.977,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
2Q25,emea,eurostat_eu27_platform_nights_yoy_pct,17.648,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
2Q25,emea,nights_share_est_pct,39.2,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
2Q25,emea,nights_yoy_differential_pp,-2.43,derived: region minus total (bucket),derived from the two rows above,
2Q25,emea,nights_yoy_hi_pct,6.0,bucket,Airbnb shareholder letter / call (2Q25 letter and call),
2Q25,emea,nights_yoy_lo_pct,4.0,bucket,Airbnb shareholder letter / call (2Q25 letter and call),
2Q25,emea,nights_yoy_pct,5.0,bucket,Airbnb shareholder letter / call (2Q25 letter and call),mid-single digit growth; Germany double-digit
2Q25,emea,revenue_musd,1233.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q25,emea,revenue_share_pct,39.83,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q25,emea,revenue_yoy_pct,17.65,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q25,latam,adr_yoy_exfx_pct,2.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (2Q25 letter and call),
2Q25,latam,adr_yoy_reported_pct,-3.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (2Q25 letter and call),
2Q25,latam,nights_share_est_pct,13.5,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
2Q25,latam,nights_yoy_differential_pp,10.57,derived: region minus total (bucket),derived from the two rows above,
2Q25,latam,nights_yoy_hi_pct,19.0,bucket,Airbnb shareholder letter / call (2Q25 letter and call),
2Q25,latam,nights_yoy_lo_pct,17.0,bucket,Airbnb shareholder letter / call (2Q25 letter and call),
2Q25,latam,nights_yoy_pct,18.0,bucket,Airbnb shareholder letter / call (2Q25 letter and call),high-teens growth; Brazil origin high-teens
2Q25,latam,origin_nights_growth_brazil_pct,18.0,disclosed numeric,Airbnb shareholder letter / call (2Q25 letter and call),"Brazil continued to drive meaningful growth across the region, with origin nights booked increasing at a high-teens rate and first-time bookers growing approximately 20% in Q2 2025 compared to Q2 2024"
2Q25,latam,revenue_musd,231.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q25,latam,revenue_share_pct,7.46,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q25,latam,revenue_yoy_pct,24.86,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q25,na,adr_yoy_reported_pct,3.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (2Q25 letter and call),
2Q25,na,bea_inbound_foreign_travel_in_us_yoy_pct,-5.0,"third-party statistic (BEA PCE by function, real, y/y)","BEA via FRED, pulled by WS05 2026-09-06",
2Q25,na,bea_outbound_us_travel_abroad_yoy_pct,8.42,"third-party statistic (BEA PCE by function, real, y/y)","BEA via FRED, pulled by WS05 2026-09-06",
2Q25,na,corridor_commentary_canada_to_us,,qualitative / management statement,Airbnb shareholder letter 2Q25,"While travel from Canada to the U.S. remained soft in Q2 2025, total nights booked by Canadians - both within Canada and to destinations outside of North America - accelerated from Q1 2025."
2Q25,na,nights_share_est_pct,31.5,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
2Q25,na,nights_yoy_differential_pp,-5.43,derived: region minus total (bucket),derived from the two rows above,
2Q25,na,nights_yoy_hi_pct,3.0,bucket,Airbnb shareholder letter / call (2Q25 letter and call),
2Q25,na,nights_yoy_lo_pct,1.0,bucket,Airbnb shareholder letter / call (2Q25 letter and call),
2Q25,na,nights_yoy_pct,2.0,bucket,Airbnb shareholder letter / call (2Q25 letter and call),low-single digit growth; U.S. destination nights accelerated each month
2Q25,na,revenue_musd,1377.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q25,na,revenue_share_pct,44.48,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q25,na,revenue_yoy_pct,5.28,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
2Q25,total,na_share_of_nights_pct,30.0,disclosed numeric,Airbnb shareholder letter / call (2Q25 letter and call),"In Q2 2025, we saw year-over-year growth of origin nights booked accelerate relative to Q1 2025, driven by higher domestic travel and the number of first-time bookers in Japan, which increased 15% yea"
2Q25,total,nights_yoy_pct,7.43,disclosed numeric,Airbnb shareholder letter 2Q25 (KPI table),
3Q25,apac,adr_yoy_exfx_pct,3.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (3Q25 call),
3Q25,apac,adr_yoy_reported_pct,2.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (3Q25 call),
3Q25,apac,domestic_nights_growth_japan_pct,27.0,disclosed numeric,Airbnb shareholder letter / call (3Q25 call),"Our strategy is also attracting new users to the platform more broadly across Asia Pacific, with first-time bookers increasing over 20% in Japan and nearly 50% in India on a year-over-year basis."
3Q25,apac,nights_share_est_pct,15.8,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
3Q25,apac,nights_yoy_differential_pp,6.2,derived: region minus total (bucket),derived from the two rows above,
3Q25,apac,nights_yoy_hi_pct,16.0,bucket,Airbnb shareholder letter / call (3Q25 call),
3Q25,apac,nights_yoy_lo_pct,14.0,bucket,Airbnb shareholder letter / call (3Q25 call),
3Q25,apac,nights_yoy_pct,15.0,bucket,Airbnb shareholder letter / call (3Q25 call),mid-teens growth; Japan domestic +27%
3Q25,apac,revenue_musd,272.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
3Q25,apac,revenue_share_pct,6.64,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
3Q25,apac,revenue_yoy_pct,15.74,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
3Q25,emea,adr_yoy_exfx_pct,4.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (3Q25 call),
3Q25,emea,adr_yoy_reported_pct,10.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (3Q25 call),
3Q25,emea,eurostat_eu27_platform_domestic_yoy_pct,9.404,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
3Q25,emea,eurostat_eu27_platform_foreign_share_chg_pp,0.137,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
3Q25,emea,eurostat_eu27_platform_foreign_share_pct,63.306,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
3Q25,emea,eurostat_eu27_platform_foreign_yoy_pct,10.052,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
3Q25,emea,eurostat_eu27_platform_nights_yoy_pct,9.814,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
3Q25,emea,nights_share_est_pct,40.0,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
3Q25,emea,nights_yoy_differential_pp,-3.8,derived: region minus total (bucket),derived from the two rows above,
3Q25,emea,nights_yoy_hi_pct,6.0,bucket,Airbnb shareholder letter / call (3Q25 call),
3Q25,emea,nights_yoy_lo_pct,4.0,bucket,Airbnb shareholder letter / call (3Q25 call),
3Q25,emea,nights_yoy_pct,5.0,bucket,Airbnb shareholder letter / call (3Q25 call),mid-single digit growth; unfavourable Paris 2024 comparison
3Q25,emea,revenue_musd,1969.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
3Q25,emea,revenue_share_pct,48.08,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
3Q25,emea,revenue_yoy_pct,14.08,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
3Q25,latam,adr_yoy_exfx_pct,3.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (3Q25 call),
3Q25,latam,adr_yoy_reported_pct,4.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (3Q25 call),
3Q25,latam,nights_share_est_pct,13.5,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
3Q25,latam,nights_yoy_differential_pp,12.7,derived: region minus total (bucket),derived from the two rows above,
3Q25,latam,nights_yoy_hi_pct,23.0,bucket,Airbnb shareholder letter / call (3Q25 call),
3Q25,latam,nights_yoy_lo_pct,20.0,bucket,Airbnb shareholder letter / call (3Q25 call),
3Q25,latam,nights_yoy_pct,21.5,bucket,Airbnb shareholder letter / call (3Q25 call),low-20s growth; Brazil origin >20%
3Q25,latam,origin_nights_growth_brazil_pct,21.0,disclosed numeric,Airbnb shareholder letter / call (3Q25 call),Giving guests in Brazil this option has already accounted for nearly 50% of total bookings value in Q3.
3Q25,latam,revenue_musd,235.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
3Q25,latam,revenue_share_pct,5.74,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
3Q25,latam,revenue_yoy_pct,18.09,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
3Q25,na,adr_yoy_reported_pct,5.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (3Q25 call),
3Q25,na,bea_inbound_foreign_travel_in_us_yoy_pct,-8.61,"third-party statistic (BEA PCE by function, real, y/y)","BEA via FRED, pulled by WS05 2026-09-06",
3Q25,na,bea_outbound_us_travel_abroad_yoy_pct,5.16,"third-party statistic (BEA PCE by function, real, y/y)","BEA via FRED, pulled by WS05 2026-09-06",
3Q25,na,nights_share_est_pct,30.7,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
3Q25,na,nights_yoy_differential_pp,-3.8,derived: region minus total (bucket),derived from the two rows above,
3Q25,na,nights_yoy_hi_pct,6.0,bucket,Airbnb shareholder letter / call (3Q25 call),
3Q25,na,nights_yoy_lo_pct,4.0,bucket,Airbnb shareholder letter / call (3Q25 call),
3Q25,na,nights_yoy_pct,5.0,bucket,Airbnb shareholder letter / call (3Q25 call),"mid-single digit growth, sequential acceleration (Reserve Now Pay Later)"
3Q25,na,revenue_musd,1619.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
3Q25,na,revenue_share_pct,39.54,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
3Q25,na,revenue_yoy_pct,2.99,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
3Q25,total,events_and_shocks,,qualitative,Airbnb shareholder letter / call (3Q25 call),EMEA faced Paris 2024 comparison
3Q25,total,na_share_of_nights_pct,30.0,disclosed numeric,Airbnb shareholder letter / call (3Q25 call),"We continued to see growth in both high-density urban and non-urban destinations, with the most growth in those regions with the highest demand—Latin America and Asia Pacific."
3Q25,total,nights_yoy_pct,8.8,disclosed numeric,Airbnb shareholder letter 3Q25 (KPI table),
4Q25,apac,adr_yoy_exfx_pct,2.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (4Q25 call),
4Q25,apac,adr_yoy_reported_pct,2.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (4Q25 call),
4Q25,apac,nights_share_est_pct,16.1,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
4Q25,apac,nights_yoy_differential_pp,5.18,derived: region minus total (bucket),derived from the two rows above,
4Q25,apac,nights_yoy_hi_pct,16.0,bucket,Airbnb shareholder letter / call (4Q25 call),
4Q25,apac,nights_yoy_lo_pct,14.0,bucket,Airbnb shareholder letter / call (4Q25 call),
4Q25,apac,nights_yoy_pct,15.0,bucket,Airbnb shareholder letter / call (4Q25 call),mid-teens growth; India origin +50%
4Q25,apac,origin_nights_growth_india_pct,50.0,disclosed numeric,Airbnb shareholder letter / call (4Q25 call),"In addition to continued strength in domestic travel in Japan, Q4 2025 nights booked on an origin basis in India grew 50% year-over-year and first-time bookers grew more than 60% year-over-year."
4Q25,apac,revenue_musd,351.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q25,apac,revenue_share_pct,12.63,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q25,apac,revenue_yoy_pct,18.18,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
4Q25,emea,adr_yoy_exfx_pct,4.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (4Q25 call),
4Q25,emea,adr_yoy_reported_pct,12.0,disclosed numeric (rounded to 1pp in the letter),Airbnb shareholder letter / call (4Q25 call),
4Q25,emea,eurostat_eu27_platform_domestic_yoy_pct,9.972,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
4Q25,emea,eurostat_eu27_platform_foreign_share_chg_pp,0.34,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
4Q25,emea,eurostat_eu27_platform_foreign_share_pct,60.277,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
4Q25,emea,eurostat_eu27_platform_foreign_yoy_pct,11.541,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
4Q25,emea,eurostat_eu27_platform_nights_yoy_pct,10.913,"third-party statistic (Eurostat tour_ce_omr experimental, residence of guest)","Eurostat, extracted 2026-07-02 vintage; complete quarters only",
4Q25,emea,nights_share_est_pct,40.0,WS10 estimate (revenue / regional ADR index),data/processed/overnight/10_regional_panel_quarterly.csv,
4Q25,emea,nights_yoy_differential_pp,-1.82,derived: region minus total (bucket),derived from the two rows above,
4Q25,emea,nights_yoy_hi_pct,9.0,bucket,Airbnb shareholder letter / call (4Q25 call),
4Q25,emea,nights_yoy_lo_pct,7.0,bucket,Airbnb shareholder letter / call (4Q25 call),
4Q25,emea,nights_yoy_pct,8.0,bucket,Airbnb shareholder letter / call (4Q25 call),"high-single digit growth, acceleration vs Q3 (UK, Spain, Italy)"
4Q25,emea,revenue_musd,930.0,XBRL srt:StatementGeographicalAxis,10-Q/10-K XBRL via EDGAR,
