date,ccy,fred_id,usd_per_unit,unit
2020-03-25,USD_BROAD,DTWEXBGS,124.7916,index_level_usd_strength
2020-03-26,USD_BROAD,DTWEXBGS,122.4308,index_level_usd_strength
2020-03-27,USD_BROAD,DTWEXBGS,122.4007,index_level_usd_strength
2020-03-30,USD_BROAD,DTWEXBGS,123.2883,index_level_usd_strength
2020-03-31,USD_BROAD,DTWEXBGS,122.5301,index_level_usd_strength
2020-04-01,USD_BROAD,DTWEXBGS,123.7933,index_level_usd_strength
2020-04-02,USD_BROAD,DTWEXBGS,123.5916,index_level_usd_strength
2020-04-03,USD_BROAD,DTWEXBGS,124.4152,index_level_usd_strength
2020-04-06,USD_BROAD,DTWEXBGS,124.16,index_level_usd_strength
2020-04-07,USD_BROAD,DTWEXBGS,123.0956,index_level_usd_strength
2020-04-08,USD_BROAD,DTWEXBGS,123.2216,index_level_usd_strength
2020-04-09,USD_BROAD,DTWEXBGS,122.476,index_level_usd_strength
2020-04-10,USD_BROAD,DTWEXBGS,122.1592,index_level_usd_strength
2020-04-13,USD_BROAD,DTWEXBGS,122.5203,index_level_usd_strength
2020-04-14,USD_BROAD,DTWEXBGS,122.1121,index_level_usd_strength
2020-04-15,USD_BROAD,DTWEXBGS,123.0752,index_level_usd_strength
2020-04-16,USD_BROAD,DTWEXBGS,123.4615,index_level_usd_strength
2020-04-17,USD_BROAD,DTWEXBGS,122.871,index_level_usd_strength
2020-04-20,USD_BROAD,DTWEXBGS,123.1033,index_level_usd_strength
2020-04-21,USD_BROAD,DTWEXBGS,123.9116,index_level_usd_strength
2020-04-22,USD_BROAD,DTWEXBGS,123.9256,index_level_usd_strength
2020-04-23,USD_BROAD,DTWEXBGS,123.7542,index_level_usd_strength
2020-04-24,USD_BROAD,DTWEXBGS,124.1615,index_level_usd_strength
2020-04-27,USD_BROAD,DTWEXBGS,123.8843,index_level_usd_strength
2020-04-28,USD_BROAD,DTWEXBGS,123.3693,index_level_usd_strength
2020-04-29,USD_BROAD,DTWEXBGS,122.7782,index_level_usd_strength
2020-04-30,USD_BROAD,DTWEXBGS,122.327,index_level_usd_strength
2020-05-01,USD_BROAD,DTWEXBGS,123.1492,index_level_usd_strength
2020-05-04,USD_BROAD,DTWEXBGS,123.2117,index_level_usd_strength
2020-05-05,USD_BROAD,DTWEXBGS,122.803,index_level_usd_strength
2020-05-06,USD_BROAD,DTWEXBGS,123.609,index_level_usd_strength
2020-05-07,USD_BROAD,DTWEXBGS,123.1249,index_level_usd_strength
2020-05-08,USD_BROAD,DTWEXBGS,122.5379,index_level_usd_strength
2020-05-11,USD_BROAD,DTWEXBGS,123.2333,index_level_usd_strength
2020-05-12,USD_BROAD,DTWEXBGS,123.0592,index_level_usd_strength
2020-05-13,USD_BROAD,DTWEXBGS,123.5408,index_level_usd_strength
2020-05-14,USD_BROAD,DTWEXBGS,123.6429,index_level_usd_strength
2020-05-15,USD_BROAD,DTWEXBGS,123.5991,index_level_usd_strength
2020-05-18,USD_BROAD,DTWEXBGS,122.7968,index_level_usd_strength
2020-05-19,USD_BROAD,DTWEXBGS,122.5655,index_level_usd_strength
2020-05-20,USD_BROAD,DTWEXBGS,122.1007,index_level_usd_strength
2020-05-21,USD_BROAD,DTWEXBGS,122.0914,index_level_usd_strength
2020-05-22,USD_BROAD,DTWEXBGS,122.3211,index_level_usd_strength
2020-05-26,USD_BROAD,DTWEXBGS,121.3864,index_level_usd_strength
2020-05-27,USD_BROAD,DTWEXBGS,121.5677,index_level_usd_strength
2020-05-28,USD_BROAD,DTWEXBGS,121.0138,index_level_usd_strength
2020-05-29,USD_BROAD,DTWEXBGS,120.9458,index_level_usd_strength
2020-06-01,USD_BROAD,DTWEXBGS,120.2686,index_level_usd_strength
2020-06-02,USD_BROAD,DTWEXBGS,119.6854,index_level_usd_strength
2020-06-03,USD_BROAD,DTWEXBGS,119.2556,index_level_usd_strength
2020-06-04,USD_BROAD,DTWEXBGS,119.3014,index_level_usd_strength
2020-06-05,USD_BROAD,DTWEXBGS,118.8138,index_level_usd_strength
2020-06-08,USD_BROAD,DTWEXBGS,118.6621,index_level_usd_strength
2020-06-09,USD_BROAD,DTWEXBGS,118.5893,index_level_usd_strength
2020-06-10,USD_BROAD,DTWEXBGS,118.5231,index_level_usd_strength
2020-06-11,USD_BROAD,DTWEXBGS,119.2347,index_level_usd_strength
2020-06-12,USD_BROAD,DTWEXBGS,119.6645,index_level_usd_strength
2020-06-15,USD_BROAD,DTWEXBGS,119.9539,index_level_usd_strength
2020-06-16,USD_BROAD,DTWEXBGS,119.567,index_level_usd_strength
2020-06-17,USD_BROAD,DTWEXBGS,119.9105,index_level_usd_strength
2020-06-18,USD_BROAD,DTWEXBGS,120.2173,index_level_usd_strength
2020-06-19,USD_BROAD,DTWEXBGS,120.2186,index_level_usd_strength
2020-06-22,USD_BROAD,DTWEXBGS,119.7532,index_level_usd_strength
2020-06-23,USD_BROAD,DTWEXBGS,119.3285,index_level_usd_strength
2020-06-24,USD_BROAD,DTWEXBGS,119.9744,index_level_usd_strength
2020-06-25,USD_BROAD,DTWEXBGS,120.2997,index_level_usd_strength
2020-06-26,USD_BROAD,DTWEXBGS,120.533,index_level_usd_strength
2020-06-29,USD_BROAD,DTWEXBGS,120.6658,index_level_usd_strength
2020-06-30,USD_BROAD,DTWEXBGS,120.4649,index_level_usd_strength
2020-07-01,USD_BROAD,DTWEXBGS,120.0808,index_level_usd_strength
2020-07-02,USD_BROAD,DTWEXBGS,119.8555,index_level_usd_strength
2020-07-06,USD_BROAD,DTWEXBGS,119.2852,index_level_usd_strength
2020-07-07,USD_BROAD,DTWEXBGS,119.5717,index_level_usd_strength
2020-07-08,USD_BROAD,DTWEXBGS,119.5525,index_level_usd_strength
2020-07-09,USD_BROAD,DTWEXBGS,119.5129,index_level_usd_strength
2020-07-10,USD_BROAD,DTWEXBGS,119.3509,index_level_usd_strength
2020-07-13,USD_BROAD,DTWEXBGS,119.1891,index_level_usd_strength
2020-07-14,USD_BROAD,DTWEXBGS,119.3901,index_level_usd_strength
2020-07-15,USD_BROAD,DTWEXBGS,119.0331,index_level_usd_strength
2020-07-16,USD_BROAD,DTWEXBGS,118.9275,index_level_usd_strength
2020-07-17,USD_BROAD,DTWEXBGS,119.124,index_level_usd_strength
2020-07-20,USD_BROAD,DTWEXBGS,119.0483,index_level_usd_strength
2020-07-21,USD_BROAD,DTWEXBGS,118.4042,index_level_usd_strength
2020-07-22,USD_BROAD,DTWEXBGS,118.1337,index_level_usd_strength
2020-07-23,USD_BROAD,DTWEXBGS,118.0613,index_level_usd_strength
2020-07-24,USD_BROAD,DTWEXBGS,118.1329,index_level_usd_strength
2020-07-27,USD_BROAD,DTWEXBGS,117.3869,index_level_usd_strength
2020-07-28,USD_BROAD,DTWEXBGS,117.3189,index_level_usd_strength
2020-07-29,USD_BROAD,DTWEXBGS,117.2126,index_level_usd_strength
2020-07-30,USD_BROAD,DTWEXBGS,117.4008,index_level_usd_strength
2020-07-31,USD_BROAD,DTWEXBGS,117.2082,index_level_usd_strength
2020-08-03,USD_BROAD,DTWEXBGS,117.8074,index_level_usd_strength
2020-08-04,USD_BROAD,DTWEXBGS,117.7833,index_level_usd_strength
2020-08-05,USD_BROAD,DTWEXBGS,116.8736,index_level_usd_strength
2020-08-06,USD_BROAD,DTWEXBGS,117.0422,index_level_usd_strength
2020-08-07,USD_BROAD,DTWEXBGS,117.6239,index_level_usd_strength
2020-08-10,USD_BROAD,DTWEXBGS,117.5821,index_level_usd_strength
2020-08-11,USD_BROAD,DTWEXBGS,117.3781,index_level_usd_strength
2020-08-12,USD_BROAD,DTWEXBGS,117.2559,index_level_usd_strength
2020-08-13,USD_BROAD,DTWEXBGS,117.1193,index_level_usd_strength
2020-08-14,USD_BROAD,DTWEXBGS,116.9395,index_level_usd_strength
2020-08-17,USD_BROAD,DTWEXBGS,116.749,index_level_usd_strength
2020-08-18,USD_BROAD,DTWEXBGS,116.5593,index_level_usd_strength
2020-08-19,USD_BROAD,DTWEXBGS,116.567,index_level_usd_strength
2020-08-20,USD_BROAD,DTWEXBGS,116.8126,index_level_usd_strength
2020-08-21,USD_BROAD,DTWEXBGS,117.0572,index_level_usd_strength
2020-08-24,USD_BROAD,DTWEXBGS,116.912,index_level_usd_strength
2020-08-25,USD_BROAD,DTWEXBGS,116.8206,index_level_usd_strength
2020-08-26,USD_BROAD,DTWEXBGS,116.6243,index_level_usd_strength
2020-08-27,USD_BROAD,DTWEXBGS,116.649,index_level_usd_strength
2020-08-28,USD_BROAD,DTWEXBGS,115.9374,index_level_usd_strength
2020-08-31,USD_BROAD,DTWEXBGS,115.7586,index_level_usd_strength
2020-09-01,USD_BROAD,DTWEXBGS,115.5687,index_level_usd_strength
2020-09-02,USD_BROAD,DTWEXBGS,116.0304,index_level_usd_strength
2020-09-03,USD_BROAD,DTWEXBGS,116.0685,index_level_usd_strength
2020-09-04,USD_BROAD,DTWEXBGS,116.0347,index_level_usd_strength
2020-09-08,USD_BROAD,DTWEXBGS,116.4618,index_level_usd_strength
2020-09-09,USD_BROAD,DTWEXBGS,116.1291,index_level_usd_strength
2020-09-10,USD_BROAD,DTWEXBGS,115.8806,index_level_usd_strength
2020-09-11,USD_BROAD,DTWEXBGS,116.0866,index_level_usd_strength
2020-09-14,USD_BROAD,DTWEXBGS,115.6428,index_level_usd_strength
2020-09-15,USD_BROAD,DTWEXBGS,115.5908,index_level_usd_strength
2020-09-16,USD_BROAD,DTWEXBGS,115.3537,index_level_usd_strength
2020-09-17,USD_BROAD,DTWEXBGS,115.4392,index_level_usd_strength
2020-09-18,USD_BROAD,DTWEXBGS,115.2395,index_level_usd_strength
2020-09-21,USD_BROAD,DTWEXBGS,116.378,index_level_usd_strength
2020-09-22,USD_BROAD,DTWEXBGS,116.5438,index_level_usd_strength
2020-09-23,USD_BROAD,DTWEXBGS,117.2526,index_level_usd_strength
2020-09-24,USD_BROAD,DTWEXBGS,117.5473,index_level_usd_strength
2020-09-25,USD_BROAD,DTWEXBGS,117.8679,index_level_usd_strength
2020-09-28,USD_BROAD,DTWEXBGS,117.6178,index_level_usd_strength
2020-09-29,USD_BROAD,DTWEXBGS,117.526,index_level_usd_strength
2020-09-30,USD_BROAD,DTWEXBGS,116.946,index_level_usd_strength
2020-10-01,USD_BROAD,DTWEXBGS,116.7227,index_level_usd_strength
2020-10-02,USD_BROAD,DTWEXBGS,116.7321,index_level_usd_strength
2020-10-05,USD_BROAD,DTWEXBGS,116.1767,index_level_usd_strength
2020-10-06,USD_BROAD,DTWEXBGS,116.2681,index_level_usd_strength
2020-10-07,USD_BROAD,DTWEXBGS,116.3447,index_level_usd_strength
2020-10-08,USD_BROAD,DTWEXBGS,116.1657,index_level_usd_strength
2020-10-09,USD_BROAD,DTWEXBGS,115.2757,index_level_usd_strength
2020-10-13,USD_BROAD,DTWEXBGS,115.9107,index_level_usd_strength
2020-10-14,USD_BROAD,DTWEXBGS,115.6872,index_level_usd_strength
2020-10-15,USD_BROAD,DTWEXBGS,116.0964,index_level_usd_strength
2020-10-16,USD_BROAD,DTWEXBGS,115.7679,index_level_usd_strength
2020-10-19,USD_BROAD,DTWEXBGS,115.4031,index_level_usd_strength
2020-10-20,USD_BROAD,DTWEXBGS,115.2485,index_level_usd_strength
2020-10-21,USD_BROAD,DTWEXBGS,114.9108,index_level_usd_strength
2020-10-22,USD_BROAD,DTWEXBGS,115.1158,index_level_usd_strength
2020-10-23,USD_BROAD,DTWEXBGS,115.0126,index_level_usd_strength
2020-10-26,USD_BROAD,DTWEXBGS,115.2797,index_level_usd_strength
2020-10-27,USD_BROAD,DTWEXBGS,115.0131,index_level_usd_strength
2020-10-28,USD_BROAD,DTWEXBGS,115.8023,index_level_usd_strength
2020-10-29,USD_BROAD,DTWEXBGS,116.3069,index_level_usd_strength
2020-10-30,USD_BROAD,DTWEXBGS,116.1354,index_level_usd_strength
2020-11-02,USD_BROAD,DTWEXBGS,116.2361,index_level_usd_strength
2020-11-03,USD_BROAD,DTWEXBGS,115.4802,index_level_usd_strength
2020-11-04,USD_BROAD,DTWEXBGS,115.1677,index_level_usd_strength
2020-11-05,USD_BROAD,DTWEXBGS,114.4556,index_level_usd_strength
2020-11-06,USD_BROAD,DTWEXBGS,113.9919,index_level_usd_strength
2020-11-09,USD_BROAD,DTWEXBGS,114.0895,index_level_usd_strength
2020-11-10,USD_BROAD,DTWEXBGS,114.0757,index_level_usd_strength
2020-11-12,USD_BROAD,DTWEXBGS,114.2843,index_level_usd_strength
2020-11-13,USD_BROAD,DTWEXBGS,114.2397,index_level_usd_strength
2020-11-16,USD_BROAD,DTWEXBGS,113.8312,index_level_usd_strength
2020-11-17,USD_BROAD,DTWEXBGS,113.682,index_level_usd_strength
2020-11-18,USD_BROAD,DTWEXBGS,113.46,index_level_usd_strength
2020-11-19,USD_BROAD,DTWEXBGS,113.694,index_level_usd_strength
2020-11-20,USD_BROAD,DTWEXBGS,113.489,index_level_usd_strength
2020-11-23,USD_BROAD,DTWEXBGS,113.7548,index_level_usd_strength
2020-11-24,USD_BROAD,DTWEXBGS,113.4316,index_level_usd_strength
2020-11-25,USD_BROAD,DTWEXBGS,113.1823,index_level_usd_strength
2020-11-30,USD_BROAD,DTWEXBGS,113.2256,index_level_usd_strength
2020-12-01,USD_BROAD,DTWEXBGS,112.8063,index_level_usd_strength
2020-12-02,USD_BROAD,DTWEXBGS,112.6115,index_level_usd_strength
2020-12-03,USD_BROAD,DTWEXBGS,112.0236,index_level_usd_strength
2020-12-04,USD_BROAD,DTWEXBGS,111.7778,index_level_usd_strength
2020-12-07,USD_BROAD,DTWEXBGS,111.8385,index_level_usd_strength
2020-12-08,USD_BROAD,DTWEXBGS,111.8639,index_level_usd_strength
2020-12-09,USD_BROAD,DTWEXBGS,112.0305,index_level_usd_strength
2020-12-10,USD_BROAD,DTWEXBGS,111.9788,index_level_usd_strength
2020-12-11,USD_BROAD,DTWEXBGS,112.1417,index_level_usd_strength
2020-12-14,USD_BROAD,DTWEXBGS,112.1708,index_level_usd_strength
2020-12-15,USD_BROAD,DTWEXBGS,111.8601,index_level_usd_strength
2020-12-16,USD_BROAD,DTWEXBGS,111.7157,index_level_usd_strength
2020-12-17,USD_BROAD,DTWEXBGS,111.2226,index_level_usd_strength
2020-12-18,USD_BROAD,DTWEXBGS,111.6071,index_level_usd_strength
2020-12-21,USD_BROAD,DTWEXBGS,111.9415,index_level_usd_strength
2020-12-22,USD_BROAD,DTWEXBGS,112.1947,index_level_usd_strength
2020-12-23,USD_BROAD,DTWEXBGS,111.9807,index_level_usd_strength
2020-12-28,USD_BROAD,DTWEXBGS,111.9752,index_level_usd_strength
2020-12-29,USD_BROAD,DTWEXBGS,111.5172,index_level_usd_strength
2020-12-30,USD_BROAD,DTWEXBGS,111.3084,index_level_usd_strength
2020-12-31,USD_BROAD,DTWEXBGS,111.3169,index_level_usd_strength
2021-01-04,USD_BROAD,DTWEXBGS,111.2075,index_level_usd_strength
2021-01-05,USD_BROAD,DTWEXBGS,110.9574,index_level_usd_strength
2021-01-06,USD_BROAD,DTWEXBGS,110.8502,index_level_usd_strength
2021-01-07,USD_BROAD,DTWEXBGS,111.3042,index_level_usd_strength
2021-01-08,USD_BROAD,DTWEXBGS,111.2847,index_level_usd_strength
2021-01-11,USD_BROAD,DTWEXBGS,111.8257,index_level_usd_strength
2021-01-12,USD_BROAD,DTWEXBGS,111.5501,index_level_usd_strength
2021-01-13,USD_BROAD,DTWEXBGS,111.3622,index_level_usd_strength
2021-01-14,USD_BROAD,DTWEXBGS,111.1567,index_level_usd_strength
2021-01-15,USD_BROAD,DTWEXBGS,111.5106,index_level_usd_strength
2021-01-19,USD_BROAD,DTWEXBGS,111.4527,index_level_usd_strength
2021-01-21,USD_BROAD,DTWEXBGS,111.1973,index_level_usd_strength
2021-01-22,USD_BROAD,DTWEXBGS,111.5516,index_level_usd_strength
2021-01-25,USD_BROAD,DTWEXBGS,111.8676,index_level_usd_strength
2021-01-26,USD_BROAD,DTWEXBGS,111.6572,index_level_usd_strength
2021-01-27,USD_BROAD,DTWEXBGS,112.0782,index_level_usd_strength
2021-01-28,USD_BROAD,DTWEXBGS,112.0059,index_level_usd_strength
2021-01-29,USD_BROAD,DTWEXBGS,111.9511,index_level_usd_strength
2021-02-01,USD_BROAD,DTWEXBGS,112.4189,index_level_usd_strength
2021-02-02,USD_BROAD,DTWEXBGS,112.2862,index_level_usd_strength
2021-02-03,USD_BROAD,DTWEXBGS,112.2567,index_level_usd_strength
2021-02-04,USD_BROAD,DTWEXBGS,112.7469,index_level_usd_strength
2021-02-05,USD_BROAD,DTWEXBGS,112.2379,index_level_usd_strength
2021-02-08,USD_BROAD,DTWEXBGS,112.0428,index_level_usd_strength
2021-02-09,USD_BROAD,DTWEXBGS,111.7675,index_level_usd_strength
2021-02-10,USD_BROAD,DTWEXBGS,111.5834,index_level_usd_strength
2021-02-11,USD_BROAD,DTWEXBGS,111.5272,index_level_usd_strength
2021-02-12,USD_BROAD,DTWEXBGS,111.4889,index_level_usd_strength
2021-02-16,USD_BROAD,DTWEXBGS,111.7879,index_level_usd_strength
2021-02-17,USD_BROAD,DTWEXBGS,112.0204,index_level_usd_strength
2021-02-18,USD_BROAD,DTWEXBGS,112.1603,index_level_usd_strength
2021-02-19,USD_BROAD,DTWEXBGS,111.7058,index_level_usd_strength
2021-02-22,USD_BROAD,DTWEXBGS,111.918,index_level_usd_strength
2021-02-23,USD_BROAD,DTWEXBGS,111.8981,index_level_usd_strength
2021-02-24,USD_BROAD,DTWEXBGS,111.7212,index_level_usd_strength
2021-02-25,USD_BROAD,DTWEXBGS,111.9253,index_level_usd_strength
2021-02-26,USD_BROAD,DTWEXBGS,112.8306,index_level_usd_strength
2021-03-01,USD_BROAD,DTWEXBGS,112.5263,index_level_usd_strength
2021-03-02,USD_BROAD,DTWEXBGS,112.5342,index_level_usd_strength
2021-03-03,USD_BROAD,DTWEXBGS,112.7617,index_level_usd_strength
2021-03-04,USD_BROAD,DTWEXBGS,112.7037,index_level_usd_strength
2021-03-05,USD_BROAD,DTWEXBGS,113.7487,index_level_usd_strength
2021-03-08,USD_BROAD,DTWEXBGS,114.2678,index_level_usd_strength
2021-03-09,USD_BROAD,DTWEXBGS,113.928,index_level_usd_strength
2021-03-10,USD_BROAD,DTWEXBGS,113.5881,index_level_usd_strength
2021-03-11,USD_BROAD,DTWEXBGS,112.9214,index_level_usd_strength
2021-03-12,USD_BROAD,DTWEXBGS,113.0269,index_level_usd_strength
2021-03-15,USD_BROAD,DTWEXBGS,113.1928,index_level_usd_strength
2021-03-16,USD_BROAD,DTWEXBGS,112.9839,index_level_usd_strength
2021-03-17,USD_BROAD,DTWEXBGS,113.1589,index_level_usd_strength
2021-03-18,USD_BROAD,DTWEXBGS,112.7744,index_level_usd_strength
2021-03-19,USD_BROAD,DTWEXBGS,112.9756,index_level_usd_strength
2021-03-22,USD_BROAD,DTWEXBGS,113.0023,index_level_usd_strength
2021-03-23,USD_BROAD,DTWEXBGS,113.2916,index_level_usd_strength
2021-03-24,USD_BROAD,DTWEXBGS,113.6565,index_level_usd_strength
2021-03-25,USD_BROAD,DTWEXBGS,114.0016,index_level_usd_strength
2021-03-26,USD_BROAD,DTWEXBGS,113.7406,index_level_usd_strength
2021-03-29,USD_BROAD,DTWEXBGS,113.9314,index_level_usd_strength
2021-03-30,USD_BROAD,DTWEXBGS,114.203,index_level_usd_strength
2021-03-31,USD_BROAD,DTWEXBGS,113.8234,index_level_usd_strength
2021-04-01,USD_BROAD,DTWEXBGS,113.7389,index_level_usd_strength
2021-04-02,USD_BROAD,DTWEXBGS,113.7315,index_level_usd_strength
2021-04-05,USD_BROAD,DTWEXBGS,113.394,index_level_usd_strength
2021-04-06,USD_BROAD,DTWEXBGS,113.1464,index_level_usd_strength
2021-04-07,USD_BROAD,DTWEXBGS,113.2436,index_level_usd_strength
2021-04-08,USD_BROAD,DTWEXBGS,113.0917,index_level_usd_strength
2021-04-09,USD_BROAD,DTWEXBGS,113.2028,index_level_usd_strength
2021-04-12,USD_BROAD,DTWEXBGS,113.1815,index_level_usd_strength
2021-04-13,USD_BROAD,DTWEXBGS,113.0391,index_level_usd_strength
2021-04-14,USD_BROAD,DTWEXBGS,112.7849,index_level_usd_strength
2021-04-15,USD_BROAD,DTWEXBGS,112.6181,index_level_usd_strength
2021-04-16,USD_BROAD,DTWEXBGS,112.4814,index_level_usd_strength
2021-04-19,USD_BROAD,DTWEXBGS,112.1835,index_level_usd_strength
2021-04-20,USD_BROAD,DTWEXBGS,112.2354,index_level_usd_strength
2021-04-21,USD_BROAD,DTWEXBGS,112.1771,index_level_usd_strength
2021-04-22,USD_BROAD,DTWEXBGS,112.2297,index_level_usd_strength
2021-04-23,USD_BROAD,DTWEXBGS,112.0889,index_level_usd_strength
2021-04-26,USD_BROAD,DTWEXBGS,111.8109,index_level_usd_strength
2021-04-27,USD_BROAD,DTWEXBGS,111.9097,index_level_usd_strength
2021-04-28,USD_BROAD,DTWEXBGS,111.7909,index_level_usd_strength
2021-04-29,USD_BROAD,DTWEXBGS,111.7464,index_level_usd_strength
2021-04-30,USD_BROAD,DTWEXBGS,112.0839,index_level_usd_strength
2021-05-03,USD_BROAD,DTWEXBGS,112.005,index_level_usd_strength
2021-05-04,USD_BROAD,DTWEXBGS,112.2896,index_level_usd_strength
2021-05-05,USD_BROAD,DTWEXBGS,112.1514,index_level_usd_strength
2021-05-06,USD_BROAD,DTWEXBGS,111.8401,index_level_usd_strength
2021-05-07,USD_BROAD,DTWEXBGS,111.0249,index_level_usd_strength
2021-05-10,USD_BROAD,DTWEXBGS,110.7905,index_level_usd_strength
2021-05-11,USD_BROAD,DTWEXBGS,110.8921,index_level_usd_strength
2021-05-12,USD_BROAD,DTWEXBGS,111.5636,index_level_usd_strength
2021-05-13,USD_BROAD,DTWEXBGS,111.5955,index_level_usd_strength
2021-05-14,USD_BROAD,DTWEXBGS,111.1353,index_level_usd_strength
2021-05-17,USD_BROAD,DTWEXBGS,111.079,index_level_usd_strength
2021-05-18,USD_BROAD,DTWEXBGS,110.8317,index_level_usd_strength
2021-05-19,USD_BROAD,DTWEXBGS,110.8807,index_level_usd_strength
2021-05-20,USD_BROAD,DTWEXBGS,110.8605,index_level_usd_strength
2021-05-21,USD_BROAD,DTWEXBGS,111.0576,index_level_usd_strength
2021-05-24,USD_BROAD,DTWEXBGS,110.9118,index_level_usd_strength
2021-05-25,USD_BROAD,DTWEXBGS,110.842,index_level_usd_strength
2021-05-26,USD_BROAD,DTWEXBGS,110.8677,index_level_usd_strength
2021-05-27,USD_BROAD,DTWEXBGS,110.8688,index_level_usd_strength
2021-05-28,USD_BROAD,DTWEXBGS,110.7576,index_level_usd_strength
2021-06-01,USD_BROAD,DTWEXBGS,110.5046,index_level_usd_strength
2021-06-02,USD_BROAD,DTWEXBGS,110.5799,index_level_usd_strength
2021-06-03,USD_BROAD,DTWEXBGS,111.1782,index_level_usd_strength
2021-06-04,USD_BROAD,DTWEXBGS,110.7521,index_level_usd_strength
2021-06-07,USD_BROAD,DTWEXBGS,110.5155,index_level_usd_strength
2021-06-08,USD_BROAD,DTWEXBGS,110.649,index_level_usd_strength
2021-06-09,USD_BROAD,DTWEXBGS,110.5707,index_level_usd_strength
2021-06-10,USD_BROAD,DTWEXBGS,110.5456,index_level_usd_strength
2021-06-11,USD_BROAD,DTWEXBGS,111.0933,index_level_usd_strength
2021-06-14,USD_BROAD,DTWEXBGS,110.9659,index_level_usd_strength
2021-06-15,USD_BROAD,DTWEXBGS,111.3507,index_level_usd_strength
2021-06-16,USD_BROAD,DTWEXBGS,111.1165,index_level_usd_strength
2021-06-17,USD_BROAD,DTWEXBGS,112.5772,index_level_usd_strength
2021-06-18,USD_BROAD,DTWEXBGS,113.0408,index_level_usd_strength
2021-06-21,USD_BROAD,DTWEXBGS,112.8391,index_level_usd_strength
2021-06-22,USD_BROAD,DTWEXBGS,112.9174,index_level_usd_strength
2021-06-23,USD_BROAD,DTWEXBGS,112.3819,index_level_usd_strength
2021-06-24,USD_BROAD,DTWEXBGS,112.326,index_level_usd_strength
2021-06-25,USD_BROAD,DTWEXBGS,111.9655,index_level_usd_strength
2021-06-28,USD_BROAD,DTWEXBGS,112.0248,index_level_usd_strength
2021-06-29,USD_BROAD,DTWEXBGS,112.2613,index_level_usd_strength
2021-06-30,USD_BROAD,DTWEXBGS,112.5533,index_level_usd_strength
2021-07-01,USD_BROAD,DTWEXBGS,112.74,index_level_usd_strength
2021-07-02,USD_BROAD,DTWEXBGS,112.5425,index_level_usd_strength
2021-07-06,USD_BROAD,DTWEXBGS,112.9516,index_level_usd_strength
2021-07-07,USD_BROAD,DTWEXBGS,113.1048,index_level_usd_strength
2021-07-08,USD_BROAD,DTWEXBGS,113.0776,index_level_usd_strength
2021-07-09,USD_BROAD,DTWEXBGS,112.8375,index_level_usd_strength
2021-07-12,USD_BROAD,DTWEXBGS,112.7611,index_level_usd_strength
2021-07-13,USD_BROAD,DTWEXBGS,113.0063,index_level_usd_strength
2021-07-14,USD_BROAD,DTWEXBGS,112.8801,index_level_usd_strength
2021-07-15,USD_BROAD,DTWEXBGS,113.0041,index_level_usd_strength
2021-07-16,USD_BROAD,DTWEXBGS,113.0428,index_level_usd_strength
2021-07-19,USD_BROAD,DTWEXBGS,113.5472,index_level_usd_strength
2021-07-20,USD_BROAD,DTWEXBGS,113.7502,index_level_usd_strength
2021-07-21,USD_BROAD,DTWEXBGS,113.3926,index_level_usd_strength
2021-07-22,USD_BROAD,DTWEXBGS,113.4695,index_level_usd_strength
2021-07-23,USD_BROAD,DTWEXBGS,113.4398,index_level_usd_strength
2021-07-26,USD_BROAD,DTWEXBGS,113.2238,index_level_usd_strength
2021-07-27,USD_BROAD,DTWEXBGS,113.2227,index_level_usd_strength
2021-07-28,USD_BROAD,DTWEXBGS,113.1807,index_level_usd_strength
2021-07-29,USD_BROAD,DTWEXBGS,112.4834,index_level_usd_strength
2021-07-30,USD_BROAD,DTWEXBGS,112.6714,index_level_usd_strength
2021-08-02,USD_BROAD,DTWEXBGS,112.6691,index_level_usd_strength
2021-08-03,USD_BROAD,DTWEXBGS,112.8228,index_level_usd_strength
2021-08-04,USD_BROAD,DTWEXBGS,112.8953,index_level_usd_strength
2021-08-05,USD_BROAD,DTWEXBGS,112.7674,index_level_usd_strength
2021-08-06,USD_BROAD,DTWEXBGS,113.3088,index_level_usd_strength
2021-08-09,USD_BROAD,DTWEXBGS,113.4521,index_level_usd_strength
2021-08-10,USD_BROAD,DTWEXBGS,113.4973,index_level_usd_strength
2021-08-11,USD_BROAD,DTWEXBGS,113.282,index_level_usd_strength
2021-08-12,USD_BROAD,DTWEXBGS,113.2691,index_level_usd_strength
2021-08-13,USD_BROAD,DTWEXBGS,113.0615,index_level_usd_strength
2021-08-16,USD_BROAD,DTWEXBGS,113.1698,index_level_usd_strength
2021-08-17,USD_BROAD,DTWEXBGS,113.6174,index_level_usd_strength
2021-08-18,USD_BROAD,DTWEXBGS,113.6959,index_level_usd_strength
2021-08-19,USD_BROAD,DTWEXBGS,114.1106,index_level_usd_strength
2021-08-20,USD_BROAD,DTWEXBGS,114.5009,index_level_usd_strength
2021-08-23,USD_BROAD,DTWEXBGS,113.9418,index_level_usd_strength
2021-08-24,USD_BROAD,DTWEXBGS,113.6795,index_level_usd_strength
2021-08-25,USD_BROAD,DTWEXBGS,113.6322,index_level_usd_strength
2021-08-26,USD_BROAD,DTWEXBGS,113.7883,index_level_usd_strength
2021-08-27,USD_BROAD,DTWEXBGS,113.3404,index_level_usd_strength
2021-08-30,USD_BROAD,DTWEXBGS,113.246,index_level_usd_strength
