id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1248661,Xmas/NewYear room @ Wbrg/Graham,6804042,,Brooklyn,Williamsburg,40.71545525314634,-73.94707611820483,Private room,130,1,1,2013-09-14,0.04,1,241
1321003,Private Room in Luxury Condo,7171734,,Brooklyn,Williamsburg,40.70904276533225,-73.94134686168283,Private room,95,2,17,2015-06-09,0.72,1,347
1346003,1 Bedroom Railroad in Williamsburg,5605755,,Brooklyn,Williamsburg,40.716519582528846,-73.94308818053614,Entire home/apt,150,3,22,2014-12-30,0.86,1,336
1355066,City Skyline Views by Bedford Ave,2347313,,Brooklyn,Williamsburg,40.71162216048625,-73.96438954594969,Entire home/apt,175,2,17,2015-08-25,0.68,1,32
1355095,Spacious Luxury with Convenience 2,3881311,,Brooklyn,Williamsburg,40.71089231508695,-73.94145951070242,Private room,95,3,13,2015-08-10,0.53,1,301
1356895,Bright Sunny 8x13 Williamsburg Room,1892589,,Brooklyn,Williamsburg,40.71231713791027,-73.946576214011,Private room,75,3,8,2015-08-18,0.34,3,336
1370064,Bedroom in Williamsburg,78771,,Brooklyn,Williamsburg,40.71105934974907,-73.95481030345842,Private room,60,4,1,2014-12-21,0.12,1,274
1387744,"New, Modern & Sunny with View!",7507340,,Brooklyn,Williamsburg,40.714846191336605,-73.96091606855525,Entire home/apt,300,1,14,2015-06-16,0.59,1,336
1433326,Private Room in Williamsburg Loft,1628629,,Brooklyn,Williamsburg,40.71351173646737,-73.96470163111465,Private room,110,1,18,2015-08-16,0.71,1,309
1439295,Private Room Williamsburg Brooklyn,7731081,,Brooklyn,Williamsburg,40.70759360030148,-73.94035013502081,Private room,50,3,9,2015-08-16,0.38,1,306
1448735,"New Duplex, 7 Min To Union Square",4496251,,Brooklyn,Williamsburg,40.71517831639734,-73.95190897982276,Entire home/apt,135,2,3,2013-09-28,0.12,1,282
1467238,Entire 2/1 Artsy Home Williamsburg,7859118,,Brooklyn,Williamsburg,40.71914560477668,-73.94061156213712,Entire home/apt,205,2,29,2015-07-10,1.88,1,348
1493081,Bright & Tidy Duplex w/Roofdeck!,7756047,,Brooklyn,Williamsburg,40.71691056241044,-73.95068339796858,Entire home/apt,265,2,8,2015-06-09,0.35,1,270
1535495,Sunny Bedford Ave Williamsburg Apt!,3494371,,Brooklyn,Williamsburg,40.711526552665,-73.9615315049851,Entire home/apt,195,3,2,2014-09-22,0.15,1,273
1555500,Comfy room in Williamsburg,8281201,,Brooklyn,Williamsburg,40.71714266349896,-73.95303743123094,Private room,110,1,19,2014-08-24,0.78,1,365
1578441,Williamsburg designer LOFT living,1415786,,Brooklyn,Williamsburg,40.70969852936516,-73.96261040843201,Private room,150,2,6,2014-10-21,0.25,1,328
1591135,South Williamsburg Dream Loft,1101818,,Brooklyn,Williamsburg,40.712090886250664,-73.96571448825384,Entire home/apt,229,2,3,2015-05-01,0.33,1,308
1594057,Gorgeous 1 br Apt in Williamsburg,5505156,,Brooklyn,Williamsburg,40.712674220120554,-73.95427856598386,Entire home/apt,180,4,4,2015-04-06,0.17,1,241
1632388, Sapphic Artist Loft @ N Bedford ,574689,,Brooklyn,Williamsburg,40.7146589404339,-73.95866226854245,Entire home/apt,170,2,37,2015-06-15,1.57,1,88
1634856,Prime Williamsburg Location w/Style,8684081,,Brooklyn,Williamsburg,40.719930546557386,-73.96084256514204,Entire home/apt,225,3,13,2015-05-18,0.56,1,365
1639279,"Luxury w patio, NEW building!",7737896,,Brooklyn,Williamsburg,40.71551370553183,-73.94849304450945,Entire home/apt,250,2,5,2015-07-27,0.25,1,322
1646910,"Cheerful, Tidy, Brooklyn Apartment",2899693,,Brooklyn,Williamsburg,40.707726940713286,-73.94143777353462,Entire home/apt,150,20,1,2014-08-10,0.08,1,179
1655957,Hanging Guest Room in a Loft + Bike,8779221,,Brooklyn,Williamsburg,40.70684301964557,-73.9524922876626,Private room,80,1,8,2015-06-20,0.58,2,92
1673338,Comfortable Room + Kitties + Food,5719998,,Brooklyn,Williamsburg,40.713458116221865,-73.93882608704264,Private room,75,2,9,2014-11-12,0.39,1,365
1678398,Big Loft in Heart of Williamsburg,4856604,,Brooklyn,Williamsburg,40.71288515142747,-73.96105346952186,Entire home/apt,280,3,7,2015-01-06,0.33,1,362
1687895,East Williamsburg/Bushwick Sublet!,294581,,Brooklyn,Williamsburg,40.70440497973523,-73.94584160756548,Private room,75,3,6,2014-11-03,0.37,1,365
1702413,"Private room, backyard williamsburg",5453492,,Brooklyn,Williamsburg,40.70671405851882,-73.94119145619098,Private room,88,14,0,,,1,335
1709128,Private room in Williamsburg,9015228,,Brooklyn,Williamsburg,40.70655181696162,-73.94511300404659,Private room,90,2,0,,,1,365
1732542,Private Rm w Futon Williamsburg NY ,5238263,,Brooklyn,Williamsburg,40.71580775119683,-73.95267291033048,Private room,65,1,18,2015-06-14,0.89,4,365
1736456,Lively loft II!,5026114,,Brooklyn,Williamsburg,40.70341080316973,-73.94341779779393,Private room,69,3,40,2015-08-14,1.89,1,340
1737099,Private Bedroom in Williamsburg,8140066,,Brooklyn,Williamsburg,40.71366000164866,-73.96507214939311,Private room,75,3,6,2015-08-24,0.42,1,298
1746125,AMAZING SUNNY LOFT 1 BEDFORD AVE!!,4087416,,Brooklyn,Williamsburg,40.71270712287144,-73.96186572939084,Entire home/apt,499,3,48,2015-07-21,2.08,7,2
1791502,Sunny beautiful br in Williamsburg,6104449,,Brooklyn,Williamsburg,40.71504440742971,-73.95781853989723,Private room,70,7,10,2015-02-15,0.44,1,0
1827962,Bright & cosy 1 bedroom apartment,9564410,,Brooklyn,Williamsburg,40.717656070828646,-73.95633832914667,Entire home/apt,180,1,26,2015-08-30,1.24,1,191
1912419,Great room in heart of Williamsburg,3529647,,Brooklyn,Williamsburg,40.721529706441544,-73.95570271073204,Private room,70,4,0,,,1,284
1970017,"Nice Duplex in Williamsburg, BK. ",2052364,,Brooklyn,Williamsburg,40.712142604362036,-73.95861921860617,Entire home/apt,250,4,2,2015-06-08,0.17,1,342
1983591,Bohemian Williamsburg loft,10234719,,Brooklyn,Williamsburg,40.70914350298559,-73.96651702881202,Entire home/apt,140,2,27,2015-06-23,1.28,1,29
1984543,Perfect Location / Calm Sanctuary,384752,,Brooklyn,Williamsburg,40.71894474142805,-73.95720440345079,Entire home/apt,174,5,4,2014-12-23,0.19,2,341
1992421,Private room in East Williamsburg,10001364,,Brooklyn,Williamsburg,40.706475881604675,-73.94313553423781,Private room,40,1,4,2014-04-09,0.19,1,159
1993156,Cosy sunny Priv bed in Williamsburh,10274476,,Brooklyn,Williamsburg,40.71628584586153,-73.93997724263983,Private room,70,7,1,2015-07-16,0.61,1,335
2008780,WONDERFUL DUPLEX PENTHOUSE,733627,,Brooklyn,Williamsburg,40.71231696149865,-73.94161983559046,Entire home/apt,200,1,0,,,3,236
2044889,Beautiful 1BR heart of Williamsburg,172147,,Brooklyn,Williamsburg,40.71386292250684,-73.960156319237,Entire home/apt,175,4,13,2015-05-14,0.94,1,254
2045379,Its all about space and light!,505830,,Brooklyn,Williamsburg,40.709082823279225,-73.94400088060604,Private room,80,2,1,2014-01-20,0.05,1,354
2062819,1 COZY PRIVATE ROOM IN WILLIAMSBURG,10556711,,Brooklyn,Williamsburg,40.70887539437219,-73.94196596026035,Private room,99,3,0,,,1,365
2083824,Luxurious & Spacious 1 Bedroom Apt,10643695,,Brooklyn,Williamsburg,40.71131010017409,-73.96813218392846,Entire home/apt,575,1,0,,,1,365
2089273,Williamsburg Weekend Stay!,8956323,,Brooklyn,Williamsburg,40.70866859175382,-73.94798986543898,Entire home/apt,180,2,0,,,1,355
2206900,Large 1 Bdrm in Williamsburg BK!,11258413,,Brooklyn,Williamsburg,40.713698207902716,-73.93876900425842,Entire home/apt,250,1,0,,,1,365
2238028,Modern townhouse in Williamsburg,1974637,,Brooklyn,Williamsburg,40.7139815255854,-73.93681036373798,Entire home/apt,400,1,6,2015-08-16,0.43,1,69
2274408,Sunny Dbl Brdm in Williamsburg,3807069,,Brooklyn,Williamsburg,40.711939790608504,-73.95608324793436,Private room,70,1,0,,,1,359
2919377,"Big Industrial Modern Loft, #1 Area",78748,,Brooklyn,Williamsburg,40.7176688467054,-73.96291951573306,Entire home/apt,225,1,1,2015-02-23,0.16,1,0
2302803,Sunny 1br Prime Williamsburg ,11760446,,Brooklyn,Williamsburg,40.71703027569045,-73.9603240605024,Entire home/apt,290,3,5,2014-10-12,0.30,1,6
2310594,Studio Apt. in East Williamsburg,4148248,,Brooklyn,Williamsburg,40.70854902140362,-73.93993386126562,Entire home/apt,95,1,65,2015-08-13,3.42,1,210
2373363,Fabulous 1BR apartment ,242685,,Brooklyn,Williamsburg,40.716872681927484,-73.95337153482244,Entire home/apt,135,1,1,2015-02-15,0.15,1,333
2400614,Your Very Own Williamsburg Apt!,2297544,,Brooklyn,Williamsburg,40.719186651760936,-73.94180271868747,Entire home/apt,149,1,8,2015-07-08,0.65,1,254
2523976,Large sunny bedroom in Williambsurg,4549530,,Brooklyn,Williamsburg,40.71735202913797,-73.95849485462638,Private room,90,5,2,2014-04-27,0.12,1,328
2531212,Large Private Room in Williamsburg,647985,,Brooklyn,Williamsburg,40.71641457936505,-73.94169005095014,Private room,85,1,0,,,1,99
2550317,"Bright, Spacious Room in Brooklyn",12636616,,Brooklyn,Williamsburg,40.71423055194691,-73.93584616529867,Private room,80,2,1,2015-04-30,0.24,1,242
2553391,Sunny Big Williamsburg Apt!,715773,,Brooklyn,Williamsburg,40.71400493388228,-73.96244037189815,Entire home/apt,150,1,8,2015-07-28,0.48,1,302
2565087,"Great room w/terrace, Williamsburg!",13132515,,Brooklyn,Williamsburg,40.7083000422811,-73.9480776562982,Private room,55,3,1,2014-06-14,0.07,1,124
2659165,Wburg hotspot 10 min to Manhattan!,1652184,,Brooklyn,Williamsburg,40.71106082176689,-73.9504011240147,Private room,69,3,6,2015-02-18,0.37,1,5
2663243,"Private Room, Balcony and Rooftop.",5352610,,Brooklyn,Williamsburg,40.70584748407874,-73.9269817239966,Private room,50,10,1,2014-07-22,0.07,1,241
2687567,Cozy Garden Room,3619272,,Brooklyn,Williamsburg,40.71335232177459,-73.9471933478612,Private room,75,2,5,2015-08-14,1.42,1,330
2690839,3 Bed Private Room w/ Pvt Bathroom,1319219,,Brooklyn,Williamsburg,40.70373172250792,-73.9370680893307,Private room,150,1,1,2014-04-14,0.06,1,351
2694943,THE PRESIDENT'S SUITE,1732527,,Brooklyn,Williamsburg,40.71124568674749,-73.95615797624933,Private room,90,3,9,2015-07-12,0.55,1,244
2710543,HUGE BEDROOM LORIMER L TRAIN!!!,384796,,Brooklyn,Williamsburg,40.71506816975952,-73.95064966218781,Private room,75,1,29,2015-07-22,1.76,5,171
2748016,Williamsburg Loft with Sun Deck,1403048,,Brooklyn,Williamsburg,40.71301454778449,-73.94282807589536,Entire home/apt,175,2,5,2015-08-25,0.32,1,8
2760959,VIEWS! BRITE LUXE TRIPLEX PENTHOUSE,216191,,Brooklyn,Williamsburg,40.7144254301986,-73.94872967251042,Entire home/apt,378,3,4,2014-11-03,0.28,1,358
2763401,"Huge private room: Williamsburg, BK",4025068,,Brooklyn,Williamsburg,40.7084597023719,-73.95979117961917,Private room,100,4,3,2014-11-06,0.19,1,96
2880806,Private Garden 2 Br,1240820,,Brooklyn,Williamsburg,40.719225443693986,-73.95683758496047,Entire home/apt,289,3,18,2015-08-20,1.11,2,316
2926993,Hand Made in Williamsburg,1401835,,Brooklyn,Williamsburg,40.71236086982712,-73.95830770443527,Entire home/apt,285,31,1,2015-08-18,1,1,270
2943702,Williamsburg Brooklyn,14343248,,Brooklyn,Williamsburg,40.71460162456354,-73.94993841834318,Private room,40,3,1,2015-01-09,0.13,1,266
2958329,Spacious New Clean Williamsburg!!!!,15099008,,Brooklyn,Williamsburg,40.709230921207016,-73.94721532513844,Entire home/apt,240,1,3,2015-06-20,0.36,1,365
2970731,"Room in artist's home, Williamsburg",861692,,Brooklyn,Williamsburg,40.71535597258913,-73.94152762213665,Private room,59,4,1,2015-05-07,0.25,2,336
3022063,Hipster 2 bedroom with a view. ,14017223,,Brooklyn,Williamsburg,40.71352591057581,-73.9607913650361,Entire home/apt,195,2,6,2015-08-07,0.41,1,134
7300346,Light-filled Warehouse with Roof,6626255,,Brooklyn,Williamsburg,40.70584946595564,-73.93824838638045,Private room,75,7,3,2015-08-17,3,1,247
3067062,Musician's Private Pad,5317082,,Brooklyn,Williamsburg,40.714766849033765,-73.94104749525637,Private room,64,1,7,2015-06-13,0.65,1,242
3075851,"Williamsburg Duplex, Queen+Sofa BED",15654243,,Brooklyn,Williamsburg,40.71535429767614,-73.95657819172386,Private room,117,7,0,,,2,358
3076051,"Williamsburg, Bedford L, 1-BR",15654243,,Brooklyn,Williamsburg,40.714968638332486,-73.95687660157125,Private room,89,7,2,2014-06-04,0.13,2,354
3080233,1BR UNFURN SUBLET in Williamsburg,15674437,,Brooklyn,Williamsburg,40.70789427327259,-73.94631829728694,Entire home/apt,220,29,4,2014-08-15,0.28,1,184
3101746,BedRoom+Studio in Cool Brooklyn Apt,7481688,,Brooklyn,Williamsburg,40.7056820525809,-73.92786143767303,Private room,65,21,0,,,1,244
3130587,Modern apartment / Williamsburg,915927,,Brooklyn,Williamsburg,40.71973209719893,-73.96101267347304,Entire home/apt,185,3,5,2015-08-16,0.39,1,1
3143838,Williamsburg Penthouse,7784911,,Brooklyn,Williamsburg,40.70723520390304,-73.94216780822613,Entire home/apt,160,4,4,2014-11-10,0.29,1,244
3303873,Williamsburg Garden Paradise,16687008,,Brooklyn,Williamsburg,40.71756245425075,-73.94211145006975,Private room,175,3,2,2014-09-22,0.14,1,365
3364488,WATERFRONT EXPEREINCE!!,14509754,,Brooklyn,Williamsburg,40.710288550392576,-73.96762862301674,Private room,150,1,0,,,1,365
3378576,Private room in Williamsburg Apt,6273146,,Brooklyn,Williamsburg,40.70935374524515,-73.94614211182764,Private room,250,1,0,,,1,365
3410516,Luxurious Living in Williamsburg,17196239,,Brooklyn,Williamsburg,40.710821388426005,-73.95185899878618,Entire home/apt,128,3,3,2015-08-29,0.23,1,228
3414653,"Sunny Private Room,Williamsburg Apt",1613854,,Brooklyn,Williamsburg,40.70675864791585,-73.94416464841433,Private room,59,1,12,2015-08-23,2.35,2,324
3414885,"Modern, artsy 2FLR Apt w/backyard! ",5722995,,Brooklyn,Williamsburg,40.71122003428824,-73.94892813615616,Entire home/apt,275,3,9,2015-01-02,0.71,1,15
3423974,"Williamsburg, Brooklyn, NYC",17258663,,Brooklyn,Williamsburg,40.70989688688733,-73.95781039220216,Private room,70,2,0,,,1,226
3441127,HUGE room in Williamsburg w/Patio,1461492,,Brooklyn,Williamsburg,40.7105690351315,-73.95992119620317,Private room,140,11,2,2015-04-28,0.19,2,365
3489296,Private Studio W. Mini Kitchen!,1309215,,Brooklyn,Williamsburg,40.70990059826088,-73.95343136981911,Entire home/apt,110,2,18,2015-08-26,1.34,1,44
3495583,Sunny Room in Williamsburg ,17599488,,Brooklyn,Williamsburg,40.70483451042532,-73.94168320979458,Private room,70,1,0,,,1,229
3499326,KING Bed Artist Loft @ Williamsburg,380728,,Brooklyn,Williamsburg,40.71119015426179,-73.9670291638716,Private room,82,2,15,2015-08-16,1.21,2,299
3521409,"Prime-Williamsburg, real 1 Bedroom!",4573112,,Brooklyn,Williamsburg,40.71701269990416,-73.946741975917,Entire home/apt,150,1,3,2014-12-17,0.23,1,253
3522795,Bright Roomy Williamsburg Apartment,6527212,,Brooklyn,Williamsburg,40.71054795469931,-73.94793719467188,Entire home/apt,170,1,8,2015-08-23,0.62,1,251
3553713,Live in a Williamsburg Luxury Apt,12302023,,Brooklyn,Williamsburg,40.71075135355449,-73.94981908827901,Private room,97,1,4,2015-07-19,1.03,1,351
3554049,Large beautiful room,17893919,,Brooklyn,Williamsburg,40.716835993575124,-73.96337487153787,Private room,105,1,1,2015-06-28,0.45,1,293
3561417,Great Room Williamsburg Brooklyn,17929843,,Brooklyn,Williamsburg,40.71823103733974,-73.96137848071469,Private room,100,1,0,,,2,365
3562445,Modern Brand New Luxury Apartment,4271252,,Brooklyn,Williamsburg,40.70969307629573,-73.95169707376769,Entire home/apt,250,2,10,2015-04-02,0.74,1,323
3592417,Williamsburg Luxury Made Cozy,18097633,,Brooklyn,Williamsburg,40.716816376955215,-73.95294259530972,Entire home/apt,180,2,11,2015-05-25,1.11,1,336
3593821,Bedroom in Williamsburg w/ Terrace,18105672,,Brooklyn,Williamsburg,40.716594657374785,-73.94579630784273,Private room,90,30,1,2015-07-26,0.77,1,0
3624653,Bedford Ave - WHOLE MONTH OF APRIL,6472334,,Brooklyn,Williamsburg,40.712861185136184,-73.96243896996678,Private room,74,30,4,2015-03-13,0.30,1,151
3635420,Sunny Williamsburg Apartment,7809835,,Brooklyn,Williamsburg,40.71200794009761,-73.9606377324003,Entire home/apt,210,2,7,2015-06-22,0.52,1,252
3694498,Welcome to Williamsburg!,18646528,,Brooklyn,Williamsburg,40.71384517718185,-73.94156178187113,Entire home/apt,100,4,1,2014-08-20,0.08,1,210
3695725,Dream Williamsburg Loft w/Terrace ,303346,,Brooklyn,Williamsburg,40.714453668998544,-73.95427884668894,Entire home/apt,350,2,12,2015-05-21,1.00,1,365
3729856,"Charming, Sunny Williamsburg Apt!",19058407,,Brooklyn,Williamsburg,40.71750244610279,-73.94953383023301,Entire home/apt,120,2,15,2015-08-17,1.20,1,32
3738756,1 BR Beautiful Central Williamsburg,10675384,,Brooklyn,Williamsburg,40.720369715834444,-73.9595950584406,Entire home/apt,130,3,10,2015-07-07,1.20,1,255
3747392,Private Rm in heart of Williamsburg,15805343,,Brooklyn,Williamsburg,40.718583368930204,-73.95710942457461,Private room,125,1,0,,,1,359
3749971,Williamsburg Apt. w/ private patio,10094431,,Brooklyn,Williamsburg,40.71623125131985,-73.964146108361,Entire home/apt,150,1,14,2015-08-16,1.08,1,312
3757163,Private Room in Williamsburg Abode!,12421582,,Brooklyn,Williamsburg,40.71645967294028,-73.95981571399328,Private room,100,1,6,2015-05-24,0.58,2,253
3767695,Huge S. Williamsburg Apt,19303055,,Brooklyn,Williamsburg,40.709600612627945,-73.95307670473257,Private room,200,4,1,2014-10-05,0.09,1,365
3826982,Private Room S. Williamsburg,19691154,,Brooklyn,Williamsburg,40.7084729048694,-73.96328238518714,Private room,145,1,11,2015-02-15,0.90,1,365
3827379,Big double bedroom w/ huge terrace!,19694209,,Brooklyn,Williamsburg,40.71197901016112,-73.95883637929195,Private room,150,1,1,2015-04-04,0.20,1,332
3832231,Cozy Bedroom In Williamsburg,19693199,,Brooklyn,Williamsburg,40.71300015897036,-73.95642820150239,Private room,75,1,3,2014-10-02,0.25,1,357
3861713,Cosy Spacious KID-FRIENDLY 1BR,13644183,,Brooklyn,Williamsburg,40.720048568028815,-73.94219405095818,Entire home/apt,98,3,1,2015-06-22,0.41,1,124
3870350,Cozy Room in South Williamsburg,4900291,,Brooklyn,Williamsburg,40.71053517491816,-73.96482739215574,Private room,85,4,3,2015-04-13,0.25,2,305
4449008,Great room near BARS & SUBWAY!,23089194,,Brooklyn,Williamsburg,40.70651941658449,-73.94393321947305,Private room,100,1,11,2015-08-10,1.13,1,365
3884052,Sun Drenched 1Brm Duplex 2balconies,5954669,,Brooklyn,Williamsburg,40.70986855434102,-73.94120802138772,Entire home/apt,150,2,1,2015-05-28,0.31,1,302
3905388,1 room avail in loft aparttment,20225598,,Brooklyn,Williamsburg,40.705561008722626,-73.93342462007423,Private room,80,1,0,,,1,333
4624070,Perfect Brooklyn Apartment,6076841,,Brooklyn,Williamsburg,40.715466301499035,-73.95118428560275,Private room,50,1,1,2015-07-03,0.48,1,197
3916231,Huge Private room/Bushwick Morgan-L,19595500,,Brooklyn,Williamsburg,40.70689586923976,-73.9331836383856,Private room,120,2,6,2015-04-04,0.50,1,365
3921900,Modern Studio in Williamsburg,447895,,Brooklyn,Williamsburg,40.71635912686564,-73.95985692761688,Entire home/apt,250,1,4,2015-05-26,0.67,1,123
3924562,Spacious 2 bedroom Williamsburg apt,9725785,,Brooklyn,Williamsburg,40.7122699039141,-73.96743387267779,Entire home/apt,250,1,1,2014-09-30,0.09,1,242
3945972,Luxury Private Room in Williamsburg,20448900,,Brooklyn,Williamsburg,40.71324677310143,-73.96510006810715,Private room,65,1,1,2014-09-15,0.08,2,332
3954544,Big Bedroom Right on Bedford!,20176273,,Brooklyn,Williamsburg,40.71084069046317,-73.96172601727649,Private room,78,4,14,2015-07-04,1.14,2,329
3983978,Luxury Waterfront Studio w/POOL GYM,20946471,,Brooklyn,Williamsburg,40.717761524963834,-73.96385519205634,Entire home/apt,180,30,14,2015-06-20,1.20,3,365
3986568,LargeRoom In Heart Of Williamsburg ,2983012,,Brooklyn,Williamsburg,40.71785090411681,-73.95509716104996,Private room,109,1,18,2015-08-13,1.50,2,333
4074937,Bedroom with private Bathroom ,9453002,,Brooklyn,Williamsburg,40.71383075119734,-73.94014357040882,Private room,75,1,2,2015-05-17,0.20,1,304
4076712,3 Bedroom Sunny & Modern A,3079026,,Brooklyn,Williamsburg,40.71311863649174,-73.96032349068793,Entire home/apt,550,3,2,2015-04-24,0.24,1,327
4077427,"Bright, Modern loft in Williamsburg",4148174,,Brooklyn,Williamsburg,40.7080840922037,-73.9475713504015,Entire home/apt,175,2,2,2014-10-12,0.18,1,4
4093885,Cozy Cabin in East Williamsberg,3207406,,Brooklyn,Williamsburg,40.70725004108765,-73.9390660911706,Private room,40,120,3,2015-01-02,0.36,1,244
4112236,Artsy 1BR Apt in East Williamsburg,21335945,,Brooklyn,Williamsburg,40.70631273951481,-73.94295283806008,Entire home/apt,125,2,5,2014-11-29,0.43,1,212
4169417,Luxury Romantic PENTHOUSE wPOOL 1BD,20946471,,Brooklyn,Williamsburg,40.71879133938129,-73.963677486317,Entire home/apt,199,30,10,2015-05-31,0.91,3,365
4182797,Beautiful Prime Williamsburg Apt,12394553,,Brooklyn,Williamsburg,40.71583450578828,-73.95577224471938,Entire home/apt,140,3,2,2014-10-04,0.18,1,239
4352232,Large sunny room in N Williamsburg,4380407,,Brooklyn,Williamsburg,40.7152765064494,-73.96177062650244,Private room,110,2,0,,,1,359
4408939,Prime Location - 1 BR - Sleeps 4 ,22239038,,Brooklyn,Williamsburg,40.70964547368002,-73.9658074271512,Entire home/apt,275,1,0,,,1,345
4435601,"Romantic PENTHOUSE w\POOL,Sauna1BD",20946471,,Brooklyn,Williamsburg,40.71923561599555,-73.96382294626295,Entire home/apt,199,30,2,2015-05-09,0.25,3,365
4445574,"Luxury in Trendy Williamsburg, BK",9735864,,Brooklyn,Williamsburg,40.71809658804723,-73.95264856597083,Entire home/apt,300,1,0,,,1,283
4447919,PRIVATE ROOM STEPS FROM L TRAIN,11491468,,Brooklyn,Williamsburg,40.7053408094299,-73.93462495436891,Private room,62,2,28,2015-08-19,2.90,2,340
4489732,Perfect 1-Bedroom in Williamsburg,4260675,,Brooklyn,Williamsburg,40.71812488743932,-73.96419411647778,Entire home/apt,200,4,6,2015-07-19,1.35,1,281
4491200,Beautiful 1BR Apt- W/great balcony,4687090,,Brooklyn,Williamsburg,40.71703981436373,-73.94610447787468,Entire home/apt,200,1,8,2015-08-03,0.99,1,44
4503070,Bright Loft for Williamsburg Summer,380728,,Brooklyn,Williamsburg,40.71128303893421,-73.96778695372866,Private room,95,2,2,2015-06-12,0.22,2,298
4518173,XLarge Bedroom in a Loft + Bike,8779221,,Brooklyn,Williamsburg,40.70755845771247,-73.94716500401515,Private room,75,7,1,2015-07-30,0.86,2,252
4526989,Private BR in Brand New Building,20979850,,Brooklyn,Williamsburg,40.708823672012805,-73.94428802242221,Private room,100,1,4,2015-06-29,1.12,1,364
4532435,Beautiful 1 BR Apt in Williamsburg,13888249,,Brooklyn,Williamsburg,40.7079832836267,-73.95373511963884,Entire home/apt,187,4,5,2015-07-27,0.61,1,290
4574029,Modern 1 Bed in South Williamsburg,6031217,,Brooklyn,Williamsburg,40.7103294744633,-73.96301736278232,Entire home/apt,235,1,6,2015-06-20,0.78,1,290
4596631,Room w Lovely Garden in Best Barrio,7700661,,Brooklyn,Williamsburg,40.70868169054174,-73.94315954676973,Private room,75,30,4,2015-06-30,0.49,1,255
4601390,Charming room in Williamsburg home,647528,,Brooklyn,Williamsburg,40.71064028423437,-73.96119557335308,Private room,55,1,3,2015-01-08,0.32,1,241
4617139,"Private Music Production Studio, BK",11391788,,Brooklyn,Williamsburg,40.71357719866972,-73.94304751379035,Private room,119,1,0,,,1,365
4627866,Williamsburg Bed Steps to Bedford L,12881102,,Brooklyn,Williamsburg,40.71768944487839,-73.95881369535623,Private room,50,4,4,2015-06-14,0.45,1,259
4629357,GREAT 2 bedroom apt in Williamsburg,23912076,,Brooklyn,Williamsburg,40.712858648799724,-73.96107475937758,Entire home/apt,250,2,3,2015-05-06,0.37,1,266
4637470,Big Room in Williamsburg Bedford AV,8938518,,Brooklyn,Williamsburg,40.71551505719105,-73.9600102893696,Private room,70,7,2,2015-08-17,2,1,216
4639866,Evthing is awesome,13191575,,Brooklyn,Williamsburg,40.712833528585584,-73.95668104353203,Private room,55,1,0,,,1,0
4644674,Amazing true 2 Bedroom Apartment,24045920,,Brooklyn,Williamsburg,40.71684179094335,-73.94350571914919,Entire home/apt,250,2,1,2014-12-13,0.11,2,333
4659661,Bedroom in Lovely Williamsburg Home,1751800,,Brooklyn,Williamsburg,40.715423370199716,-73.95292912374354,Private room,70,3,2,2015-05-19,0.24,1,332
4670507,Room in Rustic-Modern-Baroque Loft,24159892,,Brooklyn,Williamsburg,40.70706269248389,-73.96601833858405,Private room,99,4,1,2015-01-07,0.13,1,256
4702083,Large Room in Williamsburg ,17673991,,Brooklyn,Williamsburg,40.71253459420894,-73.96118184745264,Private room,80,1,1,2014-12-25,0.12,1,232
4801962,"Light, modern, big private room!",24045920,,Brooklyn,Williamsburg,40.71695966697851,-73.94347581404622,Private room,120,2,5,2015-08-17,0.77,2,334
4747001,Sunny Apartment in East WB ,10643087,,Brooklyn,Williamsburg,40.70783628928188,-73.93929292990917,Private room,59,1,1,2015-01-06,0.13,1,231
4756951,Bright Room in Williamsburg,13186628,,Brooklyn,Williamsburg,40.70664980897183,-73.94819128889462,Private room,65,7,1,2015-01-07,0.13,1,243
4758063,Spacious Room in Amazing Penthouse!,4736508,,Brooklyn,Williamsburg,40.71288816277106,-73.9513631603822,Private room,60,1,1,2014-12-27,0.12,1,91
4763018,PRIVATE ROOM STEPS FROM L TRAIN,11491468,,Brooklyn,Williamsburg,40.70750534186315,-73.93329546567743,Private room,48,1,18,2015-08-23,2.02,2,167
4764848,Sunny WBurg 2BR with Skyline Views,256441,,Brooklyn,Williamsburg,40.714537616479525,-73.95943627925814,Entire home/apt,800,3,0,,,1,363
4824310,Lively loft in Prime Williamsburg!,7402258,,Brooklyn,Williamsburg,40.70909640015963,-73.94278681844271,Entire home/apt,160,2,8,2015-08-17,1.10,1,241
4836828,Beautiful 1 Bedroom in Williamsburg,2155650,,Brooklyn,Williamsburg,40.71204209431573,-73.9624960027388,Entire home/apt,250,14,12,2015-07-02,1.43,1,234
4839394,Spacious 2bd in Prime Williamsburg,7051069,,Brooklyn,Williamsburg,40.71274103369835,-73.96172033388297,Entire home/apt,190,1,1,2015-05-01,0.24,2,365
4845032,Cozy Room in Heart of Williamsburg,14436392,,Brooklyn,Williamsburg,40.71177823010086,-73.94348424067987,Private room,100,1,4,2015-08-03,0.49,1,254
