market,region,kind,late,old,window,side,vintage,win_start,win_end,weights_src,n_runs,n_listings,n_runs_over90,nights,mean_run_cap90,mean_run_cap30,nights_lt7,nights_n7_27,nights_ge28,w_nights_lt7,w_nights_n7_27,w_nights_ge28,w_nights,share_lt7,w_share_lt7,share_n7_27,w_share_n7_27,share_ge28,w_share_ge28
barossa-valley,apac,aug,2026-08-30,2025-09-27,calendar_sep,old,2025-09-27,2025-09-28,2025-10-01,14c:2025-09-27,68,66,0,366.0,5.382352941176471,5.382352941176471,162.0,204.0,0.0,4767.0,1392.0,0.0,6159.0,0.4426229508196721,0.7739892839746713,0.5573770491803278,0.2260107160253288,0.0,0.0
sunshine-coast,apac,jun,2026-06-30,2025-06-28,lead_matched,late,2026-06-30,2026-07-07,2026-10-05,14c:2026-06-30,20894,4364,749,144506.0,6.916148176510003,5.715306172717868,46190.0,64859.0,33457.0,208722.24590374302,168121.63822598266,38062.11587027431,414906.0,0.31964070696026464,0.5030591167728184,0.4488325744259754,0.4052041624512122,0.23152671861375998,0.09173672077596928
sunshine-coast,apac,jun,2026-06-30,2025-06-28,lead_matched,old,2025-06-28,2025-07-05,2025-10-03,listings:2025-05-31,19084,4138,816,132172.0,6.92580171871725,5.721452074006149,41016.0,60484.0,30672.0,201696.33707416747,161838.8418011961,41151.82112463641,404687.0,0.3103229125684714,0.4984008309487764,0.45761583391338556,0.39991114565379193,0.23206125351814302,0.10168802339743162
sunshine-coast,apac,jun,2026-06-30,2025-06-28,calendar_q3,late,2026-06-30,2026-07-01,2026-09-30,14c:2026-06-30,24771,4702,1766,188903.0,7.625973921117436,6.035293624512722,52267.0,85374.0,51262.0,183510.37410105392,194158.00009699984,55257.62580194625,432926.0,0.2766869769140776,0.4238839295885531,0.451946236957592,0.44847849308426807,0.27136678612833043,0.1276375773271789
sunshine-coast,apac,jun,2026-06-30,2025-06-28,calendar_q3,old,2025-06-28,2025-07-02,2025-10-01,listings:2025-05-31,20147,4232,843,141514.0,7.024073062987045,5.799856858033843,43084.0,65537.0,32893.0,195803.22042050926,171274.50638890636,43228.273190584376,410306.0,0.30445044306570374,0.47721266669390466,0.46311319021439573,0.41743115233242106,0.2324363667199005,0.10535618097367422
sunshine-coast,apac,aug,2026-08-31,2025-08-31,lead_matched,late,2026-08-31,2026-09-07,2026-12-06,14c:2026-08-31,23412,4519,684,160011.0,6.834572014351615,5.82228836557822,51954.0,77311.0,30746.0,206492.63803876247,180629.78773518925,36608.57422604827,423731.0,0.3246901775502934,0.48732011119970564,0.48316053271337595,0.42628409942909357,0.19214928973633064,0.08639578937120077
sunshine-coast,apac,aug,2026-08-31,2025-08-31,lead_matched,old,2025-08-31,2025-09-07,2025-12-06,14c:2025-08-31,22328,4430,711,151928.0,6.804371193120745,5.745305110427476,48945.0,72529.0,30454.0,207611.95318550835,178805.15632809646,37043.890486395176,423461.0,0.3221591806645253,0.4902740823488074,0.4773906060765626,0.42224704595723445,0.20045021325891213,0.08747887169395806
sunshine-coast,apac,aug,2026-08-31,2025-08-31,calendar_sep,late,2026-08-31,2026-09-01,2026-09-30,14c:2026-08-31,13093,4659,1126,101050.0,7.717864507752234,6.244914113828861,25890.0,49999.0,25161.0,188894.2252024777,198206.8851823995,44845.88961512277,431947.0,0.2562097971301336,0.4373088022430477,0.49479465611083623,0.4588685305891684,0.24899554675903018,0.10382266716778393
sunshine-coast,apac,aug,2026-08-31,2025-08-31,calendar_sep,old,2025-08-31,2025-09-02,2025-10-01,14c:2025-08-31,9912,4007,143,68991.0,6.960351089588378,6.163647591601482,21104.0,37045.0,10842.0,188794.18334595885,187123.29316365524,20583.52349038591,396501.0,0.30589497180791697,0.47615058561254286,0.5369540954617269,0.47193649742032234,0.15715093273035613,0.051912916967134785
mornington-peninsula,apac,jun,2026-06-22,2025-05-13,lead_matched,late,2026-06-22,2026-06-29,2026-09-27,14c:2026-06-22,5691,1793,805,25870.0,4.5457740291688635,3.6875894134477827,13928.0,6166.0,5776.0,132123.10700172387,28892.185291227466,9212.707707048676,170228.0,0.5383842288364902,0.7761537878711132,0.23834557402396597,0.1697263980733338,0.22327019713954388,0.054119814055552995
mornington-peninsula,apac,jun,2026-06-22,2025-05-13,lead_matched,old,2025-05-13,2025-05-20,2025-08-18,listings:2025-06-15,6552,2308,787,29610.0,4.519230769230769,3.534009360374415,15645.0,6367.0,7598.0,158210.08843553645,27535.34967948486,12265.561884978693,198011.0,0.5283687943262412,0.7989964619921947,0.2150287065180682,0.139059697084934,0.25660249915569067,0.061943840922871425
mornington-peninsula,apac,jun,2026-06-22,2025-05-13,calendar_q3,late,2026-06-22,2026-07-01,2026-09-30,14c:2026-06-22,5558,1768,805,25091.0,4.514393666786614,3.660014646649579,13612.0,5852.0,5627.0,132169.6363567595,26995.49835760673,9115.865285633776,168281.0,0.5425052807779682,0.7854103336488344,0.23323103901797457,0.16041917006439665,0.22426368020405724,0.05417049628676901
mornington-peninsula,apac,jun,2026-06-22,2025-05-13,calendar_q3,old,2025-05-13,2025-07-02,2025-10-01,listings:2025-06-15,2770,1171,431,14089.0,5.086281588447654,3.9885482083487256,6643.0,3601.0,3845.0,92473.80388469835,20035.026934966478,7761.169180335166,120270.0,0.47150259067357514,0.7688850410301684,0.25558946696003976,0.16658374436656254,0.2729079423663851,0.06453121460326902
mornington-peninsula,apac,aug,2026-08-26,2025-08-17,lead_matched,late,2026-08-26,2026-09-02,2026-12-01,14c:2026-08-26,9562,2231,344,44382.0,4.641497594645472,4.099332839140104,23159.0,14718.0,6505.0,133750.02375519252,45520.07473191209,9350.901512895376,188621.0,0.5218106439547564,0.7090940232274907,0.3316209274030012,0.24133089492639787,0.14656842864224234,0.04957508184611139
mornington-peninsula,apac,aug,2026-08-26,2025-08-17,lead_matched,old,2025-08-17,2025-08-24,2025-11-22,listings:2025-09-18,7845,2040,364,35465.0,4.520713830465264,3.925045231325924,19312.0,10222.0,5931.0,139356.57274410597,36132.42931614113,8715.997939752904,184205.0,0.5445368673339912,0.7565298050764419,0.28822783025518117,0.1961533580312214,0.16723530241082757,0.047316836892336823
mornington-peninsula,apac,aug,2026-08-26,2025-08-17,calendar_sep,late,2026-08-26,2026-09-01,2026-09-30,14c:2026-08-26,3428,1578,47,14949.0,4.360851808634773,3.975861053871063,8510.0,4738.0,1701.0,123169.43033130752,28831.274069748873,3451.2955989436095,155452.0,0.5692688474145428,0.7923309467315154,0.3169442772091779,0.1854673730138491,0.11378687537627935,0.022201680254635574
mornington-peninsula,apac,aug,2026-08-26,2025-08-17,calendar_sep,old,2025-08-17,2025-09-02,2025-10-01,listings:2025-09-18,2798,1445,39,12509.0,4.4706933523945676,3.832548024646611,6773.0,3595.0,2141.0,119933.4270120796,25058.522717286858,3512.050270633539,148504.0,0.5414501558877608,0.8076107513068981,0.2873930769845711,0.16873971554494732,0.17115676712766809,0.023649533148154524
northern-rivers,apac,jun,2026-06-24,2025-05-14,lead_matched,late,2026-06-24,2026-07-01,2026-09-29,14c:2026-06-24,13586,3342,1271,82653.0,6.083689091712056,4.982223561313648,31911.0,32181.0,18561.0,182621.57495165823,94342.0911936096,23406.33385473216,300370.0,0.3860839896918442,0.6079887304046949,0.38935065877826575,0.31408626425278685,0.22456535152989002,0.07792500534251809
northern-rivers,apac,jun,2026-06-24,2025-05-14,lead_matched,old,2025-05-14,2025-05-21,2025-08-19,listings:2025-06-17,10935,3016,796,67181.0,6.143667123914038,4.972945044621889,25217.0,25506.0,16458.0,180793.4398239605,84064.75383895247,20805.806337087022,285664.0,0.37535910450871524,0.6328884277471453,0.3796609160328069,0.2942784314402671,0.24497997945847785,0.0728331408125876
northern-rivers,apac,jun,2026-06-24,2025-05-14,calendar_q3,late,2026-06-24,2026-07-01,2026-09-30,14c:2026-06-24,13710,3352,1274,83415.0,6.084245076586433,4.98529631288252,32282.0,32459.0,18674.0,182787.53884719792,94624.46639761636,23455.994755185737,300868.0,0.3870047353593478,0.6075339977903862,0.3891266558772403,0.31450492042229933,0.22386860876341186,0.07796108178731449
northern-rivers,apac,jun,2026-06-24,2025-05-14,calendar_q3,old,2025-05-14,2025-07-02,2025-10-01,listings:2025-06-17,7931,2560,708,51275.0,6.46513680494263,5.248638838475499,18347.0,20670.0,12258.0,153364.3580045333,70534.79343088035,15210.848564586333,239110.0,0.3578156996587031,0.6413966710072072,0.4031204290589956,0.2949888897615338,0.2390638712823013,0.06361443923125898
northern-rivers,apac,aug,2026-08-27,2025-08-19,lead_matched,late,2026-08-27,2026-09-03,2026-12-02,14c:2026-08-27,18226,3602,683,109327.0,5.998408866454516,5.161252446183953,42646.0,46918.0,19763.0,177873.16370478662,115336.21384387977,23296.62245133359,316506.0,0.3900774740000183,0.5619898633984399,0.4291529082477339,0.3644045100057496,0.18076961775224784,0.07360562659581048
northern-rivers,apac,aug,2026-08-27,2025-08-19,lead_matched,old,2025-08-19,2025-08-26,2025-11-24,listings:2025-09-22,15730,3314,623,96742.0,6.1501589319771135,5.123813856752892,36515.0,39722.0,20505.0,177982.80579839172,102118.28580848554,21717.908393122732,301819.0,0.3774472307787724,0.5897004688187016,0.4105972586880569,0.3383428008458233,0.2119555105331707,0.071956730335475
northern-rivers,apac,aug,2026-08-27,2025-08-19,calendar_sep,late,2026-08-27,2026-09-01,2026-09-30,14c:2026-08-27,7616,3103,137,44792.0,5.881302521008403,5.285428875865743,17614.0,21051.0,6127.0,170346.8981251224,104053.90841130463,12673.193463572965,287074.0,0.3932398642614753,0.5933901994786096,0.46997231648508664,0.3624637146216816,0.1367878192534381,0.04414608589970866
northern-rivers,apac,aug,2026-08-27,2025-08-19,calendar_sep,old,2025-08-19,2025-09-02,2025-10-01,listings:2025-09-22,6020,2721,131,36631.0,6.084883720930232,5.430114787305874,13535.0,17709.0,5387.0,162712.94415843737,93228.7513173896,8777.30452417301,264719.0,0.36949578226092655,0.6146628846378136,0.48344298544948267,0.352180052498648,0.14706123228959078,0.03315706286353836
mid-north-coast,apac,jun,2026-06-19,2025-05-06,lead_matched,late,2026-06-19,2026-06-26,2026-09-24,14c:2026-06-19,9346,2803,712,51995.0,5.563342606462657,4.663608562691132,21061.0,19940.0,10994.0,165471.8493998393,72993.10118033945,16671.04941982126,255136.0,0.40505817867102606,0.6485633128991569,0.383498413308972,0.28609487167761294,0.21144340802000192,0.0653418154232302
mid-north-coast,apac,jun,2026-06-19,2025-05-06,lead_matched,old,2025-05-06,2025-05-13,2025-08-11,listings:2025-06-10,8527,2637,561,46978.0,5.509323325905946,4.469451446404993,20247.0,15239.0,11492.0,166589.51990208143,51679.71841143507,15873.761686483496,234143.0,0.43098897356209287,0.7114862280831861,0.32438588275362934,0.22071861388738961,0.24462514368427773,0.0677951580294243
mid-north-coast,apac,jun,2026-06-19,2025-05-06,calendar_q3,late,2026-06-19,2026-07-01,2026-09-30,14c:2026-06-19,9385,2811,441,53363.0,5.685988279168886,4.858461872691723,21509.0,21637.0,10217.0,158384.13658508484,75475.50959177206,15733.353823143103,249593.0,0.40306954256694716,0.6345696256909642,0.40546820830912805,0.30239433634666063,0.19146224912392482,0.06303603796237515
mid-north-coast,apac,jun,2026-06-19,2025-05-06,calendar_q3,old,2025-05-06,2025-07-02,2025-10-01,listings:2025-06-10,5344,2019,482,32848.0,6.1467065868263475,5.078750718528454,12368.0,13245.0,7235.0,119192.08680306908,48292.61417717987,10424.299019751044,177909.0,0.37652216268874816,0.6699609733238289,0.4032208962493911,0.27144559396758944,0.2202569410618607,0.058593432708581604
mid-north-coast,apac,aug,2026-08-18,2025-08-08,lead_matched,late,2026-08-18,2026-08-25,2026-11-23,14c:2026-08-18,15105,3327,630,81660.0,5.406156901688183,4.742353969214223,37511.0,31279.0,12870.0,182997.89721476595,82441.80711278248,15565.295672451557,281005.0,0.459355865784962,0.6512264807201508,0.3830394317903502,0.29338199360432193,0.15760470242468774,0.055391525675527326
mid-north-coast,apac,aug,2026-08-18,2025-08-08,lead_matched,old,2025-08-08,2025-08-15,2025-11-13,listings:2025-08-08,11963,2944,413,63394.0,5.299172448382513,4.61553480475382,28996.0,24135.0,10263.0,166552.7701016279,69699.23264235373,13937.997256018398,250190.0,0.45739344417452754,0.665705144496694,0.3807142631794807,0.27858520581299706,0.16189229264599173,0.055709649690308956
mid-north-coast,apac,aug,2026-08-18,2025-08-08,calendar_sep,late,2026-08-18,2026-09-01,2026-09-30,14c:2026-08-18,5444,2624,50,30289.0,5.56373989713446,5.132924335378323,12464.0,14711.0,3114.0,155540.66194057692,76139.5618940554,6572.776165367698,238253.0,0.41150252566938494,0.6528382095527734,0.48568787348542375,0.3195744099509991,0.10280960084519132,0.027587380496227533
mid-north-coast,apac,aug,2026-08-18,2025-08-08,calendar_sep,old,2025-08-08,2025-09-02,2025-10-01,listings:2025-08-08,4251,2178,65,23513.0,5.531169136673724,5.089158345221112,9891.0,10997.0,2625.0,136671.42079514754,58742.84557021245,4498.733634640006,199913.0,0.4206609109854123,0.6836544936804887,0.4676987198571003,0.2938420491424392,0.11164036915748735,0.022503457177072056
barwon-south-west-vic,apac,jun,2026-06-29,2025-06-25,lead_matched,late,2026-06-29,2026-07-06,2026-10-04,14c:2026-06-29,10345,3090,750,44443.0,4.296085065248913,3.4818387636578403,23641.0,10461.0,10341.0,231832.95411697854,46099.775163843275,18390.27071917819,296323.0,0.5319397880431114,0.7823657094352398,0.2353801498548703,0.15557272018656423,0.2326800621020183,0.06206157037819605
barwon-south-west-vic,apac,jun,2026-06-29,2025-06-25,lead_matched,old,2025-06-25,2025-07-02,2025-09-30,listings:2025-06-25,11259,3273,746,52687.0,4.679545252686739,3.744811961939284,25247.0,14945.0,12495.0,232685.5241150117,68357.24300767358,23684.23287731472,324727.0,0.4791884145994268,0.7165573670037038,0.2836563099056693,0.21050680420067802,0.23715527549490387,0.07293582879561823
barwon-south-west-vic,apac,jun,2026-06-29,2025-06-25,calendar_q3,late,2026-06-29,2026-07-01,2026-09-30,14c:2026-06-29,11612,3327,1733,50048.0,4.310024112986565,3.5363588575433678,26645.0,12478.0,10925.0,241707.95101803052,53604.18119225546,18962.867789714008,314275.0,0.5323889066496164,0.7690969724541581,0.24932065217391305,0.1705645730403483,0.2182904411764706,0.06033845450549362
barwon-south-west-vic,apac,jun,2026-06-29,2025-06-25,calendar_q3,old,2025-06-25,2025-07-02,2025-10-01,listings:2025-06-25,11338,3285,770,54258.0,4.785500088198977,3.7573900504686373,25382.0,15118.0,13758.0,232078.02103531582,68619.28947553733,24607.68948914686,325305.0,0.46780198311769694,0.713416704432197,0.27863172251096613,0.21093831781109212,0.25356629437133693,0.07564497775671096
barwon-south-west-vic,apac,aug,2026-08-31,2025-08-30,lead_matched,late,2026-08-31,2026-09-07,2026-12-06,14c:2026-08-31,16624,3730,672,72014.0,4.331929740134745,3.692612700542915,38911.0,20530.0,12573.0,247687.3261400858,70806.40673544111,16531.267124473092,335025.0,0.5403254922653928,0.7393099802703852,0.2850834559946677,0.2113466360284788,0.17459105173993947,0.04934338370113601
barwon-south-west-vic,apac,aug,2026-08-31,2025-08-30,lead_matched,old,2025-08-30,2025-09-06,2025-12-05,listings:2025-09-28,17342,3900,676,78022.0,4.499019720908777,3.8261301830516405,41005.0,22993.0,14024.0,259803.588928117,77416.01428322178,18452.396788661215,355672.0,0.5255568942093256,0.7304583687445653,0.29469893107072365,0.21766125611018516,0.17974417471995077,0.051880375145249596
barwon-south-west-vic,apac,aug,2026-08-31,2025-08-30,calendar_sep,late,2026-08-31,2026-09-01,2026-09-30,14c:2026-08-31,7273,3136,1059,32002.0,4.400109995875154,3.880267000417188,17027.0,10476.0,4499.0,225968.66227326807,68860.91136114569,8797.426365586229,303627.0,0.5320604962189863,0.744231120003386,0.3273545403412287,0.2267944265863895,0.14058496343978502,0.02897445341022448
barwon-south-west-vic,apac,aug,2026-08-31,2025-08-30,calendar_sep,old,2025-08-30,2025-09-02,2025-10-01,listings:2025-09-28,7030,3105,94,31975.0,4.548364153627311,3.9870391705069124,16411.0,10719.0,4845.0,231289.9242385532,71331.94314264378,9402.132618802994,312024.0,0.5132447224394058,0.741256839982031,0.3352306489444879,0.22861043747482174,0.15152462861610633,0.030132722543147302

