vintage_date,object,spec_id,prior_basis,params
2024-11-07,pct_rev_seasonal,drift_k4_rw_revknown,PIT,"drift{cor:-0.4726, ops:-0.7557, pd:-0.4797, sm:0.2777, ga:-0.2955}; n_params=6"
2024-11-07,pct_rev_seasonal,drift_k4_rw_revknown,full_sample,"drift{cor:0.08695, ops:-0.7654, pd:-0.3522, sm:2.297, ga:-0.8452}; n_params=6"
2024-11-07,per_night_seasonal,g_k4_rw,PIT,"growth{cor:0.003987, ops:-0.01889, pd:0.01009, sm:0.0725, ga:-0.003088}; n_params=6"
2024-11-07,per_night_seasonal,g_k4_rw,full_sample,"growth{cor:0.05604, ops:-0.03072, pd:0.0191, sm:0.1683, ga:-0.04832}; n_params=6"
2024-11-07,per_night_seasonal,g_k4_ew,PIT,"growth{cor:0.00735, ops:-0.02944, pd:-0.003521, sm:0.05647, ga:-0.001842}; n_params=6"
2024-11-07,per_night_seasonal,g_k4_ew,full_sample,"growth{cor:0.05755, ops:-0.03127, pd:0.0196, sm:0.1667, ga:-0.02685}; n_params=6"
2024-11-07,per_night_seasonal,g_k8_rw,PIT,"growth{cor:0.001123, ops:-0.007764, pd:-0.01278, sm:0.058, ga:0.002193}; n_params=6"
2024-11-07,per_night_seasonal,g_k8_rw,full_sample,"growth{cor:0.03043, ops:-0.03192, pd:0.04324, sm:0.1477, ga:-0.04696}; n_params=6"
2024-11-07,per_night_seasonal,nogrowth,PIT,"growth{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2024-11-07,per_night_seasonal,nogrowth,full_sample,"growth{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2024-11-07,per_night_seasonal,g_k4_rw_nightsknown,PIT,"growth{cor:0.003987, ops:-0.01889, pd:0.01009, sm:0.0725, ga:-0.003088}; n_params=6"
2024-11-07,per_night_seasonal,g_k4_rw_nightsknown,full_sample,"growth{cor:0.05604, ops:-0.03072, pd:0.0191, sm:0.1683, ga:-0.04832}; n_params=6"
2024-11-07,q_sentence_direction,k_fit_rw,PIT,k=3.249; pool_n=10; n_params=1
2024-11-07,q_sentence_direction,k_fit_rw,full_sample,k=2.027; pool_n=16; n_params=1
2024-11-07,q_sentence_direction,k_fit_ew,PIT,k=4.011; pool_n=10; n_params=1
2024-11-07,q_sentence_direction,k_fit_ew,full_sample,k=3.063; pool_n=16; n_params=1
2024-11-07,q_sentence_direction,k_fit_median,PIT,k=2.5; pool_n=10; n_params=1
2024-11-07,q_sentence_direction,k_fit_median,full_sample,k=1.952; pool_n=16; n_params=1
2024-11-07,q_sentence_direction,k_abs_rw,PIT,k=2.857; pool_n=8; n_params=1
2024-11-07,q_sentence_direction,k_abs_rw,full_sample,k=1.663; pool_n=8; n_params=1
2024-11-07,sarima_margin,margin_aicc,PIT,"margin=SARIMA(0, 1, 1)x(0, 1, 1, 4)n aicc=25.6; n_params=3"
2024-11-07,sarima_margin,margin_aicc,full_sample,"margin=SARIMA(0, 1, 1)x(0, 1, 1, 4)n aicc=61.4; n_params=3"
2024-11-07,sarima_margin,lines_aicc,PIT,"cor=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-21.5; ops=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-19.0; pd=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-27.3; sm=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-15.5; ga=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-24.5; n_params=12"
2024-11-07,sarima_margin,lines_aicc,full_sample,"cor=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-47.8; ops=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-38.9; pd=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-53.2; sm=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-33.6; ga=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-33.5; n_params=13"
2025-02-13,yoy_margin_change,k4_rw,PIT,delta=-0.2599; n_params=2
2025-02-13,yoy_margin_change,k4_rw,full_sample,delta=-0.3487; n_params=2
2025-02-13,yoy_margin_change,k2_rw,PIT,delta=-2.014; n_params=2
2025-02-13,yoy_margin_change,k2_rw,full_sample,delta=1.154; n_params=2
2025-02-13,yoy_margin_change,k4_ew,PIT,delta=0.2487; n_params=2
2025-02-13,yoy_margin_change,k4_ew,full_sample,delta=-0.6612; n_params=2
2025-02-13,yoy_margin_change,k2_ew,PIT,delta=-1.975; n_params=2
2025-02-13,yoy_margin_change,k2_ew,full_sample,delta=1.144; n_params=2
2025-02-13,yoy_margin_change,k4_rw_shrink50,PIT,delta=-0.1299; n_params=3
2025-02-13,yoy_margin_change,k4_rw_shrink50,full_sample,delta=-0.1743; n_params=3
2025-02-13,incremental_margin,k4_rw,PIT,m=0.3456; n_params=2
2025-02-13,incremental_margin,k4_rw,full_sample,m=0.2956; n_params=2
2025-02-13,incremental_margin,k8_rw,PIT,m=0.3703; n_params=2
2025-02-13,incremental_margin,k8_rw,full_sample,m=0.3079; n_params=2
2025-02-13,incremental_margin,k4_ew,PIT,m=0.4053; n_params=2
2025-02-13,incremental_margin,k4_ew,full_sample,m=0.2939; n_params=2
2025-02-13,incremental_margin,k8_ew,PIT,m=0.402; n_params=2
2025-02-13,incremental_margin,k8_ew,full_sample,m=0.3496; n_params=2
2025-02-13,incremental_margin,k8_median,PIT,m=0.3762; n_params=2
2025-02-13,incremental_margin,k8_median,full_sample,m=0.3549; n_params=2
2025-02-13,incremental_margin,k4_rw_revknown,PIT,m=0.3456; n_params=2
2025-02-13,incremental_margin,k4_rw_revknown,full_sample,m=0.2956; n_params=2
2025-02-13,pct_rev_seasonal,drift_k4_rw,PIT,"drift{cor:-0.2963, ops:-0.6686, pd:0.1613, sm:1.359, ga:-0.2331}; n_params=6"
2025-02-13,pct_rev_seasonal,drift_k4_rw,full_sample,"drift{cor:0.08695, ops:-0.7654, pd:-0.3522, sm:2.297, ga:-0.8452}; n_params=6"
2025-02-13,pct_rev_seasonal,drift_k4_ew,PIT,"drift{cor:-0.3146, ops:-0.7772, pd:-0.004615, sm:1.128, ga:-0.2062}; n_params=6"
2025-02-13,pct_rev_seasonal,drift_k4_ew,full_sample,"drift{cor:0.1643, ops:-0.7252, pd:-0.3062, sm:2.288, ga:-0.6586}; n_params=6"
2025-02-13,pct_rev_seasonal,drift_k8_rw,PIT,"drift{cor:-0.4374, ops:-0.5993, pd:-0.2619, sm:0.7943, ga:-0.3195}; n_params=6"
2025-02-13,pct_rev_seasonal,drift_k8_rw,full_sample,"drift{cor:-0.1172, ops:-0.6904, pd:0.05153, sm:2.031, ga:-0.7178}; n_params=6"
2025-02-13,pct_rev_seasonal,nodrift,PIT,"drift{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2025-02-13,pct_rev_seasonal,nodrift,full_sample,"drift{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2025-02-13,pct_rev_seasonal,drift_k4_rw_revknown,PIT,"drift{cor:-0.2963, ops:-0.6686, pd:0.1613, sm:1.359, ga:-0.2331}; n_params=6"
2025-02-13,pct_rev_seasonal,drift_k4_rw_revknown,full_sample,"drift{cor:0.08695, ops:-0.7654, pd:-0.3522, sm:2.297, ga:-0.8452}; n_params=6"
2025-02-13,per_night_seasonal,g_k4_rw,PIT,"growth{cor:0.001109, ops:-0.02796, pd:0.04763, sm:0.1155, ga:-0.009692}; n_params=6"
2025-02-13,per_night_seasonal,g_k4_rw,full_sample,"growth{cor:0.05604, ops:-0.03072, pd:0.0191, sm:0.1683, ga:-0.04832}; n_params=6"
2025-02-13,per_night_seasonal,g_k4_ew,PIT,"growth{cor:0.006384, ops:-0.03056, pd:0.03885, sm:0.107, ga:-0.001332}; n_params=6"
2025-02-13,per_night_seasonal,g_k4_ew,full_sample,"growth{cor:0.05755, ops:-0.03127, pd:0.0196, sm:0.1667, ga:-0.02685}; n_params=6"
2025-02-13,per_night_seasonal,g_k8_rw,PIT,"growth{cor:0.0002746, ops:-0.01883, pd:0.01302, sm:0.081, ga:-0.01111}; n_params=6"
2025-02-13,per_night_seasonal,g_k8_rw,full_sample,"growth{cor:0.03043, ops:-0.03192, pd:0.04324, sm:0.1477, ga:-0.04696}; n_params=6"
2025-02-13,per_night_seasonal,nogrowth,PIT,"growth{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2025-02-13,per_night_seasonal,nogrowth,full_sample,"growth{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2025-02-13,per_night_seasonal,g_k4_rw_nightsknown,PIT,"growth{cor:0.001109, ops:-0.02796, pd:0.04763, sm:0.1155, ga:-0.009692}; n_params=6"
2025-02-13,per_night_seasonal,g_k4_rw_nightsknown,full_sample,"growth{cor:0.05604, ops:-0.03072, pd:0.0191, sm:0.1683, ga:-0.04832}; n_params=6"
2025-02-13,q_sentence_direction,k_fit_rw,PIT,k=3.095; pool_n=11; n_params=1
2025-02-13,q_sentence_direction,k_fit_rw,full_sample,k=2.027; pool_n=16; n_params=1
2025-02-13,q_sentence_direction,k_fit_ew,PIT,k=3.867; pool_n=11; n_params=1
2025-02-13,q_sentence_direction,k_fit_ew,full_sample,k=3.063; pool_n=16; n_params=1
2025-02-13,q_sentence_direction,k_fit_median,PIT,k=2.426; pool_n=11; n_params=1
2025-02-13,q_sentence_direction,k_fit_median,full_sample,k=1.952; pool_n=16; n_params=1
2025-02-13,q_sentence_direction,k_abs_rw,PIT,k=2.659; pool_n=8; n_params=1
2025-02-13,q_sentence_direction,k_abs_rw,full_sample,k=1.663; pool_n=8; n_params=1
2025-02-13,sarima_margin,margin_aicc,PIT,"margin=SARIMA(0, 0, 0)x(0, 1, 1, 4)c aicc=48.8; n_params=3"
2025-02-13,sarima_margin,margin_aicc,full_sample,"margin=SARIMA(0, 1, 1)x(0, 1, 1, 4)n aicc=61.4; n_params=3"
2025-02-13,sarima_margin,lines_aicc,PIT,"cor=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-25.0; ops=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-21.0; pd=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-27.6; sm=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-18.1; ga=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-27.8; n_params=12"
2025-02-13,sarima_margin,lines_aicc,full_sample,"cor=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-47.8; ops=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-38.9; pd=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-53.2; sm=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-33.6; ga=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-33.5; n_params=13"
2025-05-01,yoy_margin_change,k4_rw,PIT,delta=-1.533; n_params=2
2025-05-01,yoy_margin_change,k4_rw,full_sample,delta=-0.3487; n_params=2
2025-05-01,yoy_margin_change,k2_rw,PIT,delta=-1.891; n_params=2
2025-05-01,yoy_margin_change,k2_rw,full_sample,delta=1.154; n_params=2
2025-05-01,yoy_margin_change,k4_ew,PIT,delta=-1.457; n_params=2
2025-05-01,yoy_margin_change,k4_ew,full_sample,delta=-0.6612; n_params=2
2025-05-01,yoy_margin_change,k2_ew,PIT,delta=-1.934; n_params=2
2025-05-01,yoy_margin_change,k2_ew,full_sample,delta=1.144; n_params=2
2025-05-01,yoy_margin_change,k4_rw_shrink50,PIT,delta=-0.7667; n_params=3
2025-05-01,yoy_margin_change,k4_rw_shrink50,full_sample,delta=-0.1743; n_params=3
2025-05-01,incremental_margin,k4_rw,PIT,m=0.3456; n_params=2
2025-05-01,incremental_margin,k4_rw,full_sample,m=0.2956; n_params=2
2025-05-01,incremental_margin,k8_rw,PIT,m=0.3703; n_params=2
2025-05-01,incremental_margin,k8_rw,full_sample,m=0.3079; n_params=2
2025-05-01,incremental_margin,k4_ew,PIT,m=0.4053; n_params=2
2025-05-01,incremental_margin,k4_ew,full_sample,m=0.2939; n_params=2
2025-05-01,incremental_margin,k8_ew,PIT,m=0.402; n_params=2
2025-05-01,incremental_margin,k8_ew,full_sample,m=0.3496; n_params=2
2025-05-01,incremental_margin,k8_median,PIT,m=0.3762; n_params=2
2025-05-01,incremental_margin,k8_median,full_sample,m=0.3549; n_params=2
2025-05-01,incremental_margin,k4_rw_revknown,PIT,m=0.3456; n_params=2
2025-05-01,incremental_margin,k4_rw_revknown,full_sample,m=0.2956; n_params=2
2025-05-01,pct_rev_seasonal,drift_k4_rw,PIT,"drift{cor:-0.1127, ops:-0.2033, pd:0.779, sm:1.431, ga:-0.2023}; n_params=6"
2025-05-01,pct_rev_seasonal,drift_k4_rw,full_sample,"drift{cor:0.08695, ops:-0.7654, pd:-0.3522, sm:2.297, ga:-0.8452}; n_params=6"
2025-05-01,pct_rev_seasonal,drift_k4_ew,PIT,"drift{cor:-0.06575, ops:-0.2117, pd:0.6718, sm:1.461, ga:-0.1993}; n_params=6"
2025-05-01,pct_rev_seasonal,drift_k4_ew,full_sample,"drift{cor:0.1643, ops:-0.7252, pd:-0.3062, sm:2.288, ga:-0.6586}; n_params=6"
2025-05-01,pct_rev_seasonal,drift_k8_rw,PIT,"drift{cor:-0.3711, ops:-0.5064, pd:0.1343, sm:0.6756, ga:-0.2516}; n_params=6"
2025-05-01,pct_rev_seasonal,drift_k8_rw,full_sample,"drift{cor:-0.1172, ops:-0.6904, pd:0.05153, sm:2.031, ga:-0.7178}; n_params=6"
2025-05-01,pct_rev_seasonal,nodrift,PIT,"drift{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2025-05-01,pct_rev_seasonal,nodrift,full_sample,"drift{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2025-05-01,pct_rev_seasonal,drift_k4_rw_revknown,PIT,"drift{cor:-0.1127, ops:-0.2033, pd:0.779, sm:1.431, ga:-0.2023}; n_params=6"
2025-05-01,pct_rev_seasonal,drift_k4_rw_revknown,full_sample,"drift{cor:0.08695, ops:-0.7654, pd:-0.3522, sm:2.297, ga:-0.8452}; n_params=6"
2025-05-01,per_night_seasonal,g_k4_rw,PIT,"growth{cor:-0.0103, ops:-0.01478, pd:0.06912, sm:0.09256, ga:-0.02618}; n_params=6"
2025-05-01,per_night_seasonal,g_k4_rw,full_sample,"growth{cor:0.05604, ops:-0.03072, pd:0.0191, sm:0.1683, ga:-0.04832}; n_params=6"
2025-05-01,per_night_seasonal,g_k4_ew,PIT,"growth{cor:-0.00547, ops:-0.01243, pd:0.06453, sm:0.09886, ga:-0.02378}; n_params=6"
2025-05-01,per_night_seasonal,g_k4_ew,full_sample,"growth{cor:0.05755, ops:-0.03127, pd:0.0196, sm:0.1667, ga:-0.02685}; n_params=6"
2025-05-01,per_night_seasonal,g_k8_rw,PIT,"growth{cor:-0.004428, ops:-0.02049, pd:0.03151, sm:0.06365, ga:-0.0123}; n_params=6"
2025-05-01,per_night_seasonal,g_k8_rw,full_sample,"growth{cor:0.03043, ops:-0.03192, pd:0.04324, sm:0.1477, ga:-0.04696}; n_params=6"
2025-05-01,per_night_seasonal,nogrowth,PIT,"growth{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2025-05-01,per_night_seasonal,nogrowth,full_sample,"growth{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2025-05-01,per_night_seasonal,g_k4_rw_nightsknown,PIT,"growth{cor:-0.0103, ops:-0.01478, pd:0.06912, sm:0.09256, ga:-0.02618}; n_params=6"
2025-05-01,per_night_seasonal,g_k4_rw_nightsknown,full_sample,"growth{cor:0.05604, ops:-0.03072, pd:0.0191, sm:0.1683, ga:-0.04832}; n_params=6"
2025-05-01,q_sentence_direction,k_fit_rw,PIT,k=2.795; pool_n=12; n_params=1
2025-05-01,q_sentence_direction,k_fit_rw,full_sample,k=2.027; pool_n=16; n_params=1
2025-05-01,q_sentence_direction,k_fit_ew,PIT,k=3.665; pool_n=12; n_params=1
2025-05-01,q_sentence_direction,k_fit_ew,full_sample,k=3.063; pool_n=16; n_params=1
2025-05-01,q_sentence_direction,k_fit_median,PIT,k=1.975; pool_n=12; n_params=1
2025-05-01,q_sentence_direction,k_fit_median,full_sample,k=1.952; pool_n=16; n_params=1
2025-05-01,q_sentence_direction,k_abs_rw,PIT,k=2.501; pool_n=8; n_params=1
2025-05-01,q_sentence_direction,k_abs_rw,full_sample,k=1.663; pool_n=8; n_params=1
2025-05-01,sarima_margin,margin_aicc,PIT,"margin=SARIMA(0, 1, 1)x(0, 1, 1, 4)n aicc=45.9; n_params=3"
2025-05-01,sarima_margin,margin_aicc,full_sample,"margin=SARIMA(0, 1, 1)x(0, 1, 1, 4)n aicc=61.4; n_params=3"
2025-05-01,sarima_margin,lines_aicc,PIT,"cor=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-28.4; ops=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-25.3; pd=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-31.1; sm=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-20.1; ga=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-30.7; n_params=13"
2025-05-01,sarima_margin,lines_aicc,full_sample,"cor=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-47.8; ops=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-38.9; pd=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-53.2; sm=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-33.6; ga=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-33.5; n_params=13"
2025-08-06,yoy_margin_change,k4_rw,PIT,delta=-0.8519; n_params=2
2025-08-06,yoy_margin_change,k4_rw,full_sample,delta=-0.3487; n_params=2
2025-08-06,yoy_margin_change,k2_rw,PIT,delta=-0.03021; n_params=2
2025-08-06,yoy_margin_change,k2_rw,full_sample,delta=1.154; n_params=2
2025-08-06,yoy_margin_change,k4_ew,PIT,delta=-1.059; n_params=2
2025-08-06,yoy_margin_change,k4_ew,full_sample,delta=-0.6612; n_params=2
2025-08-06,yoy_margin_change,k2_ew,PIT,delta=-0.1424; n_params=2
2025-08-06,yoy_margin_change,k2_ew,full_sample,delta=1.144; n_params=2
2025-08-06,yoy_margin_change,k4_rw_shrink50,PIT,delta=-0.426; n_params=3
2025-08-06,yoy_margin_change,k4_rw_shrink50,full_sample,delta=-0.1743; n_params=3
2025-08-06,incremental_margin,k4_rw,PIT,m=0.3248; n_params=2
2025-08-06,incremental_margin,k4_rw,full_sample,m=0.2956; n_params=2
2025-08-06,incremental_margin,k8_rw,PIT,m=0.3812; n_params=2
2025-08-06,incremental_margin,k8_rw,full_sample,m=0.3079; n_params=2
2025-08-06,incremental_margin,k4_ew,PIT,m=0.3288; n_params=2
2025-08-06,incremental_margin,k4_ew,full_sample,m=0.2939; n_params=2
2025-08-06,incremental_margin,k8_ew,PIT,m=0.397; n_params=2
2025-08-06,incremental_margin,k8_ew,full_sample,m=0.3496; n_params=2
2025-08-06,incremental_margin,k8_median,PIT,m=0.3562; n_params=2
2025-08-06,incremental_margin,k8_median,full_sample,m=0.3549; n_params=2
2025-08-06,incremental_margin,k4_rw_revknown,PIT,m=0.3248; n_params=2
2025-08-06,incremental_margin,k4_rw_revknown,full_sample,m=0.2956; n_params=2
2025-08-06,pct_rev_seasonal,drift_k4_rw,PIT,"drift{cor:-0.5254, ops:-0.5403, pd:0.859, sm:1.5, ga:-0.463}; n_params=6"
2025-08-06,pct_rev_seasonal,drift_k4_rw,full_sample,"drift{cor:0.08695, ops:-0.7654, pd:-0.3522, sm:2.297, ga:-0.8452}; n_params=6"
2025-08-06,pct_rev_seasonal,drift_k4_ew,PIT,"drift{cor:-0.5319, ops:-0.4306, pd:0.8668, sm:1.561, ga:-0.4281}; n_params=6"
2025-08-06,pct_rev_seasonal,drift_k4_ew,full_sample,"drift{cor:0.1643, ops:-0.7252, pd:-0.3062, sm:2.288, ga:-0.6586}; n_params=6"
2025-08-06,pct_rev_seasonal,drift_k8_rw,PIT,"drift{cor:-0.4298, ops:-0.7601, pd:0.2443, sm:0.7993, ga:-0.407}; n_params=6"
2025-08-06,pct_rev_seasonal,drift_k8_rw,full_sample,"drift{cor:-0.1172, ops:-0.6904, pd:0.05153, sm:2.031, ga:-0.7178}; n_params=6"
2025-08-06,pct_rev_seasonal,nodrift,PIT,"drift{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2025-08-06,pct_rev_seasonal,nodrift,full_sample,"drift{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2025-08-06,pct_rev_seasonal,drift_k4_rw_revknown,PIT,"drift{cor:-0.5254, ops:-0.5403, pd:0.859, sm:1.5, ga:-0.463}; n_params=6"
2025-08-06,pct_rev_seasonal,drift_k4_rw_revknown,full_sample,"drift{cor:0.08695, ops:-0.7654, pd:-0.3522, sm:2.297, ga:-0.8452}; n_params=6"
2025-08-06,per_night_seasonal,g_k4_rw,PIT,"growth{cor:-0.02079, ops:-0.0343, pd:0.09151, sm:0.1064, ga:-0.04424}; n_params=6"
2025-08-06,per_night_seasonal,g_k4_rw,full_sample,"growth{cor:0.05604, ops:-0.03072, pd:0.0191, sm:0.1683, ga:-0.04832}; n_params=6"
2025-08-06,per_night_seasonal,g_k4_ew,PIT,"growth{cor:-0.02471, ops:-0.0258, pd:0.0919, sm:0.1116, ga:-0.04333}; n_params=6"
2025-08-06,per_night_seasonal,g_k4_ew,full_sample,"growth{cor:0.05755, ops:-0.03127, pd:0.0196, sm:0.1667, ga:-0.02685}; n_params=6"
2025-08-06,per_night_seasonal,g_k8_rw,PIT,"growth{cor:-0.003452, ops:-0.04098, pd:0.04683, sm:0.07239, ga:-0.02666}; n_params=6"
2025-08-06,per_night_seasonal,g_k8_rw,full_sample,"growth{cor:0.03043, ops:-0.03192, pd:0.04324, sm:0.1477, ga:-0.04696}; n_params=6"
2025-08-06,per_night_seasonal,nogrowth,PIT,"growth{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2025-08-06,per_night_seasonal,nogrowth,full_sample,"growth{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2025-08-06,per_night_seasonal,g_k4_rw_nightsknown,PIT,"growth{cor:-0.02079, ops:-0.0343, pd:0.09151, sm:0.1064, ga:-0.04424}; n_params=6"
2025-08-06,per_night_seasonal,g_k4_rw_nightsknown,full_sample,"growth{cor:0.05604, ops:-0.03072, pd:0.0191, sm:0.1683, ga:-0.04832}; n_params=6"
2025-08-06,q_sentence_direction,k_fit_rw,PIT,k=2.092; pool_n=13; n_params=1
2025-08-06,q_sentence_direction,k_fit_rw,full_sample,k=2.027; pool_n=16; n_params=1
2025-08-06,q_sentence_direction,k_fit_ew,PIT,k=3.294; pool_n=13; n_params=1
2025-08-06,q_sentence_direction,k_fit_ew,full_sample,k=3.063; pool_n=16; n_params=1
2025-08-06,q_sentence_direction,k_fit_median,PIT,k=1.524; pool_n=13; n_params=1
2025-08-06,q_sentence_direction,k_fit_median,full_sample,k=1.952; pool_n=16; n_params=1
2025-08-06,q_sentence_direction,k_abs_rw,PIT,k=2.304; pool_n=8; n_params=1
2025-08-06,q_sentence_direction,k_abs_rw,full_sample,k=1.663; pool_n=8; n_params=1
2025-08-06,sarima_margin,margin_aicc,PIT,"margin=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=80.1; n_params=3"
2025-08-06,sarima_margin,margin_aicc,full_sample,"margin=SARIMA(0, 1, 1)x(0, 1, 1, 4)n aicc=61.4; n_params=3"
2025-08-06,sarima_margin,lines_aicc,PIT,"cor=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-32.9; ops=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-27.5; pd=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-35.2; sm=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-23.3; ga=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-31.7; n_params=13"
2025-08-06,sarima_margin,lines_aicc,full_sample,"cor=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-47.8; ops=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-38.9; pd=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-53.2; sm=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-33.6; ga=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-33.5; n_params=13"
2025-11-06,yoy_margin_change,k4_rw,PIT,delta=-1.231; n_params=2
2025-11-06,yoy_margin_change,k4_rw,full_sample,delta=-0.3487; n_params=2
2025-11-06,yoy_margin_change,k2_rw,PIT,delta=-0.7647; n_params=2
2025-11-06,yoy_margin_change,k2_rw,full_sample,delta=1.154; n_params=2
2025-11-06,yoy_margin_change,k4_ew,PIT,delta=-1.273; n_params=2
2025-11-06,yoy_margin_change,k4_ew,full_sample,delta=-0.6612; n_params=2
2025-11-06,yoy_margin_change,k2_ew,PIT,delta=-0.6119; n_params=2
2025-11-06,yoy_margin_change,k2_ew,full_sample,delta=1.144; n_params=2
2025-11-06,yoy_margin_change,k4_rw_shrink50,PIT,delta=-0.6156; n_params=3
2025-11-06,yoy_margin_change,k4_rw_shrink50,full_sample,delta=-0.1743; n_params=3
2025-11-06,incremental_margin,k4_rw,PIT,m=0.3248; n_params=2
2025-11-06,incremental_margin,k4_rw,full_sample,m=0.2956; n_params=2
2025-11-06,incremental_margin,k8_rw,PIT,m=0.3812; n_params=2
2025-11-06,incremental_margin,k8_rw,full_sample,m=0.3079; n_params=2
2025-11-06,incremental_margin,k4_ew,PIT,m=0.3288; n_params=2
2025-11-06,incremental_margin,k4_ew,full_sample,m=0.2939; n_params=2
2025-11-06,incremental_margin,k8_ew,PIT,m=0.397; n_params=2
2025-11-06,incremental_margin,k8_ew,full_sample,m=0.3496; n_params=2
2025-11-06,incremental_margin,k8_median,PIT,m=0.3562; n_params=2
2025-11-06,incremental_margin,k8_median,full_sample,m=0.3549; n_params=2
2025-11-06,incremental_margin,k4_rw_revknown,PIT,m=0.3248; n_params=2
2025-11-06,incremental_margin,k4_rw_revknown,full_sample,m=0.2956; n_params=2
2025-11-06,pct_rev_seasonal,drift_k4_rw,PIT,"drift{cor:0.02687, ops:-0.8266, pd:0.6926, sm:1.516, ga:-0.132}; n_params=6"
2025-11-06,pct_rev_seasonal,drift_k4_rw,full_sample,"drift{cor:0.08695, ops:-0.7654, pd:-0.3522, sm:2.297, ga:-0.8452}; n_params=6"
2025-11-06,pct_rev_seasonal,drift_k4_ew,PIT,"drift{cor:-0.03213, ops:-0.7851, pd:0.7565, sm:1.545, ga:-0.186}; n_params=6"
2025-11-06,pct_rev_seasonal,drift_k4_ew,full_sample,"drift{cor:0.1643, ops:-0.7252, pd:-0.3062, sm:2.288, ga:-0.6586}; n_params=6"
2025-11-06,pct_rev_seasonal,drift_k8_rw,PIT,"drift{cor:-0.1396, ops:-0.803, pd:0.3018, sm:1.103, ga:-0.1865}; n_params=6"
2025-11-06,pct_rev_seasonal,drift_k8_rw,full_sample,"drift{cor:-0.1172, ops:-0.6904, pd:0.05153, sm:2.031, ga:-0.7178}; n_params=6"
2025-11-06,pct_rev_seasonal,nodrift,PIT,"drift{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2025-11-06,pct_rev_seasonal,nodrift,full_sample,"drift{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
