country,region,q,n_cur,n_prior,n_mkts,stays_yoy_pct,quarter
spain,EMEA,2017Q1,79929.0,52032.0,9,53.615083025830266,1Q17
spain,EMEA,2017Q2,156942.0,99078.0,9,58.402470780597106,2Q17
spain,EMEA,2017Q3,175362.0,123696.0,9,41.76852929763291,3Q17
spain,EMEA,2017Q4,126678.0,97914.0,9,29.376800049022613,4Q17
spain,EMEA,2018Q1,123303.0,90510.0,9,36.23135565130924,1Q18
spain,EMEA,2018Q2,220305.0,179673.0,9,22.614416189410758,2Q18
spain,EMEA,2018Q3,249933.0,201195.0,9,24.224260046223822,3Q18
spain,EMEA,2018Q4,205464.0,143808.0,9,42.87383177570094,4Q18
spain,EMEA,2019Q1,195099.0,139467.0,9,39.88900600141969,1Q19
spain,EMEA,2019Q2,317925.0,250821.0,9,26.753740715490327,2Q19
spain,EMEA,2019Q3,336918.0,284259.0,9,18.525007123785,3Q19
spain,EMEA,2019Q4,272385.0,231423.0,9,17.70005574208269,4Q19
spain,EMEA,2020Q1,192591.0,219423.0,9,-12.228435487619805,1Q20
spain,EMEA,2020Q2,14361.0,357126.0,8,-95.97873019606526,2Q20
spain,EMEA,2020Q3,143385.0,384027.0,9,-62.66278152317415,3Q20
spain,EMEA,2020Q4,51612.0,306999.0,9,-83.18821885413308,4Q20
spain,EMEA,2021Q1,51945.0,217122.0,9,-76.07566253074309,1Q21
spain,EMEA,2021Q2,153024.0,15894.0,8,862.7784069460173,2Q21
spain,EMEA,2021Q3,346932.0,159996.0,9,116.8379209480237,3Q21
spain,EMEA,2021Q4,305079.0,57117.0,9,434.12994379956933,4Q21
spain,EMEA,2022Q1,281829.0,57651.0,9,388.85361919134095,1Q22
spain,EMEA,2022Q2,510072.0,175584.0,9,190.5002733734281,2Q22
spain,EMEA,2022Q3,560682.0,394260.0,9,42.21123116725003,3Q22
spain,EMEA,2022Q4,428121.0,343950.0,9,24.471870911469694,4Q22
spain,EMEA,2023Q1,395031.0,317334.0,9,24.48429730189643,1Q23
spain,EMEA,2023Q2,659370.0,578514.0,9,13.976498407990135,2Q23
spain,EMEA,2023Q3,691011.0,640794.0,9,7.836683864081118,3Q23
spain,EMEA,2023Q4,565212.0,486471.0,9,16.186165259594087,4Q23
spain,EMEA,2024Q1,517728.0,449649.0,9,15.140476238132416,1Q24
spain,EMEA,2024Q2,841116.0,756708.0,9,11.154632962780898,2Q24
spain,EMEA,2024Q3,857298.0,799362.0,9,7.24778010463345,3Q24
spain,EMEA,2024Q4,671082.0,652491.0,9,2.849234702087844,4Q24
spain,EMEA,2025Q1,613983.0,602529.0,9,1.9009873383687648,1Q25
spain,EMEA,2025Q2,986799.0,987312.0,9,-0.051959259079192854,2Q25
spain,EMEA,2025Q3,905758.0,900734.0,9,0.5577673319759224,3Q25
spain,EMEA,2025Q4,554576.0,529930.0,9,4.650802936236853,4Q25
spain,EMEA,2026Q1,497486.0,487096.0,9,2.133049747893634,1Q26
spain,EMEA,2026Q2,809752.0,795380.0,9,1.8069350499132497,2Q26
sweden,EMEA,2016Q1,1221.0,429.0,1,184.6153846153846,1Q16
sweden,EMEA,2016Q2,2493.0,1236.0,1,101.6990291262136,2Q16
sweden,EMEA,2016Q3,3690.0,2925.0,1,26.15384615384615,3Q16
sweden,EMEA,2016Q4,1893.0,1404.0,1,34.82905982905984,4Q16
sweden,EMEA,2017Q1,1734.0,1383.0,1,25.37960954446854,1Q17
sweden,EMEA,2017Q2,3738.0,3126.0,1,19.57773512476009,2Q17
sweden,EMEA,2017Q3,5022.0,4524.0,1,11.007957559681692,3Q17
sweden,EMEA,2017Q4,2877.0,2250.0,1,27.86666666666666,4Q17
sweden,EMEA,2018Q1,3018.0,2034.0,1,48.377581120943944,1Q18
sweden,EMEA,2018Q2,5361.0,4518.0,1,18.658698539176633,2Q18
sweden,EMEA,2018Q3,7995.0,5802.0,1,37.79731127197519,3Q18
sweden,EMEA,2018Q4,4224.0,3288.0,1,28.467153284671532,4Q18
sweden,EMEA,2019Q1,4362.0,3441.0,1,26.765475152571927,1Q19
sweden,EMEA,2019Q2,7602.0,6264.0,1,21.360153256704972,2Q19
sweden,EMEA,2019Q3,10788.0,9243.0,1,16.71535215839013,3Q19
sweden,EMEA,2019Q4,6660.0,4935.0,1,34.95440729483283,4Q19
sweden,EMEA,2020Q1,5562.0,5184.0,1,7.291666666666674,1Q20
sweden,EMEA,2020Q2,1092.0,9036.0,1,-87.91500664010624,2Q20
sweden,EMEA,2020Q3,3081.0,12456.0,1,-75.26493256262043,3Q20
sweden,EMEA,2020Q4,3036.0,7866.0,1,-61.40350877192983,4Q20
sweden,EMEA,2021Q1,2022.0,6381.0,1,-68.3121767748002,1Q21
sweden,EMEA,2021Q2,2949.0,1260.0,1,134.04761904761907,2Q21
sweden,EMEA,2021Q3,7917.0,3408.0,1,132.306338028169,3Q21
sweden,EMEA,2021Q4,7296.0,3381.0,1,115.79414374445429,4Q21
sweden,EMEA,2022Q1,6222.0,2289.0,1,171.82175622542596,1Q22
sweden,EMEA,2022Q2,12558.0,3423.0,1,266.8711656441718,2Q22
sweden,EMEA,2022Q3,17907.0,8985.0,1,99.29883138564273,3Q22
sweden,EMEA,2022Q4,11778.0,8373.0,1,40.666427803654614,4Q22
sweden,EMEA,2023Q1,11736.0,7209.0,1,62.79650436953808,1Q23
sweden,EMEA,2023Q2,18426.0,14328.0,1,28.601340033500833,2Q23
sweden,EMEA,2023Q3,23874.0,20577.0,1,16.02274384020994,3Q23
sweden,EMEA,2023Q4,15870.0,13401.0,1,18.423998209088865,4Q23
sweden,EMEA,2024Q1,14013.0,13095.0,1,7.010309278350513,1Q24
sweden,EMEA,2024Q2,24096.0,21291.0,1,13.174580808792458,2Q24
sweden,EMEA,2024Q3,29658.0,28608.0,1,3.6703020134228215,3Q24
sweden,EMEA,2024Q4,17628.0,18618.0,1,-5.317434740573635,4Q24
sweden,EMEA,2025Q1,17493.0,17265.0,1,1.3205907906168601,1Q25
sweden,EMEA,2025Q2,27621.0,32373.0,1,-14.678899082568808,2Q25
sweden,EMEA,2025Q3,34946.0,36378.0,1,-3.93644510418385,3Q25
sweden,EMEA,2025Q4,17348.0,16240.0,1,6.822660098522171,4Q25
sweden,EMEA,2026Q1,13922.0,16250.0,1,-14.326153846153844,1Q26
sweden,EMEA,2026Q2,24442.0,24950.0,1,-2.036072144288581,2Q26
switzerland,EMEA,2016Q1,3033.0,1518.0,3,99.80237154150198,1Q16
switzerland,EMEA,2016Q2,4707.0,2703.0,3,74.13984461709211,2Q16
switzerland,EMEA,2016Q3,6471.0,3993.0,3,62.05860255447033,3Q16
switzerland,EMEA,2016Q4,4641.0,3045.0,3,52.41379310344827,4Q16
switzerland,EMEA,2017Q1,4908.0,3456.0,3,42.013888888888886,1Q17
switzerland,EMEA,2017Q2,8223.0,5265.0,3,56.182336182336186,2Q17
switzerland,EMEA,2017Q3,11019.0,7329.0,3,50.34793286942285,3Q17
switzerland,EMEA,2017Q4,7743.0,5283.0,3,46.564452015900045,4Q17
switzerland,EMEA,2018Q1,8574.0,5628.0,3,52.345415778251606,1Q18
switzerland,EMEA,2018Q2,12390.0,9591.0,3,29.183609634031903,2Q18
switzerland,EMEA,2018Q3,16812.0,12681.0,3,32.57629524485451,3Q18
switzerland,EMEA,2018Q4,13029.0,9066.0,3,43.71277299801457,4Q18
switzerland,EMEA,2019Q1,13029.0,10086.0,3,29.17906008328377,1Q19
switzerland,EMEA,2019Q2,18999.0,14562.0,3,30.469715698393074,2Q19
switzerland,EMEA,2019Q3,23649.0,19809.0,3,19.385127972133876,3Q19
switzerland,EMEA,2019Q4,15459.0,14841.0,3,4.164139882757234,4Q19
switzerland,EMEA,2020Q1,12483.0,15012.0,3,-16.846522781774574,1Q20
switzerland,EMEA,2020Q2,4605.0,22239.0,3,-79.29313368406852,2Q20
switzerland,EMEA,2020Q3,15387.0,27024.0,3,-43.061722912966246,3Q20
switzerland,EMEA,2020Q4,7596.0,17580.0,3,-56.79180887372013,4Q20
switzerland,EMEA,2021Q1,8775.0,14142.0,3,-37.9507848960543,1Q21
switzerland,EMEA,2021Q2,13050.0,5184.0,3,151.73611111111111,2Q21
switzerland,EMEA,2021Q3,21447.0,17814.0,3,20.39407207814079,3Q21
switzerland,EMEA,2021Q4,16584.0,8757.0,3,89.3799246317232,4Q21
switzerland,EMEA,2022Q1,16314.0,10068.0,3,62.038140643623365,1Q22
switzerland,EMEA,2022Q2,24297.0,15114.0,3,60.75823739579198,2Q22
switzerland,EMEA,2022Q3,32160.0,24567.0,3,30.90731469043839,3Q22
switzerland,EMEA,2022Q4,21417.0,19035.0,3,12.513790386130808,4Q22
switzerland,EMEA,2023Q1,21240.0,18714.0,3,13.497915998717547,1Q23
switzerland,EMEA,2023Q2,34164.0,28743.0,3,18.860244233378552,2Q23
switzerland,EMEA,2023Q3,40545.0,39027.0,3,3.889614882004766,3Q23
switzerland,EMEA,2023Q4,27273.0,26877.0,3,1.473378725304153,4Q23
switzerland,EMEA,2024Q1,25485.0,26400.0,3,-3.4659090909090917,1Q24
switzerland,EMEA,2024Q2,42174.0,42441.0,3,-0.6291086449423888,2Q24
switzerland,EMEA,2024Q3,49593.0,49785.0,3,-0.38565833082253587,3Q24
switzerland,EMEA,2024Q4,32460.0,34149.0,3,-4.945972063603621,4Q24
switzerland,EMEA,2025Q1,32151.0,31434.0,3,2.280969650696707,1Q25
switzerland,EMEA,2025Q2,53187.0,53688.0,3,-0.9331694233348231,2Q25
switzerland,EMEA,2025Q3,59954.0,56847.0,3,5.465547874118237,3Q25
switzerland,EMEA,2025Q4,28862.0,27922.0,3,3.366521022849356,4Q25
switzerland,EMEA,2026Q1,26590.0,27484.0,3,-3.2528016300392926,1Q26
switzerland,EMEA,2026Q2,42198.0,48228.0,3,-12.503110226424486,2Q26
taiwan,APAC,2016Q1,3417.0,1458.0,1,134.3621399176955,1Q16
taiwan,APAC,2016Q2,4347.0,2208.0,1,96.875,2Q16
taiwan,APAC,2016Q3,4410.0,2286.0,1,92.91338582677164,3Q16
taiwan,APAC,2016Q4,5949.0,3333.0,1,78.4878487848785,4Q16
taiwan,APAC,2017Q1,6372.0,3744.0,1,70.1923076923077,1Q17
taiwan,APAC,2017Q2,7017.0,4860.0,1,44.38271604938271,2Q17
taiwan,APAC,2017Q3,7836.0,4962.0,1,57.92019347037485,3Q17
taiwan,APAC,2017Q4,9231.0,6909.0,1,33.60833695180199,4Q17
taiwan,APAC,2018Q1,9816.0,7401.0,1,32.63072557762465,1Q18
taiwan,APAC,2018Q2,11085.0,8298.0,1,33.58640636297903,2Q18
taiwan,APAC,2018Q3,10995.0,9045.0,1,21.55887230514095,3Q18
taiwan,APAC,2018Q4,12813.0,10743.0,1,19.268360793074567,4Q18
taiwan,APAC,2019Q1,14259.0,11550.0,1,23.45454545454546,1Q19
taiwan,APAC,2019Q2,15441.0,12750.0,1,21.105882352941173,2Q19
taiwan,APAC,2019Q3,14427.0,12732.0,1,13.312912346842598,3Q19
taiwan,APAC,2019Q4,16473.0,14895.0,1,10.594159113796575,4Q19
taiwan,APAC,2020Q1,10002.0,16701.0,1,-40.11137057661218,1Q20
taiwan,APAC,2020Q2,2106.0,18087.0,1,-88.35627798971638,2Q20
taiwan,APAC,2020Q3,2697.0,17121.0,1,-84.24741545470475,3Q20
taiwan,APAC,2020Q4,4053.0,19227.0,1,-78.92026837260103,4Q20
taiwan,APAC,2021Q1,3612.0,11868.0,1,-69.56521739130434,1Q21
taiwan,APAC,2021Q2,2358.0,2526.0,1,-6.65083135391924,2Q21
taiwan,APAC,2021Q3,2415.0,3195.0,1,-24.4131455399061,3Q21
taiwan,APAC,2021Q4,3675.0,4746.0,1,-22.56637168141593,4Q21
taiwan,APAC,2022Q1,2730.0,4383.0,1,-37.71389459274469,1Q22
taiwan,APAC,2022Q2,2382.0,2862.0,1,-16.77148846960168,2Q22
taiwan,APAC,2022Q3,3051.0,2874.0,1,6.1586638830897655,3Q22
taiwan,APAC,2022Q4,5820.0,4263.0,1,36.52357494722027,4Q22
taiwan,APAC,2023Q1,11562.0,3342.0,1,245.9605026929982,1Q23
taiwan,APAC,2023Q2,18117.0,3006.0,1,502.69461077844306,2Q23
taiwan,APAC,2023Q3,20934.0,3741.0,1,459.58299919807536,3Q23
taiwan,APAC,2023Q4,30087.0,7125.0,1,322.2736842105263,4Q23
taiwan,APAC,2024Q1,30417.0,13860.0,1,119.45887445887445,1Q24
taiwan,APAC,2024Q2,31719.0,21636.0,1,46.60288408208542,2Q24
taiwan,APAC,2024Q3,28794.0,25131.0,1,14.575623731646182,3Q24
taiwan,APAC,2024Q4,40473.0,37002.0,1,9.38057402302579,4Q24
taiwan,APAC,2025Q1,37653.0,37479.0,1,0.4642599855919416,1Q25
taiwan,APAC,2025Q2,39852.0,39162.0,1,1.7619120576068736,2Q25
taiwan,APAC,2025Q3,34099.0,31765.0,1,7.34770974342831,3Q25
taiwan,APAC,2025Q4,36820.0,33836.0,1,8.819009339165396,4Q25
taiwan,APAC,2026Q1,34528.0,31532.0,1,9.501458835468735,1Q26
taiwan,APAC,2026Q2,35444.0,34118.0,1,3.8865115188463584,2Q26
thailand,APAC,2016Q1,9594.0,4476.0,1,114.343163538874,1Q16
thailand,APAC,2016Q2,8829.0,4116.0,1,114.50437317784257,2Q16
thailand,APAC,2016Q3,10386.0,5232.0,1,98.5091743119266,3Q16
thailand,APAC,2016Q4,11820.0,7218.0,1,63.75727348295928,4Q16
thailand,APAC,2017Q1,17085.0,10674.0,1,60.06183249016301,1Q17
thailand,APAC,2017Q2,16410.0,9570.0,1,71.47335423197492,2Q17
thailand,APAC,2017Q3,20091.0,11340.0,1,77.16931216931218,3Q17
thailand,APAC,2017Q4,20871.0,13032.0,1,60.151933701657455,4Q17
thailand,APAC,2018Q1,28248.0,18771.0,1,50.48745405146236,1Q18
thailand,APAC,2018Q2,24900.0,17550.0,1,41.88034188034189,2Q18
thailand,APAC,2018Q3,28134.0,21021.0,1,33.83759098044812,3Q18
thailand,APAC,2018Q4,32412.0,21876.0,1,48.16236972024137,4Q18
thailand,APAC,2019Q1,43092.0,29862.0,1,44.303797468354425,1Q19
thailand,APAC,2019Q2,37899.0,27018.0,1,40.27315123251165,2Q19
thailand,APAC,2019Q3,41895.0,30987.0,1,35.20185884403138,3Q19
thailand,APAC,2019Q4,45117.0,35184.0,1,28.231582537517053,4Q19
thailand,APAC,2020Q1,42471.0,46518.0,1,-8.699858119437643,1Q20
thailand,APAC,2020Q2,2943.0,40305.0,1,-92.69817640491253,2Q20
thailand,APAC,2020Q3,3321.0,44580.0,1,-92.55047106325706,3Q20
thailand,APAC,2020Q4,2709.0,48651.0,1,-94.43176913115866,4Q20
thailand,APAC,2021Q1,2730.0,45597.0,1,-94.01276399763142,1Q21
thailand,APAC,2021Q2,2898.0,3309.0,1,-12.420670897552133,2Q21
thailand,APAC,2021Q3,2490.0,3660.0,1,-31.967213114754102,3Q21
thailand,APAC,2021Q4,6543.0,2886.0,1,126.71517671517671,4Q21
thailand,APAC,2022Q1,11373.0,3084.0,1,268.7743190661479,1Q22
thailand,APAC,2022Q2,20940.0,3318.0,1,531.1030741410489,2Q22
thailand,APAC,2022Q3,34140.0,2844.0,1,1100.42194092827,3Q22
thailand,APAC,2022Q4,48870.0,7017.0,1,596.4514749893117,4Q22
thailand,APAC,2023Q1,65424.0,12132.0,1,439.2680514342236,1Q23
thailand,APAC,2023Q2,61566.0,22599.0,1,172.42798353909464,2Q23
thailand,APAC,2023Q3,66261.0,36864.0,1,79.74446614583333,3Q23
thailand,APAC,2023Q4,79689.0,52731.0,1,51.12362746771348,4Q23
thailand,APAC,2024Q1,105627.0,70974.0,1,48.82492180235016,1Q24
thailand,APAC,2024Q2,87453.0,66993.0,1,30.540504231785405,2Q24
thailand,APAC,2024Q3,92469.0,72093.0,1,28.263492988223547,3Q24
thailand,APAC,2024Q4,117864.0,87867.0,1,34.13909658916317,4Q24
thailand,APAC,2025Q1,137361.0,117774.0,1,16.631005145448064,1Q25
thailand,APAC,2025Q2,97770.0,98349.0,1,-0.588719763291945,2Q25
thailand,APAC,2025Q3,92967.0,93599.0,1,-0.6752208891120604,3Q25
thailand,APAC,2025Q4,93068.0,88890.0,1,4.700191247609409,4Q25
thailand,APAC,2026Q1,114886.0,103652.0,1,10.838189325821013,1Q26
thailand,APAC,2026Q2,83906.0,74874.0,1,12.062932393087046,2Q26
the-netherlands,EMEA,2016Q1,11529.0,6237.0,3,84.84848484848484,1Q16
the-netherlands,EMEA,2016Q2,18840.0,12990.0,3,45.03464203233256,2Q16
the-netherlands,EMEA,2016Q3,20745.0,14997.0,3,38.327665533106625,3Q16
the-netherlands,EMEA,2016Q4,17907.0,12204.0,3,46.730580137659786,4Q16
the-netherlands,EMEA,2017Q1,17010.0,12612.0,3,34.87155090390104,1Q17
the-netherlands,EMEA,2017Q2,30108.0,20721.0,3,45.30186767047923,2Q17
the-netherlands,EMEA,2017Q3,29664.0,22722.0,3,30.55188803802482,3Q17
the-netherlands,EMEA,2017Q4,22248.0,19461.0,3,14.320949591490685,4Q17
the-netherlands,EMEA,2018Q1,22995.0,18558.0,3,23.908826382153258,1Q18
the-netherlands,EMEA,2018Q2,38685.0,32853.0,3,17.751803488265907,2Q18
the-netherlands,EMEA,2018Q3,40404.0,31896.0,3,26.674191121143707,3Q18
the-netherlands,EMEA,2018Q4,31401.0,24339.0,3,29.01516085295206,4Q18
the-netherlands,EMEA,2019Q1,31089.0,24966.0,3,24.52535448209565,1Q19
the-netherlands,EMEA,2019Q2,49413.0,42378.0,3,16.6005946481665,2Q19
the-netherlands,EMEA,2019Q3,49116.0,44532.0,3,10.293721368903253,3Q19
the-netherlands,EMEA,2019Q4,38475.0,34398.0,3,11.852433281004714,4Q19
the-netherlands,EMEA,2020Q1,29100.0,33768.0,3,-13.823738450604118,1Q20
the-netherlands,EMEA,2020Q2,5235.0,53943.0,3,-90.29531171792448,2Q20
the-netherlands,EMEA,2020Q3,27309.0,53004.0,3,-48.477473398234096,3Q20
the-netherlands,EMEA,2020Q4,5928.0,42075.0,3,-85.9108734402852,4Q20
the-netherlands,EMEA,2021Q1,5325.0,31413.0,3,-83.04841944417916,1Q21
the-netherlands,EMEA,2021Q2,13458.0,5763.0,3,133.52420614263406,2Q21
the-netherlands,EMEA,2021Q3,39099.0,29745.0,3,31.447302067574377,3Q21
the-netherlands,EMEA,2021Q4,35439.0,6477.0,3,447.1514590088003,4Q21
the-netherlands,EMEA,2022Q1,26289.0,5874.0,3,347.5485188968335,1Q22
the-netherlands,EMEA,2022Q2,64590.0,14637.0,3,341.27895060463214,2Q22
the-netherlands,EMEA,2022Q3,70455.0,42927.0,3,64.12747222028095,3Q22
the-netherlands,EMEA,2022Q4,55041.0,38736.0,3,42.092627013630725,4Q22
the-netherlands,EMEA,2023Q1,50706.0,28524.0,3,77.76609171224231,1Q23
the-netherlands,EMEA,2023Q2,80259.0,70698.0,3,13.523720614444535,2Q23
the-netherlands,EMEA,2023Q3,80784.0,77055.0,3,4.839400428265517,3Q23
the-netherlands,EMEA,2023Q4,62088.0,59487.0,3,4.372383882192743,4Q23
the-netherlands,EMEA,2024Q1,52788.0,54711.0,3,-3.514832483412844,1Q24
the-netherlands,EMEA,2024Q2,87393.0,87906.0,3,-0.583577912770461,2Q24
the-netherlands,EMEA,2024Q3,90102.0,88386.0,3,1.9414839454212185,3Q24
the-netherlands,EMEA,2024Q4,66582.0,66858.0,3,-0.412815220317686,4Q24
the-netherlands,EMEA,2025Q1,58734.0,56913.0,3,3.19962047335407,1Q25
the-netherlands,EMEA,2025Q2,99267.0,95709.0,3,3.7175187286462075,2Q25
the-netherlands,EMEA,2025Q3,87775.0,89208.0,3,-1.6063581741547872,3Q25
the-netherlands,EMEA,2025Q4,51664.0,48110.0,3,7.387237580544581,4Q25
the-netherlands,EMEA,2026Q1,44514.0,42924.0,3,3.704221414593234,1Q26
the-netherlands,EMEA,2026Q2,77202.0,73578.0,3,4.925385305390195,2Q26
turkey,EMEA,2016Q1,2700.0,1809.0,1,49.25373134328359,1Q16
turkey,EMEA,2016Q2,3678.0,4320.0,1,-14.861111111111114,2Q16
turkey,EMEA,2016Q3,2391.0,4935.0,1,-51.55015197568389,3Q16
turkey,EMEA,2016Q4,2781.0,4110.0,1,-32.33576642335766,4Q16
turkey,EMEA,2017Q1,2487.0,3051.0,1,-18.485742379547688,1Q17
turkey,EMEA,2017Q2,4317.0,4143.0,1,4.199855177407685,2Q17
turkey,EMEA,2017Q3,5136.0,2799.0,1,83.4941050375134,3Q17
turkey,EMEA,2017Q4,4626.0,3318.0,1,39.421338155515365,4Q17
turkey,EMEA,2018Q1,5211.0,2847.0,1,83.03477344573236,1Q18
turkey,EMEA,2018Q2,7275.0,4995.0,1,45.64564564564564,2Q18
turkey,EMEA,2018Q3,9612.0,6066.0,1,58.456973293768556,3Q18
turkey,EMEA,2018Q4,10242.0,5283.0,1,93.8671209540034,4Q18
turkey,EMEA,2019Q1,9945.0,6243.0,1,59.298414223930806,1Q19
turkey,EMEA,2019Q2,13701.0,8586.0,1,59.5737246680643,2Q19
turkey,EMEA,2019Q3,16044.0,11388.0,1,40.885142255005256,3Q19
turkey,EMEA,2019Q4,14820.0,12267.0,1,20.811934458302762,4Q19
turkey,EMEA,2020Q1,12327.0,12150.0,1,1.456790123456786,1Q20
turkey,EMEA,2020Q2,1533.0,17001.0,1,-90.98288335980237,2Q20
turkey,EMEA,2020Q3,11700.0,20145.0,1,-41.9210722263589,3Q20
turkey,EMEA,2020Q4,13635.0,18717.0,1,-27.15178714537586,4Q20
turkey,EMEA,2021Q1,12273.0,15564.0,1,-21.144949884348495,1Q21
turkey,EMEA,2021Q2,12615.0,1890.0,1,567.4603174603175,2Q21
turkey,EMEA,2021Q3,23196.0,14136.0,1,64.09168081494059,3Q21
turkey,EMEA,2021Q4,27153.0,16887.0,1,60.79232545745248,4Q21
turkey,EMEA,2022Q1,29541.0,15108.0,1,95.5321683876092,1Q22
turkey,EMEA,2022Q2,37629.0,15789.0,1,138.32414972449172,2Q22
turkey,EMEA,2022Q3,48231.0,29352.0,1,64.31929681112018,3Q22
turkey,EMEA,2022Q4,47283.0,33909.0,1,39.440856409802706,4Q22
turkey,EMEA,2023Q1,41829.0,36606.0,1,14.268152761842323,1Q23
turkey,EMEA,2023Q2,61731.0,46746.0,1,32.056218713900655,2Q23
turkey,EMEA,2023Q3,74589.0,60591.0,1,23.10244095657772,3Q23
turkey,EMEA,2023Q4,66759.0,59133.0,1,12.896352290599156,4Q23
turkey,EMEA,2024Q1,67074.0,53376.0,1,25.663219424460436,1Q24
turkey,EMEA,2024Q2,88863.0,79845.0,1,11.294382866804442,2Q24
turkey,EMEA,2024Q3,89301.0,96699.0,1,-7.6505444730555645,3Q24
turkey,EMEA,2024Q4,87819.0,85962.0,1,2.1602568576813086,4Q24
turkey,EMEA,2025Q1,84297.0,85746.0,1,-1.6898747463438557,1Q25
turkey,EMEA,2025Q2,115626.0,114513.0,1,0.9719420502475762,2Q25
turkey,EMEA,2025Q3,128448.0,116154.0,1,10.58422439175577,3Q25
turkey,EMEA,2025Q4,88888.0,75376.0,1,17.92613033326258,4Q25
turkey,EMEA,2026Q1,84700.0,71990.0,1,17.65522989304069,1Q26
turkey,EMEA,2026Q2,104370.0,99382.0,1,5.019017528325054,2Q26
turkey,EMEA,2026Q3,51091.0,49232.0,1,3.775999350016246,3Q26
united-kingdom,EMEA,2016Q1,35835.0,18201.0,4,96.88478655018955,1Q16
united-kingdom,EMEA,2016Q2,60339.0,34944.0,4,72.67342032967032,2Q16
united-kingdom,EMEA,2016Q3,80901.0,49467.0,4,63.54539389896294,3Q16
united-kingdom,EMEA,2016Q4,74913.0,44901.0,4,66.84038217411639,4Q16
united-kingdom,EMEA,2017Q1,64770.0,39381.0,4,64.47017597318504,1Q17
united-kingdom,EMEA,2017Q2,104388.0,66507.0,4,56.95791420451983,2Q17
united-kingdom,EMEA,2017Q3,114864.0,90174.0,4,27.380397897398367,3Q17
united-kingdom,EMEA,2017Q4,89616.0,83301.0,4,7.58094140526524,4Q17
united-kingdom,EMEA,2018Q1,82947.0,72111.0,4,15.026833631484804,1Q18
united-kingdom,EMEA,2018Q2,133680.0,115710.0,4,15.53020482240084,2Q18
united-kingdom,EMEA,2018Q3,159927.0,127590.0,4,25.344462732189044,3Q18
united-kingdom,EMEA,2018Q4,139506.0,99381.0,4,40.37492075950131,4Q18
united-kingdom,EMEA,2019Q1,119340.0,92727.0,4,28.700378530525093,1Q19
united-kingdom,EMEA,2019Q2,181695.0,150261.0,4,20.919599896180642,2Q19
united-kingdom,EMEA,2019Q3,197739.0,179967.0,4,9.875143776359007,3Q19
united-kingdom,EMEA,2019Q4,166224.0,157509.0,4,5.533017160924136,4Q19
united-kingdom,EMEA,2020Q1,117813.0,135180.0,4,-12.847314691522415,1Q20
united-kingdom,EMEA,2020Q2,4734.0,204717.0,4,-97.68753938363692,2Q20
united-kingdom,EMEA,2020Q3,58335.0,223035.0,4,-73.84491223350595,3Q20
united-kingdom,EMEA,2020Q4,33315.0,189180.0,4,-82.38978750396448,4Q20
united-kingdom,EMEA,2021Q1,19035.0,134358.0,4,-85.83262626713706,1Q21
united-kingdom,EMEA,2021Q2,68028.0,5445.0,4,1149.3663911845729,2Q21
united-kingdom,EMEA,2021Q3,136212.0,64956.0,4,109.69887308331793,3Q21
united-kingdom,EMEA,2021Q4,153927.0,37713.0,4,308.15368705751337,4Q21
united-kingdom,EMEA,2022Q1,127953.0,21969.0,4,482.42523555919706,1Q22
united-kingdom,EMEA,2022Q2,250290.0,76713.0,4,226.26803801181023,2Q22
united-kingdom,EMEA,2022Q3,301335.0,153168.0,4,96.73495769351301,3Q22
united-kingdom,EMEA,2022Q4,263190.0,175353.0,4,50.091529657319796,4Q22
united-kingdom,EMEA,2023Q1,221661.0,145800.0,4,52.03086419753087,1Q23
united-kingdom,EMEA,2023Q2,373746.0,287112.0,4,30.174287386107167,2Q23
united-kingdom,EMEA,2023Q3,402099.0,346269.0,4,16.123302981208255,3Q23
united-kingdom,EMEA,2023Q4,350796.0,305889.0,4,14.68081558996892,4Q23
united-kingdom,EMEA,2024Q1,272838.0,259455.0,4,5.158119905185865,1Q24
united-kingdom,EMEA,2024Q2,466731.0,439533.0,4,6.187931281610259,2Q24
united-kingdom,EMEA,2024Q3,499260.0,474840.0,4,5.142784938084399,3Q24
united-kingdom,EMEA,2024Q4,445527.0,419607.0,4,6.177208673830514,4Q24
united-kingdom,EMEA,2025Q1,343437.0,329466.0,4,4.240498260822068,1Q25
united-kingdom,EMEA,2025Q2,559767.0,564690.0,4,-0.8718057695372705,2Q25
united-kingdom,EMEA,2025Q3,647284.0,585048.0,4,10.637759636816124,3Q25
united-kingdom,EMEA,2025Q4,398090.0,365980.0,4,8.773703481064544,4Q25
united-kingdom,EMEA,2026Q1,306900.0,284180.0,4,7.994932789077347,1Q26
united-kingdom,EMEA,2026Q2,503010.0,467152.0,4,7.675874233654145,2Q26
united-states,NAM,2016Q1,131173.0,72826.0,31,80.11836432043502,1Q16
united-states,NAM,2016Q2,202643.0,115241.0,33,75.84279900382676,2Q16
united-states,NAM,2016Q3,257819.0,152227.0,34,69.36483015496593,3Q16
united-states,NAM,2016Q4,229895.0,136767.0,34,68.09244920192737,4Q16
united-states,NAM,2017Q1,241871.0,147367.0,34,64.12833266606499,1Q17
united-states,NAM,2017Q2,347768.0,225904.0,34,53.94503860046746,2Q17
united-states,NAM,2017Q3,415745.0,286903.0,34,44.90786084495457,3Q17
united-states,NAM,2017Q4,357368.0,258566.0,34,38.211520462860534,4Q17
