method,object,target,quarter,vintage_date,horizon_q,point,q50,q10,q90,sd,window,prior_basis,n_params,n_train,spec_id,notes
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,7.2575985631247955,7.2575985631247955,-3.80684143306543,18.322038559315022,8.633628402996292,W2,PIT,2,9,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,10.054401022809662,10.054401022809662,2.0160841993215897,18.092717846297734,6.272331944811099,W2,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,7.927481692922056,7.927481692922056,-2.438353735039186,18.293317120883298,8.088504361942112,W1,PIT,2,10,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,10.373201769213155,10.373201769213155,2.334884945725083,18.411518592701228,6.272331944811099,W1,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,7.927481692922056,7.927481692922056,-2.438353735039186,18.293317120883298,8.088504361942112,W2,PIT,2,10,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,10.373201769213155,10.373201769213155,2.334884945725083,18.411518592701228,6.272331944811099,W2,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,5.6569561470659675,5.6569561470659675,-4.118417664631602,15.432329958763537,7.62776471467497,W1,PIT,2,11,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,8.31662440515925,8.31662440515925,0.27830758167117686,16.35494122864732,6.272331944811099,W1,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,5.6569561470659675,5.6569561470659675,-4.118417664631602,15.432329958763537,7.62776471467497,W2,PIT,2,11,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,8.31662440515925,8.31662440515925,0.27830758167117686,16.35494122864732,6.272331944811099,W2,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,0.81715528499487,0.81715528499487,-8.779395583705675,10.413706153695415,7.488228430841527,W1,PIT,2,12,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,2.847003756079712,2.847003756079712,-5.191313067408361,10.885320579567784,6.272331944811099,W1,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,0.81715528499487,0.81715528499487,-8.779395583705675,10.413706153695415,7.488228430841527,W2,PIT,2,12,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,2.847003756079712,2.847003756079712,-5.191313067408361,10.885320579567784,6.272331944811099,W2,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,4.923125711030107,4.923125711030107,-4.541767233553501,14.388018655613717,7.385495206789799,W1,PIT,2,13,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,5.316146791949903,5.316146791949903,-2.7221700315381696,13.354463615437975,6.272331944811099,W1,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,4.923125711030107,4.923125711030107,-4.541767233553501,14.388018655613717,7.385495206789799,W2,PIT,2,13,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,5.316146791949903,5.316146791949903,-2.7221700315381696,13.354463615437975,6.272331944811099,W2,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,6.563344489981095,6.563344489981095,-2.5389398408141375,15.665628820776327,7.102550202049171,W1,PIT,2,14,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,6.566345797453797,6.566345797453797,-1.471971026034275,14.60466262094187,6.272331944811099,W1,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,6.563344489981095,6.563344489981095,-2.5389398408141375,15.665628820776327,7.102550202049171,W2,PIT,2,14,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,6.566345797453797,6.566345797453797,-1.471971026034275,14.60466262094187,6.272331944811099,W2,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,8.49214878864975,8.49214878864975,-0.2846843388189395,17.26898191611844,6.848599278749225,W1,PIT,2,15,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,8.235361469801495,8.235361469801495,0.19704464631342233,16.273678293289567,6.272331944811099,W1,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,8.49214878864975,8.49214878864975,-0.2846843388189395,17.26898191611844,6.848599278749225,W2,PIT,2,15,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,8.235361469801495,8.235361469801495,0.19704464631342233,16.273678293289567,6.272331944811099,W2,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,13.357282625126768,13.357282625126768,4.888630967645243,21.825934282608294,6.608123999975559,W1,PIT,2,16,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,13.01737266585389,13.01737266585389,4.979055842365817,21.05568948934196,6.272331944811099,W1,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,13.357282625126768,13.357282625126768,4.888630967645243,21.825934282608294,6.608123999975559,W2,PIT,2,16,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,13.01737266585389,13.01737266585389,4.979055842365817,21.05568948934196,6.272331944811099,W2,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,11.636450238646018,11.636450238646018,3.3448655983397213,19.928034878952317,6.469957872341061,W1,PIT,2,17,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,11.554639829414334,11.554639829414334,3.516323005926262,19.59295665290241,6.272331944811099,W1,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,11.636450238646018,11.636450238646018,3.3448655983397213,19.928034878952317,6.469957872341061,W2,PIT,2,17,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,11.554639829414334,11.554639829414334,3.516323005926262,19.59295665290241,6.272331944811099,W2,full_sample,2,18,funds_raw,"raw funds y/y feature, no RNPL correction"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q1,2023-02-14,1,25.18186183274842,25.18186183274842,9.10711900906319,41.25660465643365,12.54318847236881,W1,PIT,2,4,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q1,2023-02-14,1,19.458668027200417,19.458668027200417,10.882729287046377,28.034606767354457,6.691840555404933,W1,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q2,2023-05-09,1,22.5594371961249,22.5594371961249,8.77226339992907,36.346610992320734,10.758188875792069,W1,PIT,2,5,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q2,2023-05-09,1,18.453172288537868,18.453172288537868,9.877233548383828,27.029111028691908,6.691840555404933,W1,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q3,2023-08-03,1,17.050646393873308,17.050646393873308,3.411299085970038,30.68999370177658,10.642839254078064,W1,PIT,2,6,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q3,2023-08-03,1,15.590902210381898,15.590902210381898,7.014963470227858,24.16684095053594,6.691840555404933,W1,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q4,2023-11-01,1,17.758045294977073,17.758045294977073,5.427793747063365,30.08829684289078,9.621346404952437,W1,PIT,2,7,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q4,2023-11-01,1,16.880157482654738,16.880157482654738,8.304218742500698,25.456096222808778,6.691840555404933,W1,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,15.54039773634134,15.54039773634134,3.951741389191829,27.12905408349085,9.042676595088755,W1,PIT,2,8,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,15.732781977187045,15.732781977187045,7.156843237033005,24.308720717341085,6.691840555404933,W1,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,15.54039773634134,15.54039773634134,3.951741389191829,27.12905408349085,9.042676595088755,W2,PIT,2,8,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,15.732781977187045,15.732781977187045,7.156843237033005,24.308720717341085,6.691840555404933,W2,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,7.2575985631247955,7.2575985631247955,-3.80684143306543,18.322038559315022,8.633628402996292,W1,PIT,2,9,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,9.490072237760662,9.490072237760662,0.9141334976066222,18.0660109779147,6.691840555404933,W1,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,7.2575985631247955,7.2575985631247955,-3.80684143306543,18.322038559315022,8.633628402996292,W2,PIT,2,9,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,9.490072237760662,9.490072237760662,0.9141334976066222,18.0660109779147,6.691840555404933,W2,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,7.927481692922056,7.927481692922056,-2.438353735039186,18.293317120883298,8.088504361942112,W1,PIT,2,10,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,9.804675198937288,9.804675198937288,1.2287364587832474,18.380613939091326,6.691840555404933,W1,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,7.927481692922056,7.927481692922056,-2.438353735039186,18.293317120883298,8.088504361942112,W2,PIT,2,10,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,9.804675198937288,9.804675198937288,1.2287364587832474,18.380613939091326,6.691840555404933,W2,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,5.6569561470659675,5.6569561470659675,-4.118417664631602,15.432329958763537,7.62776471467497,W1,PIT,2,11,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,7.7751776650723885,7.7751776650723885,-0.8007610750816516,16.351116405226428,6.691840555404933,W1,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,5.6569561470659675,5.6569561470659675,-4.118417664631602,15.432329958763537,7.62776471467497,W2,PIT,2,11,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,7.7751776650723885,7.7751776650723885,-0.8007610750816516,16.351116405226428,6.691840555404933,W2,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,0.81715528499487,0.81715528499487,-8.779395583705675,10.413706153695415,7.488228430841527,W1,PIT,2,12,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,2.3775778409636086,2.3775778409636086,-6.1983608991904315,10.953516581117649,6.691840555404933,W1,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,0.81715528499487,0.81715528499487,-8.779395583705675,10.413706153695415,7.488228430841527,W2,PIT,2,12,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,2.3775778409636086,2.3775778409636086,-6.1983608991904315,10.953516581117649,6.691840555404933,W2,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,4.923125711030107,4.923125711030107,-4.541767233553501,14.388018655613717,7.385495206789799,W1,PIT,2,13,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,4.814208618704143,4.814208618704143,-3.7617301214498973,13.390147358858183,6.691840555404933,W1,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,4.923125711030107,4.923125711030107,-4.541767233553501,14.388018655613717,7.385495206789799,W2,PIT,2,13,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,4.814208618704143,4.814208618704143,-3.7617301214498973,13.390147358858183,6.691840555404933,W2,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,6.563344489981095,6.563344489981095,-2.5389398408141375,15.665628820776327,7.102550202049171,W1,PIT,2,14,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,6.0479457213575785,6.0479457213575785,-2.5279930187964617,14.623884461511619,6.691840555404933,W1,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,6.563344489981095,6.563344489981095,-2.5389398408141375,15.665628820776327,7.102550202049171,W2,PIT,2,14,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,6.0479457213575785,6.0479457213575785,-2.5279930187964617,14.623884461511619,6.691840555404933,W2,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,10.050192464470122,10.050192464470122,1.2733593370014322,18.827025591938813,6.848599278749225,W1,PIT,2,15,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,9.237156131716707,9.237156131716707,0.6612173915626673,17.813094871870746,6.691840555404933,W1,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,10.050192464470122,10.050192464470122,1.2733593370014322,18.827025591938813,6.848599278749225,W2,PIT,2,15,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,9.237156131716707,9.237156131716707,0.6612173915626673,17.813094871870746,6.691840555404933,W2,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,16.98538233916374,16.98538233916374,8.52747654844256,25.443288129884916,6.599738955589319,W1,PIT,2,16,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,16.115240479009607,16.115240479009607,7.539301738855567,24.691179219163647,6.691840555404933,W1,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,16.98538233916374,16.98538233916374,8.52747654844256,25.443288129884916,6.599738955589319,W2,PIT,2,16,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,16.115240479009607,16.115240479009607,7.539301738855567,24.691179219163647,6.691840555404933,W2,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,17.552783296847323,17.552783296847323,9.003883920557215,26.101682673137432,6.670741627674748,W1,PIT,2,17,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,17.139242274211963,17.139242274211963,8.563303534057923,25.715181014366003,6.691840555404933,W1,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,17.552783296847323,17.552783296847323,9.003883920557215,26.101682673137432,6.670741627674748,W2,PIT,2,17,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,17.139242274211963,17.139242274211963,8.563303534057923,25.715181014366003,6.691840555404933,W2,full_sample,2,18,funds_rnpl_scenario_k0.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q1,2023-02-14,1,25.18186183274842,25.18186183274842,9.10711900906319,41.25660465643365,12.54318847236881,W1,PIT,2,4,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q1,2023-02-14,1,18.601926677884904,18.601926677884904,9.047025695093305,28.156827660676505,7.455728852183335,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q2,2023-05-09,1,22.5594371961249,22.5594371961249,8.77226339992907,36.346610992320734,10.758188875792069,W1,PIT,2,5,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q2,2023-05-09,1,17.660810015408543,17.660810015408543,8.105909032616944,27.215710998200144,7.455728852183335,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q3,2023-08-03,1,17.050646393873308,17.050646393873308,3.411299085970038,30.68999370177658,10.642839254078064,W1,PIT,2,6,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q3,2023-08-03,1,14.98180307437154,14.98180307437154,5.42690209157994,24.53670405716314,7.455728852183335,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q4,2023-11-01,1,17.758045294977073,17.758045294977073,5.427793747063365,30.08829684289078,9.621346404952437,W1,PIT,2,7,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q4,2023-11-01,1,16.188510942209327,16.188510942209327,6.633609959417727,25.743411925000927,7.455728852183335,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,15.54039773634134,15.54039773634134,3.951741389191829,27.12905408349085,9.042676595088755,W1,PIT,2,8,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,15.114598677052253,15.114598677052253,5.559697694260654,24.66949965984385,7.455728852183335,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,15.54039773634134,15.54039773634134,3.951741389191829,27.12905408349085,9.042676595088755,W2,PIT,2,8,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,15.114598677052253,15.114598677052253,5.559697694260654,24.66949965984385,7.455728852183335,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,7.2575985631247955,7.2575985631247955,-3.80684143306543,18.322038559315022,8.633628402996292,W1,PIT,2,9,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,9.271592159100855,9.271592159100855,-0.28330882369074395,18.826493141892456,7.455728852183335,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,7.2575985631247955,7.2575985631247955,-3.80684143306543,18.322038559315022,8.633628402996292,W2,PIT,2,9,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
