prediction_id,issuing_fiscal_period,guided_fiscal_period,guidance_cutoff_at_utc,target_type,target_midpoint,source_rank,source_id,first_available_at_utc,forecast_approval,timing_pass,approval_pass,strictly_eligible,exclusion_reason,guidance_comparison_target,expected_sign
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,22,EUROSTAT_TOUR_CE_OAR,2026-09-03T21:12:18Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,23,EUROSTAT_TOUR_CE_OARC,2026-09-03T21:12:14Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,24,EUROSTAT_TOUR_CE_OASC,2026-09-03T21:12:32Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,25,EUROSTAT_TOUR_CE_OAW,2026-09-03T21:12:23Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,26,EUROSTAT_TOUR_OCC_ARN2,2026-09-03T21:13:50Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,27,EUROSTAT_TOUR_OCC_ARNAT,2026-09-03T21:13:44Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,28,EUROSTAT_TOUR_OCC_ARNRAW,2026-09-03T21:13:57Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,29,EUROSTAT_TOUR_OCC_NIN2DC,2026-09-03T21:13:40Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,30,EUROSTAT_TOUR_OCC_NIN3,2026-09-03T21:13:20Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,31,EUROSTAT_TOUR_OCC_NINAT,2026-09-03T21:12:49Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,32,EUROSTAT_TOUR_OCC_NINATDC,2026-09-03T21:13:34Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,33,EUROSTAT_TOUR_OCC_NINATS,2026-09-03T21:12:59Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,34,EUROSTAT_TOUR_OCC_NINC,2026-09-03T21:13:26Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,35,EUROSTAT_TOUR_OCC_NINRAW,2026-09-03T21:12:55Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,36,EUROSTAT_AVIA_PAR_EL,2026-09-03T21:16:45Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,37,EUROSTAT_AVIA_PAR_ES,2026-09-03T21:16:18Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,38,EUROSTAT_AVIA_PAR_FR,2026-09-03T21:16:23Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,39,EUROSTAT_AVIA_PAR_IE,2026-09-03T21:16:13Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,40,EUROSTAT_AVIA_PAR_IT,2026-09-03T21:16:29Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,41,EUROSTAT_AVIA_PAR_NL,2026-09-03T21:16:38Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,42,EUROSTAT_AVIA_PAR_PT,2026-09-03T21:16:34Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,43,EUROSTAT_TOUR_OCC_ANOR,2026-09-03T21:14:05Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,44,EUROSTAT_TOUR_OCC_ANOR2,2026-09-03T21:14:14Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,45,EUROSTAT_TOUR_CAP_NAT,2026-09-03T21:14:25Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,ambiguous
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,46,EUROSTAT_TOUR_CAP_NATDC,2026-09-03T21:14:44Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,ambiguous
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,47,EUROSTAT_TOUR_CAP_NATS,2026-09-03T21:14:39Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,ambiguous
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,48,EUROSTAT_TOUR_CAP_NUTS2,2026-09-03T21:14:33Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,ambiguous
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,49,EUROSTAT_TOUR_CAP_NUTS2DC,2026-09-03T21:14:50Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,ambiguous
ABNB-2025Q1-GUIDE,2025Q1,2025Q2,2025-05-01T20:01:26Z,numeric_range,3020,50,STATCAN_ACCOM_PRICE,2026-09-03T20:50:17Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,1,EUROSTAT_TOURISM_NIGHTS,2026-09-03T20:50:17Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,2,EUROSTAT_TOUR_OCC_ARM,2026-09-03T21:12:40Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,3,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,2026-09-03T20:50:17Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,4,EUROSTAT_AVIA_TF_AIRPM,2026-09-03T21:15:07Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,5,EUROSTAT_AVIA_TF_CM,2026-09-03T21:15:01Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,6,EUROSTAT_TOUR_OCC_MNOR,2026-09-03T21:12:45Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,7,TORONTO_STR_PROGRAM,2026-09-03T20:50:17Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,net supply positive; enforcement negative
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,8,UK_CAA_AIRPORT_PASSENGERS,2026-09-03T20:50:17Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,9,EUROSTAT_TOUR_OCC_NIN2M,2026-09-03T21:13:15Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,10,EUROSTAT_PLATFORM_NIGHTS_REGION,2026-09-03T20:51:33Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,11,SFO_AIR_PASSENGERS,2026-09-03T20:50:50Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,12,STATCAN_TRAVELLERS,2026-09-03T20:50:17Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,13,EUROSTAT_AVIA_PAEXAC,2026-09-03T21:17:38Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,14,EUROSTAT_AVIA_PAEXCC,2026-09-03T21:15:56Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,15,EUROSTAT_AVIA_PAOA,2026-09-03T21:15:19Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,16,EUROSTAT_AVIA_PAOAC,2026-09-03T21:15:46Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,17,EUROSTAT_AVIA_PAOC,2026-09-03T21:15:13Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,18,EUROSTAT_AVIA_PAOCC,2026-09-03T21:15:40Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,19,EUROSTAT_AVIA_PAODIS,2026-09-03T21:15:51Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,20,EUROSTAT_PLATFORM_NIGHTS_NUTS3,2026-09-03T20:56:13Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,21,EUROSTAT_TOUR_CE_OAM,2026-09-03T21:12:28Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,22,EUROSTAT_TOUR_CE_OAR,2026-09-03T21:12:18Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,23,EUROSTAT_TOUR_CE_OARC,2026-09-03T21:12:14Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,24,EUROSTAT_TOUR_CE_OASC,2026-09-03T21:12:32Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,25,EUROSTAT_TOUR_CE_OAW,2026-09-03T21:12:23Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,26,EUROSTAT_TOUR_OCC_ARN2,2026-09-03T21:13:50Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,27,EUROSTAT_TOUR_OCC_ARNAT,2026-09-03T21:13:44Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,28,EUROSTAT_TOUR_OCC_ARNRAW,2026-09-03T21:13:57Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,29,EUROSTAT_TOUR_OCC_NIN2DC,2026-09-03T21:13:40Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,30,EUROSTAT_TOUR_OCC_NIN3,2026-09-03T21:13:20Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,31,EUROSTAT_TOUR_OCC_NINAT,2026-09-03T21:12:49Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,32,EUROSTAT_TOUR_OCC_NINATDC,2026-09-03T21:13:34Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,33,EUROSTAT_TOUR_OCC_NINATS,2026-09-03T21:12:59Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,34,EUROSTAT_TOUR_OCC_NINC,2026-09-03T21:13:26Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,35,EUROSTAT_TOUR_OCC_NINRAW,2026-09-03T21:12:55Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,36,EUROSTAT_AVIA_PAR_EL,2026-09-03T21:16:45Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,37,EUROSTAT_AVIA_PAR_ES,2026-09-03T21:16:18Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,38,EUROSTAT_AVIA_PAR_FR,2026-09-03T21:16:23Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,39,EUROSTAT_AVIA_PAR_IE,2026-09-03T21:16:13Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,40,EUROSTAT_AVIA_PAR_IT,2026-09-03T21:16:29Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,41,EUROSTAT_AVIA_PAR_NL,2026-09-03T21:16:38Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,42,EUROSTAT_AVIA_PAR_PT,2026-09-03T21:16:34Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,43,EUROSTAT_TOUR_OCC_ANOR,2026-09-03T21:14:05Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,44,EUROSTAT_TOUR_OCC_ANOR2,2026-09-03T21:14:14Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,45,EUROSTAT_TOUR_CAP_NAT,2026-09-03T21:14:25Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,ambiguous
ABNB-2025Q2-GUIDE,2025Q2,2025Q3,2025-08-06T20:01:48Z,numeric_range,4060,46,EUROSTAT_TOUR_CAP_NATDC,2026-09-03T21:14:44Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,ambiguous
