Property_ID,winner
ab-14074594,59151138.0
ab-14074627,35200921.0
ab-14074647,35204106.0
ab-14074684,59150965.0
ab-14074688,35160162.0
ab-14074714,48060635.0
ab-14074752,24661962.0
ab-14074771,12070171.0
ab-14074787,59153946.0
ab-14074869,35490179.0
ab-14074905,59330065.0
ab-14074908,35200794.0
ab-14074911,59070221.0
ab-14074914,35203820.0
ab-14074920,35204763.0
ab-14074932,59150488.0
ab-14074969,35212167.0
ab-14074995,35310156.0
ab-14075001,35200674.0
ab-14075013,35204024.0
ab-14075036,59150621.0
ab-14075042,24661515.0
ab-14075083,59210284.0
ab-14075100,35200890.0
ab-14075115,59153132.0
ab-14075136,24230286.0
ab-14075146,35201401.0
ab-14075156,59153845.0
ab-14075157,35212167.0
ab-14075240,59030163.0
ab-14075261,46110394.0
ab-14075291,35400190.0
ab-14075296,59153158.0
ab-14075317,59170194.0
ab-14075340,59170554.0
ab-14075342,24250221.0
ab-14075361,59010255.0
ab-14075373,24661853.0
ab-14075429,24660641.0
ab-14075446,24660722.0
ab-14075475,35204090.0
ab-14075481,24660611.0
ab-14075486,35200714.0
ab-14075489,24661114.0
ab-14075496,35060679.0
ab-14075563,35530254.0
ab-14075615,48060086.0
ab-14075667,59390228.0
ab-14075722,24231078.0
ab-14075747,24663343.0
ab-1407576,59153676.0
ab-14076061,59210342.0
ab-14076095,35211981.0
ab-14076176,35061496.0
ab-14076178,59153683.0
ab-14076202,24250181.0
ab-14076227,48190224.0
ab-14076345,35203234.0
ab-14076354,24663350.0
ab-14076370,24940312.0
ab-14076408,24661231.0
ab-14076416,24661879.0
ab-14076453,35100332.0
ab-14076497,24662527.0
ab-14076501,35204896.0
ab-14076528,35200304.0
ab-14076530,35200304.0
ab-14076553,59150319.0
ab-14076653,24661810.0
ab-14076677,24661178.0
ab-14076679,24661716.0
ab-14076753,24660342.0
ab-14076760,59153146.0
ab-14076774,46070154.0
ab-14076788,35201041.0
ab-14076823,59154027.0
ab-14076874,24661521.0
ab-14076988,24662134.0
ab-14077008,59150874.0
ab-14077056,24230587.0
ab-14077062,35201322.0
ab-14077123,48160174.0
ab-14077163,59153470.0
ab-14077192,46110658.0
ab-14077200,35204387.0
ab-14077205,48020371.0
ab-14077225,59150300.0
ab-14077266,48150135.0
ab-14077342,35204883.0
ab-1407742,24210045.0
ab-14077437,35202108.0
ab-14077466,24661849.0
ab-14077556,59153528.0
ab-14077574,59170401.0
ab-14077619,24660579.0
ab-14077682,35203197.0
ab-14077873,24370289.0
ab-14077912,59150891.0
ab-14077919,59153845.0
ab-14077923,35201073.0
ab-14077967,59154001.0
ab-14078017,59152994.0
ab-14078077,35150243.0
ab-14078086,24580617.0
ab-14078112,59153186.0
ab-14078115,59153528.0
ab-14078480,59150887.0
ab-14078889,35204536.0
ab-14078952,59150873.0
ab-1407896,24661857.0
ab-14079169,47060253.0
ab-14079589,59154000.0
ab-14079594,59150692.0
ab-14079619,59153313.0
ab-1407964,24210053.0
ab-14080552,59154000.0
ab-1408093,59153832.0
ab-14080970,59150598.0
ab-14081225,59153314.0
ab-14081558,35130081.0
ab-14081768,24662939.0
ab-14081943,24430239.0
ab-14082011,59150320.0
ab-14082182,35260001.0
ab-14082454,24230790.0
ab-14082542,11020208.0
ab-14082568,35060970.0
ab-14082652,35203176.0
ab-14082864,59210406.0
ab-14082944,24350038.0
ab-14082983,35380244.0
ab-14083034,59151324.0
ab-14083035,11020179.0
ab-14083183,35204872.0
ab-14083544,24661480.0
ab-14083603,35430969.0
ab-14083884,35204578.0
ab-14083973,35211836.0
ab-14084164,35204902.0
ab-14084188,35204822.0
ab-14084225,35060333.0
ab-14084339,24780101.0
ab-14084357,35201047.0
ab-14084394,24800087.0
ab-1408449,24661434.0
ab-14084609,24661269.0
ab-14084642,48150114.0
ab-14084782,35203192.0
ab-14084907,24661382.0
ab-14084992,35061770.0
ab-14085067,35204024.0
ab-14085193,35260102.0
ab-14085195,24810276.0
ab-14085215,35280287.0
ab-14085320,35201312.0
ab-14085341,24780105.0
ab-14085375,47110184.0
ab-14085426,24660179.0
ab-14085442,35070294.0
ab-14085478,48062119.0
ab-14085645,24230173.0
ab-14085900,10050101.0
ab-14085914,48061855.0
ab-14085975,24580517.0
ab-14086099,24230233.0
ab-14086102,12150072.0
ab-14086150,13070344.0
ab-14086215,35201607.0
ab-14086308,35204819.0
ab-1408634,35204844.0
ab-14086452,13010112.0
ab-14086480,24580118.0
ab-14086530,24662963.0
ab-14086559,59070203.0
ab-14086569,12150072.0
ab-14086656,35204261.0
ab-14086677,59153157.0
ab-14086703,24570247.0
ab-14086721,35200892.0
ab-1408675,12180031.0
ab-14086795,59150823.0
ab-14086808,24661869.0
ab-14086818,59153412.0
ab-14086845,35204880.0
ab-1408691,59070237.0
ab-14086939,35200894.0
ab-14086968,35204019.0
ab-14087085,35201059.0
ab-1408715,24661100.0
ab-14087222,59152577.0
ab-14087275,59210425.0
ab-14087325,24661391.0
ab-14087353,24662021.0
ab-14087465,24661103.0
ab-14087545,48062039.0
ab-14087592,24661378.0
ab-14087595,35201312.0
ab-1408769,59310171.0
ab-14087796,12150073.0
ab-14087805,35203834.0
ab-14087840,35204652.0
ab-14087949,35201332.0
ab-14087971,35200792.0
ab-14087979,35200870.0
ab-14088070,35100177.0
ab-14088094,35203157.0
ab-14088267,35250420.0
ab-14088284,24660751.0
ab-14088417,59151291.0
ab-14088427,24661946.0
ab-14088435,35420230.0
ab-14088560,59150488.0
ab-14088573,59150939.0
ab-14088598,24663358.0
ab-14088602,35202808.0
ab-14088661,35203965.0
ab-14088943,59310178.0
ab-14088992,48060899.0
ab-14089171,11020219.0
ab-14089207,35201582.0
ab-14089212,35380243.0
ab-14089246,24662142.0
ab-14089251,24661283.0
ab-14089270,35204763.0
ab-14089374,35390049.0
ab-14089411,48061825.0
ab-14089442,24940332.0
ab-14089490,24662115.0
ab-14089506,35204616.0
ab-14089642,24662024.0
ab-14089699,35190042.0
ab-14089732,48160201.0
ab-14089773,59150876.0
ab-14089794,35204653.0
ab-14089797,24661029.0
ab-14089798,24810411.0
ab-14089847,48061825.0
ab-14089897,35204602.0
ab-14090013,35380164.0
ab-14090172,35201057.0
ab-14090328,59151058.0
ab-14090346,59153146.0
ab-14090541,35210905.0
ab-14090548,35202670.0
ab-14090672,59152841.0
ab-14090731,24662081.0
ab-14090788,35202673.0
ab-1409082,24661646.0
ab-14090976,35060559.0
ab-14090993,59150914.0
ab-14091050,35204827.0
ab-14091057,59570219.0
ab-14091098,10080166.0
ab-14091113,59010141.0
ab-14091137,13070098.0
ab-14091150,59153902.0
ab-14091226,35200955.0
ab-14091266,59153259.0
ab-14091328,24661494.0
ab-14091334,48060899.0
ab-14091339,10080166.0
ab-14091408,24661826.0
ab-14091418,48060899.0
ab-14091426,35201040.0
ab-14091529,59010141.0
ab-14091533,35201428.0
ab-14091548,24661148.0
ab-14091572,24661380.0
ab-14091598,59150072.0
ab-14091625,48060857.0
ab-14091637,35190282.0
ab-14091646,24661520.0
ab-14091732,59010140.0
ab-1409178,46110114.0
ab-14091879,35180586.0
ab-14091953,35203232.0
ab-14091969,35201057.0
ab-14091986,24660797.0
ab-14092021,12160021.0
ab-14092028,35530258.0
ab-14092037,59350355.0
ab-14092051,59150973.0
ab-14092082,35204653.0
ab-14092099,13010135.0
ab-14092149,59150850.0
ab-14092215,12170525.0
ab-14092227,35201428.0
ab-14092281,35430917.0
ab-14092296,24661804.0
ab-14092469,24661956.0
ab-14092626,24661427.0
ab-14092670,35061616.0
ab-14092694,24580444.0
ab-14092718,48190190.0
ab-14092754,35204118.0
ab-14092756,35204820.0
ab-14092787,35204614.0
ab-14092811,24661903.0
ab-14092841,24661625.0
ab-14092842,24700135.0
ab-14092896,24490273.0
ab-14092918,35060330.0
ab-14092926,24663211.0
ab-14092940,24150030.0
ab-14092941,35201211.0
ab-14092945,24661301.0
ab-14092948,35202820.0
ab-14092955,35204819.0
ab-14092963,35200897.0
ab-14092991,35200815.0
ab-14093001,59010254.0
ab-14093068,24661521.0
ab-14093092,35430912.0
ab-14093125,35203160.0
ab-14093192,24660438.0
ab-14093213,59151237.0
ab-14093214,35140239.0
ab-14093292,35200068.0
ab-14093315,59152910.0
ab-14093318,35430902.0
ab-14093334,35211836.0
ab-14093371,35210530.0
ab-14093385,48060556.0
ab-14093409,24230199.0
ab-14093466,24661845.0
ab-14093467,59151438.0
ab-14093509,24930119.0
ab-14093537,24661948.0
ab-14093568,24663442.0
ab-14093602,59153206.0
ab-14093646,24600063.0
ab-14093649,35240118.0
ab-14093666,12160021.0
ab-14093670,48111435.0
ab-14093700,35060497.0
ab-14093801,35211477.0
ab-14093813,35202901.0
ab-14093850,24800083.0
ab-14093897,35204826.0
ab-14093906,35201525.0
ab-14093919,35202016.0
ab-14093940,48030157.0
ab-14093951,35250403.0
ab-14093953,35204826.0
ab-14093965,24661810.0
ab-14094032,24340137.0
ab-14094159,35150246.0
ab-14094194,24250216.0
ab-14094204,24910063.0
ab-14094245,35204195.0
ab-14094275,35060613.0
ab-14094354,24661908.0
ab-14094393,59154000.0
ab-14094412,59154000.0
ab-14094465,59310176.0
ab-14094475,59154000.0
ab-14094492,35204261.0
ab-14094502,35201010.0
ab-14094531,59153896.0
ab-14094539,24661963.0
ab-14094557,59170662.0
ab-14094561,24661972.0
ab-14094668,59153662.0
ab-14094693,48060304.0
ab-14094829,35203997.0
ab-14094928,35200952.0
ab-14094968,59153843.0
ab-14094988,59350248.0
ab-14095037,35204019.0
ab-14095093,35201081.0
ab-14095140,59310182.0
ab-14095209,24230263.0
ab-14095472,59210417.0
ab-14095536,59153681.0
ab-14095590,24661795.0
ab-14095636,59150975.0
ab-14095739,59153845.0
ab-14095985,59151822.0
ab-14096414,59150722.0
ab-14097544,24662140.0
ab-14098293,11020254.0
ab-14098907,35204819.0
ab-14098939,24661437.0
ab-14099338,24660433.0
ab-14099382,35061281.0
ab-14099740,24661261.0
ab-14099865,35520086.0
ab-14099992,35204826.0
ab-14100649,35130082.0
ab-14100701,24230152.0
ab-14100765,35120346.0
ab-14100829,35100159.0
ab-14101119,12170526.0
ab-14101175,12080117.0
ab-14101305,35211462.0
ab-14101349,35204614.0
ab-14101408,35201480.0
ab-14101425,10010290.0
ab-14101481,35204666.0
ab-14101559,35202140.0
ab-14101683,24810300.0
ab-14101814,24661392.0
ab-14101816,59150595.0
ab-14101819,24230159.0
ab-14101861,24661276.0
ab-14101907,11020216.0
ab-14102173,35204782.0
ab-14102261,24661838.0
ab-14102465,59170311.0
ab-14102608,24661438.0
ab-14102694,24661858.0
ab-14102709,35100249.0
ab-14102833,59153171.0
ab-14102846,24661087.0
ab-14103076,35260493.0
ab-14103091,59310170.0
ab-14103157,35204870.0
ab-14103288,24661863.0
ab-14103393,24661859.0
ab-14103544,35130064.0
ab-14103571,24660660.0
ab-14103598,35204598.0
ab-14103744,24661147.0
ab-14103812,35490191.0
ab-14103942,59210302.0
ab-14104019,24663372.0
ab-14104025,35204894.0
ab-14104067,24663344.0
ab-14104121,47060268.0
ab-14104148,24661283.0
ab-14104157,35203176.0
ab-14104215,24661863.0
ab-14104251,24663371.0
ab-14104253,24661106.0
ab-14104261,59153151.0
ab-14104326,24660723.0
ab-14104343,24662610.0
ab-14104348,59153155.0
ab-14104663,59170646.0
ab-14104759,59151141.0
ab-14104770,35204606.0
ab-14104784,35200233.0
ab-14104824,24661053.0
ab-14104829,24661940.0
ab-14104873,59153916.0
ab-14104903,59153537.0
ab-14104968,13010122.0
ab-14104970,35190371.0
ab-14105070,59153648.0
ab-14105166,35200884.0
ab-14105205,35204020.0
ab-14105219,35204826.0
ab-14105242,24660718.0
ab-14105252,24661806.0
ab-14105263,35200821.0
ab-14105314,61060152.0
ab-14105316,24810182.0
ab-14105323,48061329.0
ab-14105413,59151495.0
ab-14105415,35211927.0
ab-14105495,48110280.0
ab-14105562,48060669.0
ab-14105581,59150975.0
ab-14105722,35201045.0
ab-14105732,35201046.0
ab-14105792,24660464.0
ab-14105835,24661434.0
ab-14105840,24410038.0
ab-14105902,59390223.0
ab-14105970,35201162.0
ab-14105977,35210569.0
ab-14105986,59290135.0
ab-14106058,35201328.0
ab-14106098,35440203.0
ab-14106223,24661375.0
ab-14106357,24770099.0
ab-14106549,35430914.0
ab-14106589,24661956.0
ab-14106609,48150136.0
ab-14106709,35181130.0
ab-14106738,59151758.0
ab-14106753,59530059.0
ab-14106779,59150850.0
ab-14106789,35560321.0
ab-14106802,35200067.0
ab-14106815,35390121.0
ab-14106910,48060890.0
ab-14106936,59150742.0
ab-14106959,35260416.0
ab-14106992,35260016.0
ab-14106995,35200120.0
ab-14107008,24663346.0
ab-14107052,35201785.0
ab-14107063,35201358.0
ab-14107152,59150400.0
ab-14107155,35204826.0
ab-14107162,59150642.0
ab-14107207,35210851.0
ab-14107243,24661464.0
ab-14107279,59152391.0
ab-14107311,24250011.0
ab-14107345,59153849.0
ab-14107392,59170336.0
ab-14107587,12090880.0
ab-14107661,11010050.0
ab-14107798,24661820.0
ab-14107818,24661902.0
ab-14107860,48190150.0
ab-14107869,24661894.0
ab-14107896,59350260.0
ab-14107898,24662142.0
ab-14107961,35410156.0
ab-14108009,59153846.0
ab-14108103,24930131.0
ab-14108225,35061222.0
ab-14108250,24663214.0
ab-14108287,59151758.0
ab-14108288,59151758.0
ab-14108289,59151757.0
ab-14108290,59151758.0
ab-14108306,59153949.0
ab-14108317,35260485.0
ab-14108464,35210413.0
ab-14108471,24663344.0
ab-14108562,35100055.0
ab-14108604,59153847.0
ab-14108648,24460075.0
ab-14108657,10010334.0
ab-14108807,24661551.0
ab-14108866,35203712.0
ab-14108880,24662016.0
ab-14108929,11020120.0
ab-14108967,59150703.0
ab-14108991,24661270.0
ab-14109002,35180125.0
ab-14109056,24660471.0
ab-1410907,24661376.0
ab-14109127,59153672.0
ab-14109172,59150820.0
ab-14109244,24661732.0
ab-14109256,59310174.0
ab-14109293,24661520.0
ab-14109346,59310213.0
ab-14109356,24663359.0
ab-14109487,59151758.0
ab-14109552,24570247.0
ab-14109574,12090168.0
ab-14109590,59290129.0
ab-14109600,35204592.0
ab-14109694,24660470.0
ab-14109746,24660774.0
ab-14109753,59153843.0
ab-14109776,35212075.0
ab-14109815,59390228.0
ab-14109880,24661087.0
ab-14109886,24661810.0
ab-14109919,59154025.0
ab-14109982,24810116.0
ab-14110031,59170178.0
ab-1411006,59230093.0
ab-14110076,24662719.0
ab-14110122,24690074.0
ab-14110141,35200580.0
ab-14110171,13070113.0
ab-14110232,59151759.0
ab-14110264,59170641.0
ab-14110296,24661945.0
ab-14110301,24661782.0
ab-14110361,24661942.0
ab-14110364,59151898.0
ab-14110373,24661799.0
ab-14110433,59153921.0
ab-14110480,35100176.0
ab-14110490,24230066.0
ab-14110515,12090115.0
ab-14110575,35203232.0
ab-14110613,59153645.0
ab-14110668,35430888.0
ab-14110713,35200883.0
ab-14110717,24663442.0
ab-14110749,35070209.0
ab-14110755,35460072.0
ab-14110827,24661283.0
ab-14110841,59153662.0
ab-14110897,59150828.0
ab-14110931,24910073.0
ab-14110954,24661940.0
ab-14110960,35070213.0
ab-14110964,59290112.0
ab-14110970,59152878.0
ab-14111029,24661948.0
ab-14111055,12090295.0
ab-14111062,48150114.0
ab-14111104,59290135.0
ab-14111132,24662008.0
ab-14111213,24661925.0
ab-14111233,24661826.0
ab-14111245,47110412.0
ab-14111284,24662485.0
ab-14111304,24661383.0
ab-14111311,35202483.0
ab-14111352,35203448.0
ab-1411139,46020091.0
ab-14111412,48060899.0
ab-14111426,48060776.0
ab-14111427,35203195.0
ab-14111447,35120345.0
ab-14111449,24810288.0
ab-14111462,59153268.0
ab-14111558,35201015.0
ab-14111560,24660243.0
ab-14111567,48112244.0
ab-14111601,59170236.0
ab-14111761,59153142.0
ab-14111780,35160186.0
ab-14111846,35200436.0
ab-14111911,24660798.0
ab-14111929,24650389.0
ab-14111963,59151759.0
ab-14111965,59150119.0
ab-14112192,35301005.0
ab-14112355,35600298.0
ab-14112421,59150675.0
ab-14112422,59153470.0
ab-14112433,59310196.0
ab-14112527,59153623.0
ab-14112559,59153845.0
ab-14112600,24230940.0
ab-14112625,59150784.0
ab-14112709,59070181.0
ab-14112741,59170255.0
ab-1411281,35370174.0
ab-14112827,59151715.0
ab-1411288,24661269.0
ab-14112998,59151426.0
ab-14113011,59150186.0
ab-14113903,59530261.0
ab-14114,35204606.0
ab-14114267,59154001.0
ab-14114502,10080166.0
ab-14114612,10080166.0
ab-14114761,59151759.0
ab-14115011,24660469.0
ab-141152,35200892.0
ab-14115771,24660470.0
ab-14116,59153214.0
ab-14116190,35210043.0
ab-14116277,24661440.0
ab-14116577,35204827.0
ab-14116853,35211554.0
ab-14116935,35280266.0
ab-14117170,24663244.0
ab-1411719,35200870.0
ab-14117244,35204606.0
ab-14117356,24661440.0
ab-14117443,35100256.0
ab-14117526,35202671.0
ab-14117700,35061078.0
ab-14117810,35204563.0
ab-14117828,24660536.0
ab-14117927,35190261.0
ab-14118091,24661283.0
ab-14118177,35204826.0
ab-14118230,35200914.0
ab-14118409,59030235.0
ab-14118576,35201063.0
ab-1411858,24661375.0
ab-14118955,35200999.0
ab-14119064,59390216.0
ab-14119132,48061816.0
ab-14119135,35100292.0
ab-14119166,59150605.0
ab-14119202,35201033.0
ab-14119205,35150313.0
ab-14119334,35260638.0
ab-14119336,24820077.0
ab-14119422,24661276.0
ab-14119455,59150621.0
ab-14119488,35203802.0
ab-14119495,24663364.0
ab-14119528,48062242.0
ab-14119531,35201033.0
ab-14119550,24661635.0
ab-14119601,35204738.0
ab-14119628,35201057.0
ab-14119639,48061942.0
ab-1411971,59170285.0
ab-14119714,24661879.0
ab-14119730,59350256.0
ab-14119749,24663347.0
ab-14119787,35200977.0
ab-14119810,35260121.0
ab-14119912,24661937.0
ab-14120097,24661897.0
ab-14120099,35204228.0
ab-14120151,35201175.0
ab-14120192,24210052.0
ab-14120257,24661767.0
ab-14120296,24820082.0
ab-14120299,12090121.0
ab-14120368,47060268.0
ab-14120376,48062270.0
ab-14120389,24661901.0
ab-14120436,59210313.0
ab-14120494,59151426.0
ab-14120617,24661099.0
ab-14120626,35260635.0
ab-14120659,24661389.0
ab-14120670,24660687.0
ab-14120717,59230096.0
ab-14120753,24661466.0
ab-14120874,24661904.0
ab-14120927,59290097.0
ab-14121066,35260489.0
ab-14121075,35070294.0
ab-14121219,59190175.0
ab-14121226,24660687.0
ab-14121279,35190366.0
ab-14121317,24660435.0
ab-14121340,24662012.0
ab-14121449,35260746.0
ab-14121467,35204616.0
ab-14121469,59150939.0
ab-14121540,12060156.0
ab-14121603,24661946.0
ab-1412167,24661536.0
ab-14121736,59150565.0
ab-14121753,35390870.0
ab-14121781,35190594.0
ab-14121791,35202821.0
ab-14121961,24230939.0
ab-14121962,59153246.0
ab-14122008,59170622.0
ab-14122066,24660129.0
ab-14122114,35202469.0
ab-14122234,35190741.0
ab-14122290,35201033.0
ab-14122328,59210261.0
ab-14122387,59153845.0
ab-14122437,59310184.0
ab-14122442,35490178.0
ab-14122488,24661370.0
ab-14122550,47180201.0
ab-14122569,24661752.0
ab-14122579,59170635.0
ab-14122624,24661863.0
ab-14122683,59010140.0
ab-14122701,59153683.0
ab-14122813,10010300.0
ab-14122846,24670270.0
ab-14122853,24160049.0
ab-14122865,24660443.0
ab-14122872,35460080.0
ab-14122940,35202430.0
ab-14122952,35204567.0
ab-14122996,59210261.0
ab-14123132,24660138.0
ab-14123156,59153994.0
ab-14123188,24660441.0
ab-14123232,24230871.0
ab-14123280,48061811.0
ab-14123295,24661499.0
ab-14123350,35204616.0
ab-14123398,35200612.0
ab-14123406,24661950.0
ab-14123640,24661937.0
ab-14123673,35200523.0
ab-14123674,59170472.0
ab-14123711,24663392.0
ab-14123715,24430308.0
ab-14123805,59153845.0
ab-14123817,24661434.0
ab-14123845,35190102.0
ab-14123857,24661282.0
ab-14123867,24650182.0
ab-14124028,35204588.0
ab-14124120,59030148.0
ab-14124156,35202700.0
ab-14124169,35204845.0
ab-14124192,35200243.0
ab-14124426,24661835.0
ab-14124463,59030203.0
ab-14124472,24662114.0
ab-14124588,59153584.0
ab-14124713,35204594.0
ab-14124723,24660774.0
ab-14124775,24940181.0
ab-14124940,35200392.0
ab-14124989,35440265.0
ab-14125018,24662547.0
ab-14125029,35250381.0
ab-14125103,35204230.0
ab-14125138,35420231.0
ab-14125201,59150828.0
ab-14125203,46110409.0
ab-14125294,59370205.0
ab-14125359,35202235.0
ab-14125373,24661913.0
ab-14125389,59370261.0
ab-14125458,35201107.0
ab-14125505,24660217.0
ab-14125586,35204896.0
ab-14125665,24663242.0
ab-14125676,59153241.0
ab-14125879,48061790.0
ab-14125882,24661108.0
ab-14125956,35204588.0
ab-14125959,35201728.0
ab-14125981,59210261.0
ab-14126008,35200669.0
ab-14126018,24661808.0
ab-14126030,24920080.0
ab-14126057,35202339.0
ab-14126125,59150488.0
ab-14126134,59152885.0
ab-14126223,35201445.0
ab-14126251,12140073.0
ab-14126255,59153582.0
ab-14126257,59153168.0
ab-14126267,59150918.0
ab-14126269,59510172.0
ab-14126279,35181080.0
ab-14126314,47060143.0
ab-14126316,35201445.0
ab-14126354,48150135.0
ab-14126358,59153843.0
ab-14126408,59151283.0
ab-14126409,59151724.0
ab-14126422,24661954.0
ab-14126501,35204682.0
ab-14126533,48150136.0
ab-14126577,35202501.0
ab-14126581,24663246.0
ab-14126623,35130079.0
ab-14126656,24230249.0
ab-14126670,35200989.0
ab-14126675,48150136.0
ab-14126712,48150136.0
ab-14126826,24661928.0
ab-14126847,59150795.0
ab-14126875,35204679.0
ab-14126925,35420209.0
ab-14127036,59150461.0
ab-14127053,35203157.0
ab-14127063,24661142.0
ab-14127075,35204903.0
ab-1412708,59150879.0
ab-14127087,11010046.0
ab-14127134,35431308.0
ab-14127146,24661781.0
ab-14127182,24662216.0
ab-14127291,10080202.0
ab-14127295,24230328.0
ab-14127306,48060591.0
ab-14127357,35201728.0
ab-14127368,24780138.0
ab-14127375,35201726.0
ab-14127396,59153479.0
ab-14127412,35204824.0
ab-14127496,24661946.0
ab-14127560,24230870.0
ab-14127565,59240212.0
ab-14127570,24661898.0
ab-14127722,35204894.0
ab-14127747,59153662.0
ab-14127750,35420229.0
ab-14127760,24661431.0
ab-14127761,59153424.0
ab-14127773,48080487.0
ab-14127811,35204785.0
ab-14127844,35250097.0
ab-14127899,24160044.0
ab-14127975,35212094.0
ab-14127977,35201010.0
ab-14127980,35212079.0
ab-14128034,24661937.0
ab-14128107,24860104.0
ab-14128110,24661909.0
ab-14128113,59190201.0
ab-14128155,59350214.0
ab-14128174,35204885.0
ab-14128278,24661957.0
ab-14128310,59290097.0
ab-14128409,12070092.0
ab-14128465,59153963.0
ab-14128481,59151610.0
ab-14128514,12070092.0
ab-14128532,35202431.0
ab-14128885,59350371.0
ab-14128941,59153252.0
ab-14128996,35431160.0
ab-14129108,59153464.0
ab-14129204,59170570.0
ab-14129269,59151741.0
ab-14129344,59152656.0
ab-14130377,59150253.0
ab-14130411,24661284.0
ab-14130561,35204827.0
ab-14130730,48112333.0
ab-14131582,35431261.0
ab-14131764,24660628.0
ab-14131871,59151936.0
ab-14132227,59153997.0
ab-14133306,24810247.0
ab-14133365,24662115.0
ab-14133579,24661853.0
ab-14133592,24661680.0
ab-14133818,24662115.0
ab-14133903,35420174.0
ab-14134182,59150522.0
ab-14134269,24661437.0
ab-14134288,24661947.0
ab-14134708,35201557.0
ab-14134917,35070293.0
ab-14134953,24661080.0
ab-14135315,24661081.0
ab-14135352,35201419.0
ab-14135396,35204047.0
ab-14135441,35204872.0
ab-14135635,24660127.0
ab-14135665,35580180.0
ab-14136051,59260345.0
ab-14136094,35204380.0
ab-14136141,35204579.0
ab-14136227,35204841.0
ab-14136277,35202608.0
ab-14136282,35200822.0
ab-14136430,35204896.0
ab-14136531,35204819.0
ab-14136637,24661273.0
ab-14136737,59153666.0
ab-14136762,35202647.0
ab-14136769,59350077.0
ab-14136882,24661837.0
ab-14136911,35204412.0
ab-14136922,24662471.0
ab-14137013,24661960.0
ab-14137064,59170597.0
ab-14137119,59050063.0
ab-14137165,35204883.0
ab-14137225,24661891.0
ab-14137226,35204310.0
ab-14137256,24661375.0
ab-14137272,35061760.0
ab-14137280,59151696.0
ab-14137281,35061432.0
ab-14137336,35440195.0
ab-14137427,59153476.0
ab-14137481,24720002.0
ab-14137488,35201219.0
ab-14137517,24663347.0
ab-14137604,35211697.0
ab-14137648,11020124.0
ab-14137683,24050067.0
ab-14137793,35212174.0
ab-14137795,24661106.0
ab-14137840,35201012.0
ab-14137842,24662030.0
ab-14137859,24370133.0
ab-14137880,24661232.0
ab-14137997,59153845.0
ab-14138035,59170167.0
ab-14138118,35204190.0
ab-14138132,59350249.0
ab-14138157,35204228.0
ab-14138169,24663214.0
ab-14138236,35203820.0
ab-14138273,24661937.0
ab-14138275,35212134.0
ab-14138278,11020156.0
ab-14138289,35200881.0
ab-14138301,35410238.0
ab-14138356,35204326.0
ab-14138360,59153843.0
ab-14138584,59350127.0
ab-14138667,59310213.0
ab-14138804,59530260.0
ab-14138848,35150343.0
ab-14138914,24940047.0
ab-14138958,35200892.0
ab-14138979,35130063.0
ab-14139001,48111566.0
ab-14139008,12130021.0
ab-14139380,24661255.0
ab-14139442,24661849.0
ab-14139475,24661941.0
ab-14139477,10080166.0
ab-14139540,10010737.0
ab-14139548,48060832.0
ab-14139637,59153231.0
ab-14139683,24662137.0
ab-14139708,35390040.0
ab-14139713,24661469.0
ab-14139792,24660104.0
ab-14139867,24663445.0
ab-14139899,59230095.0
ab-1413991,24230177.0
ab-14139925,59150628.0
ab-14139952,59150140.0
ab-14139964,59390214.0
ab-14139972,24663360.0
ab-14139973,59170158.0
ab-14139985,35260684.0
ab-14140108,59090614.0
ab-14140138,59070282.0
ab-14140163,24661280.0
ab-14140234,59150069.0
ab-14140242,35201436.0
ab-14140311,59170623.0
ab-14140343,24661900.0
ab-14140353,35201972.0
ab-14140356,59310174.0
ab-14140782,24662024.0
ab-14140789,35200692.0
ab-14140820,24230290.0
ab-14140843,59350255.0
ab-14140887,24660130.0
ab-14140982,24662825.0
ab-14141036,35530193.0
ab-14141070,59170408.0
ab-14141086,35201363.0
ab-14141181,12090902.0
ab-1414123,48150112.0
ab-14141230,24940330.0
ab-14141276,35060486.0
ab-14141293,59350336.0
ab-14141396,24650178.0
ab-14141401,35203176.0
ab-14141460,59154000.0
ab-14141514,35260090.0
ab-14141711,48060606.0
ab-14141769,35181227.0
ab-14141773,35140265.0
ab-14141786,24661418.0
ab-14141794,35130053.0
ab-14141806,24661106.0
ab-14141812,35201374.0
ab-14141907,35204819.0
ab-14142006,35200392.0
ab-14142035,59150113.0
ab-14142046,35204197.0
ab-14142053,35530254.0
ab-14142058,35204380.0
ab-14142068,59153167.0
ab-14142097,59170639.0
ab-14142195,35060186.0
ab-14142225,24661272.0
ab-14142231,59150710.0
ab-14142268,35060711.0
ab-14142315,59070181.0
ab-14142368,11020183.0
ab-14142433,59010219.0
ab-14142542,48110866.0
ab-14142591,24661478.0
ab-14142608,35181231.0
ab-14142722,60010242.0
ab-14142829,35204901.0
ab-14143032,59151008.0
ab-14143035,59150406.0
ab-14143064,24661431.0
ab-14143080,24661082.0
ab-14143094,35061645.0
ab-14143106,59152885.0
ab-14143143,59153662.0
ab-14143145,59154053.0
ab-14143255,35204902.0
ab-14143259,59153451.0
ab-14143282,35190035.0
ab-14143287,59150779.0
ab-14143463,24661423.0
ab-14143480,35200870.0
ab-14143505,59150070.0
ab-14143698,59170240.0
ab-14143749,59153676.0
ab-14144073,48110165.0
ab-14144455,59151016.0
