market,region,dump_date,quarter,price_basis,scope_flag,usable_for_premium,age_field,variant,n_new,n_old,median_new,median_old,mean_new,mean_old,raw_median_premium_pct,raw_mean_premium_pct,raw_logmean_premium_pct,hedonic_premium_logpts,hedonic_se,hedonic_premium_l30d_weighted_logpts,hedonic_se_l30d_weighted,n_weighted_new,n_weighted_old
nashville,NAM,2024-06-22,2Q24,listed_nightly,full,True,first_review,entire_home,1547,4078,184.0,182.5,216.31609566903686,212.97253555664543,0.8219178082191858,1.5699489625046636,0.398062209705774,-3.1559042542421802,1.252317483617021,2.400220677057161,1.906666357603915,1165,2900
nashville,NAM,2024-06-22,2Q24,listed_nightly,full,True,host_since,all_rooms,181,6348,191.0,175.0,211.39226519337018,209.27315689981097,9.142857142857142,1.0126039693536537,7.079755191206338,6.273814761835907,3.0865976128876818,11.909439836236457,4.36085945485548,115,4168
nashville,NAM,2024-09-18,3Q24,listed_nightly,full,True,first_review,all_rooms,1566,4537,172.0,170.0,199.17113665389527,195.9579016971567,1.17647058823529,1.6397577892543813,1.3794593068062966,-2.2346937331860675,1.1797155265440986,0.29889801795273885,1.918887397728846,1096,2939
nashville,NAM,2024-09-18,3Q24,listed_nightly,full,True,first_review,entire_home,1469,4200,178.0,176.0,206.0483321987747,203.90261904761905,1.1363636363636465,1.05232250629137,0.4815284607050607,-2.8235910171340395,1.2234331110018974,-0.13474863620328514,1.9361950747967218,1041,2779
nashville,NAM,2024-09-18,3Q24,listed_nightly,full,True,host_since,all_rooms,226,6442,177.0,168.0,193.26106194690266,197.10586774293697,5.35714285714286,-1.9506298011628176,0.8104181790711706,4.460970457901068,2.745754616935668,5.984898970216021,3.7545285589852164,133,3912
nashville,NAM,2024-12-21,4Q24,listed_nightly,full,True,first_review,all_rooms,1580,4297,119.0,138.0,152.7860759493671,166.87805445659762,-13.768115942028981,-8.444476748676156,-9.52709094570654,-12.263876053877828,1.232573394159993,-10.620439547057012,1.8229075138382926,917,2308
nashville,NAM,2024-12-21,4Q24,listed_nightly,full,True,first_review,entire_home,1491,3995,123.0,142.0,156.5808182427901,172.31339173967459,-13.38028169014085,-9.13020940395205,-10.657103737217355,-12.686327623212195,1.2708730670688348,-9.82198017269381,1.7583151312236742,897,2215
nashville,NAM,2024-12-21,4Q24,listed_nightly,full,True,host_since,all_rooms,249,6161,124.0,130.0,147.76305220883535,163.955526700211,-4.61538461538461,-9.876138253627298,-5.813718192470052,-3.9113479422944963,2.617708513011761,-2.9201504651492414,4.370215421469098,119,3108
nashville,NAM,2025-03-15,1Q25,listed_nightly,full,True,first_review,all_rooms,1576,4301,146.0,155.0,174.28807106598984,178.78981632178562,-5.8064516129032295,-2.517898025966725,-3.9375221256418236,-6.103298632568548,1.1104921900159836,-5.583119041876175,1.6100533961820194,1111,2584
nashville,NAM,2025-03-15,1Q25,listed_nightly,full,True,first_review,entire_home,1482,3983,150.0,159.0,179.23346828609988,184.41978408235,-5.660377358490565,-2.8122339596353907,-4.077792551525494,-5.518513028448342,1.1389452069846027,-5.037389691679746,1.6009493650773976,1072,2459
nashville,NAM,2025-03-15,1Q25,listed_nightly,full,True,host_since,all_rooms,253,6182,159.0,153.0,182.91304347826087,179.66078938854739,3.9215686274509887,1.810219191834861,2.614165240307731,1.6382937555444277,2.6908314314802797,0.7778128004521716,4.131690039724511,149,3554
nashville,NAM,2025-06-19,2Q25,listed_nightly,full,True,first_review,all_rooms,1645,4527,154.0,160.0,180.61823708206686,182.21890876960458,-3.749999999999998,-0.8784333625669993,-1.292724640384435,-3.172055472634025,1.098327397466575,-2.8899723737262653,1.3988714698866538,1207,3074
nashville,NAM,2025-06-19,2Q25,listed_nightly,full,True,first_review,entire_home,1565,4209,158.0,165.0,184.43322683706072,188.03563791874555,-4.2424242424242475,-1.915812939269268,-2.583394956144325,-3.3119688504002576,1.0996854651817445,-2.5910847501923127,1.4023318977180386,1167,2931
nashville,NAM,2025-06-19,2Q25,listed_nightly,full,True,host_since,all_rooms,302,6421,159.0,158.0,186.3841059602649,181.5717178009656,0.6329113924050667,2.6504062513604154,3.4616550477109875,3.1405521680677793,2.3376793525095563,-0.30655349936216625,3.0469982321781073,195,4098
nashville,NAM,2025-09-23,3Q25,listed_nightly,full,True,first_review,all_rooms,1444,4565,159.0,160.0,195.84487534626038,194.9303395399781,-0.6249999999999978,0.46916032077948255,0.418748941514302,-3.67700958311796,1.256088249837986,-0.44086391995426444,1.855390794550904,1047,3046
nashville,NAM,2025-09-23,3Q25,listed_nightly,full,True,first_review,entire_home,1369,4301,162.0,165.0,200.10883856829804,201.15717275052313,-1.8181818181818188,-0.521151777931006,-0.9128001249367301,-4.7190355540355435,1.2632856692334535,-1.7766665738099916,1.6231728927045195,1011,2930
nashville,NAM,2025-09-23,3Q25,listed_nightly,full,True,host_since,all_rooms,291,6207,157.0,158.0,188.59106529209623,196.40840985983567,-0.6329113924050667,-3.980147577854831,-4.568302501620725,0.14572163973408458,3.010757657044065,13.52508943185819,4.592125314768677,161,3942
nashville,NAM,2026-04-25,2Q26,quote_per_night,partial,True,first_review,all_rooms,1330,4167,325.37,291.0,373.65344360902253,344.1568274538037,11.810996563573894,8.570690395261193,8.821220196699553,2.1596262411112157,1.1056799525249188,2.699628473550775,1.5277504847739578,1046,3109
nashville,NAM,2026-04-25,2Q26,quote_per_night,partial,True,first_review,entire_home,1275,3998,332.0,297.0,378.3376705882353,350.67380440220114,11.784511784511785,7.888774650046404,7.978181095103842,1.47947761184701,1.111792743494457,2.2911232422309666,1.551475237945583,1011,3019
nashville,NAM,2026-05-26,2Q26,quote_per_night,partial,True,first_review,all_rooms,1755,5331,325.0,301.27,385.40035327635326,366.4878972050272,7.876655491751583,5.160458562358938,3.8815387175610283,-0.17938730449036436,1.036212178511654,2.2708768473055163,1.4126885441299812,1340,3774
nashville,NAM,2026-05-26,2Q26,quote_per_night,partial,True,first_review,entire_home,1671,5084,330.92,307.36,390.7018073010173,372.55330448465776,7.665278500780848,4.87138420137323,3.486044459900217,-0.6294594737230849,1.0381932265726759,1.275418830054672,1.3676766790943367,1296,3688
nashville,NAM,2026-06-26,2Q26,quote_per_night,full,True,first_review,all_rooms,1969,6216,299.0,274.06,358.2162671406806,330.97722007722007,9.100197037145152,8.229885747757937,7.83944243142054,1.9284985350226103,1.0989918964331986,4.9394621641628,1.4509369373725776,1332,3735
nashville,NAM,2026-06-26,2Q26,quote_per_night,full,True,first_review,entire_home,1844,5825,310.0,285.0,369.29117678958784,341.3205751072962,8.771929824561408,8.19481851438313,7.283026500138856,1.5296926409146407,1.1037506929541772,2.9635165729541644,1.3464157586445227,1267,3623
nashville,NAM,2026-07-21,3Q26,quote_per_night,full,True,first_review,all_rooms,1924,6144,295.9,273.2,357.7172297297297,329.58753906249996,8.308931185944356,8.534816197009043,7.528985691198198,0.6295243766608416,1.1024329216154787,2.941939522257326,1.3544504638525963,1392,4026
nashville,NAM,2026-07-21,3Q26,quote_per_night,full,True,first_review,entire_home,1806,5786,304.37,279.79499999999996,368.0600553709856,337.59412029035605,8.783216283350326,9.024427041094963,7.821643776998322,0.7889717489693573,1.0996271882950825,2.466414370069713,1.3012400104089015,1328,3915
nashville,NAM,2026-08-27,3Q26,quote_per_night,full,True,first_review,all_rooms,1871,5971,298.1,275.0,357.753655799038,336.65916764361083,8.400000000000007,6.265829118236832,6.1776733329092615,-0.770462987602229,1.1432491898037072,0.431313014864499,1.6465104530267636,1285,3674
nashville,NAM,2026-08-27,3Q26,quote_per_night,full,True,first_review,entire_home,1751,5613,311.04,281.13,368.5064820102799,345.39123641546405,10.639206061252814,6.692481788105065,6.642761129058883,-0.4154318652770274,1.1443580613440711,0.3051681595068038,1.5047344148189612,1231,3559
new-orleans,NAM,2025-06-09,2Q25,listed_nightly,full,True,first_review,all_rooms,1110,4199,136.0,130.0,195.15765765765767,174.99976184805905,4.615384615384621,11.518813281072005,7.378455984978682,1.7854919713152708,1.530713607901443,9.53577614032666,3.753154021972174,546,2039
new-orleans,NAM,2025-06-09,2Q25,listed_nightly,full,True,first_review,entire_home,993,3780,138.0,134.0,192.48136958710978,178.14550264550263,2.9850746268656803,8.047279739716217,5.316314433991209,1.3278977542887824,1.5528065286931305,4.472455299447046,2.622758442149577,489,1918
new-orleans,NAM,2025-06-09,2Q25,listed_nightly,full,True,host_since,all_rooms,329,5922,127.0,135.0,259.69604863221883,196.61364403917597,-5.925925925925924,32.08444912422939,14.273832336095893,2.8587938908249426,3.5736016700913047,6.035933503978512,4.692166685804378,97,2505
new-orleans,NAM,2025-09-11,3Q25,listed_nightly,full,True,first_review,all_rooms,1046,4088,135.0,130.0,195.53441682600382,173.4792074363992,3.8461538461538547,12.71345985235175,8.943949303963983,1.7945191043274415,1.7048521038335227,15.203522420032606,3.210585299763035,439,1462
new-orleans,NAM,2025-09-11,3Q25,listed_nightly,full,True,first_review,entire_home,914,3660,135.0,133.0,190.96936542669584,176.05491803278687,1.5037593984962516,8.471474447042393,6.152299261198202,-0.4926377567644702,1.7328232438252384,11.083752554488065,3.2066421995117054,382,1354
new-orleans,NAM,2025-09-11,3Q25,listed_nightly,full,True,host_since,all_rooms,306,5802,160.0,131.0,236.79738562091504,187.6654601861427,22.137404580152676,26.18059038996259,24.49533057574449,6.912936856658847,3.4269206906906464,10.331787234545883,8.19486418664083,79,1829
new-orleans,NAM,2026-03-19,1Q26,quote_per_night,partial,True,first_review,all_rooms,799,4321,245.0,220.8,304.6332290362954,276.2035177042351,10.96014492753623,10.293030142542747,11.860777362752817,5.578179536175829,1.9203152828205596,-1.1261935261745093,2.3127489419938745,548,2456
new-orleans,NAM,2026-03-19,1Q26,quote_per_night,partial,True,first_review,entire_home,585,3766,256.5,227.09,306.5617777777778,277.75887148167817,12.95081245321239,10.369752059566384,9.626341078588485,2.3273370041329655,2.2634100267397335,-4.603056335929635,2.146297529433744,393,2158
new-orleans,NAM,2026-04-18,2Q26,quote_per_night,partial,True,first_review,all_rooms,612,2873,308.275,285.0,370.9352450980392,345.10577097111036,8.166666666666655,7.484509474949097,6.537667930282343,2.3234547746122676,1.788416496629996,2.928055534416062,2.7101836920742115,464,2283
new-orleans,NAM,2026-04-18,2Q26,quote_per_night,partial,True,first_review,entire_home,448,2507,328.65,292.0,378.6995535714286,348.37380933386515,12.551369863013683,8.704943777360906,7.89999867461475,1.5682443189636792,1.9076143037573816,0.5816026396626168,2.398264238544491,366,2031
new-orleans,NAM,2026-05-23,2Q26,quote_per_night,partial,True,first_review,all_rooms,825,4350,209.5,202.05,266.78381818181816,249.33002528735634,3.6872061370947673,7.000277192586846,7.674417809103673,1.8266149386055541,1.838909804906504,-2.831020458666418,2.7311067088281984,529,2354
new-orleans,NAM,2026-05-23,2Q26,quote_per_night,partial,True,first_review,entire_home,603,3770,216.0,206.5,264.1132006633499,253.3689522546419,4.600484261501214,4.24055446142817,4.797921496511659,-2.3302740595652858,2.116515055921648,-6.330743427021211,1.9923959801030522,402,2075
new-orleans,NAM,2026-06-16,2Q26,quote_per_night,full,True,first_review,all_rooms,844,4374,218.0,194.0,268.8175710900474,247.98270233196155,12.371134020618557,8.401742767604524,9.573328218340116,2.1039777877718087,1.929184989117937,-0.4233689078837849,2.7670576628102674,483,2049
new-orleans,NAM,2026-06-16,2Q26,quote_per_night,full,True,first_review,entire_home,592,3767,211.3,198.0,268.5414358108108,250.2878736395009,6.717171717171722,7.29302698763632,8.002362677278274,-0.6863859768275723,2.2931597471872807,-0.5092510230776331,2.4821375111376778,339,1791
new-orleans,NAM,2026-07-15,3Q26,quote_per_night,full,True,first_review,all_rooms,814,4323,221.83499999999998,193.81,276.4802457002457,247.75460791117277,14.460038181724366,11.594390930307895,11.30134792971047,3.5639796704571096,1.9043658924978952,-0.28188049178305097,2.3462506152543234,454,1902
new-orleans,NAM,2026-07-15,3Q26,quote_per_night,full,True,first_review,entire_home,586,3677,221.435,198.29,284.97235494880545,251.19208322001631,11.672298149175454,13.447984226159448,11.332648663010492,1.8631223246751931,2.299726930611303,1.1957241871062962,2.4016996012637017,325,1621
new-orleans,NAM,2026-08-15,3Q26,quote_per_night,full,True,first_review,all_rooms,913,4284,215.0,195.0,265.7435268346112,252.12201680672268,10.256410256410264,5.402745147136745,6.462760802969392,0.864535617499323,1.7297358912701388,-4.140909016963269,2.7915532289137417,505,1791
new-orleans,NAM,2026-08-15,3Q26,quote_per_night,full,True,first_review,entire_home,615,3623,229.63,198.58,284.16269918699186,254.5353132762904,15.63601571155202,11.639793916744988,12.061279314595197,3.480851130652579,2.0758596449162385,0.25609728693360395,2.7001798397069177,337,1500
new-york-city,NAM,2025-10-01,4Q25,listed_nightly,full,True,first_review,all_rooms,1849,12818,152.0,150.0,205.56787452677122,193.42058043376502,1.333333333333342,6.280249012677275,1.607269845820003,1.885135084816549,1.4274351918041148,6.778642820990785,3.8337213818751623,674,2907
new-york-city,NAM,2025-10-01,4Q25,listed_nightly,full,True,first_review,entire_home,1071,7233,190.0,186.0,241.96918767507003,237.19881100511543,2.1505376344086002,2.0111300936713983,-1.3908318319665547,0.1762928331130429,1.7203815344280873,5.580872610932348,3.9044601720018037,322,1249
new-york-city,NAM,2025-10-01,4Q25,listed_nightly,full,True,host_since,all_rooms,492,19512,206.0,149.0,381.2560975609756,403.4620233702337,38.25503355704698,-5.503845349251368,27.582330099563812,20.232123181615027,3.468424741016625,36.00149602950841,7.271272723900056,136,3464
new-york-city,NAM,2026-03-16,1Q26,quote_per_night,partial,True,first_review,all_rooms,2063,13291,171.47,154.87,225.2610712554532,196.43426830185842,10.718667269322646,14.675037712512019,10.304404402607048,9.382752510636632,1.4053996219702751,7.94948833966511,2.920071457268318,666,2362
new-york-city,NAM,2026-03-16,1Q26,quote_per_night,partial,True,first_review,entire_home,1011,7276,190.4,184.19,247.43070227497526,233.6069296316657,3.371518540637397,5.91753535098718,2.836742760624844,3.258996605047254,1.694005644541801,4.857994962622019,3.861065192241718,271,1101
new-york-city,NAM,2026-04-14,2Q26,quote_per_night,partial,True,first_review,all_rooms,2021,13074,179.1,161.63,231.43461652647204,205.7748202539391,10.808637010455978,12.46984263714439,10.323631159185087,9.075828488730437,1.4270394572043723,-3.493138251115825,2.8346691313668364,691,2605
new-york-city,NAM,2026-04-14,2Q26,quote_per_night,partial,True,first_review,entire_home,989,7167,204.67,190.83,254.94308392315472,242.96819310729734,7.252528428444149,4.928583722301938,3.4703783345674033,3.298769669866767,1.6990505719588138,-6.811195264127531,3.8269739999361967,292,1226
new-york-city,NAM,2026-05-14,2Q26,quote_per_night,partial,True,first_review,all_rooms,1867,12832,198.5,166.66,262.60733797536153,218.96143859102241,19.104764190567636,19.933144240005298,15.390725049213128,11.494868761041232,1.527808829098314,4.164941968064721,3.354855205025211,662,2698
new-york-city,NAM,2026-05-14,2Q26,quote_per_night,partial,True,first_review,entire_home,961,7037,217.57,201.36,285.19105098855357,258.58314480602525,8.050258243941188,10.289884208225608,7.200272685624309,6.822267002545127,1.8113848902087695,7.345927154746612,3.924481188933056,314,1279
new-york-city,NAM,2026-06-08,2Q26,quote_per_night,partial,True,first_review,all_rooms,632,3148,375.66499999999996,306.0,455.0605537974684,388.4994377382465,22.766339869281026,17.13287320226904,14.780001781484309,0.25012709332830674,2.1694538798061407,4.3885709855237005,3.455791374332394,466,2226
new-york-city,NAM,2026-06-08,2Q26,quote_per_night,partial,True,first_review,entire_home,244,1177,463.96500000000003,401.0,536.0538114754098,495.88316907391675,15.701995012468828,8.100827958430902,10.650816127762308,2.2176834841892425,2.9513129832637395,10.67991685751188,3.880527054938634,217,882
new-york-city,NAM,2026-06-14,2Q26,quote_per_night,full,True,first_review,all_rooms,1930,13199,195.45499999999998,167.3,259.02015025906735,218.1583832108493,16.82904961147638,18.730321726268606,13.587419358263375,9.408797905896115,1.4909942234323723,2.9124343205957843,2.4904423498576267,771,3143
new-york-city,NAM,2026-06-14,2Q26,quote_per_night,full,True,first_review,entire_home,1013,7275,222.0,201.7,288.6188252714709,259.66303367697594,10.064452156668334,11.151295270822526,6.716462266424461,6.244717117356868,1.8198401154685901,5.178942056486231,3.1208800362662217,372,1443
new-york-city,NAM,2026-07-12,3Q26,quote_per_night,full,True,first_review,all_rooms,1905,12409,193.8,166.87,251.3253595800525,215.1216713675558,16.138311260262483,16.829400767642454,13.064449613705253,8.367954324514002,1.437347519357596,-0.06349438926602019,2.116595087580914,767,2924
new-york-city,NAM,2026-07-12,3Q26,quote_per_night,full,True,first_review,entire_home,1000,6847,218.18,199.23,288.99099,256.2086417409084,9.511619735983556,12.79517663273937,8.991263548524309,7.892137337990343,1.7808063718312424,4.22146931571676,3.2673495175885754,359,1352
new-york-city,NAM,2026-08-10,3Q26,quote_per_night,full,True,first_review,all_rooms,2140,12503,199.0,165.93,241.8662523364486,208.20010397504598,19.930091002229844,16.17009200218158,14.731111022796117,11.38424921734334,1.3303154926067364,5.514952679682973,2.732753619051457,932,3121
new-york-city,NAM,2026-08-10,3Q26,quote_per_night,full,True,first_review,entire_home,1016,6832,213.135,193.78,273.29633858267715,245.0557523419204,9.988130870058832,11.524147452516576,8.556275852113426,7.230986444934362,1.7186148767817335,4.589269850316644,2.9588494331375963,385,1378
northern-rivers,APAC,2025-03-11,1Q25,listed_nightly,full,True,first_review,all_rooms,1034,3636,294.0,295.0,396.958413926499,407.83415841584156,-0.3389830508474523,-2.6667075979087684,-1.6897904092575189,-4.690800189680472,1.6957526134944014,-7.065146290390076,2.7658585609874518,388,1339
northern-rivers,APAC,2025-03-11,1Q25,listed_nightly,full,True,first_review,entire_home,945,3340,314.0,314.0,416.4994708994709,427.1314371257485,0.0,-2.4891556327069186,-1.3170680459056783,-4.929543453803891,1.7524802006595737,-6.716775666805399,2.936622352985785,353,1221
northern-rivers,APAC,2025-03-11,1Q25,listed_nightly,full,True,host_since,all_rooms,168,5248,300.0,304.0,472.5654761904762,429.2054115853659,-1.3157894736842146,10.10240398529698,5.263237840558332,5.097668924767871,5.798259119053725,-12.855668463598535,10.61730219806615,36,1693
northern-rivers,APAC,2025-06-17,2Q25,listed_nightly,full,True,first_review,all_rooms,1014,3651,285.5,270.0,374.1074950690335,382.22623938646944,5.740740740740735,-2.1240677590496526,1.0625823719813354,-1.7627572390926403,1.668525280911667,1.0048994105106783,3.4087091914227883,349,1206
northern-rivers,APAC,2025-06-17,2Q25,listed_nightly,full,True,first_review,entire_home,933,3350,302.0,284.0,389.7170418006431,401.06537313432835,6.338028169014076,-2.8295465262927144,0.5100763012008791,-2.312292487960211,1.6953483779437035,-0.8846839313377785,3.4906889209611056,318,1117
northern-rivers,APAC,2025-06-17,2Q25,listed_nightly,full,True,host_since,all_rooms,144,5224,281.5,283.0,373.7013888888889,406.56221286370595,-0.5300353356890497,-8.082606532307802,-4.897143830986561,-12.790383294632827,4.938180899866512,1.8136995680165822,9.22877860343093,48,1509
northern-rivers,APAC,2025-09-22,3Q25,listed_nightly,full,True,first_review,all_rooms,937,3613,337.0,319.0,446.73532550693704,432.23830611680046,5.642633228840133,3.3539413756214387,3.891186005178149,-0.6942503502961255,1.7234630833062696,-1.0343373429584994,3.2141315167975226,379,1364
northern-rivers,APAC,2025-09-22,3Q25,listed_nightly,full,True,first_review,entire_home,868,3312,356.0,339.0,466.6831797235023,454.14221014492756,5.014749262536866,2.7614631052622407,3.551040979047926,-0.7081421801505827,1.7560090721264747,-1.105890197801275,3.3394390701884618,358,1264
northern-rivers,APAC,2025-09-22,3Q25,listed_nightly,full,True,host_since,all_rooms,135,5159,385.0,335.0,502.36296296296297,464.75130839309946,14.925373134328357,8.092856091122712,8.732704296057037,-3.342633476585354,4.705568821211964,1.690912666347041,11.26502531296755,43,1697
northern-rivers,APAC,2026-03-27,1Q26,quote_per_night,partial,True,first_review,all_rooms,912,3191,442.0,425.0,572.5015679824561,565.8908900031338,4.0000000000000036,1.1681895036843137,3.6620572398050832,0.8997147112992543,1.5639746287457414,5.0545654773837425,2.6919464980600107,400,1292
northern-rivers,APAC,2026-03-27,1Q26,quote_per_night,partial,True,first_review,entire_home,852,2954,454.78499999999997,445.75,595.2401056338028,592.0952268111037,2.026920919798081,0.5311440930940714,2.978395292053815,0.6921663934816833,1.6194976552687472,4.465887889105737,2.7703276610626526,381,1195
northern-rivers,APAC,2026-06-24,2Q26,quote_per_night,full,True,first_review,all_rooms,985,3754,415.0,389.32,540.5184162436549,515.2089744272776,6.596116305352928,4.912461364733045,8.325570709225705,7.317058244990274,1.5352065273170796,4.286497866151055,2.786185722685174,402,1271
northern-rivers,APAC,2026-06-24,2Q26,quote_per_night,full,True,first_review,entire_home,913,3443,433.5,412.08,566.5396823658269,543.8545977345339,5.198019801980203,4.171167206416837,7.573479655440796,7.222092526288039,1.587230720520117,5.462337776597102,2.8735931524310967,377,1166
northern-rivers,APAC,2026-07-20,3Q26,quote_per_night,full,True,first_review,all_rooms,984,3756,410.0,388.5,531.3859857723577,510.11985889243874,5.534105534105538,4.168849047769174,7.361303001929009,6.148963573712026,1.5258010037912078,3.057014476182595,2.617554143283277,467,1514
northern-rivers,APAC,2026-07-20,3Q26,quote_per_night,full,True,first_review,entire_home,909,3449,423.59,411.0,557.4960176017602,538.1853638735865,3.063260340632601,3.588104587086005,6.638176806724783,6.458099394099815,1.577202452484728,4.245626124411829,2.717266667560591,441,1401
northern-rivers,APAC,2026-08-27,3Q26,quote_per_night,full,True,first_review,all_rooms,969,3759,423.5,399.75,560.5747265221877,529.6898829475924,5.941213258286426,5.830740697316861,8.244799113789192,7.299734152125743,1.5373643688304854,3.996523066217808,2.66480670405859,428,1373
northern-rivers,APAC,2026-08-27,3Q26,quote_per_night,full,True,first_review,entire_home,897,3461,442.0,422.33,584.9582831661094,557.222114995666,4.657495323562144,4.97757849590359,7.028378776659494,7.347313660860815,1.5828690013435613,4.704762046354784,2.724453177049167,403,1277
paris,EMEA,2023-12-12,4Q23,listed_nightly,full,True,first_review,all_rooms,17800,33748,130.0,120.0,167.00983146067415,160.10877681640395,8.333333333333325,4.31022882161145,9.466802546665587,8.476234037576923,0.4493673043015405,-5.638850917698244,0.801223856213023,7348,6884
paris,EMEA,2023-12-12,4Q23,listed_nightly,full,True,first_review,entire_home,16236,29356,136.0,123.0,173.1560113328406,164.83100558659217,10.569105691056912,5.050630927489541,10.216303410182093,9.254772780542037,0.47175106806579364,-6.211804128104963,0.8379742496925678,6634,5791
paris,EMEA,2023-12-12,4Q23,listed_nightly,full,True,host_since,all_rooms,5679,60112,137.0,127.0,196.68550801197395,184.10618512110727,7.874015748031504,6.832645455442932,9.745664861057435,4.964316786736939,0.7513661700801373,-4.049683121281994,1.2470058820495848,1866,12397
paris,EMEA,2024-03-16,1Q24,listed_nightly,full,True,first_review,all_rooms,16664,24299,135.0,150.0,175.48403744599136,192.00658463311248,-9.999999999999998,-8.605198211661602,-7.155746595772783,-6.953835786978423,0.4640359061153816,-8.154383418134593,0.8752619047470304,7125,7147
paris,EMEA,2024-03-16,1Q24,listed_nightly,full,True,first_review,entire_home,15379,21426,140.0,150.0,180.85928864035372,196.39428731447774,-6.666666666666665,-7.910107206554584,-6.294166770620269,-5.738756265526525,0.4798372277229748,-7.882464409091799,0.8246427650092921,6510,6164
paris,EMEA,2024-03-16,1Q24,listed_nightly,full,True,host_since,all_rooms,6167,53557,150.0,158.0,252.98362250689152,242.36525570887093,-5.063291139240511,4.381142324614129,-1.511913664203135,-3.1344375758915146,0.8164007188871095,-3.348469964384841,1.712854125904094,1598,12768
paris,EMEA,2024-06-10,2Q24,listed_nightly,full,True,first_review,all_rooms,19741,27936,141.0,150.0,185.80006078719416,199.2201102520046,-6.000000000000005,-6.7362925599401935,-5.924308989811511,-6.78156559629157,0.42972526036992986,-8.628690941609817,0.6516110072474924,11357,10926
paris,EMEA,2024-06-10,2Q24,listed_nightly,full,True,first_review,entire_home,18435,24842,147.0,154.0,190.7153783563873,203.331736575155,-4.545454545454541,-6.204815062947366,-5.4108325570036975,-5.62741638998711,0.4433417831766626,-8.999840459220213,0.6749630237605422,10544,9726
paris,EMEA,2024-06-10,2Q24,listed_nightly,full,True,host_since,all_rooms,8143,64968,160.0,165.0,251.9194400098244,245.5246890776998,-3.0303030303030276,2.6045246024528623,0.3475082316383826,-1.8504838462340356,0.6727730361831592,-5.137263902694203,1.015152764950876,2557,19838
paris,EMEA,2024-09-06,3Q24,listed_nightly,full,True,first_review,all_rooms,18911,26116,140.0,150.0,181.60351118396702,195.66798131413694,-6.666666666666665,-7.187926218541596,-6.555644590588106,-9.232557980016217,0.4365377096986219,-10.938167024670761,0.8450923203488874,7910,7559
paris,EMEA,2024-09-06,3Q24,listed_nightly,full,True,first_review,entire_home,17659,22974,145.0,154.0,186.40013590803557,199.26795507965525,-5.844155844155841,-6.4575456532767195,-6.255212820428291,-8.06829011307279,0.4505740125266871,-10.441022775956851,0.8522168294528285,7414,6673
paris,EMEA,2024-09-06,3Q24,listed_nightly,full,True,host_since,all_rooms,6309,56694,150.0,156.0,216.60120462830878,221.52568172998906,-3.8461538461538436,-2.2229824836664247,-2.7988450543831256,-4.34586999391565,0.7136416674207938,-4.327723539508638,1.290763465552054,1863,13831
paris,EMEA,2024-12-06,4Q24,listed_nightly,full,True,first_review,all_rooms,16798,27272,132.0,145.0,173.58453387308012,181.90943091815782,-8.965517241379306,-4.576396618393652,-4.876916084917848,-6.927726061697415,0.4273261462866486,-7.3955884700195025,0.728612729188241,7626,8272
paris,EMEA,2024-12-06,4Q24,listed_nightly,full,True,first_review,entire_home,15688,24097,137.0,149.0,178.01740183579807,185.5250446113624,-8.053691275167784,-4.04670042866252,-4.637330859237565,-5.854008769625845,0.4412265456798311,-7.2563221932890345,0.7642602425108108,7062,7160
paris,EMEA,2024-12-06,4Q24,listed_nightly,full,True,host_since,all_rooms,4665,54247,147.0,150.0,201.610718113612,210.97970394676204,-2.0000000000000018,-4.4407047966633755,-3.22814772200104,-0.38397297187398566,0.7907822893980408,-2.191024457876287,1.2840693577326692,1517,14437
paris,EMEA,2025-03-03,1Q25,listed_nightly,full,True,first_review,all_rooms,14392,26889,132.0,140.0,173.24909672040022,183.25426754434898,-5.714285714285716,-5.459720506387356,-5.261708483234262,-7.013779149212647,0.4730966921078332,-6.140416153904865,0.8664420881101701,5911,8120
paris,EMEA,2025-03-03,1Q25,listed_nightly,full,True,first_review,entire_home,13411,23904,135.0,144.0,178.02483036313475,186.95067771084337,-6.25,-4.774439684842557,-4.915026364490949,-5.7494342099576805,0.4872661921782524,-5.0999646828278244,0.8999920480349042,5421,7099
paris,EMEA,2025-03-03,1Q25,listed_nightly,full,True,host_since,all_rooms,3843,50757,137.0,147.0,186.8519385896435,210.37403707862956,-6.802721088435371,-11.181084327527735,-7.446670810786404,-6.547260644158989,0.8432810905312708,-5.328228109619014,1.3349757224424674,1463,12704
paris,EMEA,2025-06-06,2Q25,listed_nightly,full,True,first_review,all_rooms,12559,28554,146.0,155.0,197.42431722270882,209.17878405827554,-5.8064516129032295,-5.619339881186047,-5.380928072112834,-6.07770962686881,0.5162278846942054,-6.330812249991535,0.7231057417584444,7404,13820
paris,EMEA,2025-06-06,2Q25,listed_nightly,full,True,first_review,entire_home,11657,25620,150.0,160.0,202.8138457579137,211.4419594067135,-6.25,-4.080606173443291,-4.292289979927677,-4.7096162303326645,0.5306237466489235,-6.6430100934903855,0.7621668530250955,6804,12408
paris,EMEA,2025-06-06,2Q25,listed_nightly,full,True,host_since,all_rooms,2563,50351,146.0,162.0,196.22044479126023,235.53712935194932,-9.876543209876543,-16.692351082338476,-12.780149145368291,-10.060626368190583,1.0284923190457602,-6.3737553558617,1.4078973605224336,1395,20263
