market_key,country,region,q,rev,n_mkts,rev_prev,stays_yoy_pct,quarter
united-states_ca_san-mateo-county,united-states,NAM,2025Q3,9964,1,11212,-11.130931145201572,3Q25
united-states_ca_san-mateo-county,united-states,NAM,2025Q4,8925,1,8596,3.827361563517906,4Q25
united-states_ca_san-mateo-county,united-states,NAM,2026Q1,9128,1,8475,7.705014749262529,1Q26
united-states_ca_san-mateo-county,united-states,NAM,2026Q2,11276,1,10965,2.836297309621516,2Q26
united-states_ca_santa-clara-county,united-states,NAM,2022Q1,5660,1,3479,62.690428283989654,1Q22
united-states_ca_santa-clara-county,united-states,NAM,2022Q2,8360,1,5548,50.68493150684932,2Q22
united-states_ca_santa-clara-county,united-states,NAM,2022Q3,8829,1,7751,13.907882853825315,3Q22
united-states_ca_santa-clara-county,united-states,NAM,2022Q4,7553,1,6792,11.204358068315656,4Q22
united-states_ca_santa-clara-county,united-states,NAM,2023Q1,7065,1,6342,11.400189214758761,1Q23
united-states_ca_santa-clara-county,united-states,NAM,2023Q2,8760,1,9422,-7.026109106346845,2Q23
united-states_ca_santa-clara-county,united-states,NAM,2023Q3,9555,1,9905,-3.5335689045936425,3Q23
united-states_ca_santa-clara-county,united-states,NAM,2023Q4,8646,1,8357,3.458178772286713,4Q23
united-states_ca_santa-clara-county,united-states,NAM,2024Q1,8699,1,7920,9.835858585858581,1Q24
united-states_ca_santa-clara-county,united-states,NAM,2024Q2,10351,1,9777,5.87092155057789,2Q24
united-states_ca_santa-clara-county,united-states,NAM,2024Q3,10788,1,10739,0.4562808455163436,3Q24
united-states_ca_santa-clara-county,united-states,NAM,2024Q4,9951,1,9735,2.218798151001544,4Q24
united-states_ca_santa-clara-county,united-states,NAM,2025Q1,9436,1,9705,-2.771767130345182,1Q25
united-states_ca_santa-clara-county,united-states,NAM,2025Q2,11464,1,11722,-2.2009895922197598,2Q25
united-states_ca_santa-clara-county,united-states,NAM,2025Q3,12833,1,12553,2.230542499800836,3Q25
united-states_ca_santa-clara-county,united-states,NAM,2025Q4,12008,1,12020,-0.09983361064891394,4Q25
united-states_ca_santa-clara-county,united-states,NAM,2026Q1,13098,1,11452,14.373035277680746,1Q26
united-states_ca_santa-clara-county,united-states,NAM,2026Q2,15695,1,14060,11.628733997155049,2Q26
united-states_ca_santa-cruz-county,united-states,NAM,2022Q1,4327,1,3377,28.131477642878288,1Q22
united-states_ca_santa-cruz-county,united-states,NAM,2022Q2,6080,1,5197,16.990571483548212,2Q22
united-states_ca_santa-cruz-county,united-states,NAM,2022Q3,6656,1,6275,6.071713147410351,3Q22
united-states_ca_santa-cruz-county,united-states,NAM,2022Q4,4043,1,4713,-14.215998302567368,4Q22
united-states_ca_santa-cruz-county,united-states,NAM,2023Q1,2998,1,4675,-35.8716577540107,1Q23
united-states_ca_santa-cruz-county,united-states,NAM,2023Q2,5575,1,6548,-14.859499083689675,2Q23
united-states_ca_santa-cruz-county,united-states,NAM,2023Q3,6772,1,7239,-6.451167288299486,3Q23
united-states_ca_santa-cruz-county,united-states,NAM,2023Q4,4323,1,4310,0.3016241299304001,4Q23
united-states_ca_santa-cruz-county,united-states,NAM,2024Q1,4182,1,3253,28.558253919458963,1Q24
united-states_ca_santa-cruz-county,united-states,NAM,2024Q2,6721,1,6102,10.144215011471648,2Q24
united-states_ca_santa-cruz-county,united-states,NAM,2024Q3,7649,1,7496,2.0410885805763,3Q24
united-states_ca_santa-cruz-county,united-states,NAM,2024Q4,4744,1,4833,-1.84150631078005,4Q24
united-states_ca_santa-cruz-county,united-states,NAM,2025Q1,4557,1,4710,-3.248407643312101,1Q25
united-states_ca_santa-cruz-county,united-states,NAM,2025Q2,7692,1,7474,2.9167781643029134,2Q25
united-states_ca_santa-cruz-county,united-states,NAM,2025Q3,8986,1,8614,4.318551195727882,3Q25
united-states_ca_santa-cruz-county,united-states,NAM,2025Q4,5803,1,5270,10.113851992409861,4Q25
united-states_ca_santa-cruz-county,united-states,NAM,2026Q1,5906,1,4974,18.73743466023321,1Q26
united-states_ca_santa-cruz-county,united-states,NAM,2026Q2,8999,1,8341,7.888742357031542,2Q26
united-states_co_denver,united-states,NAM,2022Q1,7497,1,5915,26.745562130177515,1Q22
united-states_co_denver,united-states,NAM,2022Q2,11529,1,9062,27.22357095563894,2Q22
united-states_co_denver,united-states,NAM,2022Q3,12695,1,11910,6.591099916036947,3Q22
united-states_co_denver,united-states,NAM,2022Q4,9381,1,9404,-0.24457677584006632,4Q22
united-states_co_denver,united-states,NAM,2023Q1,8899,1,8839,0.6788098201153892,1Q23
united-states_co_denver,united-states,NAM,2023Q2,13248,1,13534,-2.1131963942662924,2Q23
united-states_co_denver,united-states,NAM,2023Q3,15641,1,14909,4.909786035280694,3Q23
united-states_co_denver,united-states,NAM,2023Q4,11315,1,11054,2.361136240275008,4Q23
united-states_co_denver,united-states,NAM,2024Q1,9523,1,10471,-9.053576544742626,1Q24
united-states_co_denver,united-states,NAM,2024Q2,15576,1,15656,-0.5109862033725099,2Q24
united-states_co_denver,united-states,NAM,2024Q3,18251,1,18578,-1.7601464097319441,3Q24
united-states_co_denver,united-states,NAM,2024Q4,11616,1,13460,-13.699851411589892,4Q24
united-states_co_denver,united-states,NAM,2025Q1,10242,1,11416,-10.283812193412755,1Q25
united-states_co_denver,united-states,NAM,2025Q2,16678,1,18917,-11.835914785642544,2Q25
united-states_co_denver,united-states,NAM,2025Q3,18733,1,22390,-16.333184457347027,3Q25
united-states_co_denver,united-states,NAM,2025Q4,13531,1,14872,-9.01694459386767,4Q25
united-states_co_denver,united-states,NAM,2026Q1,11816,1,12994,-9.06572264121902,1Q26
united-states_co_denver,united-states,NAM,2026Q2,17804,1,20349,-12.506757088800436,2Q26
united-states_dc_washington-dc,united-states,NAM,2022Q1,9196,1,4592,100.26132404181185,1Q22
united-states_dc_washington-dc,united-states,NAM,2022Q2,16092,1,8642,86.20689655172413,2Q22
united-states_dc_washington-dc,united-states,NAM,2022Q3,13738,1,11343,21.11434364806488,3Q22
united-states_dc_washington-dc,united-states,NAM,2022Q4,12624,1,11353,11.195278780938956,4Q22
united-states_dc_washington-dc,united-states,NAM,2023Q1,12201,1,10602,15.082059988681372,1Q23
united-states_dc_washington-dc,united-states,NAM,2023Q2,19262,1,18328,5.096027935399383,2Q23
united-states_dc_washington-dc,united-states,NAM,2023Q3,16814,1,15887,5.834959400767925,3Q23
united-states_dc_washington-dc,united-states,NAM,2023Q4,15737,1,14722,6.894443689716079,4Q23
united-states_dc_washington-dc,united-states,NAM,2024Q1,15121,1,14328,5.5346175321049795,1Q24
united-states_dc_washington-dc,united-states,NAM,2024Q2,23650,1,22292,6.091871523416481,2Q24
united-states_dc_washington-dc,united-states,NAM,2024Q3,20796,1,19442,6.9643040839419745,3Q24
united-states_dc_washington-dc,united-states,NAM,2024Q4,18989,1,18314,3.6857049251938445,4Q24
united-states_dc_washington-dc,united-states,NAM,2025Q1,17014,1,17547,-3.0375562774263454,1Q25
united-states_dc_washington-dc,united-states,NAM,2025Q2,27062,1,27503,-1.6034614405701197,2Q25
united-states_dc_washington-dc,united-states,NAM,2025Q3,20248,1,24219,-16.39621784549321,3Q25
united-states_dc_washington-dc,united-states,NAM,2025Q4,19676,1,22425,-12.258639910813828,4Q25
united-states_dc_washington-dc,united-states,NAM,2026Q1,18429,1,20015,-7.924056957282033,1Q26
united-states_dc_washington-dc,united-states,NAM,2026Q2,29786,1,32131,-7.298247798076629,2Q26
united-states_fl_broward-county,united-states,NAM,2022Q1,18817,1,12807,46.927461544467874,1Q22
united-states_fl_broward-county,united-states,NAM,2022Q2,21482,1,18801,14.259879793627995,2Q22
united-states_fl_broward-county,united-states,NAM,2022Q3,17430,1,16645,4.716130970261334,3Q22
united-states_fl_broward-county,united-states,NAM,2022Q4,17978,1,16811,6.941883290702511,4Q22
united-states_fl_broward-county,united-states,NAM,2023Q1,24845,1,23513,5.664951303534216,1Q23
united-states_fl_broward-county,united-states,NAM,2023Q2,22620,1,26479,-14.573813210468678,2Q23
united-states_fl_broward-county,united-states,NAM,2023Q3,18899,1,21487,-12.044492018429754,3Q23
united-states_fl_broward-county,united-states,NAM,2023Q4,21962,1,22166,-0.9203284309302506,4Q23
united-states_fl_broward-county,united-states,NAM,2024Q1,33005,1,31160,5.921052631578938,1Q24
united-states_fl_broward-county,united-states,NAM,2024Q2,30826,1,28453,8.34006958844411,2Q24
united-states_fl_broward-county,united-states,NAM,2024Q3,26179,1,23912,9.480595516895285,3Q24
united-states_fl_broward-county,united-states,NAM,2024Q4,31300,1,27495,13.838879796326609,4Q24
united-states_fl_broward-county,united-states,NAM,2025Q1,41228,1,41742,-1.2313736763930772,1Q25
united-states_fl_broward-county,united-states,NAM,2025Q2,39400,1,38883,1.3296299153871871,2Q25
united-states_fl_broward-county,united-states,NAM,2025Q3,32974,1,33440,-1.3935406698564634,3Q25
united-states_fl_broward-county,united-states,NAM,2025Q4,37771,1,39913,-5.366672512715153,4Q25
united-states_fl_broward-county,united-states,NAM,2026Q1,57780,1,53792,7.413741820345043,1Q26
united-states_fl_broward-county,united-states,NAM,2026Q2,54461,1,51464,5.823488263640608,2Q26
united-states_hi_hawaii,united-states,NAM,2022Q1,47386,1,24733,91.59018315610723,1Q22
united-states_hi_hawaii,united-states,NAM,2022Q2,54992,1,42076,30.696834299838383,2Q22
united-states_hi_hawaii,united-states,NAM,2022Q3,56251,1,49957,12.598834998098374,3Q22
united-states_hi_hawaii,united-states,NAM,2022Q4,49508,1,47502,4.222980085049044,4Q22
united-states_hi_hawaii,united-states,NAM,2023Q1,55862,1,54198,3.0702239935052944,1Q23
united-states_hi_hawaii,united-states,NAM,2023Q2,55360,1,62489,-11.408407879786841,2Q23
united-states_hi_hawaii,united-states,NAM,2023Q3,55776,1,64328,-13.294366372341749,3Q23
united-states_hi_hawaii,united-states,NAM,2023Q4,52351,1,56567,-7.453108702954014,4Q23
united-states_hi_hawaii,united-states,NAM,2024Q1,62200,1,64138,-3.021609654183166,1Q24
united-states_hi_hawaii,united-states,NAM,2024Q2,58889,1,63742,-7.613504439772834,2Q24
united-states_hi_hawaii,united-states,NAM,2024Q3,62487,1,63873,-2.169930956742283,3Q24
united-states_hi_hawaii,united-states,NAM,2024Q4,60128,1,59923,0.3421057023179852,4Q24
united-states_hi_hawaii,united-states,NAM,2025Q1,71034,1,71658,-0.8708029808255913,1Q25
united-states_hi_hawaii,united-states,NAM,2025Q2,68307,1,67360,1.405878859857479,2Q25
united-states_hi_hawaii,united-states,NAM,2025Q3,71025,1,71324,-0.4192137288991038,3Q25
united-states_hi_hawaii,united-states,NAM,2025Q4,69863,1,68465,2.0419192288030352,4Q25
united-states_hi_hawaii,united-states,NAM,2026Q1,82371,1,80951,1.7541475707526732,1Q26
united-states_hi_hawaii,united-states,NAM,2026Q2,79570,1,77371,2.8421501596205268,2Q26
united-states_il_chicago,united-states,NAM,2022Q1,8066,1,4889,64.98261403149928,1Q22
united-states_il_chicago,united-states,NAM,2022Q2,15076,1,10134,48.76652851786068,2Q22
united-states_il_chicago,united-states,NAM,2022Q3,18012,1,14923,20.699591235006377,3Q22
united-states_il_chicago,united-states,NAM,2022Q4,13863,1,12421,11.609371226149268,4Q22
united-states_il_chicago,united-states,NAM,2023Q1,10403,1,9350,11.26203208556149,1Q23
united-states_il_chicago,united-states,NAM,2023Q2,19635,1,17361,13.098323829272518,2Q23
united-states_il_chicago,united-states,NAM,2023Q3,21477,1,20777,3.3691100736391144,3Q23
united-states_il_chicago,united-states,NAM,2023Q4,16959,1,15990,6.060037523452166,4Q23
united-states_il_chicago,united-states,NAM,2024Q1,13390,1,12033,11.27732070140448,1Q24
united-states_il_chicago,united-states,NAM,2024Q2,25001,1,22753,9.880015822089394,2Q24
united-states_il_chicago,united-states,NAM,2024Q3,28950,1,25099,15.343240766564413,3Q24
united-states_il_chicago,united-states,NAM,2024Q4,21760,1,19956,9.03988775305673,4Q24
united-states_il_chicago,united-states,NAM,2025Q1,15533,1,15755,-1.40907648365598,1Q25
united-states_il_chicago,united-states,NAM,2025Q2,30771,1,29064,5.8732452518579725,2Q25
united-states_il_chicago,united-states,NAM,2025Q3,37231,1,34035,9.390333480240919,3Q25
united-states_il_chicago,united-states,NAM,2025Q4,28538,1,25651,11.254921835406018,4Q25
united-states_il_chicago,united-states,NAM,2026Q1,22334,1,18829,18.614902543948176,1Q26
united-states_il_chicago,united-states,NAM,2026Q2,42335,1,36904,14.716561890309986,2Q26
united-states_la_new-orleans,united-states,NAM,2022Q1,15022,1,7803,92.51569909009356,1Q22
united-states_la_new-orleans,united-states,NAM,2022Q2,18416,1,13634,35.07407950711456,2Q22
united-states_la_new-orleans,united-states,NAM,2022Q3,12882,1,10919,17.977836798241587,3Q22
united-states_la_new-orleans,united-states,NAM,2022Q4,16795,1,13990,20.050035739814142,4Q22
united-states_la_new-orleans,united-states,NAM,2023Q1,17779,1,16683,6.569561829407178,1Q23
united-states_la_new-orleans,united-states,NAM,2023Q2,17389,1,20542,-15.349040989192876,2Q23
united-states_la_new-orleans,united-states,NAM,2023Q3,12102,1,14735,-17.869019341703428,3Q23
united-states_la_new-orleans,united-states,NAM,2023Q4,16656,1,18871,-11.737586773355947,4Q23
united-states_la_new-orleans,united-states,NAM,2024Q1,20048,1,19957,0.45598035776921453,1Q24
united-states_la_new-orleans,united-states,NAM,2024Q2,18437,1,19765,-6.718947634707817,2Q24
united-states_la_new-orleans,united-states,NAM,2024Q3,14079,1,14037,0.29920923274204814,3Q24
united-states_la_new-orleans,united-states,NAM,2024Q4,19969,1,19172,4.157104110160659,4Q24
united-states_la_new-orleans,united-states,NAM,2025Q1,20461,1,23057,-11.259053649650863,1Q25
united-states_la_new-orleans,united-states,NAM,2025Q2,19101,1,21466,-11.017422901332342,2Q25
united-states_la_new-orleans,united-states,NAM,2025Q3,16065,1,16650,-3.513513513513511,3Q25
united-states_la_new-orleans,united-states,NAM,2025Q4,21848,1,23522,-7.116741773658708,4Q25
united-states_la_new-orleans,united-states,NAM,2026Q1,24763,1,24020,3.093255620316393,1Q26
united-states_la_new-orleans,united-states,NAM,2026Q2,24854,1,22208,11.914625360230557,2Q26
united-states_ma_boston,united-states,NAM,2022Q1,3931,1,1787,119.9776161163962,1Q22
united-states_ma_boston,united-states,NAM,2022Q2,7566,1,3539,113.78920599039274,2Q22
united-states_ma_boston,united-states,NAM,2022Q3,8508,1,5826,46.03501544799175,3Q22
united-states_ma_boston,united-states,NAM,2022Q4,7111,1,5746,23.75565610859729,4Q22
united-states_ma_boston,united-states,NAM,2023Q1,4641,1,4268,8.739456419868796,1Q23
united-states_ma_boston,united-states,NAM,2023Q2,8967,1,8166,9.808963997060992,2Q23
united-states_ma_boston,united-states,NAM,2023Q3,10354,1,9252,11.910938175529617,3Q23
united-states_ma_boston,united-states,NAM,2023Q4,8755,1,7667,14.190687361419062,4Q23
united-states_ma_boston,united-states,NAM,2024Q1,6098,1,5108,19.381362568519968,1Q24
united-states_ma_boston,united-states,NAM,2024Q2,11595,1,9937,16.685116232263255,2Q24
united-states_ma_boston,united-states,NAM,2024Q3,12934,1,11483,12.636070713228253,3Q24
united-states_ma_boston,united-states,NAM,2024Q4,10093,1,9926,1.6824501309691708,4Q24
united-states_ma_boston,united-states,NAM,2025Q1,6294,1,7070,-10.975954738330973,1Q25
united-states_ma_boston,united-states,NAM,2025Q2,12963,1,13447,-3.5993158325277053,2Q25
united-states_ma_boston,united-states,NAM,2025Q3,14445,1,15052,-4.032686686154663,3Q25
united-states_ma_boston,united-states,NAM,2025Q4,12754,1,11723,8.794677130427363,4Q25
united-states_ma_boston,united-states,NAM,2026Q1,8273,1,7513,10.115799281245842,1Q26
united-states_ma_boston,united-states,NAM,2026Q2,16495,1,15326,7.627561007438333,2Q26
united-states_ma_cambridge,united-states,NAM,2022Q1,1155,1,423,173.0496453900709,1Q22
united-states_ma_cambridge,united-states,NAM,2022Q2,2495,1,958,160.4384133611691,2Q22
united-states_ma_cambridge,united-states,NAM,2022Q3,2586,1,1871,38.21485836451095,3Q22
united-states_ma_cambridge,united-states,NAM,2022Q4,2122,1,1880,12.872340425531913,4Q22
united-states_ma_cambridge,united-states,NAM,2023Q1,1444,1,1264,14.240506329113934,1Q23
united-states_ma_cambridge,united-states,NAM,2023Q2,2869,1,2676,7.212257100149477,2Q23
united-states_ma_cambridge,united-states,NAM,2023Q3,2904,1,2774,4.6863734679163604,3Q23
united-states_ma_cambridge,united-states,NAM,2023Q4,2480,1,2285,8.533916849015322,4Q23
united-states_ma_cambridge,united-states,NAM,2024Q1,1863,1,1593,16.94915254237288,1Q24
united-states_ma_cambridge,united-states,NAM,2024Q2,3701,1,3100,19.387096774193544,2Q24
united-states_ma_cambridge,united-states,NAM,2024Q3,3814,1,3171,20.277514979501742,3Q24
united-states_ma_cambridge,united-states,NAM,2024Q4,3272,1,2688,21.726190476190467,4Q24
united-states_ma_cambridge,united-states,NAM,2025Q1,2287,1,2070,10.483091787439625,1Q25
united-states_ma_cambridge,united-states,NAM,2025Q2,4483,1,4034,11.130391670798211,2Q25
united-states_ma_cambridge,united-states,NAM,2025Q3,4384,1,4140,5.893719806763276,3Q25
united-states_ma_cambridge,united-states,NAM,2025Q4,3888,1,3640,6.813186813186811,4Q25
united-states_ma_cambridge,united-states,NAM,2026Q1,2520,1,2479,1.653892698668824,1Q26
united-states_ma_cambridge,united-states,NAM,2026Q2,5306,1,4876,8.818703855619358,2Q26
united-states_mn_twin-cities-msa,united-states,NAM,2022Q1,5859,1,3850,52.18181818181817,1Q22
united-states_mn_twin-cities-msa,united-states,NAM,2022Q2,9102,1,6478,40.506329113924046,2Q22
united-states_mn_twin-cities-msa,united-states,NAM,2022Q3,11421,1,9375,21.823999999999998,3Q22
united-states_mn_twin-cities-msa,united-states,NAM,2022Q4,8415,1,7784,8.106372045220954,4Q22
united-states_mn_twin-cities-msa,united-states,NAM,2023Q1,6715,1,6465,3.866976024748636,1Q23
united-states_mn_twin-cities-msa,united-states,NAM,2023Q2,11219,1,10232,9.64620797498046,2Q23
united-states_mn_twin-cities-msa,united-states,NAM,2023Q3,14481,1,12881,12.42139585435913,3Q23
united-states_mn_twin-cities-msa,united-states,NAM,2023Q4,10981,1,9449,16.213355910678384,4Q23
united-states_mn_twin-cities-msa,united-states,NAM,2024Q1,9265,1,7647,21.158624297109974,1Q24
united-states_mn_twin-cities-msa,united-states,NAM,2024Q2,14863,1,13075,13.674952198852775,2Q24
united-states_mn_twin-cities-msa,united-states,NAM,2024Q3,18971,1,16774,13.09765112674377,3Q24
united-states_mn_twin-cities-msa,united-states,NAM,2024Q4,13633,1,12768,6.774749373433586,4Q24
united-states_mn_twin-cities-msa,united-states,NAM,2025Q1,10279,1,10779,-4.638649225345581,1Q25
united-states_mn_twin-cities-msa,united-states,NAM,2025Q2,16724,1,17728,-5.663357400722024,2Q25
united-states_mn_twin-cities-msa,united-states,NAM,2025Q3,21472,1,22729,-5.530379691143472,3Q25
united-states_mn_twin-cities-msa,united-states,NAM,2025Q4,15836,1,16255,-2.577668409720091,4Q25
united-states_mn_twin-cities-msa,united-states,NAM,2026Q1,11465,1,12290,-6.712774613506911,1Q26
united-states_mn_twin-cities-msa,united-states,NAM,2026Q2,20331,1,20357,-0.12772019452768069,2Q26
united-states_mt_bozeman,united-states,NAM,2022Q1,1328,1,743,78.73485868102289,1Q22
united-states_mt_bozeman,united-states,NAM,2022Q2,1727,1,1189,45.24810765349032,2Q22
united-states_mt_bozeman,united-states,NAM,2022Q3,2507,1,1692,48.16784869976358,3Q22
united-states_mt_bozeman,united-states,NAM,2022Q4,1398,1,1119,24.932975871313666,4Q22
united-states_mt_bozeman,united-states,NAM,2023Q1,1642,1,1434,14.504881450488138,1Q23
united-states_mt_bozeman,united-states,NAM,2023Q2,2214,1,1837,20.522591181273818,2Q23
united-states_mt_bozeman,united-states,NAM,2023Q3,3154,1,2670,18.12734082397003,3Q23
united-states_mt_bozeman,united-states,NAM,2023Q4,1761,1,1484,18.665768194070086,4Q23
united-states_mt_bozeman,united-states,NAM,2024Q1,1776,1,1711,3.7989479836352924,1Q24
united-states_mt_bozeman,united-states,NAM,2024Q2,2483,1,2315,7.257019438444923,2Q24
united-states_mt_bozeman,united-states,NAM,2024Q3,3384,1,3324,1.8050541516245522,3Q24
united-states_mt_bozeman,united-states,NAM,2024Q4,1855,1,1886,-1.6436903499469802,4Q24
united-states_mt_bozeman,united-states,NAM,2025Q1,1803,1,1861,-3.116603976356802,1Q25
united-states_mt_bozeman,united-states,NAM,2025Q2,2281,1,2634,-13.401670463173875,2Q25
united-states_mt_bozeman,united-states,NAM,2025Q3,3499,1,3642,-3.9264140582097706,3Q25
united-states_mt_bozeman,united-states,NAM,2025Q4,1873,1,1981,-5.451792024230184,4Q25
united-states_mt_bozeman,united-states,NAM,2026Q1,1752,1,1942,-9.783728115345003,1Q26
united-states_mt_bozeman,united-states,NAM,2026Q2,2579,1,2498,3.242594075260219,2Q26
united-states_nc_asheville,united-states,NAM,2022Q1,8775,1,7644,14.79591836734695,1Q22
united-states_nc_asheville,united-states,NAM,2022Q2,12757,1,11473,11.191493070687697,2Q22
united-states_nc_asheville,united-states,NAM,2022Q3,12644,1,12720,-0.5974842767295652,3Q22
united-states_nc_asheville,united-states,NAM,2022Q4,12843,1,13476,-4.697239536954589,4Q22
united-states_nc_asheville,united-states,NAM,2023Q1,8680,1,9479,-8.429159194007807,1Q23
united-states_nc_asheville,united-states,NAM,2023Q2,12923,1,13869,-6.820967625639918,2Q23
united-states_nc_asheville,united-states,NAM,2023Q3,13160,1,13780,-4.499274310595069,3Q23
united-states_nc_asheville,united-states,NAM,2023Q4,14741,1,13997,5.315424733871543,4Q23
united-states_nc_asheville,united-states,NAM,2024Q1,9765,1,9434,3.5085859656561302,1Q24
united-states_nc_asheville,united-states,NAM,2024Q2,14255,1,14087,1.1925889117626154,2Q24
united-states_nc_asheville,united-states,NAM,2024Q3,13321,1,14206,-6.229762072363787,3Q24
united-states_nc_asheville,united-states,NAM,2024Q4,4716,1,15975,-70.47887323943662,4Q24
united-states_nc_asheville,united-states,NAM,2025Q1,7002,1,10536,-33.54214123006833,1Q25
united-states_nc_asheville,united-states,NAM,2025Q2,10758,1,15619,-31.12235098277739,2Q25
united-states_nc_asheville,united-states,NAM,2025Q3,12077,1,14737,-18.0498066092149,3Q25
united-states_nc_asheville,united-states,NAM,2025Q4,14287,1,5147,177.5791723333981,4Q25
united-states_nc_asheville,united-states,NAM,2026Q1,9596,1,7682,24.915386618068204,1Q26
united-states_nc_asheville,united-states,NAM,2026Q2,14090,1,11927,18.13532321623208,2Q26
united-states_nj_jersey-city,united-states,NAM,2022Q1,903,1,569,58.69947275922671,1Q22
united-states_nj_jersey-city,united-states,NAM,2022Q2,1569,1,963,62.92834890965733,2Q22
united-states_nj_jersey-city,united-states,NAM,2022Q3,1625,1,1129,43.93268379096546,3Q22
united-states_nj_jersey-city,united-states,NAM,2022Q4,1855,1,1325,39.99999999999999,4Q22
united-states_nj_jersey-city,united-states,NAM,2023Q1,1371,1,997,37.51253761283853,1Q23
united-states_nj_jersey-city,united-states,NAM,2023Q2,2552,1,1671,52.72292040694195,2Q23
united-states_nj_jersey-city,united-states,NAM,2023Q3,2955,1,1734,70.41522491349481,3Q23
united-states_nj_jersey-city,united-states,NAM,2023Q4,3610,1,2011,79.51268025857783,4Q23
united-states_nj_jersey-city,united-states,NAM,2024Q1,2540,1,1470,72.7891156462585,1Q24
united-states_nj_jersey-city,united-states,NAM,2024Q2,4483,1,2712,65.3023598820059,2Q24
united-states_nj_jersey-city,united-states,NAM,2024Q3,4964,1,3210,54.64174454828661,3Q24
united-states_nj_jersey-city,united-states,NAM,2024Q4,5395,1,3982,35.484681064791566,4Q24
united-states_nj_jersey-city,united-states,NAM,2025Q1,3212,1,2821,13.860333215171927,1Q25
united-states_nj_jersey-city,united-states,NAM,2025Q2,5314,1,5012,6.025538707102962,2Q25
united-states_nj_jersey-city,united-states,NAM,2025Q3,5843,1,5647,3.470869488223838,3Q25
united-states_nj_jersey-city,united-states,NAM,2025Q4,6478,1,6389,1.3930192518391005,4Q25
united-states_nj_jersey-city,united-states,NAM,2026Q1,4434,1,3733,18.778462362710947,1Q26
united-states_nj_jersey-city,united-states,NAM,2026Q2,7673,1,6265,22.474062250598557,2Q26
united-states_nj_newark,united-states,NAM,2022Q1,733,1,552,32.789855072463766,1Q22
united-states_nj_newark,united-states,NAM,2022Q2,1262,1,689,83.16400580551525,2Q22
united-states_nj_newark,united-states,NAM,2022Q3,1377,1,961,43.288241415192516,3Q22
united-states_nj_newark,united-states,NAM,2022Q4,1664,1,1162,43.20137693631669,4Q22
united-states_nj_newark,united-states,NAM,2023Q1,1219,1,945,28.994708994708994,1Q23
united-states_nj_newark,united-states,NAM,2023Q2,1962,1,1505,30.365448504983394,2Q23
united-states_nj_newark,united-states,NAM,2023Q3,2408,1,1682,43.16290130796672,3Q23
united-states_nj_newark,united-states,NAM,2023Q4,2705,1,1947,38.931689779147405,4Q23
united-states_nj_newark,united-states,NAM,2024Q1,2028,1,1494,35.7429718875502,1Q24
united-states_nj_newark,united-states,NAM,2024Q2,3561,1,2467,44.34535873530605,2Q24
united-states_nj_newark,united-states,NAM,2024Q3,4212,1,3031,38.96403827119763,3Q24
united-states_nj_newark,united-states,NAM,2024Q4,4557,1,3396,34.187279151943464,4Q24
united-states_nj_newark,united-states,NAM,2025Q1,3091,1,2652,16.553544494720974,1Q25
united-states_nj_newark,united-states,NAM,2025Q2,5283,1,4647,13.686249193027766,2Q25
united-states_nj_newark,united-states,NAM,2025Q3,6224,1,5449,14.222793173059278,3Q25
united-states_nj_newark,united-states,NAM,2025Q4,5929,1,5941,-0.20198619760982695,4Q25
united-states_nj_newark,united-states,NAM,2026Q1,3837,1,4003,-4.146889832625533,1Q26
united-states_nj_newark,united-states,NAM,2026Q2,5924,1,7113,-16.71587234640799,2Q26
united-states_nv_clark-county-nv,united-states,NAM,2022Q1,15598,1,9660,61.469979296066256,1Q22
united-states_nv_clark-county-nv,united-states,NAM,2022Q2,20159,1,15037,34.06264547449624,2Q22
united-states_nv_clark-county-nv,united-states,NAM,2022Q3,19943,1,16469,21.094176938490495,3Q22
united-states_nv_clark-county-nv,united-states,NAM,2022Q4,22848,1,16594,37.688321079908405,4Q22
united-states_nv_clark-county-nv,united-states,NAM,2023Q1,23293,1,17446,33.514845809927785,1Q23
united-states_nv_clark-county-nv,united-states,NAM,2023Q2,23997,1,23331,2.8545711714028643,2Q23
united-states_nv_clark-county-nv,united-states,NAM,2023Q3,24929,1,23058,8.114320409402387,3Q23
united-states_nv_clark-county-nv,united-states,NAM,2023Q4,29821,1,26109,14.217319698188359,4Q23
united-states_nv_clark-county-nv,united-states,NAM,2024Q1,29693,1,26805,10.774109307964942,1Q24
united-states_nv_clark-county-nv,united-states,NAM,2024Q2,32613,1,27891,16.930192535226407,2Q24
united-states_nv_clark-county-nv,united-states,NAM,2024Q3,33025,1,28736,14.925528953229406,3Q24
united-states_nv_clark-county-nv,united-states,NAM,2024Q4,36407,1,34566,5.326042932361275,4Q24
united-states_nv_clark-county-nv,united-states,NAM,2025Q1,35818,1,34785,2.9696708351300893,1Q25
united-states_nv_clark-county-nv,united-states,NAM,2025Q2,41214,1,38563,6.87446516090553,2Q25
united-states_nv_clark-county-nv,united-states,NAM,2025Q3,39037,1,39010,0.06921302230198378,3Q25
united-states_nv_clark-county-nv,united-states,NAM,2025Q4,40521,1,43441,-6.7217605487903125,4Q25
united-states_nv_clark-county-nv,united-states,NAM,2026Q1,43323,1,43010,0.727737735410372,1Q26
