market_key,dump_date,basis,period,lang,reviews
united-states_ca_san-francisco,2026-06-14,ltm,ltm2,es,1560
united-states_ca_san-francisco,2026-06-14,ltm,ltm2,fr,650
united-states_ca_san-francisco,2026-06-14,ltm,ltm2,it,64
united-states_ca_san-francisco,2026-06-14,ltm,ltm2,other,1938
united-states_ca_san-francisco,2026-06-14,ltm,ltm2,pt,55
united-states_ca_san-francisco,2026-06-14,ltm,ltm2,zh_ja_ko,495
united-states_ca_san-francisco,2026-06-14,ltm,ltm3,de,600
united-states_ca_san-francisco,2026-06-14,ltm,ltm3,en,45287
united-states_ca_san-francisco,2026-06-14,ltm,ltm3,es,1055
united-states_ca_san-francisco,2026-06-14,ltm,ltm3,fr,465
united-states_ca_san-francisco,2026-06-14,ltm,ltm3,it,24
united-states_ca_san-francisco,2026-06-14,ltm,ltm3,other,1867
united-states_ca_san-francisco,2026-06-14,ltm,ltm3,pt,33
united-states_ca_san-francisco,2026-06-14,ltm,ltm3,zh_ja_ko,393
united-states_ca_santa-cruz-county,2026-06-30,quarter,2021Q1,en,3090
united-states_ca_santa-cruz-county,2026-06-30,quarter,2021Q1,other,94
united-states_ca_santa-cruz-county,2026-06-30,quarter,2021Q1,zh_ja_ko,1
united-states_ca_santa-cruz-county,2026-06-30,quarter,2021Q2,en,4696
united-states_ca_santa-cruz-county,2026-06-30,quarter,2021Q2,es,2
united-states_ca_santa-cruz-county,2026-06-30,quarter,2021Q2,other,137
united-states_ca_santa-cruz-county,2026-06-30,quarter,2021Q3,de,1
united-states_ca_santa-cruz-county,2026-06-30,quarter,2021Q3,en,5723
united-states_ca_santa-cruz-county,2026-06-30,quarter,2021Q3,es,3
united-states_ca_santa-cruz-county,2026-06-30,quarter,2021Q3,other,141
united-states_ca_santa-cruz-county,2026-06-30,quarter,2021Q3,zh_ja_ko,1
united-states_ca_santa-cruz-county,2026-06-30,quarter,2021Q4,de,2
united-states_ca_santa-cruz-county,2026-06-30,quarter,2021Q4,en,4289
united-states_ca_santa-cruz-county,2026-06-30,quarter,2021Q4,es,1
united-states_ca_santa-cruz-county,2026-06-30,quarter,2021Q4,other,105
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q1,de,1
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q1,en,4223
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q1,es,5
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q1,other,131
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q2,de,4
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q2,en,5910
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q2,es,6
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q2,fr,4
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q2,other,183
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q2,zh_ja_ko,3
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q3,de,21
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q3,en,6414
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q3,es,20
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q3,fr,16
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q3,it,1
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q3,other,188
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q3,zh_ja_ko,3
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q4,de,2
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q4,en,3873
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q4,es,6
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q4,fr,3
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q4,other,132
united-states_ca_santa-cruz-county,2026-06-30,quarter,2022Q4,zh_ja_ko,3
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q1,de,2
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q1,en,2881
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q1,es,3
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q1,fr,2
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q1,other,94
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q1,zh_ja_ko,4
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q2,de,19
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q2,en,5407
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q2,es,12
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q2,fr,11
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q2,it,1
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q2,other,157
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q2,zh_ja_ko,3
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q3,de,34
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q3,en,6599
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q3,es,37
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q3,fr,10
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q3,it,3
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q3,other,172
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q3,zh_ja_ko,6
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q4,de,18
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q4,en,4211
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q4,es,14
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q4,fr,1
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q4,other,127
united-states_ca_santa-cruz-county,2026-06-30,quarter,2023Q4,zh_ja_ko,5
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q1,de,10
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q1,en,4080
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q1,es,13
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q1,fr,1
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q1,other,132
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q1,zh_ja_ko,4
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q2,de,26
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q2,en,6535
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q2,es,20
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q2,fr,5
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q2,other,220
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q2,zh_ja_ko,3
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q3,de,43
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q3,en,7523
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q3,es,38
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q3,fr,12
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q3,other,194
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q3,pt,3
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q3,zh_ja_ko,10
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q4,de,17
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q4,en,4661
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q4,es,21
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q4,fr,3
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q4,it,1
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q4,other,141
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q4,pt,1
united-states_ca_santa-cruz-county,2026-06-30,quarter,2024Q4,zh_ja_ko,4
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q1,de,7
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q1,en,4446
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q1,es,25
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q1,fr,2
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q1,it,1
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q1,other,157
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q1,zh_ja_ko,10
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q2,de,28
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q2,en,7483
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q2,es,44
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q2,fr,4
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q2,other,230
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q2,zh_ja_ko,7
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q3,de,65
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q3,en,8723
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q3,es,61
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q3,fr,17
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q3,it,2
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q3,other,281
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q3,pt,2
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q3,zh_ja_ko,13
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q4,de,22
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q4,en,5695
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q4,es,34
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q4,fr,5
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q4,it,2
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q4,other,181
united-states_ca_santa-cruz-county,2026-06-30,quarter,2025Q4,zh_ja_ko,8
united-states_ca_santa-cruz-county,2026-06-30,quarter,2026Q1,de,7
united-states_ca_santa-cruz-county,2026-06-30,quarter,2026Q1,en,5763
united-states_ca_santa-cruz-county,2026-06-30,quarter,2026Q1,es,34
united-states_ca_santa-cruz-county,2026-06-30,quarter,2026Q1,fr,3
united-states_ca_santa-cruz-county,2026-06-30,quarter,2026Q1,other,210
united-states_ca_santa-cruz-county,2026-06-30,quarter,2026Q1,pt,1
united-states_ca_santa-cruz-county,2026-06-30,quarter,2026Q1,zh_ja_ko,12
united-states_ca_santa-cruz-county,2026-06-30,quarter,2026Q2,de,30
united-states_ca_santa-cruz-county,2026-06-30,quarter,2026Q2,en,8149
united-states_ca_santa-cruz-county,2026-06-30,quarter,2026Q2,es,50
united-states_ca_santa-cruz-county,2026-06-30,quarter,2026Q2,fr,10
united-states_ca_santa-cruz-county,2026-06-30,quarter,2026Q2,it,1
united-states_ca_santa-cruz-county,2026-06-30,quarter,2026Q2,other,266
united-states_ca_santa-cruz-county,2026-06-30,quarter,2026Q2,zh_ja_ko,12
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm0,de,124
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm0,en,28330
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm0,es,179
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm0,fr,35
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm0,it,5
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm0,other,938
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm0,pt,3
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm0,zh_ja_ko,45
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm1,de,95
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm1,en,24113
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm1,es,128
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm1,fr,21
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm1,it,2
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm1,other,722
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm1,pt,4
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm1,zh_ja_ko,31
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm2,de,88
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm2,en,21344
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm2,es,84
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm2,fr,17
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm2,it,3
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm2,other,648
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm2,zh_ja_ko,18
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm3,de,44
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm3,en,18595
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm3,es,41
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm3,fr,32
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm3,it,2
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm3,other,573
united-states_ca_santa-cruz-county,2026-06-30,ltm,ltm3,zh_ja_ko,13
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q1,en,767
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q1,es,4
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q1,fr,2
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q1,it,1
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q1,other,67
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q1,zh_ja_ko,4
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q2,de,1
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q2,en,5305
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q2,es,6
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q2,fr,5
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q2,it,1
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q2,other,259
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q2,pt,2
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q2,zh_ja_ko,48
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q3,de,9
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q3,en,12622
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q3,es,32
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q3,fr,24
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q3,it,1
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q3,other,472
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q3,pt,2
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q3,zh_ja_ko,33
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q4,de,18
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q4,en,13211
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q4,es,133
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q4,fr,85
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q4,it,7
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q4,other,537
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q4,pt,2
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2021Q4,zh_ja_ko,65
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q1,de,22
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q1,en,9072
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q1,es,171
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q1,fr,115
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q1,it,3
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q1,other,411
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q1,pt,4
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q1,zh_ja_ko,61
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q2,de,235
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q2,en,17895
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q2,es,541
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q2,fr,365
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q2,it,17
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q2,other,758
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q2,pt,16
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q2,zh_ja_ko,75
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q3,de,421
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q3,en,22046
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q3,es,961
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q3,fr,527
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q3,it,53
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q3,other,994
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q3,pt,27
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q3,zh_ja_ko,212
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q4,de,239
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q4,en,16069
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q4,es,769
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q4,fr,357
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q4,it,29
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q4,other,784
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q4,pt,37
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2022Q4,zh_ja_ko,241
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q1,de,217
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q1,en,11751
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q1,es,811
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q1,fr,343
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q1,it,49
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q1,other,632
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q1,pt,31
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q1,zh_ja_ko,213
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q2,de,878
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q2,en,23723
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q2,es,1551
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q2,fr,808
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q2,it,86
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q2,other,1230
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q2,pt,51
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q2,zh_ja_ko,374
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q3,de,1053
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q3,en,26535
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q3,es,2108
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q3,fr,1033
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q3,it,112
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q3,other,1409
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q3,pt,46
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q3,zh_ja_ko,800
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q4,de,473
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q4,en,18845
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q4,es,1300
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q4,fr,541
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q4,it,64
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q4,other,1036
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q4,pt,62
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2023Q4,zh_ja_ko,554
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q1,de,319
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q1,en,13162
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q1,es,1142
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q1,fr,593
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q1,it,60
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q1,other,770
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q1,pt,56
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q1,zh_ja_ko,420
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q2,de,1162
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q2,en,27530
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q2,es,2266
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q2,fr,1282
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q2,it,121
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q2,other,1609
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q2,pt,72
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q2,zh_ja_ko,529
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q3,de,1367
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q3,en,30161
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q3,es,2649
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q3,fr,1233
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q3,it,203
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q3,other,1836
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q3,pt,73
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q3,zh_ja_ko,982
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q4,de,703
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q4,en,21110
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q4,es,1756
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q4,fr,730
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q4,it,121
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q4,other,1361
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q4,pt,71
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2024Q4,zh_ja_ko,496
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q1,de,379
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q1,en,13656
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q1,es,1254
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q1,fr,515
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q1,it,75
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q1,other,943
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q1,pt,64
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q1,zh_ja_ko,335
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q2,de,1645
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q2,en,28766
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q2,es,2939
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q2,fr,1387
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q2,it,220
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q2,other,1999
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q2,pt,90
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q2,zh_ja_ko,581
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q3,de,2044
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q3,en,36070
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q3,es,3953
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q3,fr,1470
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q3,it,322
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q3,other,2728
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q3,pt,100
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q3,zh_ja_ko,1063
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q4,de,1055
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q4,en,25305
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q4,es,2805
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q4,fr,1053
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q4,it,175
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q4,other,2105
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q4,pt,105
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2025Q4,zh_ja_ko,631
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2026Q1,de,575
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2026Q1,en,15736
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2026Q1,es,2156
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2026Q1,fr,1048
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2026Q1,it,160
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2026Q1,other,1424
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2026Q1,pt,125
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2026Q1,zh_ja_ko,380
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2026Q2,de,1796
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2026Q2,en,28213
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2026Q2,es,3664
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2026Q2,fr,1601
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2026Q2,it,304
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2026Q2,other,2559
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2026Q2,pt,198
united-kingdom_scotland_edinburgh,2026-06-23,quarter,2026Q2,zh_ja_ko,558
united-kingdom_scotland_edinburgh,2026-06-23,ltm,ltm0,de,5585
united-kingdom_scotland_edinburgh,2026-06-23,ltm,ltm0,en,107630
united-kingdom_scotland_edinburgh,2026-06-23,ltm,ltm0,es,12765
united-kingdom_scotland_edinburgh,2026-06-23,ltm,ltm0,fr,5249
united-kingdom_scotland_edinburgh,2026-06-23,ltm,ltm0,it,977
united-kingdom_scotland_edinburgh,2026-06-23,ltm,ltm0,other,8970
united-kingdom_scotland_edinburgh,2026-06-23,ltm,ltm0,pt,530
united-kingdom_scotland_edinburgh,2026-06-23,ltm,ltm0,zh_ja_ko,2701
united-kingdom_scotland_edinburgh,2026-06-23,ltm,ltm1,de,4041
united-kingdom_scotland_edinburgh,2026-06-23,ltm,ltm1,en,93641
