filing_date,accession,form,owner,title,is_director,is_officer,is_10pct,txn_date,code,acq_disp,shares,price,value,ownership,post_shares,footnotes
2026-04-08,0001193125-26-147937,4,Gebbia Joseph,,true,false,true,2026-04-06,S,D,36910.0,126.4766,4668251.306,I,170115.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $126.00 to $126.94. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-04-08,0001193125-26-147937,4,Gebbia Joseph,,true,false,true,2026-04-06,S,D,100.0,127.02,12702.0,I,170015.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025."
2026-04-10,0001193125-26-151415,4,Mertz Elinor,Chief Financial Officer,false,true,false,2026-04-08,S,D,3750.0,130.99,491212.50000000006,D,394358.681,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on May 30, 2025."
2026-04-22,0001193125-26-170556,4,Gebbia Joseph,,true,false,true,2026-04-20,S,D,3279.0,140.7728,461594.0112,I,166736.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $140.4273 to $140.9899. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-04-22,0001193125-26-170556,4,Gebbia Joseph,,true,false,true,2026-04-20,S,D,7673.0,141.5838,1086372.4974,I,159063.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $141.00 to $141.9928. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-04-22,0001193125-26-170556,4,Gebbia Joseph,,true,false,true,2026-04-20,S,D,25838.0,142.4883,3681612.6954,I,133225.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $142.00 to $142.9945. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-04-22,0001193125-26-170556,4,Gebbia Joseph,,true,false,true,2026-04-20,S,D,21210.0,143.3597,3040659.237,I,112015.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $143.00 to $143.87. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-04-23,0001193125-26-174171,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2026-04-21,S,D,10777.0,145.2507,1565366.7939,I,11920.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 28, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $145.00 to $145.76. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-04-23,0001193125-26-174171,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2026-04-22,S,D,13352.0,145.3713,1940997.5976,I,23356.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 28, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $145.00 to $145.955. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-04-23,0001193125-26-174171,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2026-04-22,S,D,11236.0,146.4205,1645180.738,I,12120.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 28, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $146.00 to $146.92. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-04-23,0001193125-26-174171,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2026-04-22,S,D,200.0,147.0,29400.0,I,11920.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 28, 2025."
2026-05-06,0001193125-26-209123,4,Gebbia Joseph,,true,false,true,2026-05-04,S,D,2739.0,138.7461,380025.5679,I,109276.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $138.525 to $138.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-06,0001193125-26-209123,4,Gebbia Joseph,,true,false,true,2026-05-04,S,D,16598.0,139.3489,2312913.0422,I,92678.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $139.00 to $139.997. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-06,0001193125-26-209123,4,Gebbia Joseph,,true,false,true,2026-05-04,S,D,21284.0,140.3449,2987100.8516,I,71394.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $140.00 to $140.9991. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-06,0001193125-26-209123,4,Gebbia Joseph,,true,false,true,2026-05-04,S,D,14522.0,141.3928,2053306.2416,I,56872.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $141.00 to $141.9929. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-06,0001193125-26-209123,4,Gebbia Joseph,,true,false,true,2026-05-04,S,D,1342.0,142.4884,191219.4328,I,55530.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $142.00 to $142.9743. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-06,0001193125-26-209123,4,Gebbia Joseph,,true,false,true,2026-05-04,S,D,1515.0,143.0602,216736.203,I,54015.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $143.00 to $143.40. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-06,0001193125-26-209125,4,Mertz Elinor,Chief Financial Officer,false,true,false,2026-05-04,S,D,3750.0,143.0,536250.0,D,463414.681,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on May 30, 2025."
2026-05-12,0001193125-26-220167,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2026-05-08,S,D,42655.0,145.4848,6205654.144,I,29401.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 28, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $145.00 to $145.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-12,0001193125-26-220167,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2026-05-08,S,D,17481.0,146.2379,2556384.7299,I,11920.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 28, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $146.00 to $146.93. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-12,0001193125-26-220167,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2026-05-11,S,D,447.0,145.4691,65024.6877,I,12100.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 28, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $145.01 to $145.97. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-12,0001193125-26-220167,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2026-05-11,S,D,180.0,146.1722,26310.996,I,11920.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 28, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $146.00 to $146.34. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-20,0001193125-26-232772,4,Gebbia Joseph,,true,false,true,2026-05-18,S,D,1313.0,132.9114,174512.6682,I,52702.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $132.87 to $132.97. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-20,0001193125-26-232772,4,Gebbia Joseph,,true,false,true,2026-05-18,S,D,11215.0,133.6969,1499410.7335,I,41487.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $133.0104 to $133.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-20,0001193125-26-232772,4,Gebbia Joseph,,true,false,true,2026-05-18,S,D,17608.0,134.5982,2370005.1056,I,23879.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $134.00 to $134.9969. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-20,0001193125-26-232772,4,Gebbia Joseph,,true,false,true,2026-05-18,S,D,15962.0,135.3408,2160309.8496,I,7917.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.00 to $135.9994. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-20,0001193125-26-232772,4,Gebbia Joseph,,true,false,true,2026-05-18,S,D,7481.0,136.4476,1020764.4956,I,436.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $136.00 to $136.9972. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-20,0001193125-26-232772,4,Gebbia Joseph,,true,false,true,2026-05-18,S,D,421.0,137.061,57702.681,I,15.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $137.00 to $137.1884. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-21,0001193125-26-234881,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2026-05-20,S,D,2739.0,131.4,359904.60000000003,D,81631.093,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 28, 2025."
2026-05-27,0001193125-26-242477,4,Gebbia Joseph,,true,false,true,2026-05-26,S,D,780.0,132.7489,103544.142,I,3449435.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $132.27 to $132.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-27,0001193125-26-242477,4,Gebbia Joseph,,true,false,true,2026-05-26,S,D,1552.0,133.3078,206893.7056,I,3447883.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $133.00 to $133.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-27,0001193125-26-242477,4,Gebbia Joseph,,true,false,true,2026-05-26,S,D,336.0,134.5414,45205.9104,I,3447547.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $134.00 to $134.9788. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-27,0001193125-26-242477,4,Gebbia Joseph,,true,false,true,2026-05-26,S,D,188.0,135.3729,25450.1052,I,3447359.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.0034 to $135.92. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-27,0001193125-26-242477,4,Gebbia Joseph,,true,false,true,2026-05-26,S,D,4.0,136.015,544.06,I,3447355.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 29, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $136.00 to $136.03. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-29,0001193125-26-249210,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-27,S,D,1787.0,131.9577,235808.4099,D,11699898.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $131.94 to $131.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-29,0001193125-26-249210,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-27,S,D,94050.0,132.5199,12463496.595,D,11605848.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $132.01 to $132.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-29,0001193125-26-249210,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-27,S,D,94832.0,133.3707,12647810.2224,D,11511016.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $133.00 to $133.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-29,0001193125-26-249210,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-27,S,D,38881.0,134.2002,5217837.976199999,D,11472135.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $134.00 to $134.50. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-29,0001193125-26-249210,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-27,S,D,8033.0,132.5436,1064722.7388,I,37821.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $132.03 to $132.999. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-29,0001193125-26-249210,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-27,S,D,8833.0,133.3827,1178169.3891,I,28988.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $133.00 to $133.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-29,0001193125-26-249210,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-27,S,D,3134.0,134.1815,420524.821,I,25854.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $134.00 to $134.53. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-29,0001193125-26-249210,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-28,S,D,1249.0,129.824,162150.176,D,11470886.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $129.80 to $129.92. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-29,0001193125-26-249210,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-28,S,D,18458.0,130.8468,2415170.2344,D,11452428.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $130.00 to $130.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-29,0001193125-26-249210,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-28,S,D,151214.0,131.5574,19893320.6836,D,11301214.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $131.00 to $131.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-29,0001193125-26-249210,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-28,S,D,37696.0,132.6062,4998723.3152,D,11263518.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $132.00 to $132.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-29,0001193125-26-249210,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-28,S,D,12556.0,133.4792,1675964.8352,D,11250962.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $133.00 to $133.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-29,0001193125-26-249210,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-28,S,D,44573.0,134.4372,5992269.315599999,D,11206389.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $134.00 to $134.68. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-29,S,D,500.0,132.954,66477.0,D,11205889.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $132.89 to $132.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-29,S,D,32257.0,133.474,4305470.818,D,11173632.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $133.015 to $133.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-29,S,D,34160.0,134.4097,4591435.352,D,11139472.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $134.00 to $134.97. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-29,S,D,37020.0,135.1985,5005048.47,D,11102452.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.00 to $135.70. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-29,S,D,4774.0,135.1611,645259.0914,I,21080.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.00 to $135.61. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,8170.0,132.6277,1083568.309,D,11094282.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $132.12 to $132.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,24037.0,133.4707,3208235.2159,D,11070245.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $133.00 to $133.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,21100.0,134.5415,2838825.6500000004,D,11049145.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $134.01 to $134.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,49329.0,135.3721,6677770.3209,D,10999816.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.00 to $135.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,14649.0,136.3258,1997036.6442,D,10985167.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $136.06 to $136.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
