filing_date,accession,form,owner,title,is_director,is_officer,is_10pct,txn_date,code,acq_disp,shares,price,value,ownership,post_shares,footnotes
2026-05-29,0001193125-26-249210,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-28,S,D,12556,133.4792,1675964.8351999999,D,11250962,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $133.00 to $133.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-05-29,0001193125-26-249210,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-28,S,D,44573,134.4372,5992269.315599999,D,11206389,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $134.00 to $134.68. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-29,S,D,500,132.9540,66477.0,D,11205889,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $132.89 to $132.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-29,S,D,32257,133.4740,4305470.818,D,11173632,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $133.015 to $133.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-29,S,D,34160,134.4097,4591435.352,D,11139472,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $134.00 to $134.97. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-29,S,D,37020,135.1985,5005048.47,D,11102452,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.00 to $135.70. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-05-29,S,D,4774,135.1611,645259.0914,I,21080,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.00 to $135.61. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,8170,132.6277,1083568.3090000001,D,11094282,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $132.12 to $132.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,24037,133.4707,3208235.2158999997,D,11070245,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $133.00 to $133.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,21100,134.5415,2838825.6500000004,D,11049145,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $134.01 to $134.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,49329,135.3721,6677770.3209,D,10999816,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.00 to $135.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,14649,136.3258,1997036.6441999997,D,10985167,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $136.06 to $136.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,66005,137.6102,9082961.251,D,10919162,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $137.00 to $137.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,1223,138.0219,168800.78369999997,D,10917939,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $138.01 to $138.03. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,5500,135.3338,744335.9,I,15580,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.00 to $135.91. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,1800,136.2783,245300.94,I,13780,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $136.12 to $136.59. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,7869,137.5966,1082747.6454,I,5911,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $137.09 to $137.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,57,138.03,7867.71,I,5854,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026."
2026-06-03,0001193125-26-255845,4,Gebbia Joseph,,true,false,true,2026-06-01,S,D,11600,132.5186,1537215.76,I,3435755,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $132.11 to $132.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-03,0001193125-26-255845,4,Gebbia Joseph,,true,false,true,2026-06-01,S,D,49400,133.4867,6594242.98,I,3386355,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $133.00 to $133.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-03,0001193125-26-255845,4,Gebbia Joseph,,true,false,true,2026-06-01,S,D,48600,134.5158,6537467.880000001,I,3337755,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $134.00 to $134.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-03,0001193125-26-255845,4,Gebbia Joseph,,true,false,true,2026-06-01,S,D,54099,135.3717,7323473.598300001,I,3283656,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.00 to $135.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-03,0001193125-26-255845,4,Gebbia Joseph,,true,false,true,2026-06-01,S,D,25050,136.352,3415617.6,I,3258606,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $136.06 to $136.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-03,0001193125-26-255845,4,Gebbia Joseph,,true,false,true,2026-06-01,S,D,76251,137.5119,10485419.8869,I,3182355,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $137.00 to $137.92. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-04,0001193125-26-257929,4,Mertz Elinor,Chief Financial Officer,false,true,false,2026-06-02,S,D,7433,136.24,1012671.92,D,449040.477,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on May 30, 2025."
2026-06-04,0001193125-26-257932,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-02,S,D,6718,132.5682,890593.1675999999,D,10911221,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $132.01 to $132.97. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-04,0001193125-26-257932,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-02,S,D,19172,133.6993,2563282.9795999997,D,10892049,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $133.01 to $133.985. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-04,0001193125-26-257932,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-02,S,D,36074,134.3942,4848136.370800001,D,10855975,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $134.00 to $134.91. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-04,0001193125-26-257932,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-02,S,D,800,135.7144,108571.52,D,10855175,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.705 to $135.74. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-08,0001193125-26-261781,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-04,S,D,31240,135.7168,4239792.832,D,10823935,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.00 to $135.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-08,0001193125-26-261781,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-04,S,D,27533,136.4241,3756164.7453,D,10796402,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $136.00 to $136.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-08,0001193125-26-261781,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-04,S,D,5560,137.0716,762118.0959999999,D,10790842,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $137.00 to $137.20. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-08,0001193125-26-261781,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-05,S,D,16515,135.1655,2232258.2325,D,10774327,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.00 to $135.66. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-10,0001193125-26-265910,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-08,S,D,36117,135.3049,4886807.0733,D,10738210,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.00 to $135.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-10,0001193125-26-265910,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-08,S,D,1587,136.1249,216030.2163,D,10736623,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $136.00 to $136.29. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-10,0001193125-26-265910,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-09,S,D,2109,135.2152,285168.8568,D,10734514,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.00 to $135.93. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-10,0001193125-26-265910,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-09,S,D,2086,136.2035,284120.501,D,10732428,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $136.00 to $136.37. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-17,0001193125-26-274561,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-15,S,D,1312,135.074,177217.08800000002,D,10731116,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.00 to $135.30. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-17,0001193125-26-274561,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-15,S,D,4268,137.7327,587843.1636,D,10726848,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $137.11 to $137.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-17,0001193125-26-274561,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-15,S,D,20638,138.535,2859085.33,D,10706210,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $138.00 to $138.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-17,0001193125-26-274561,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-15,S,D,4225,139.3163,588611.3675,D,10701985,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $139.00 to $139.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-17,0001193125-26-274561,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-15,S,D,300,140.0733,42021.99,D,10701685,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $140.03 to $140.10. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-17,0001193125-26-274572,4,Gebbia Joseph,,true,false,true,2026-06-15,S,D,1475,134.7058,198691.05500000002,I,3180880,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $134.58 to $134.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-17,0001193125-26-274572,4,Gebbia Joseph,,true,false,true,2026-06-15,S,D,1425,135.2681,192757.0425,I,3179455,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from  $135.00 to $135.79. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-17,0001193125-26-274572,4,Gebbia Joseph,,true,false,true,2026-06-15,S,D,600,136.9650,82179.0,I,3178855,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from  $136.96 to $136.97. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-17,0001193125-26-274572,4,Gebbia Joseph,,true,false,true,2026-06-15,S,D,35211,137.7271,4849508.9181,I,3143644,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from  $137.10 to $137.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-17,0001193125-26-274572,4,Gebbia Joseph,,true,false,true,2026-06-15,S,D,187190,138.5259,25930663.221,I,2956454,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from  $138.00 to $138.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-17,0001193125-26-274572,4,Gebbia Joseph,,true,false,true,2026-06-15,S,D,38199,139.3836,5324314.1364,I,2918255,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from  $139.00 to $139.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-17,0001193125-26-274572,4,Gebbia Joseph,,true,false,true,2026-06-15,S,D,900,140.0533,126047.97,I,2917355,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from  $140.00 to $140.09. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-26,0001193125-26-286142,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2026-06-24,C,A,88366,,,I,100736,"The Class B Common Stock is convertible at any time at the option of the holder into the Issuer's Class A Common Stock on a one-to-one basis. The Class B Common Stock will automatically convert into shares of the Issuer's Class A Common Stock on a one-to-one basis upon the earlier of (a) any transfer of the Class B Common Stock by the holder, whether or not for value, subject to certain exceptions, (b) the date and time, or the occurrence of an event, specified by vote or written consent of the holders of at least 80% of the outstanding shares of Class B common stock at the time of such vote or consent, voting as a separate series or (c) the 20-year anniversary of the closing of the Issuer's initial public offering."
2026-06-26,0001193125-26-286142,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2026-06-24,S,D,61156,145.5577,8901726.701200001,I,39580,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 28, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $145.00 to $145.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-26,0001193125-26-286142,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2026-06-24,S,D,24770,146.2891,3623581.0069999998,I,14810,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 28, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $146.00 to $146.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-26,0001193125-26-286142,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2026-06-24,S,D,2440,147.0947,358911.06799999997,I,12370,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 28, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $147.00 to $147.25. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-26,0001193125-26-286142,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2026-06-25,C,A,2113,,,I,14483,"The Class B Common Stock is convertible at any time at the option of the holder into the Issuer's Class A Common Stock on a one-to-one basis. The Class B Common Stock will automatically convert into shares of the Issuer's Class A Common Stock on a one-to-one basis upon the earlier of (a) any transfer of the Class B Common Stock by the holder, whether or not for value, subject to certain exceptions, (b) the date and time, or the occurrence of an event, specified by vote or written consent of the holders of at least 80% of the outstanding shares of Class B common stock at the time of such vote or consent, voting as a separate series or (c) the 20-year anniversary of the closing of the Issuer's initial public offering."
2026-06-26,0001193125-26-286142,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2026-06-25,S,D,2113,145.0874,306569.6762,I,12370,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 28, 2025. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $145.00 to $145.29. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
