period,value,series,code
2019-12,11.8,viagens_pessoais_educa_o_mensal_receita,22753
2020-01,14.0,viagens_pessoais_educa_o_mensal_receita,22753
2020-02,10.2,viagens_pessoais_educa_o_mensal_receita,22753
2020-03,9.3,viagens_pessoais_educa_o_mensal_receita,22753
2020-04,4.0,viagens_pessoais_educa_o_mensal_receita,22753
2020-05,3.8,viagens_pessoais_educa_o_mensal_receita,22753
2020-06,5.5,viagens_pessoais_educa_o_mensal_receita,22753
2020-07,4.0,viagens_pessoais_educa_o_mensal_receita,22753
2020-08,4.6,viagens_pessoais_educa_o_mensal_receita,22753
2020-09,4.9,viagens_pessoais_educa_o_mensal_receita,22753
2020-10,4.9,viagens_pessoais_educa_o_mensal_receita,22753
2020-11,5.2,viagens_pessoais_educa_o_mensal_receita,22753
2020-12,7.8,viagens_pessoais_educa_o_mensal_receita,22753
2021-01,7.2,viagens_pessoais_educa_o_mensal_receita,22753
2021-02,6.5,viagens_pessoais_educa_o_mensal_receita,22753
2021-03,6.7,viagens_pessoais_educa_o_mensal_receita,22753
2021-04,4.5,viagens_pessoais_educa_o_mensal_receita,22753
2021-05,5.1,viagens_pessoais_educa_o_mensal_receita,22753
2021-06,6.0,viagens_pessoais_educa_o_mensal_receita,22753
2021-07,6.5,viagens_pessoais_educa_o_mensal_receita,22753
2021-08,6.8,viagens_pessoais_educa_o_mensal_receita,22753
2021-09,6.5,viagens_pessoais_educa_o_mensal_receita,22753
2021-10,7.3,viagens_pessoais_educa_o_mensal_receita,22753
2021-11,8.4,viagens_pessoais_educa_o_mensal_receita,22753
2021-12,9.5,viagens_pessoais_educa_o_mensal_receita,22753
2022-01,12.4,viagens_pessoais_educa_o_mensal_receita,22753
2022-02,11.4,viagens_pessoais_educa_o_mensal_receita,22753
2022-03,13.9,viagens_pessoais_educa_o_mensal_receita,22753
2022-04,12.6,viagens_pessoais_educa_o_mensal_receita,22753
2022-05,11.7,viagens_pessoais_educa_o_mensal_receita,22753
2022-06,14.7,viagens_pessoais_educa_o_mensal_receita,22753
2022-07,12.7,viagens_pessoais_educa_o_mensal_receita,22753
2022-08,13.3,viagens_pessoais_educa_o_mensal_receita,22753
2022-09,13.3,viagens_pessoais_educa_o_mensal_receita,22753
2022-10,13.8,viagens_pessoais_educa_o_mensal_receita,22753
2022-11,14.8,viagens_pessoais_educa_o_mensal_receita,22753
2022-12,15.1,viagens_pessoais_educa_o_mensal_receita,22753
2023-01,17.4,viagens_pessoais_educa_o_mensal_receita,22753
2023-02,14.8,viagens_pessoais_educa_o_mensal_receita,22753
2023-03,16.4,viagens_pessoais_educa_o_mensal_receita,22753
2023-04,12.6,viagens_pessoais_educa_o_mensal_receita,22753
2023-05,15.3,viagens_pessoais_educa_o_mensal_receita,22753
2023-06,13.9,viagens_pessoais_educa_o_mensal_receita,22753
2023-07,15.3,viagens_pessoais_educa_o_mensal_receita,22753
2023-08,20.1,viagens_pessoais_educa_o_mensal_receita,22753
2023-09,17.4,viagens_pessoais_educa_o_mensal_receita,22753
2023-10,17.8,viagens_pessoais_educa_o_mensal_receita,22753
2023-11,17.0,viagens_pessoais_educa_o_mensal_receita,22753
2023-12,17.0,viagens_pessoais_educa_o_mensal_receita,22753
2024-01,21.9,viagens_pessoais_educa_o_mensal_receita,22753
2024-02,18.5,viagens_pessoais_educa_o_mensal_receita,22753
2024-03,16.4,viagens_pessoais_educa_o_mensal_receita,22753
2024-04,17.5,viagens_pessoais_educa_o_mensal_receita,22753
2024-05,15.1,viagens_pessoais_educa_o_mensal_receita,22753
2024-06,14.2,viagens_pessoais_educa_o_mensal_receita,22753
2024-07,17.7,viagens_pessoais_educa_o_mensal_receita,22753
2024-08,16.7,viagens_pessoais_educa_o_mensal_receita,22753
2024-09,15.8,viagens_pessoais_educa_o_mensal_receita,22753
2024-10,17.9,viagens_pessoais_educa_o_mensal_receita,22753
2024-11,18.3,viagens_pessoais_educa_o_mensal_receita,22753
2024-12,21.6,viagens_pessoais_educa_o_mensal_receita,22753
2025-01,24.6,viagens_pessoais_educa_o_mensal_receita,22753
2025-02,24.6,viagens_pessoais_educa_o_mensal_receita,22753
2025-03,23.4,viagens_pessoais_educa_o_mensal_receita,22753
2025-04,20.8,viagens_pessoais_educa_o_mensal_receita,22753
2025-05,16.6,viagens_pessoais_educa_o_mensal_receita,22753
2025-06,17.4,viagens_pessoais_educa_o_mensal_receita,22753
2025-07,23.3,viagens_pessoais_educa_o_mensal_receita,22753
2025-08,20.0,viagens_pessoais_educa_o_mensal_receita,22753
2025-09,21.0,viagens_pessoais_educa_o_mensal_receita,22753
2025-10,21.4,viagens_pessoais_educa_o_mensal_receita,22753
2025-11,22.5,viagens_pessoais_educa_o_mensal_receita,22753
2025-12,27.6,viagens_pessoais_educa_o_mensal_receita,22753
2026-01,29.1,viagens_pessoais_educa_o_mensal_receita,22753
2026-02,28.2,viagens_pessoais_educa_o_mensal_receita,22753
2026-03,23.5,viagens_pessoais_educa_o_mensal_receita,22753
2026-04,21.1,viagens_pessoais_educa_o_mensal_receita,22753
2026-05,19.8,viagens_pessoais_educa_o_mensal_receita,22753
2026-06,20.4,viagens_pessoais_educa_o_mensal_receita,22753
2026-07,22.6,viagens_pessoais_educa_o_mensal_receita,22753
2015-01,-114.1,viagens_pessoais_educa_o_mensal_l_quido,22752
2015-02,-78.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2015-03,-81.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2015-04,-84.3,viagens_pessoais_educa_o_mensal_l_quido,22752
2015-05,-80.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2015-06,-91.0,viagens_pessoais_educa_o_mensal_l_quido,22752
2015-07,-88.7,viagens_pessoais_educa_o_mensal_l_quido,22752
2015-08,-74.7,viagens_pessoais_educa_o_mensal_l_quido,22752
2015-09,-74.3,viagens_pessoais_educa_o_mensal_l_quido,22752
2015-10,-51.8,viagens_pessoais_educa_o_mensal_l_quido,22752
2015-11,-49.7,viagens_pessoais_educa_o_mensal_l_quido,22752
2015-12,-67.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2016-01,-38.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2016-02,-44.1,viagens_pessoais_educa_o_mensal_l_quido,22752
2016-03,-75.2,viagens_pessoais_educa_o_mensal_l_quido,22752
2016-04,-60.9,viagens_pessoais_educa_o_mensal_l_quido,22752
2016-05,-68.8,viagens_pessoais_educa_o_mensal_l_quido,22752
2016-06,-89.8,viagens_pessoais_educa_o_mensal_l_quido,22752
2016-07,-81.2,viagens_pessoais_educa_o_mensal_l_quido,22752
2016-08,-75.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2016-09,-78.0,viagens_pessoais_educa_o_mensal_l_quido,22752
2016-10,-82.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2016-11,-70.8,viagens_pessoais_educa_o_mensal_l_quido,22752
2016-12,-93.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2017-01,-89.1,viagens_pessoais_educa_o_mensal_l_quido,22752
2017-02,-77.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2017-03,-91.3,viagens_pessoais_educa_o_mensal_l_quido,22752
2017-04,-81.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2017-05,-98.3,viagens_pessoais_educa_o_mensal_l_quido,22752
2017-06,-105.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2017-07,-119.7,viagens_pessoais_educa_o_mensal_l_quido,22752
2017-08,-115.2,viagens_pessoais_educa_o_mensal_l_quido,22752
2017-09,-108.0,viagens_pessoais_educa_o_mensal_l_quido,22752
2017-10,-97.4,viagens_pessoais_educa_o_mensal_l_quido,22752
2017-11,-99.8,viagens_pessoais_educa_o_mensal_l_quido,22752
2017-12,-108.7,viagens_pessoais_educa_o_mensal_l_quido,22752
2018-01,-121.0,viagens_pessoais_educa_o_mensal_l_quido,22752
2018-02,-86.9,viagens_pessoais_educa_o_mensal_l_quido,22752
2018-03,-100.4,viagens_pessoais_educa_o_mensal_l_quido,22752
2018-04,-101.4,viagens_pessoais_educa_o_mensal_l_quido,22752
2018-05,-110.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2018-06,-108.1,viagens_pessoais_educa_o_mensal_l_quido,22752
2018-07,-112.3,viagens_pessoais_educa_o_mensal_l_quido,22752
2018-08,-99.1,viagens_pessoais_educa_o_mensal_l_quido,22752
2018-09,-77.0,viagens_pessoais_educa_o_mensal_l_quido,22752
2018-10,-97.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2018-11,-81.8,viagens_pessoais_educa_o_mensal_l_quido,22752
2018-12,-91.4,viagens_pessoais_educa_o_mensal_l_quido,22752
2019-01,-100.1,viagens_pessoais_educa_o_mensal_l_quido,22752
2019-02,-76.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2019-03,-80.8,viagens_pessoais_educa_o_mensal_l_quido,22752
2019-04,-88.9,viagens_pessoais_educa_o_mensal_l_quido,22752
2019-05,-95.1,viagens_pessoais_educa_o_mensal_l_quido,22752
2019-06,-98.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2019-07,-112.1,viagens_pessoais_educa_o_mensal_l_quido,22752
2019-08,-83.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2019-09,-85.2,viagens_pessoais_educa_o_mensal_l_quido,22752
2019-10,-92.9,viagens_pessoais_educa_o_mensal_l_quido,22752
2019-11,-73.7,viagens_pessoais_educa_o_mensal_l_quido,22752
2019-12,-95.7,viagens_pessoais_educa_o_mensal_l_quido,22752
2020-01,-82.4,viagens_pessoais_educa_o_mensal_l_quido,22752
2020-02,-58.8,viagens_pessoais_educa_o_mensal_l_quido,22752
2020-03,-45.0,viagens_pessoais_educa_o_mensal_l_quido,22752
2020-04,-18.3,viagens_pessoais_educa_o_mensal_l_quido,22752
2020-05,-24.8,viagens_pessoais_educa_o_mensal_l_quido,22752
2020-06,-24.0,viagens_pessoais_educa_o_mensal_l_quido,22752
2020-07,-28.2,viagens_pessoais_educa_o_mensal_l_quido,22752
2020-08,-29.1,viagens_pessoais_educa_o_mensal_l_quido,22752
2020-09,-32.8,viagens_pessoais_educa_o_mensal_l_quido,22752
2020-10,-26.3,viagens_pessoais_educa_o_mensal_l_quido,22752
2020-11,-29.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2020-12,-34.4,viagens_pessoais_educa_o_mensal_l_quido,22752
2021-01,-26.4,viagens_pessoais_educa_o_mensal_l_quido,22752
2021-02,-21.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2021-03,-28.0,viagens_pessoais_educa_o_mensal_l_quido,22752
2021-04,-27.4,viagens_pessoais_educa_o_mensal_l_quido,22752
2021-05,-31.3,viagens_pessoais_educa_o_mensal_l_quido,22752
2021-06,-40.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2021-07,-41.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2021-08,-42.1,viagens_pessoais_educa_o_mensal_l_quido,22752
2021-09,-40.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2021-10,-40.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2021-11,-49.2,viagens_pessoais_educa_o_mensal_l_quido,22752
2021-12,-56.9,viagens_pessoais_educa_o_mensal_l_quido,22752
2022-01,-63.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2022-02,-74.0,viagens_pessoais_educa_o_mensal_l_quido,22752
2022-03,-98.1,viagens_pessoais_educa_o_mensal_l_quido,22752
2022-04,-95.9,viagens_pessoais_educa_o_mensal_l_quido,22752
2022-05,-99.8,viagens_pessoais_educa_o_mensal_l_quido,22752
2022-06,-100.1,viagens_pessoais_educa_o_mensal_l_quido,22752
2022-07,-90.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2022-08,-99.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2022-09,-85.7,viagens_pessoais_educa_o_mensal_l_quido,22752
2022-10,-90.0,viagens_pessoais_educa_o_mensal_l_quido,22752
2022-11,-94.3,viagens_pessoais_educa_o_mensal_l_quido,22752
2022-12,-95.7,viagens_pessoais_educa_o_mensal_l_quido,22752
2023-01,-89.1,viagens_pessoais_educa_o_mensal_l_quido,22752
2023-02,-61.0,viagens_pessoais_educa_o_mensal_l_quido,22752
2023-03,-84.1,viagens_pessoais_educa_o_mensal_l_quido,22752
2023-04,-97.4,viagens_pessoais_educa_o_mensal_l_quido,22752
2023-05,-89.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2023-06,-110.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2023-07,-101.3,viagens_pessoais_educa_o_mensal_l_quido,22752
2023-08,-94.4,viagens_pessoais_educa_o_mensal_l_quido,22752
2023-09,-90.2,viagens_pessoais_educa_o_mensal_l_quido,22752
2023-10,-93.0,viagens_pessoais_educa_o_mensal_l_quido,22752
2023-11,-64.2,viagens_pessoais_educa_o_mensal_l_quido,22752
2023-12,-58.8,viagens_pessoais_educa_o_mensal_l_quido,22752
2024-01,-68.7,viagens_pessoais_educa_o_mensal_l_quido,22752
2024-02,-55.9,viagens_pessoais_educa_o_mensal_l_quido,22752
2024-03,-57.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2024-04,-66.8,viagens_pessoais_educa_o_mensal_l_quido,22752
2024-05,-74.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2024-06,-73.3,viagens_pessoais_educa_o_mensal_l_quido,22752
2024-07,-82.8,viagens_pessoais_educa_o_mensal_l_quido,22752
2024-08,-79.1,viagens_pessoais_educa_o_mensal_l_quido,22752
2024-09,-83.0,viagens_pessoais_educa_o_mensal_l_quido,22752
2024-10,-78.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2024-11,-69.4,viagens_pessoais_educa_o_mensal_l_quido,22752
2024-12,-71.0,viagens_pessoais_educa_o_mensal_l_quido,22752
2025-01,-72.9,viagens_pessoais_educa_o_mensal_l_quido,22752
2025-02,-61.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2025-03,-60.7,viagens_pessoais_educa_o_mensal_l_quido,22752
2025-04,-71.1,viagens_pessoais_educa_o_mensal_l_quido,22752
2025-05,-79.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2025-06,-82.7,viagens_pessoais_educa_o_mensal_l_quido,22752
2025-07,-104.6,viagens_pessoais_educa_o_mensal_l_quido,22752
2025-08,-76.7,viagens_pessoais_educa_o_mensal_l_quido,22752
2025-09,-83.0,viagens_pessoais_educa_o_mensal_l_quido,22752
2025-10,-83.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2025-11,-73.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2025-12,-73.8,viagens_pessoais_educa_o_mensal_l_quido,22752
2026-01,-90.2,viagens_pessoais_educa_o_mensal_l_quido,22752
2026-02,-71.3,viagens_pessoais_educa_o_mensal_l_quido,22752
2026-03,-83.9,viagens_pessoais_educa_o_mensal_l_quido,22752
2026-04,-102.7,viagens_pessoais_educa_o_mensal_l_quido,22752
2026-05,-91.5,viagens_pessoais_educa_o_mensal_l_quido,22752
2026-06,-99.3,viagens_pessoais_educa_o_mensal_l_quido,22752
2026-07,-110.0,viagens_pessoais_educa_o_mensal_l_quido,22752
2015-01,4.9,viagens_pessoais_sa_de_mensal_despesa,22751
2015-02,4.4,viagens_pessoais_sa_de_mensal_despesa,22751
2015-03,3.8,viagens_pessoais_sa_de_mensal_despesa,22751
2015-04,5.1,viagens_pessoais_sa_de_mensal_despesa,22751
2015-05,4.1,viagens_pessoais_sa_de_mensal_despesa,22751
2015-06,3.6,viagens_pessoais_sa_de_mensal_despesa,22751
2015-07,4.6,viagens_pessoais_sa_de_mensal_despesa,22751
2015-08,3.8,viagens_pessoais_sa_de_mensal_despesa,22751
2015-09,4.4,viagens_pessoais_sa_de_mensal_despesa,22751
2015-10,3.0,viagens_pessoais_sa_de_mensal_despesa,22751
2015-11,3.1,viagens_pessoais_sa_de_mensal_despesa,22751
2015-12,3.1,viagens_pessoais_sa_de_mensal_despesa,22751
2016-01,2.6,viagens_pessoais_sa_de_mensal_despesa,22751
2016-02,2.8,viagens_pessoais_sa_de_mensal_despesa,22751
2016-03,3.3,viagens_pessoais_sa_de_mensal_despesa,22751
2016-04,3.0,viagens_pessoais_sa_de_mensal_despesa,22751
2016-05,3.9,viagens_pessoais_sa_de_mensal_despesa,22751
2016-06,5.0,viagens_pessoais_sa_de_mensal_despesa,22751
2016-07,3.7,viagens_pessoais_sa_de_mensal_despesa,22751
2016-08,4.2,viagens_pessoais_sa_de_mensal_despesa,22751
2016-09,4.2,viagens_pessoais_sa_de_mensal_despesa,22751
2016-10,3.1,viagens_pessoais_sa_de_mensal_despesa,22751
2016-11,3.3,viagens_pessoais_sa_de_mensal_despesa,22751
2016-12,3.5,viagens_pessoais_sa_de_mensal_despesa,22751
2017-01,3.8,viagens_pessoais_sa_de_mensal_despesa,22751
2017-02,3.1,viagens_pessoais_sa_de_mensal_despesa,22751
2017-03,4.3,viagens_pessoais_sa_de_mensal_despesa,22751
2017-04,3.7,viagens_pessoais_sa_de_mensal_despesa,22751
2017-05,3.6,viagens_pessoais_sa_de_mensal_despesa,22751
2017-06,3.7,viagens_pessoais_sa_de_mensal_despesa,22751
2017-07,4.6,viagens_pessoais_sa_de_mensal_despesa,22751
2017-08,4.6,viagens_pessoais_sa_de_mensal_despesa,22751
2017-09,3.9,viagens_pessoais_sa_de_mensal_despesa,22751
2017-10,4.0,viagens_pessoais_sa_de_mensal_despesa,22751
2017-11,4.8,viagens_pessoais_sa_de_mensal_despesa,22751
2017-12,4.6,viagens_pessoais_sa_de_mensal_despesa,22751
2018-01,4.7,viagens_pessoais_sa_de_mensal_despesa,22751
2018-02,3.5,viagens_pessoais_sa_de_mensal_despesa,22751
2018-03,4.5,viagens_pessoais_sa_de_mensal_despesa,22751
2018-04,3.8,viagens_pessoais_sa_de_mensal_despesa,22751
2018-05,5.2,viagens_pessoais_sa_de_mensal_despesa,22751
2018-06,3.9,viagens_pessoais_sa_de_mensal_despesa,22751
2018-07,5.3,viagens_pessoais_sa_de_mensal_despesa,22751
2018-08,3.4,viagens_pessoais_sa_de_mensal_despesa,22751
2018-09,3.8,viagens_pessoais_sa_de_mensal_despesa,22751
2018-10,4.0,viagens_pessoais_sa_de_mensal_despesa,22751
2018-11,5.6,viagens_pessoais_sa_de_mensal_despesa,22751
2018-12,5.3,viagens_pessoais_sa_de_mensal_despesa,22751
2019-01,4.2,viagens_pessoais_sa_de_mensal_despesa,22751
2019-02,3.8,viagens_pessoais_sa_de_mensal_despesa,22751
2019-03,4.0,viagens_pessoais_sa_de_mensal_despesa,22751
2019-04,5.0,viagens_pessoais_sa_de_mensal_despesa,22751
2019-05,4.2,viagens_pessoais_sa_de_mensal_despesa,22751
2019-06,4.3,viagens_pessoais_sa_de_mensal_despesa,22751
2019-07,4.8,viagens_pessoais_sa_de_mensal_despesa,22751
2019-08,3.4,viagens_pessoais_sa_de_mensal_despesa,22751
2019-09,3.8,viagens_pessoais_sa_de_mensal_despesa,22751
2019-10,4.8,viagens_pessoais_sa_de_mensal_despesa,22751
2019-11,3.9,viagens_pessoais_sa_de_mensal_despesa,22751
2019-12,6.2,viagens_pessoais_sa_de_mensal_despesa,22751
2020-01,8.4,viagens_pessoais_sa_de_mensal_despesa,22751
2020-02,5.5,viagens_pessoais_sa_de_mensal_despesa,22751
2020-03,3.0,viagens_pessoais_sa_de_mensal_despesa,22751
2020-04,0.7,viagens_pessoais_sa_de_mensal_despesa,22751
2020-05,1.3,viagens_pessoais_sa_de_mensal_despesa,22751
2020-06,1.3,viagens_pessoais_sa_de_mensal_despesa,22751
2020-07,1.7,viagens_pessoais_sa_de_mensal_despesa,22751
2020-08,1.7,viagens_pessoais_sa_de_mensal_despesa,22751
2020-09,1.6,viagens_pessoais_sa_de_mensal_despesa,22751
2020-10,2.0,viagens_pessoais_sa_de_mensal_despesa,22751
2020-11,7.1,viagens_pessoais_sa_de_mensal_despesa,22751
2020-12,2.8,viagens_pessoais_sa_de_mensal_despesa,22751
2021-01,1.1,viagens_pessoais_sa_de_mensal_despesa,22751
2021-02,3.4,viagens_pessoais_sa_de_mensal_despesa,22751
2021-03,1.3,viagens_pessoais_sa_de_mensal_despesa,22751
2021-04,3.8,viagens_pessoais_sa_de_mensal_despesa,22751
2021-05,1.2,viagens_pessoais_sa_de_mensal_despesa,22751
2021-06,2.1,viagens_pessoais_sa_de_mensal_despesa,22751
2021-07,2.5,viagens_pessoais_sa_de_mensal_despesa,22751
2021-08,1.5,viagens_pessoais_sa_de_mensal_despesa,22751
2021-09,5.3,viagens_pessoais_sa_de_mensal_despesa,22751
2021-10,2.1,viagens_pessoais_sa_de_mensal_despesa,22751
2021-11,2.0,viagens_pessoais_sa_de_mensal_despesa,22751
2021-12,2.6,viagens_pessoais_sa_de_mensal_despesa,22751
2022-01,3.3,viagens_pessoais_sa_de_mensal_despesa,22751
2022-02,3.5,viagens_pessoais_sa_de_mensal_despesa,22751
2022-03,4.2,viagens_pessoais_sa_de_mensal_despesa,22751
2022-04,4.4,viagens_pessoais_sa_de_mensal_despesa,22751
2022-05,4.5,viagens_pessoais_sa_de_mensal_despesa,22751
2022-06,5.5,viagens_pessoais_sa_de_mensal_despesa,22751
2022-07,4.2,viagens_pessoais_sa_de_mensal_despesa,22751
2022-08,4.5,viagens_pessoais_sa_de_mensal_despesa,22751
2022-09,3.6,viagens_pessoais_sa_de_mensal_despesa,22751
2022-10,4.8,viagens_pessoais_sa_de_mensal_despesa,22751
2022-11,5.1,viagens_pessoais_sa_de_mensal_despesa,22751
2022-12,4.2,viagens_pessoais_sa_de_mensal_despesa,22751
2023-01,5.0,viagens_pessoais_sa_de_mensal_despesa,22751
2023-02,3.7,viagens_pessoais_sa_de_mensal_despesa,22751
2023-03,4.6,viagens_pessoais_sa_de_mensal_despesa,22751
2023-04,4.6,viagens_pessoais_sa_de_mensal_despesa,22751
2023-05,5.4,viagens_pessoais_sa_de_mensal_despesa,22751
2023-06,7.3,viagens_pessoais_sa_de_mensal_despesa,22751
2023-07,5.6,viagens_pessoais_sa_de_mensal_despesa,22751
2023-08,4.7,viagens_pessoais_sa_de_mensal_despesa,22751
2023-09,5.1,viagens_pessoais_sa_de_mensal_despesa,22751
2023-10,4.9,viagens_pessoais_sa_de_mensal_despesa,22751
2023-11,3.5,viagens_pessoais_sa_de_mensal_despesa,22751
2023-12,3.2,viagens_pessoais_sa_de_mensal_despesa,22751
2024-01,3.8,viagens_pessoais_sa_de_mensal_despesa,22751
2024-02,3.1,viagens_pessoais_sa_de_mensal_despesa,22751
2024-03,3.1,viagens_pessoais_sa_de_mensal_despesa,22751
2024-04,3.5,viagens_pessoais_sa_de_mensal_despesa,22751
2024-05,3.7,viagens_pessoais_sa_de_mensal_despesa,22751
2024-06,3.6,viagens_pessoais_sa_de_mensal_despesa,22751
2024-07,4.2,viagens_pessoais_sa_de_mensal_despesa,22751
2024-08,4.0,viagens_pessoais_sa_de_mensal_despesa,22751
2024-09,4.1,viagens_pessoais_sa_de_mensal_despesa,22751
2024-10,4.0,viagens_pessoais_sa_de_mensal_despesa,22751
2024-11,3.7,viagens_pessoais_sa_de_mensal_despesa,22751
2024-12,3.9,viagens_pessoais_sa_de_mensal_despesa,22751
2025-01,4.1,viagens_pessoais_sa_de_mensal_despesa,22751
2025-02,3.6,viagens_pessoais_sa_de_mensal_despesa,22751
2025-03,3.5,viagens_pessoais_sa_de_mensal_despesa,22751
2025-04,3.8,viagens_pessoais_sa_de_mensal_despesa,22751
2025-05,4.0,viagens_pessoais_sa_de_mensal_despesa,22751
2025-06,4.2,viagens_pessoais_sa_de_mensal_despesa,22751
2025-07,5.3,viagens_pessoais_sa_de_mensal_despesa,22751
2025-08,4.0,viagens_pessoais_sa_de_mensal_despesa,22751
2025-09,4.3,viagens_pessoais_sa_de_mensal_despesa,22751
2025-10,4.4,viagens_pessoais_sa_de_mensal_despesa,22751
2025-11,4.0,viagens_pessoais_sa_de_mensal_despesa,22751
2025-12,4.2,viagens_pessoais_sa_de_mensal_despesa,22751
2026-01,5.0,viagens_pessoais_sa_de_mensal_despesa,22751
2026-02,4.1,viagens_pessoais_sa_de_mensal_despesa,22751
2026-03,4.5,viagens_pessoais_sa_de_mensal_despesa,22751
2026-04,5.2,viagens_pessoais_sa_de_mensal_despesa,22751
2026-05,4.6,viagens_pessoais_sa_de_mensal_despesa,22751
2026-06,5.0,viagens_pessoais_sa_de_mensal_despesa,22751
2026-07,5.5,viagens_pessoais_sa_de_mensal_despesa,22751
2015-01,5.3,viagens_pessoais_sa_de_mensal_receita,22750
2015-02,5.2,viagens_pessoais_sa_de_mensal_receita,22750
2015-03,5.8,viagens_pessoais_sa_de_mensal_receita,22750
2015-04,4.2,viagens_pessoais_sa_de_mensal_receita,22750
2015-05,4.5,viagens_pessoais_sa_de_mensal_receita,22750
2015-06,4.8,viagens_pessoais_sa_de_mensal_receita,22750
2015-07,5.8,viagens_pessoais_sa_de_mensal_receita,22750
2015-08,5.7,viagens_pessoais_sa_de_mensal_receita,22750
2015-09,6.1,viagens_pessoais_sa_de_mensal_receita,22750
2015-10,4.4,viagens_pessoais_sa_de_mensal_receita,22750
2015-11,4.7,viagens_pessoais_sa_de_mensal_receita,22750
2015-12,5.8,viagens_pessoais_sa_de_mensal_receita,22750
2016-01,5.2,viagens_pessoais_sa_de_mensal_receita,22750
2016-02,5.3,viagens_pessoais_sa_de_mensal_receita,22750
2016-03,5.4,viagens_pessoais_sa_de_mensal_receita,22750
2016-04,5.7,viagens_pessoais_sa_de_mensal_receita,22750
2016-05,4.9,viagens_pessoais_sa_de_mensal_receita,22750
2016-06,4.4,viagens_pessoais_sa_de_mensal_receita,22750
2016-07,5.3,viagens_pessoais_sa_de_mensal_receita,22750
2016-08,6.1,viagens_pessoais_sa_de_mensal_receita,22750
2016-09,4.6,viagens_pessoais_sa_de_mensal_receita,22750
2016-10,6.1,viagens_pessoais_sa_de_mensal_receita,22750
2016-11,5.0,viagens_pessoais_sa_de_mensal_receita,22750
2016-12,6.1,viagens_pessoais_sa_de_mensal_receita,22750
2017-01,6.8,viagens_pessoais_sa_de_mensal_receita,22750
2017-02,5.9,viagens_pessoais_sa_de_mensal_receita,22750
2017-03,7.0,viagens_pessoais_sa_de_mensal_receita,22750
2017-04,5.7,viagens_pessoais_sa_de_mensal_receita,22750
2017-05,6.0,viagens_pessoais_sa_de_mensal_receita,22750
2017-06,5.5,viagens_pessoais_sa_de_mensal_receita,22750
2017-07,5.3,viagens_pessoais_sa_de_mensal_receita,22750
2017-08,5.8,viagens_pessoais_sa_de_mensal_receita,22750
2017-09,5.0,viagens_pessoais_sa_de_mensal_receita,22750
2017-10,6.5,viagens_pessoais_sa_de_mensal_receita,22750
2017-11,7.5,viagens_pessoais_sa_de_mensal_receita,22750
2017-12,5.7,viagens_pessoais_sa_de_mensal_receita,22750
2018-01,8.3,viagens_pessoais_sa_de_mensal_receita,22750
2018-02,5.9,viagens_pessoais_sa_de_mensal_receita,22750
2018-03,5.9,viagens_pessoais_sa_de_mensal_receita,22750
2018-04,5.8,viagens_pessoais_sa_de_mensal_receita,22750
2018-05,5.2,viagens_pessoais_sa_de_mensal_receita,22750
2018-06,5.7,viagens_pessoais_sa_de_mensal_receita,22750
2018-07,4.0,viagens_pessoais_sa_de_mensal_receita,22750
2018-08,5.8,viagens_pessoais_sa_de_mensal_receita,22750
2018-09,3.6,viagens_pessoais_sa_de_mensal_receita,22750
2018-10,4.9,viagens_pessoais_sa_de_mensal_receita,22750
2018-11,4.3,viagens_pessoais_sa_de_mensal_receita,22750
2018-12,6.1,viagens_pessoais_sa_de_mensal_receita,22750
2019-01,7.5,viagens_pessoais_sa_de_mensal_receita,22750
