ym,market,flight,source,party_size_final,visitors_final,acc_plan_to_stay_in_hotel_final,acc_hotel_only_final,acc_plan_to_stay_in_condo_final,acc_condo_only_final,acc_plan_to_stay_in_timeshare_final,acc_timeshare_only_final,acc_cruise_ship_final,acc_friends_relatives_final,acc_bed_breakfast_final,acc_other_final,acc_rental_house_final,acc_hostel_final,acc_camp_site_beach_final,acc_private_room_in_private_home_final,acc_shared_room_space_in_private_home_final
2020-11,all,domestic,annual-2020-highlights.xls,1.958366819157725,182865.88221075246,67897.76355044411,57057.74353850587,39151.14410568107,33168.135828432525,25779.546790554938,21835.577476841347,43.25185049794411,33437.23520215346,1762.8153237739132,3604.1618603861307,24113.644968004104,684.353445833123,718.614363805202,2603.2143953707805,522.369356147954
2020-12,all,domestic,annual-2020-highlights.xls,2.0449795762486342,230782.0607450906,84783.77055128616,70503.44325783994,49103.343464393445,41669.922775068655,22350.3149305485,18534.822886442515,47.024919720915676,51595.08780691373,2559.0728170317834,4575.447532940436,32235.235656806188,1151.7000742093012,1058.7434821115999,3524.3940211397703,829.8302487609199
2020-01,all,international,annual-2020-highlights.xls,2.5381440287968675,270673.00000000367,197212.1698213224,174181.65340379637,47919.3348429334,34630.80006999426,13896.707859268512,9558.735358062368,1348.4137103122944,13363.535163028006,2854.3841790377905,810.4465858852282,16985.440363269638,1829.6566964753101,1378.0579497596939,3801.2810769285356,1340.789759066582
2020-02,all,international,annual-2020-highlights.xls,2.5111315947931936,234552.0000000047,172969.18512167895,158951.64248316849,39072.71310275777,28689.7951365373,11382.758295556227,8793.939008328674,1051.7700691509383,10188.587031853087,2210.6875782918905,413.00505835020095,12075.321638703603,1482.9377061265736,1385.1252339656792,2300.229825830806,568.8535148203166
2020-03,all,international,annual-2020-highlights.xls,2.2246485415167303,95275.00000000435,66156.99482614765,59952.71407880892,19582.691133285443,14731.026467852598,4163.529782147263,3146.1901688944695,311.5929238192678,6495.201174917879,1157.9591846514897,290.40565686719526,4103.937981901855,313.87481667423845,483.3385286288432,1004.0076662777038,105.10506682685107
2020-04,all,international,annual-2020-highlights.xls,1.0906718852,418.00000000000017,327.375,307.625,0.0,0.0,0.0,0.0,0.0,56.625,0.0,19.75,0.0,0.0,0.0,15.0,0.0
2020-05,all,international,annual-2020-highlights.xls,1.3497904052,207.00000000000003,82.6785714285714,78.7142857142857,0.0,0.0,0.0,0.0,0.0,80.53571428571428,0.0,44.92857142857143,15.857142857142858,0.0,0.0,0.0,3.9642857142857144
2020-06,all,international,annual-2020-highlights.xls,1.1721887188,637.9999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07,all,international,annual-2020-highlights.xls,1.2274485196,1005.9999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08,all,international,annual-2020-highlights.xls,1.1116801397,1008.9999999999923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09,all,international,annual-2020-highlights.xls,1.1659433767,867.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10,all,international,annual-2020-highlights.xls,1.1718966369,1031.9999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11,all,international,annual-2020-highlights.xls,1.1969502911,913.0000000000022,13.92156862745098,6.96078431372549,90.49019607843138,83.52941176470588,0.0,0.0,0.0,27.84313725490196,0.0,776.7058823529431,0.0,0.0,0.0,0.0,0.0
2020-12,all,international,annual-2020-highlights.xls,1.2705101387,5792.999999999998,4278.629325662307,4203.532785795808,268.56242206605594,204.9849972542273,96.36539421307522,58.101006031160324,0.0,1047.2344527620155,6.646516983304548,34.67495728760594,69.71239352503724,6.646516983304548,5.317213586643638,39.051210899508355,0.0
2022-01,all,total,annual-2022-highlights.xlsx,1.9719143996171495,567101.1440252537,284417.4547167751,244024.35914339346,115670.76949527617,93844.73590104798,55655.363152230646,44403.405106651204,350.7848944857202,67673.00693718057,6926.430567859714,9481.403363752515,71266.27782047611,4252.17259317095,4712.009260889159,6785.3360143184755,2286.7250625724205
2022-02,all,total,annual-2022-highlights.xlsx,2.054008654744182,613085.2365141731,324464.96148892434,281147.8121554175,115253.53201902851,93669.41278988057,52494.704079244955,42678.511318534205,289.55325397391584,76400.99934926242,7286.882080693105,8526.892905319997,75037.78612743397,4515.910164529393,4876.067416511817,6793.660498543445,1720.5277633843407
2022-03,all,total,annual-2022-highlights.xlsx,2.2074176012944613,788910.4917299548,429079.97006341576,375384.44971450197,145928.46402024187,119565.8356061611,66370.1514058695,53869.23887922487,511.159554639691,92476.68707851306,8112.319117323181,11367.834709653756,89652.12780733523,7717.306682396335,4788.778875210226,8285.826832575907,2105.3198150272046
2022-04,all,total,annual-2022-highlights.xlsx,2.273373337288239,809498.3150597567,459402.6228187227,402569.4132687577,138859.43549240287,113707.99662334647,69846.07162607566,56938.472524968834,4893.904696767118,82231.61195416519,8057.413223492484,14683.865295340123,91903.58019715386,4766.941692132729,5558.269448505049,8557.919028285669,2386.820187538256
2022-05,all,total,annual-2022-highlights.xlsx,2.121144972206358,773685.2830385136,436929.41206109105,377486.9422466663,127998.8895618855,101478.82459425561,64622.65775449644,52126.64689368857,6931.770433305277,84021.77536772768,8802.789028859805,15320.080085453852,91605.27538294623,5521.626844415073,5895.713418451662,8587.941678639037,2720.45514457635
2022-06,all,total,annual-2022-highlights.xlsx,2.484608377456431,841108.4062295519,464943.67738097225,395432.3945983124,151324.17536237199,118698.63552557415,77485.7975189915,61021.82037420842,5798.960034011022,85005.40052589304,8152.994794753888,16110.468071947715,108142.7448890631,5788.507126568279,5558.042453309339,9594.929560994864,2957.095535099289
2022-07,all,total,annual-2022-highlights.xlsx,2.5902502579668187,918616.1657172788,507965.14657037414,436453.37708671746,161536.2655839399,126856.90455542531,85350.88802198532,68079.16058771424,4695.282377874053,96602.34859518337,7811.795007471282,19169.17017250259,113570.99478512294,5778.950535449066,5421.5787969855655,10182.468487103431,2980.665258216039
2022-08,all,total,annual-2022-highlights.xlsx,2.351063834782199,829771.946128093,471507.65839844296,407973.58573874336,138495.19641527705,109987.14568153956,72202.06647952879,57658.324757165734,4497.145755953207,82343.98384262282,8864.594682002666,17000.648576576245,101511.49688654554,6476.775329515448,5608.061403610883,8441.045960802277,2682.69491931273
2022-09,all,total,annual-2022-highlights.xlsx,2.05132707933583,692205.2357181171,398780.9733605808,347858.473382343,111869.20796194019,89649.75325912857,65126.12176111251,53623.137418104314,5809.857823364208,64032.52971931007,8385.678313092272,14017.134419572292,76389.73193398787,5038.467494198107,4720.854562575172,7385.9843995977935,2545.0823932234107
2022-10,all,total,annual-2022-highlights.xlsx,2.065428905374038,727399.931608869,406853.0546395436,351161.44516438735,124040.77355661253,101742.38656474714,70416.57865865239,57455.75758849777,9621.487691700864,71719.52248951327,8072.097961638253,13610.154940437866,80380.65313641512,5848.414132293476,5277.336575099406,8712.373124247337,2829.2322133481375
2022-11,all,total,annual-2022-highlights.xlsx,2.136864038418512,719022.2152144301,405032.03219538095,349851.5373619675,122199.17393727461,99835.24779738097,66740.15104026334,54171.52126526975,8566.306751308539,77228.82013476314,6941.0041139733885,14905.587772790532,74319.79755227754,5107.748925830686,4577.793435162356,7332.1374657016,2092.20910938807
2022-12,all,total,annual-2022-highlights.xlsx,2.29346853226688,858269.3425105625,469960.9426550418,404626.7476484461,140680.99086135026,114230.50130577829,66973.26408442426,52542.34058910075,9833.711117337574,118996.46473701943,9712.842973798019,14513.840791564542,94198.38630500132,7190.145633262664,7794.568977269307,10579.827672471372,3124.0338907560867
2022-01,all,domestic,annual-2022-highlights.xlsx,1.9708199863022835,533656.1440252049,268820.9740944599,232367.5930008086,105725.48914910822,86582.81669979612,51722.539894355905,42049.10796323941,350.7848944857202,63815.86666730452,6607.28014206525,9188.537611827267,67852.86866709612,3882.3350958238298,4327.916348407596,5662.539864665861,1836.07114798167
2022-02,all,domestic,annual-2022-highlights.xlsx,2.048280266887232,578346.2365138647,306618.052566451,266685.11924550345,105141.84019137548,85604.89453227211,49504.57182107784,40235.55599745344,243.8826228879509,73740.65838024468,7051.254506129715,8332.94979608759,71155.2737884554,4033.6114570170926,4718.199939172164,6117.783816363698,1591.386147061679
2022-03,all,domestic,annual-2022-highlights.xlsx,2.188197938177294,720957.4917307094,392004.0842371739,346049.5989648639,127357.85885867808,104748.82263748792,59958.84278349271,49011.723990474435,450.1175864776074,88723.68132867708,7634.914406415405,10759.03602329806,84308.07010574025,4379.744502257361,4308.687193902655,6563.312709959475,1959.0591762406766
2022-04,all,domestic,annual-2022-highlights.xlsx,2.2685117516658964,740243.3150596584,415953.9288425802,363523.0390036306,124591.78100202915,101716.78737076298,65500.97865969238,53441.269148757885,4822.900034762459,78817.48226290688,7457.53181754538,13735.64362878843,86034.9329149197,4171.813535842764,4644.690704106947,7170.068531658309,2287.460881195322
2022-05,all,domestic,annual-2022-highlights.xlsx,2.109138317262013,719555.2830390738,396712.32833831414,343059.4350940267,119532.97953883646,96308.54963445166,61659.01614550899,50044.67356258633,6818.299000329296,81103.5303096165,8302.613366336278,14881.957710847411,88415.0936112987,4716.277641814359,5025.898362659407,7283.059713301816,2632.1779394567375
2022-06,all,domestic,annual-2022-highlights.xlsx,2.5106084943024904,783418.4062295412,420392.95372337743,356458.3003082304,144475.35069279588,114891.09784330377,74982.05595009601,59308.37983060709,5539.862106037174,83044.60366558323,7150.527299793571,15847.35386647922,105094.00876807033,4042.035702228557,4288.7866673135295,7231.580964365893,2794.5800217070228
2022-07,all,domestic,annual-2022-highlights.xlsx,2.5870320547275782,833020.1657172837,453443.31619309186,389147.90334354783,145873.07815889112,115286.97675251514,80196.78268692337,64129.486982660186,4574.958805365081,90357.00786766519,7201.218561308546,16401.66415433766,107715.1493483582,4326.689783173354,4728.155205651444,7961.154081098226,2863.9334520743478
2022-08,all,domestic,annual-2022-highlights.xlsx,2.318328495114645,741184.946128161,415469.1903594858,362330.6840676451,120374.97320523574,96778.43267679772,63431.04516782753,51407.40337630678,4263.53154508825,77438.58517472111,7974.36806867582,15707.443599514469,93219.94886747761,5098.024011735056,4889.892005607906,7275.225009087681,2605.8929296019896
2022-09,all,domestic,annual-2022-highlights.xlsx,2.0124854479018004,614154.2357182328,341052.3530329788,296913.6170505402,99434.82571912062,80801.45240082337,57767.70275151915,47621.655599014164,5666.152845988648,62314.3677522918,7487.605928813714,13573.457295828106,73202.1951754649,4399.236961649952,4129.848550078434,6523.087904401687,2400.276927515713
2022-10,all,domestic,annual-2022-highlights.xlsx,2.0341207537338515,635881.9316085945,342136.5996762518,294817.9844154559,107375.71290321181,88308.04771457879,63794.791535342534,52152.47954405694,8598.09398202675,67837.1777534873,7103.202736805097,13493.118946243378,76892.68768598301,4039.587197183814,4204.218038895317,6736.7981028294835,2341.4265074948303
2022-11,all,domestic,annual-2022-highlights.xlsx,2.1090409069910403,612793.2152141061,333998.56132037175,289780.0564527116,98543.57938556271,80903.69435058768,56840.33666961824,45663.675790473106,8009.965799627386,75031.87016089071,6445.745900275313,12174.405437429545,69134.3544752122,3786.6494414296785,3776.1725043925217,6318.140682746255,1848.8607597715334
2022-12,all,domestic,annual-2022-highlights.xlsx,2.2835200925446917,719974.3425095229,378720.1078033736,324293.0628145606,114514.282094832,93002.94719354228,56071.08428554726,43972.52762255096,8358.002236842001,112364.95939765763,7944.438465371679,13843.875927931833,86330.43080890331,4754.0421851150995,4876.077332182869,8243.954399540968,2508.950893032231
2022-01,all,international,annual-2022-highlights.xlsx,1.9895430090446105,33445.00000000057,15596.480622463954,11656.766142614766,9945.280346170473,7261.919201251538,3932.8232578744833,2354.297143413821,0.0,3857.1402698753395,319.150425794413,292.8657519253416,3413.4091533772084,369.8374973470791,384.0929124815146,1122.796149652429,450.65391459074726
2022-02,all,international,annual-2022-highlights.xlsx,2.1543136517173074,34738.99999999951,17846.908922481947,14462.692909854064,10111.691827660889,8064.518257620455,2990.1322581699064,2442.955321081412,45.670631085965,2660.3409690090593,235.62757456338306,193.94310923246536,3882.512338986776,482.29870751230396,157.86747733965296,675.8766821797481,129.14161632265808
2022-03,all,international,annual-2022-highlights.xlsx,2.434261683456277,67952.9999999988,37075.885826401434,29334.8507497832,18570.60516151579,14817.012968661491,6411.3086223741475,4857.514888748953,61.04196816208394,3753.0057498326332,477.40471090774645,608.7986863556758,5344.05770159652,3337.562180139245,480.09168130754176,1722.5141226165576,146.26063878652502
2022-04,all,international,annual-2022-highlights.xlsx,2.3266693771121356,69255.00000000132,43448.69397606432,39046.37426495649,14267.654490364128,11991.209252580422,4345.092966383606,3497.203376209699,71.00466200466201,3414.1296912655935,599.8814059471306,948.221666551948,5868.647282234691,595.1281562899405,913.5787443980473,1387.8504966274695,99.35930634292706
2022-05,all,international,annual-2022-highlights.xlsx,2.294800253705678,54130.000000000095,40217.083722841904,34427.50715274304,8465.91002303896,5170.27495979887,2963.6416089879986,2081.9733311021655,113.47143297597928,2918.245058112456,500.1756625236749,438.1223746063604,3190.181771649668,805.349202600779,869.8150557923012,1304.8819653373364,88.27720511961215
2022-06,all,international,annual-2022-highlights.xlsx,2.178052509664168,57690.00000000042,44550.72365759241,38974.09429008194,6848.824669566639,3807.53768226901,2503.7415688935685,1713.4405436011066,259.0979279738487,1960.7968603104498,1002.4674949603104,263.11420546849695,3048.736120992193,1746.471424339646,1269.255785995822,2363.3485966289313,162.51551339226359
2022-07,all,international,annual-2022-highlights.xlsx,2.622073275318896,85595.99999999955,54521.83037726258,47305.47374305251,15663.18742506268,11569.927802912958,5154.105335063456,3949.6736050542904,120.3235725089809,6245.340727509491,610.5764461627954,2767.506018164255,5855.845436763506,1452.260752275937,693.4235913341827,2221.3144060055306,116.73180614168986
2022-08,all,international,annual-2022-highlights.xlsx,2.6660296735194446,88587.00000000278,56038.468039011255,45642.90167114142,18120.223210032367,13208.713004728337,8771.021311696246,6250.921380856766,233.61421086496924,4905.398667902509,890.2266133266633,1293.204977061874,8291.548019065325,1378.7513177802725,718.1693980029498,1165.8209517144871,76.80198971073514
2022-09,all,international,annual-2022-highlights.xlsx,2.41863872320203,78050.99999999958,57728.62032787562,50944.856331946314,12434.382242835845,8848.300858321021,7358.419009596768,6001.481819092919,143.70497737556562,1718.1619670177733,898.0723842785983,443.67712374413304,3187.536758521302,639.230532548098,591.0060124968038,862.8964951960857,144.80546570769258
2022-10,all,international,annual-2022-highlights.xlsx,2.3127616005257923,91517.99999999633,64716.454963264274,56343.460748794525,16665.060653420594,13434.33885018501,6621.7871233061,5303.278044437388,1023.3937096740193,3882.3447360274245,968.8952248332117,117.03599419448476,3487.9654504316836,1808.8269351096917,1073.1185362041647,1975.575021417771,487.80570585333095
2022-11,all,international,annual-2022-highlights.xlsx,2.3128768884766324,106228.99999999584,71033.4708748508,60071.48090907163,23655.59455169946,18931.553446788013,9899.81437064444,8507.845474796322,556.3409516810768,2196.9499738767095,495.2582136980804,2731.182335360644,5185.4430770674535,1321.0994844009317,801.6209307698534,1013.9967829552825,243.34834961652842
2022-12,all,international,annual-2022-highlights.xlsx,2.3466937057085206,138294.9999999954,91240.8348516793,80333.68483390374,26166.70876654252,21227.554112242156,10902.179798875553,8569.81296654905,1475.7088804953446,6631.505339359282,1768.4045084265815,669.9648636327004,7867.9554960993155,2436.1034481476704,2918.49164508648,2335.8732729307676,615.0829977238554
2023-01,all,total,annual-2023-highlights.xlsx,2.077096315358015,775812.6912549215,429239.9484882337,372029.422928941,132061.2581386158,105501.33223656885,61596.35708268314,48644.898710776746,10255.554925457569,92783.19742219453,8701.449966103073,14768.950146247093,84184.17314111744,5537.75155344671,6486.939265668589,8908.248282926774,7493.13838789336
2023-02,all,total,annual-2023-highlights.xlsx,2.105605336383859,733764.3927505912,411476.79337819724,356140.0129578153,118727.22344650084,95033.34426590003,59431.61445556471,47150.0595303709,8943.866772884321,90340.28894703688,8416.937933369765,12662.971016900903,79991.83020815211,6099.919466718771,6265.067906299682,10501.786480739118,2479.464088644086
2023-03,all,total,annual-2023-highlights.xlsx,2.262230414602475,892737.2893352868,505195.42171419656,441245.02314582554,149000.55464617888,122226.33165639307,72125.32454418359,58263.99899300618,11371.543361805212,99201.33635070271,8219.827629915904,15626.997212359318,97913.1377529217,7507.744630039556,6016.931214230347,9377.741373893552,3067.0870704056515
2023-04,all,total,annual-2023-highlights.xlsx,2.2284630780335535,806930.5824608832,469591.44278682733,409471.8718267525,127273.18039697588,103821.82180251802,70003.87436909413,57601.90610545051,14871.099268591392,81532.63718106449,7256.481890547877,13963.62820088303,83899.90804194142,5505.25681517717,5030.572730221966,7912.630166141353,2372.491156879054
2023-05,all,total,annual-2023-highlights.xlsx,2.132118458699079,790493.9457553715,450791.6871660455,392828.57934262074,119041.3301486119,96837.55821435491,69726.72611914089,56979.74202230022,13042.794014286394,90934.14793453326,7566.176047167748,15613.373955880257,82354.81467592926,6295.0827844380765,5308.970114232005,8500.372458583797,2618.8583631506212
2023-06,all,total,annual-2023-highlights.xlsx,2.465882812595421,886343.7150838366,512050.4722017483,442113.9184232122,139446.3902934127,111327.34934548006,82723.09071509905,66610.73648105127,11353.034632688621,90411.10197450139,6997.652958214196,16938.16710303894,99840.15271425621,5428.741618876126,5381.085918894125,8573.173120707574,2644.9726776180555
2023-07,all,total,annual-2023-highlights.xlsx,2.077096315358015,930204.2563829563,536375.221239185,460374.9101648463,147252.64193290283,115430.61026700669,85419.4885189421,68295.63066576322,11516.974907924825,99566.38885739914,8018.648137134138,16446.59994272966,107447.92269534436,6710.140512086873,5744.302893304579,8122.4303205869965,2586.15800252811
2023-08,all,total,annual-2023-highlights.xlsx,2.3859217002909365,766573.362462351,457984.737113202,399646.22676976165,104710.07475624187,82768.54884730546,62065.44944863353,50460.05917584572,10152.611066401898,81989.66247092036,7317.667596009803,16265.434609782897,83563.12696115629,6332.279868453119,4714.791153369329,8182.956714635558,3046.1538933394454
2023-09,all,total,annual-2023-highlights.xlsx,2.0735138702268503,648144.9980709974,389927.6914562324,343169.14862638904,86343.22617728912,69543.67234138855,54135.50643798711,44555.171726583256,11817.575693138015,66566.27231542228,6309.477010079771,13723.596253168396,65085.7893235131,5350.263397151975,3996.6678811843226,7408.782612969991,2558.5751428795043
2023-10,all,total,annual-2023-highlights.xlsx,2.070446812166286,700390.4044892463,413309.18362266547,362699.95093543245,100946.33363175868,82220.10403500426,59180.91218227991,48631.07616937354,12130.591937892685,74369.49576555088,7116.94907952025,14179.233424767426,70644.79888298921,4295.220073229986,3456.162922620792,7506.39507516877,2215.1469853511835
2023-11,all,total,annual-2023-highlights.xlsx,2.1506124367942636,721341.970866806,408103.49933564145,356740.00087778014,112260.45077330599,89776.22122419611,66550.70347013476,55050.710500160996,11585.245177480132,80151.51901385772,8767.954186978464,13679.595776717346,72896.41532066338,5773.797408644742,4272.677566702366,8024.149407268036,2239.3857035672677
2023-12,all,total,annual-2023-highlights.xlsx,2.3196810318767405,847257.3229518062,465491.8723842277,402682.9444776268,130669.9674023864,107270.2730233123,69843.161891737,56501.37240034805,10720.10968938589,118459.51440617828,7667.730315174149,15449.505443066193,92060.41947269836,6137.298153627203,4694.807088765458,9970.280369791426,2702.623147403737
2023-01,all,domestic,annual-2023-highlights.xlsx,2.0050757581748684,636800.6912540827,337100.1320344793,289308.09775768,106429.09899927885,85062.95387265155,53612.45421821773,42377.27009765956,8181.90108075329,85970.12016818207,7652.525884479677,14111.709637489337,75569.34080033119,5007.706270404546,5498.79119473165,7469.489016017128,2812.3612593151456
2023-02,all,domestic,annual-2023-highlights.xlsx,2.057417224146735,617468.3927498917,334200.1835786727,287551.6401899078,98687.67736933324,79238.89775731128,50082.049389591266,39780.630955443485,8468.721236744705,84935.35092273954,6833.8154738591,11742.915675799799,73316.44876054615,4497.489929707437,5225.484580826088,6475.168168642357,2208.466544896561
2023-03,all,domestic,annual-2023-highlights.xlsx,2.219032473934956,749360.2893352425,410194.04909397854,354391.86163546116,120252.04759035967,98015.48944746293,61951.362580025525,49658.349622721274,10703.235463786568,93627.60465333132,7251.478125543504,14765.884967347827,89566.70118500214,5738.974901543095,5163.291209329747,7450.637277308718,2707.6418915995705
2023-04,all,domestic,annual-2023-highlights.xlsx,2.2037909326945124,693111.5824610916,391051.5499408188,340355.8740731082,107143.41453534557,88761.3579439304,62509.93869651696,51658.06155457344,14084.560128346156,75974.76919388487,6450.844487215737,13300.987046326707,75784.82547459085,4380.725081682987,4409.667952116804,6047.415720354746,2089.416498259226
2023-05,all,domestic,annual-2023-highlights.xlsx,2.1017766271699543,694869.9457564176,380223.96947119886,329860.74513276503,105308.44019409917,86327.6014867174,62221.109163968336,50944.81670078001,11903.38228432301,86118.80519990246,7076.402902095862,15144.458849811053,78852.93739020951,5395.65167695957,4565.956983169123,6989.328189071569,2516.5623815367135
2023-06,all,domestic,annual-2023-highlights.xlsx,2.4687953500877087,771892.715083113,424554.01707735786,362754.34984597674,123425.91793685456,98692.91991606583,76896.76099922795,61619.044038962595,10908.485309401924,86675.88625011886,6423.6409729476345,16431.806378875022,94242.6691778886,4134.702045169771,4024.504680702305,7092.980006950528,2552.8688561348667
2023-07,all,domestic,annual-2023-highlights.xlsx,2.56129251457598,805093.2563833556,446227.4479820362,382336.3258840781,127150.98704877956,101456.69741577374,77317.25669300374,61595.402380021726,10331.030797470754,92256.66646804842,6183.592110287039,15922.90227767327,100035.27760683277,4645.084608303538,4482.647369261423,7070.963981213054,2535.8865197553423
2023-08,all,domestic,annual-2023-highlights.xlsx,2.2747119396368887,629191.3624624005,360881.76062684203,314314.47746172204,82024.15758065358,66038.53704387577,46876.03224232229,37780.96746043699,9522.202042201123,77439.70937388967,6332.087771145657,15528.294194431115,78111.68415133936,4553.869189179103,3628.2957492780133,6317.723522493887,2482.6534152504405
2023-09,all,domestic,annual-2023-highlights.xlsx,1.99042760900774,527096.9980720272,299240.69749503,260809.74263367767,69700.7004604951,56320.00909905764,42865.34704416033,35041.07227928572,10641.75564303654,62299.25124133504,5659.718863679712,13366.610653751823,61376.15847577125,4160.286864146522,3361.838421893716,6033.829410610956,2234.5495436213155
2023-10,all,domestic,annual-2023-highlights.xlsx,1.9876306708135238,573178.4044890278,313557.8211564629,271712.75799402007,83965.68180367035,69112.4786830749,50723.0320001306,41411.76728808726,10478.311708715975,70738.22126508638,6309.7046326117215,13738.624827544023,66598.27848620362,3969.701980170999,3291.4448918449684,6389.175248740314,2008.5643398121458
2023-11,all,domestic,annual-2023-highlights.xlsx,2.0822165304128712,568438.970867427,306626.4686599373,266593.93612926075,82209.70307896975,67586.59882985846,53529.540458458185,43797.62066634274,10253.14480228866,75362.22243808584,5643.107337584227,12307.563395093644,64396.68430622456,3808.493534990023,3107.3707425938874,6059.222623589457,2025.5968384367895
2023-12,all,domestic,annual-2023-highlights.xlsx,2.2745024519171495,675656.3229515743,346698.15041123115,296687.1449580769,100091.63922026573,82584.3828611419,55656.60013322205,45211.15053419521,10237.410936194801,111754.16615095515,6620.540461072817,14337.504853749975,82994.89477230477,4404.517628799861,3764.6853798438424,7095.690985047271,2305.490176038544
2023-01,all,international,annual-2023-highlights.xlsx,2.4861769948335035,139012.0000000013,92139.81645389638,82721.32517141501,25632.15913933081,20438.378363920194,7983.902864469646,6267.628613117743,2073.6538447041266,6813.07725399489,1048.924081623555,657.2405087576531,8614.832340794814,530.0452830421432,988.1480709369986,1438.7592669097387,4680.777128578354
2023-02,all,international,annual-2023-highlights.xlsx,2.4046368776603244,116296.00000000327,77276.60979943974,68588.37276781202,20039.54607713209,15794.446508582085,9349.565065971152,7369.42857492349,475.1455361396721,5404.938024279115,1583.1224595105907,920.0553411013378,6675.381447611986,1602.429537011515,1039.5833254736754,4026.6183120970327,270.99754374752524
2023-03,all,international,annual-2023-highlights.xlsx,2.518470742622869,143377.00000000396,95001.37262055233,86853.16151059172,28748.507055866583,24210.842208952272,10173.961964164533,8605.64937028243,668.3078980186863,5573.7316973793395,968.3495043723831,861.1122450114341,8346.436567911749,1768.76972849647,853.6400049006297,1927.104096585057,359.4451788060691
2023-04,all,international,annual-2023-highlights.xlsx,2.391503759331987,113818.99999999705,78539.89284582165,69115.9977537621,20129.76586161855,15060.463858569829,7493.935672572423,5943.8445508755885,786.5391402449769,5557.86798718837,805.6374033321895,662.6411545562413,8115.082567352675,1124.5317334941578,620.9047781051513,1865.2144457866034,283.07465861982047
2023-05,all,international,annual-2023-highlights.xlsx,2.3819996382385438,95623.99999999312,70567.71769469365,62967.83420965401,13732.889954519655,10509.956727646508,7505.616955178323,6034.925321524995,1139.4117299635375,4815.3427346332655,489.77314507182325,468.91510606918536,3501.877285722987,899.4311074783883,743.0131310628653,1511.0442695120878,102.29598161391735
2023-06,all,international,annual-2023-highlights.xlsx,2.446413351169451,114450.99999999393,87496.45512402475,79359.56857698238,16020.472356554526,12634.42942942228,5826.32971587396,4991.69244209172,444.54932328671066,3735.215724379257,574.0119852665591,506.3607241638857,5597.483536363145,1294.0395737063636,1356.5812381917603,1480.1931137570102,92.10382148319552
2023-07,all,international,annual-2023-highlights.xlsx,2.8290605554675405,125110.99999999919,90147.77325714749,78038.58428087292,20101.654884132477,13973.912851233965,8102.231825936498,6700.228285740992,1185.9441104539683,7309.722389357711,1835.056026846931,523.6976650563622,7412.645088516797,2065.0559037831613,1261.655524043038,1051.4663393738467,50.27148277276456
2023-08,all,international,annual-2023-highlights.xlsx,3.0748595179250278,137382.00000000244,97102.97648598634,85331.74930781004,22685.91717557859,16730.011803412785,15189.417206310174,12679.091715404746,630.4090242007919,4549.953097025232,985.5798248641603,737.1404153518043,5451.442809812677,1778.4106792741018,1086.4954040913747,1865.233192141752,563.5004780889926
2023-09,all,international,annual-2023-highlights.xlsx,2.5341371324526563,121048.00000000765,90686.99396100405,82359.40599245967,16642.525716786917,13223.663242326174,11270.159393831489,9514.099447298446,1175.820050101266,4267.0210740884195,649.7581463999863,356.98559941653224,3709.630847741351,1189.9765330054977,634.8294592905904,1374.9532023590418,324.0255992581674
2023-10,all,international,annual-2023-highlights.xlsx,2.548973767578127,127212.00000000767,99751.36246629924,90987.19294128056,16980.651828089496,13107.625351917446,8457.880182147119,7219.308881290872,1652.2802291767027,3631.274500469205,807.244446908482,440.6085972235425,4046.5203967837133,325.51809305899906,164.71803077581802,1117.2198264284348,206.58264553903524
2023-11,all,international,annual-2023-highlights.xlsx,2.449767945937954,152903.0000000085,101477.03067584915,90146.06474855004,30050.747694330996,22189.62239435563,13021.163011675848,11253.089833817845,1332.1003751914589,4789.29657578883,3124.8468493940654,1372.0323816238986,8499.731014445175,1965.3038736546657,1165.3068241084366,1964.9267836784916,213.7888651304858
2023-12,all,international,annual-2023-highlights.xlsx,2.516491240081781,171601.00000000966,118793.72197276009,105995.79951929784,30578.328182138157,24685.890162181568,14186.561758520924,11290.221866160322,482.69875319106325,6705.348255213767,1047.1898541013268,1112.0005893162638,9065.524700393964,1732.7805248270706,930.1217089216121,2874.5893847436287,397.13297136520947
