ym,flight,party_size,visitors,source,acc_plan_to_stay_in_hotel,acc_hotel_only,acc_plan_to_stay_in_condo,acc_condo_only,acc_plan_to_stay_in_timeshare,acc_timeshare_only,acc_cruise_ship,acc_friends_relatives,acc_bed_breakfast,acc_other,acc_rental_house,acc_hostel,acc_camp_site_beach,acc_private_room_in_private_home,acc_shared_room_space_in_private_home,provenance
2021-05,international,1.255388758,,2021-05.xls,692.7109500594656,613.0719472486204,460.82199815125557,420.9449055820694,20.121705748080515,20.121705748080515,0,1435.1963397403817,0.9508196721311475,61.17514007055412,112.23698727260168,0.7131147540983607,0.23770491803278687,30.77113163173549,0,monthly_prelim
2021-06,international,1.3074730106,,2021-06.xls,1147.443544580284,881.894763727185,404.89679845461245,354.91602922384294,118.55769230769229,110.65384615384613,0,2036.3457230919441,51.37500000000001,29.360576923076927,120.50213780317068,0,0,45.16826923076925,3.951923076923077,monthly_prelim
2021-07,international,1.2933841379,,2021-07.xls,1173.7699815050912,1091.9566008043062,1724.8049785353555,1673.4641253402597,71.83560490946829,54.55312921969608,6.205867762738289,732.93467535839,3.1399304685733838,1580.0876074576004,38.03198263983472,9.903374074089628,3.4951456310679614,22.114495846154874,17.84020602809363,monthly_prelim
2021-08,international,1.2362005143,8870.000000000071,2021-08.xls,4714.638334074353,4120.469122008823,1628.0172110472665,1253.7216917587173,284.2504787209992,216.337269857785,0,2248.125074651362,3.0143737166324436,286.29441332951745,241.13744780165882,59.949328149748695,9.195127116693218,120.69132556100716,0.7535934291581109,monthly_prelim
2021-09,international,1.1884564112,5670.00000000032,2021-09.xls,2107.167694768986,1118.1108495046158,2492.0700571983407,2402.1880486246773,985.4903129233581,103.55221783394829,1.1384057971014492,916.434987402974,5.349181609334077,46.62320229375745,109.03248132522377,31.154178843335558,9.942767950052028,18.942772795584734,7.792176778416202,monthly_prelim
2021-10,international,1.1575019877,11240.000000001779,2021-10.xls,5519.82546458841,5287.161925447313,3390.368261317481,3186.5717527806896,697.045500299723,653.2689526951073,0,1590.7643247199462,12.58879190417548,92.85662933601608,185.32240672871495,15.176707274928665,12.507417737939356,107.80547529214772,1.5018626147035423,monthly_prelim
2021-11,international,1.9838978576,26106.000000000025,2021-11.xls,11723.586579481116,9217.186159913505,8388.84571343688,6797.067741318844,3276.3034523903398,2510.549423958623,0,2036.2779995069473,168.05952773964054,529.2066830849734,2358.199277118206,388.35779947402335,322.16451506182983,473.16580007535464,145.8926335707164,monthly_prelim
2021-12,international,2.1124130439,47618.00000000039,2021-12.xls,23340.89937940013,20250.087594250384,12804.01173599401,10780.133976038464,5172.74919153515,4366.117921100467,0,4059.230503229967,295.6596066047671,990.5573327870402,3591.0504225886716,509.58625411196346,452.9605538280162,953.4434545150583,136.96805448643775,monthly_prelim
2022-01,international,1.9895430090446105,33445.00000000057,annual-2022-highlights.xlsx,15596.480622463954,11656.766142614766,9945.280346170473,7261.919201251538,3932.8232578744833,2354.297143413821,0.0,3857.1402698753395,319.150425794413,292.8657519253416,3413.4091533772084,369.8374973470791,384.0929124815146,1122.796149652429,450.65391459074726,annual_highlights_final
2022-02,international,2.1543136517173074,34738.99999999951,annual-2022-highlights.xlsx,17846.908922481947,14462.692909854064,10111.691827660889,8064.518257620455,2990.1322581699064,2442.955321081412,45.670631085965,2660.3409690090593,235.62757456338306,193.94310923246536,3882.512338986776,482.29870751230396,157.86747733965296,675.8766821797481,129.14161632265808,annual_highlights_final
2022-03,international,2.434261683456277,67952.9999999988,annual-2022-highlights.xlsx,37075.885826401434,29334.8507497832,18570.60516151579,14817.012968661491,6411.3086223741475,4857.514888748953,61.04196816208394,3753.0057498326332,477.40471090774645,608.7986863556758,5344.05770159652,3337.562180139245,480.09168130754176,1722.5141226165576,146.26063878652502,annual_highlights_final
2022-04,international,2.3266693771121356,69255.00000000132,annual-2022-highlights.xlsx,43448.69397606432,39046.37426495649,14267.654490364128,11991.209252580422,4345.092966383606,3497.203376209699,71.00466200466201,3414.1296912655935,599.8814059471306,948.221666551948,5868.647282234691,595.1281562899405,913.5787443980473,1387.8504966274695,99.35930634292706,annual_highlights_final
2022-05,international,2.294800253705678,54130.000000000095,annual-2022-highlights.xlsx,40217.083722841904,34427.50715274304,8465.91002303896,5170.27495979887,2963.6416089879986,2081.9733311021655,113.47143297597928,2918.245058112456,500.1756625236749,438.1223746063604,3190.181771649668,805.349202600779,869.8150557923012,1304.8819653373364,88.27720511961215,annual_highlights_final
2022-06,international,2.178052509664168,57690.00000000042,annual-2022-highlights.xlsx,44550.72365759241,38974.09429008194,6848.824669566639,3807.53768226901,2503.7415688935685,1713.4405436011066,259.0979279738487,1960.7968603104498,1002.4674949603104,263.11420546849695,3048.736120992193,1746.471424339646,1269.255785995822,2363.3485966289313,162.51551339226359,annual_highlights_final
2022-07,international,2.622073275318896,85595.99999999955,annual-2022-highlights.xlsx,54521.83037726258,47305.47374305251,15663.18742506268,11569.927802912958,5154.105335063456,3949.6736050542904,120.3235725089809,6245.340727509491,610.5764461627954,2767.506018164255,5855.845436763506,1452.260752275937,693.4235913341827,2221.3144060055306,116.73180614168986,annual_highlights_final
2022-08,international,2.6660296735194446,88587.00000000278,annual-2022-highlights.xlsx,56038.468039011255,45642.90167114142,18120.223210032367,13208.713004728337,8771.021311696246,6250.921380856766,233.61421086496924,4905.398667902509,890.2266133266633,1293.204977061874,8291.548019065325,1378.7513177802725,718.1693980029498,1165.8209517144871,76.80198971073514,annual_highlights_final
2022-09,international,2.41863872320203,78050.99999999958,annual-2022-highlights.xlsx,57728.62032787562,50944.856331946314,12434.382242835845,8848.300858321021,7358.419009596768,6001.481819092919,143.70497737556562,1718.1619670177733,898.0723842785983,443.67712374413304,3187.536758521302,639.230532548098,591.0060124968038,862.8964951960857,144.80546570769258,annual_highlights_final
2022-10,international,2.3127616005257923,91517.99999999633,annual-2022-highlights.xlsx,64716.454963264274,56343.460748794525,16665.060653420594,13434.33885018501,6621.7871233061,5303.278044437388,1023.3937096740193,3882.3447360274245,968.8952248332117,117.03599419448476,3487.9654504316836,1808.8269351096917,1073.1185362041647,1975.575021417771,487.80570585333095,annual_highlights_final
2022-11,international,2.3128768884766324,106228.99999999584,annual-2022-highlights.xlsx,71033.4708748508,60071.48090907163,23655.59455169946,18931.553446788013,9899.81437064444,8507.845474796322,556.3409516810768,2196.9499738767095,495.2582136980804,2731.182335360644,5185.4430770674535,1321.0994844009317,801.6209307698534,1013.9967829552825,243.34834961652842,annual_highlights_final
2022-12,international,2.3466937057085206,138294.9999999954,annual-2022-highlights.xlsx,91240.8348516793,80333.68483390374,26166.70876654252,21227.554112242156,10902.179798875553,8569.81296654905,1475.7088804953446,6631.505339359282,1768.4045084265815,669.9648636327004,7867.9554960993155,2436.1034481476704,2918.49164508648,2335.8732729307676,615.0829977238554,annual_highlights_final
2023-01,international,2.4861769948335035,139012.0000000013,annual-2023-highlights.xlsx,92139.81645389638,82721.32517141501,25632.15913933081,20438.378363920194,7983.902864469646,6267.628613117743,2073.6538447041266,6813.07725399489,1048.924081623555,657.2405087576531,8614.832340794814,530.0452830421432,988.1480709369986,1438.7592669097387,4680.777128578354,annual_highlights_final
2023-02,international,2.4046368776603244,116296.00000000327,annual-2023-highlights.xlsx,77276.60979943974,68588.37276781202,20039.54607713209,15794.446508582085,9349.565065971152,7369.42857492349,475.1455361396721,5404.938024279115,1583.1224595105907,920.0553411013378,6675.381447611986,1602.429537011515,1039.5833254736754,4026.6183120970327,270.99754374752524,annual_highlights_final
2023-03,international,2.518470742622869,143377.00000000396,annual-2023-highlights.xlsx,95001.37262055233,86853.16151059172,28748.507055866583,24210.842208952272,10173.961964164533,8605.64937028243,668.3078980186863,5573.7316973793395,968.3495043723831,861.1122450114341,8346.436567911749,1768.76972849647,853.6400049006297,1927.104096585057,359.4451788060691,annual_highlights_final
2023-04,international,2.391503759331987,113818.99999999705,annual-2023-highlights.xlsx,78539.89284582165,69115.9977537621,20129.76586161855,15060.463858569829,7493.935672572423,5943.8445508755885,786.5391402449769,5557.86798718837,805.6374033321895,662.6411545562413,8115.082567352675,1124.5317334941578,620.9047781051513,1865.2144457866034,283.07465861982047,annual_highlights_final
2023-05,international,2.3819996382385438,95623.99999999312,annual-2023-highlights.xlsx,70567.71769469365,62967.83420965401,13732.889954519655,10509.956727646508,7505.616955178323,6034.925321524995,1139.4117299635375,4815.3427346332655,489.77314507182325,468.91510606918536,3501.877285722987,899.4311074783883,743.0131310628653,1511.0442695120878,102.29598161391735,annual_highlights_final
2023-06,international,2.446413351169451,114450.99999999393,annual-2023-highlights.xlsx,87496.45512402475,79359.56857698238,16020.472356554526,12634.42942942228,5826.32971587396,4991.69244209172,444.54932328671066,3735.215724379257,574.0119852665591,506.3607241638857,5597.483536363145,1294.0395737063636,1356.5812381917603,1480.1931137570102,92.10382148319552,annual_highlights_final
2023-07,international,2.8290605554675405,125110.99999999919,annual-2023-highlights.xlsx,90147.77325714749,78038.58428087292,20101.654884132477,13973.912851233965,8102.231825936498,6700.228285740992,1185.9441104539683,7309.722389357711,1835.056026846931,523.6976650563622,7412.645088516797,2065.0559037831613,1261.655524043038,1051.4663393738467,50.27148277276456,annual_highlights_final
2023-08,international,3.0748595179250278,137382.00000000244,annual-2023-highlights.xlsx,97102.97648598634,85331.74930781004,22685.91717557859,16730.011803412785,15189.417206310174,12679.091715404746,630.4090242007919,4549.953097025232,985.5798248641603,737.1404153518043,5451.442809812677,1778.4106792741018,1086.4954040913747,1865.233192141752,563.5004780889926,annual_highlights_final
2023-09,international,2.5341371324526563,121048.00000000765,annual-2023-highlights.xlsx,90686.99396100405,82359.40599245967,16642.525716786917,13223.663242326174,11270.159393831489,9514.099447298446,1175.820050101266,4267.0210740884195,649.7581463999863,356.98559941653224,3709.630847741351,1189.9765330054977,634.8294592905904,1374.9532023590418,324.0255992581674,annual_highlights_final
2023-10,international,2.548973767578127,127212.00000000767,annual-2023-highlights.xlsx,99751.36246629924,90987.19294128056,16980.651828089496,13107.625351917446,8457.880182147119,7219.308881290872,1652.2802291767027,3631.274500469205,807.244446908482,440.6085972235425,4046.5203967837133,325.51809305899906,164.71803077581802,1117.2198264284348,206.58264553903524,annual_highlights_final
2023-11,international,2.449767945937954,152903.0000000085,annual-2023-highlights.xlsx,101477.03067584915,90146.06474855004,30050.747694330996,22189.62239435563,13021.163011675848,11253.089833817845,1332.1003751914589,4789.29657578883,3124.8468493940654,1372.0323816238986,8499.731014445175,1965.3038736546657,1165.3068241084366,1964.9267836784916,213.7888651304858,annual_highlights_final
2023-12,international,2.516491240081781,171601.00000000966,annual-2023-highlights.xlsx,118793.72197276009,105995.79951929784,30578.328182138157,24685.890162181568,14186.561758520924,11290.221866160322,482.69875319106325,6705.348255213767,1047.1898541013268,1112.0005893162638,9065.524700393964,1732.7805248270706,930.1217089216121,2874.5893847436287,397.13297136520947,annual_highlights_final
2024-01,international,2.6459726152920555,156219.000000005,2024-01.xlsx,107309.77858136964,97057.33056359942,25359.781305862474,20132.452029088647,9670.203282065304,7825.389539804373,695.4654031926372,6838.048049338425,877.1657966608565,657.4356673018696,10928.47962601741,1915.592977234392,427.4128520386926,4494.481165650274,362.36864504283704,monthly_prelim
2024-02,international,2.478480405132014,154001.99999998993,2024-02.xlsx,107311.31432174664,96898.79825110725,23375.60805580608,17975.0109982511,11706.800259441277,9308.516873748189,639.4056432917826,6345.784717316764,714.5664722549159,994.3886946899097,11498.595907164463,689.5638279876944,1221.6839668400796,3210.053858274497,284.4645176554369,monthly_prelim
2024-03,international,2.7606867433797997,160608.0000000011,2024-03.xlsx,110415.1029741385,101100.11192502172,25930.58899479951,21589.498254898197,14150.306331329555,11258.176833343843,337.2608654342198,7402.467102264101,584.4897268033887,2604.76381433667,8261.809152341448,567.0526773270694,480.5283332168525,2213.9747887143735,328.52949961743633,monthly_prelim
2024-04,international,2.4961831121892737,121515.00000000981,2024-04.xlsx,88585.34580256515,79930.51983472984,18234.265125397214,13805.38646366246,8753.088775967097,6449.932360615365,612.995566302184,5152.21306613327,858.5364889739778,581.1930461525891,7109.390530620532,1403.19383635961,868.6746677434326,1999.3044630900342,135.8777076414373,monthly_prelim
2024-05,international,2.3659677356101665,102331.00000000904,2024-05.xlsx,77400.00619040633,68906.33892638815,14431.294489941649,9510.648606287452,6601.437965058869,5348.185465357351,754.4774688501218,5411.296863983305,236.04429129425802,1175.919698471491,3612.999244428863,1161.5782251178493,139.770509959062,3539.4742607168378,134.9249387493452,monthly_prelim
2024-06,international,2.557737409905074,123824.00000000215,2024-06.xlsx,91900.39554583807,82834.54727095597,13834.329876613321,9744.85615504483,9279.080680808116,5739.495960748526,689.1818549833968,4025.731315983596,303.3790368208171,1973.643374205687,4297.923629601146,3574.398496734424,2487.84178615123,1987.9899941567014,151.40170622036678,monthly_prelim
2024-07,international,2.8938202649442455,136820.99999999738,2024-07.xlsx,96080.89629715223,85863.5402046702,20846.303853014782,16997.866176470783,6913.537859621526,5801.718337465299,941.2120210494705,5117.152318039033,390.6066151765939,786.9104818000823,7620.693055160511,910.1052352989811,105.7510735875063,2260.1112166435146,336.37796139989194,monthly_prelim
2024-08,international,2.9356774552541656,136080.00000000012,2024-08.xlsx,105045.78449981679,92020.093120704,16733.370890592014,11253.41035514915,10376.381444195944,8090.7639717670845,1522.6838495404634,5962.091030051626,1792.375343812043,247.92397469138044,5134.928979151886,1613.1689706933187,357.7155864335189,2857.24438193231,220.32307542561318,monthly_prelim
2024-09,international,2.4373591588441195,124443.00000000428,2024-09.xlsx,93124.57033526171,86794.33363930431,15333.512837543147,11980.895670951448,9065.830436544938,7562.501011658241,833.3380837374184,2602.0841732525623,216.28413067495535,580.6109841893862,6094.7109277661875,2262.0848502371086,463.886875219939,811.861972937797,413.1317833036942,monthly_prelim
2024-10,international,2.3058800686255996,133887.00000000893,2024-10.xlsx,103391.04045220924,95030.39119208588,14828.960333119827,12300.107648420184,8064.761569675125,6939.156716641744,2182.6799863572423,2488.800098107558,176.2147853719892,347.2299258881658,7994.960082921265,2562.3526612022706,323.35436663407995,711.1876672980633,104.7373260314858,monthly_prelim
2024-11,international,2.3441894803187537,148178.0000000022,2024-11.xlsx,104032.28138100583,92992.18601710709,17520.182098398654,14376.267118940536,11556.397960558143,9188.648241973951,1183.917170797422,6471.994575055299,1738.0251549473112,523.9798133449661,7598.8884766664305,1853.975795421555,343.5598132525288,2380.531384201493,166.9575340021767,monthly_prelim
2024-12,international,2.617858956789308,166610.99999999136,2024-12.xlsx,114725.8595170906,103985.40466170307,23184.42450165935,18221.120164389547,11772.239092505499,10063.9484018958,991.8721605784501,6638.804579984823,725.0676316227463,2039.972006346001,10107.847209225312,525.6945017183231,190.46805468611385,1880.5520042886908,257.0343938225759,monthly_prelim
2025-01,international,2.5232935303511868,155759.0000000054,2025-01.xlsx,110570.86134395344,98776.06619703247,23931.832754130686,19702.30034559591,9417.852779524721,7553.898831712467,3088.524213959209,7043.1986133131995,1354.6637752270015,1309.2662194779903,10069.369937540177,678.847590302705,383.79711757870683,3412.7430838204223,273.44107441718853,monthly_prelim
2025-02,international,2.3639448352556633,133959.99999999793,2025-02.xlsx,92969.88079363748,84678.91789219438,19391.424515670577,15615.379949540771,7821.10953080383,6534.27413385918,1164.8886697181351,6672.592019340883,1766.9632460394296,1025.2589199338167,9603.753068008484,2441.483894955904,262.32842654427435,2212.849044499681,310.98109712800874,monthly_prelim
2025-03,international,2.6392818249395886,154145.0000000048,2025-03.xlsx,108821.05983775815,99881.82450719185,23961.222613093058,19599.109571561803,9655.46121215796,8422.703462024852,1169.2352141990218,6381.991979046427,569.6080120464528,903.0925532656627,10021.532324580287,1510.351660417654,1678.8597900767584,1435.116245802404,415.8399930284293,monthly_prelim
2025-04,international,2.4330712967387975,131463.99999999467,2025-04.xlsx,93155.39830095059,85632.48138266467,17133.564688869188,13716.560966418969,6344.608524409169,5321.846570183573,1477.537021431026,9589.385298218378,818.1602767279575,433.02678374476454,7920.183017258956,875.0351994913798,1490.563881384346,4019.582063022612,403.23518525768833,monthly_prelim
2025-05,international,2.418225817589077,103604.00000001049,2025-05.xlsx,78246.39847008463,72321.53037957399,13087.250264165306,10816.696850454262,6796.014621540622,6034.356511564568,289.5305742660709,3376.590362595645,400.9732812232969,499.69165176842915,3236.367493478533,2995.438120589437,389.7993289120403,1173.6342877693992,110.71110292314124,monthly_prelim
2025-06,international,2.3893794513016586,114487.00000000132,2025-06.xlsx,85332.19301606894,77401.2403803832,12483.126812270511,9986.01344842203,6259.760913343414,5433.137689725952,762.3445032128582,8745.186071992997,329.3378773147801,282.91229850671897,5448.240356822985,2016.6885589600681,948.8056759425202,2486.043783749499,432.1769951468055,monthly_prelim
2025-07,international,2.5069074266992706,122456.99999999448,2025-07.xlsx,95888.53113705009,81785.4754254767,17128.555652161267,9337.761856034313,5465.250836855932,4413.515883077953,847.6878477346567,6146.334350538758,1429.070770480052,374.91049433680473,6548.229695619511,3113.734522734004,141.21276276819944,1529.2631558909952,110.06593307652942,monthly_prelim
2025-08,international,3.0761830942199064,141206.99999999715,2025-08.xlsx,104348.22779225631,94006.38746309128,18108.626799126465,12741.64612911238,12053.737955946726,9886.649274742007,453.24964348666094,5522.357239284027,897.6920014035379,399.4221222201113,4295.5455579232985,497.46560100059656,111.7662797756406,2369.15276527173,545.5922865458033,monthly_prelim
2025-09,international,2.5065864106797435,124061.00000000607,2025-09.xlsx,91967.80444816512,84868.88575762691,15591.495000398902,12093.995192598046,9738.83103140892,7849.933539011644,1024.1498707083083,3264.795840923129,947.501128443876,781.8168989032407,3606.5100122666404,1025.3271328917517,241.74399427307736,1347.3715972791622,301.77585594673366,monthly_prelim
2025-10,international,2.4095839778150845,135793.00000000445,2025-10.xlsx,102372.23759778234,93056.7507128321,14662.323038326353,11037.890841613093,8024.055800197004,6667.369893932398,1580.5124056957054,3604.5093747101614,1126.930460608645,1546.9424230386219,6075.3683600721115,1017.2441339059403,645.7458754939892,3489.4621506273274,174.68442996604975,monthly_prelim
2025-11,international,2.424278972738047,136299.00000000096,2025-11.xlsx,100991.45678299353,89835.69763549397,18625.86777565387,14843.233698731916,9431.381363088643,8063.2282404196385,857.087850771864,5430.521717492164,438.52031051132957,1848.7270239247857,7787.177471991423,1667.0079801864078,749.2343824539363,1870.5761174564257,280.4677238453906,monthly_prelim
2025-12,international,2.4568429577832944,159608.00000000585,2025-12.xlsx,117548.63467596368,101143.90655073142,27517.32037523826,19465.291991455848,11707.342298412213,8828.311444310568,1290.6362451715122,6294.197676554077,1125.8343609883511,587.5434167304793,7859.3639902963805,2250.1267254169998,250.09973474801063,3397.4894517504736,625.9273945365393,monthly_prelim
2026-01,international,2.614179669204522,156990.00000000102,2026-01.xlsx,117753.4563100369,106987.55719498816,20407.53829895233,15126.208366023362,9395.271275847037,7828.362636625372,702.281309273393,6948.800695161507,1597.4955177725485,820.0274852764315,9739.73221204675,1750.2265010073797,734.0455939746405,1971.0207040780667,394.55406877436576,monthly_prelim
2026-02,international,2.43975769326662,136688.99999999636,2026-02.xlsx,95822.2174204133,83098.90748645893,19434.84818674748,14450.460186216893,10917.137091055474,9580.01690607764,1013.6050995958036,9369.961261977754,566.9302216977599,651.368012189222,6714.756076715454,2243.047373250441,2353.75267776796,3065.089668785505,223.46028060523108,monthly_prelim
2026-05,international,2.4224883923174234,102582.00000000739,2026-05.xlsx,80704.18886304564,71515.56690131838,13684.763660742554,10045.94685884238,6649.435646230821,5485.97508951447,2679.9323461214235,2357.84925758562,316.88774175994905,942.5011890169861,3203.0883577163686,1009.3548528586616,49.0086513908025,1574.64670766853,311.405668122189,monthly_prelim
2026-06,international,2.4791831558366577,112860.99999999607,2026-06.xlsx,84015.38642236422,77613.95580628548,14384.273501731808,11744.001581689061,5975.325960861001,5293.143831635866,787.8232724266627,4660.433152425374,922.6542900486422,279.048766208571,5227.672680385845,1811.0031143418548,173.78560943471928,1926.6441518402805,288.67156383731805,monthly_prelim
2026-07,international,2.7398594349345404,117949.99999999846,2026-07.xlsx,91419.81585916351,81089.00791897376,15973.509763353653,10688.203727416972,5234.6761575474175,4230.820057142139,982.983057496254,4716.209512548705,995.2691481829391,341.41384708656517,7500.669186862713,821.9559129336722,763.7853718836011,2740.1123340085746,138.29308072432733,monthly_prelim
2013-01,total,2.0756763262017186,649607.9734883311,annual-2013-highlights.xls,404636.1113901575,350347.08779250795,125373.46254938978,96847.19901849683,56526.65891993604,41641.07804518077,11598.775018669468,58576.12756907253,7880.863841819844,9972.232859544509,,,,,,annual_highlights_final
2013-02,total,2.0736464036110314,638908.4858619754,annual-2013-highlights.xls,401160.7912460017,350931.5245441951,117505.12975580036,91950.48806800123,52344.06610257775,40026.86366646639,10026.64612129911,61270.41000036508,7602.962183139383,8526.03570891039,,,,,,annual_highlights_final
2013-03,total,2.240405519785389,734354.1275620528,annual-2013-highlights.xls,449773.69267381623,397693.58593728644,144208.02394799277,116130.82906613179,68645.17619088551,53519.58873305381,6994.100327695275,63674.46626811031,8343.189444409192,8765.176252684703,,,,,,annual_highlights_final
2013-04,total,2.0863175084196133,630137.9615686166,annual-2013-highlights.xls,393717.1265287147,346383.62119036843,117000.19172310486,92792.93552888719,57851.08155506978,45267.05892842475,10762.27643142717,55848.48617465285,6849.121629003085,7763.64823244964,,,,,,annual_highlights_final
2013-05,total,2.069499653899953,633425.7457728039,annual-2013-highlights.xls,400157.32160131785,352529.3614338117,105748.9347796686,84149.29774985882,61424.45606966945,48100.74690869948,13174.104894343025,60161.97392576613,5933.560516315712,8460.82922344836,,,,,,annual_highlights_final
2013-06,total,2.393697788295044,711328.6587306544,annual-2013-highlights.xls,442225.6458609763,382471.2076655426,132477.63750437193,101625.11410354936,76639.059941229,58984.56416964541,11123.696213897132,57829.44274888728,5731.917683958658,9656.794855358543,,,,,,annual_highlights_final
2013-07,total,2.453621360506582,752864.6815014952,annual-2013-highlights.xls,472059.92260328657,406805.2872846186,141988.95052778453,105528.1915634668,74574.62339696227,55829.03486584957,10141.216416011255,67864.60075509346,6501.62217343356,9769.666439719484,,,,,,annual_highlights_final
2013-08,total,2.417007368706493,738696.6595254523,annual-2013-highlights.xls,474129.5255968495,416327.3539723628,132017.3937656165,100660.78002571975,75352.94947150708,58106.71766187805,10360.261116325855,59088.68055037986,6360.127567065353,9057.373250331417,,,,,,annual_highlights_final
2013-09,total,2.067600048843644,585891.4762617743,annual-2013-highlights.xls,389532.55778774456,346772.4604097501,94237.6500843051,73077.39407999425,60757.969040484335,48714.758253611086,9992.337478111813,41651.105226941494,6122.394784404416,7754.172913673598,,,,,,annual_highlights_final
2013-10,total,2.05470188705578,615612.6744669003,annual-2013-highlights.xls,405680.7915187662,361338.997254896,104545.66368279804,81625.90834918429,58294.49987889068,46013.23067802824,10551.712333044246,46164.16717143848,5897.451912001929,6853.447395820408,,,,,,annual_highlights_final
2013-11,total,2.0722812433830984,609049.4739481502,annual-2013-highlights.xls,383395.64486096264,338787.59351700783,108778.16491585999,86645.73808582156,60610.96420496106,47175.61865207653,9340.94298562226,53357.19164619339,6132.6125681179565,7243.05556432652,,,,,,annual_highlights_final
2013-12,total,2.2053915175181547,703595.6302793898,annual-2013-highlights.xls,425524.1747471668,374359.4053279641,135292.72122500697,107723.08040940996,55670.67463103486,43100.33410649056,10049.57412859592,76439.07555240755,6549.878896970746,10430.433464581305,,,,,,annual_highlights_final
2014-01,total,2.0397324004385933,671159.7662819908,annual-2014-highlights.xls,420840.95779876376,367124.57357820886,127802.19020576938,99206.01159307729,57283.56822473247,42171.67693433612,11871.030128237697,59733.53346879659,8086.942023912974,21282.34114700325,,,,,,annual_highlights_final
2014-02,total,2.0624564604965476,635557.762199376,annual-2014-highlights.xls,408516.8888654914,357313.06137605285,114851.05366388249,88198.29584454812,49822.34994199658,36934.78740703604,9599.512458192921,56298.7442094395,7918.10656901998,17263.560781743032,,,,,,annual_highlights_final
2014-03,total,2.205267265223461,721915.0995030272,annual-2014-highlights.xls,445452.3790306101,391616.70154081896,139745.62191470206,112834.64154931119,63685.15471348575,48206.77029152131,10357.511967544968,64270.21362213454,7016.627857219233,19441.83803327047,,,,,,annual_highlights_final
2014-04,total,2.1784640637433084,643960.097714589,annual-2014-highlights.xls,405816.58818893484,356208.6583936806,116573.45231863564,93426.30459305542,63653.54754876324,49284.028940913384,12656.457775097431,49348.21779988371,6035.976201357616,19540.891131646174,,,,,,annual_highlights_final
2014-05,total,2.0805214645427124,643786.3188229633,annual-2014-highlights.xls,410797.9611706198,361748.25358947914,103532.39290749111,79972.6071574931,65341.58959333869,51834.89890954623,12718.571673237033,58424.918776613646,6309.995515944294,14345.733630793608,,,,,,annual_highlights_final
2014-06,total,2.359081878276153,724012.233643275,annual-2014-highlights.xls,454545.72995281714,396342.381595184,124030.1104924187,94655.40946814865,76033.07881862536,58364.48745521503,11282.629934749557,63147.905763199786,6410.318947401749,15252.390935665684,,,,,,annual_highlights_final
2014-07,total,2.43369538079169,773625.8569263865,annual-2014-highlights.xls,487337.0359593306,419878.66543634003,138523.13341512575,102917.63122401357,73379.10813633111,55253.00715185929,11727.545432669842,71610.95884448031,7021.993051080189,16728.74192442746,,,,,,annual_highlights_final
2014-08,total,2.383333709224325,735757.8034921415,annual-2014-highlights.xls,479388.279386144,421653.7834770576,121488.60677317703,92780.53962869398,71985.61531562966,55861.78759593895,12335.260558632248,57683.166395246495,7056.408353291375,15546.269705875526,,,,,,annual_highlights_final
2014-09,total,1.9998973724608027,611255.7578251221,annual-2014-highlights.xls,417003.1817477297,372986.8051299454,89339.07355711624,69552.43155940107,57940.8926687337,46380.980596158806,11391.535611124493,43954.39410540298,6254.761391321469,13558.527641018001,,,,,,annual_highlights_final
2014-10,total,2.0200097305955618,650638.3311293563,annual-2014-highlights.xls,431386.08196071116,382399.48198441655,108025.66861947617,84279.70254758581,60948.56258309625,47352.239372637734,11718.221627342158,46557.0494900871,7478.376434444041,14404.666550049205,,,,,,annual_highlights_final
2014-11,total,2.106920755852517,630391.2840396925,annual-2014-highlights.xls,398424.56325320696,352461.05936043017,111899.66102409124,89350.16300015492,62372.097476574214,48350.72388074422,9770.820333756055,52918.25375520132,6177.950869725211,16159.735881537621,,,,,,annual_highlights_final
2014-12,total,2.193011587285517,754281.6226773637,annual-2014-highlights.xls,456502.4603787599,396069.00382196286,139467.96199212238,110022.81122716001,58313.51016081225,42832.328789656705,12336.655223682623,86342.28619734904,7268.6511357692325,23888.285454934725,,,,,,annual_highlights_final
2015-01,total,2.0398437022458897,676221.0953406683,annual-2015-highlights.xls,416507.82188404043,361832.9533829994,127725.30025302115,99526.47393574617,60312.84433344858,45973.269557793144,11623.552834477965,59037.19151386513,8811.089209419744,10644.499478749121,50825.62508384543,6267.436207164451,5030.113861831928,,,annual_highlights_final
2015-02,total,2.074242492938587,653652.0126790708,annual-2015-highlights.xls,403074.7593612181,350553.0009361416,120551.85865289456,92314.77321840824,52916.54182657933,38964.679508375295,10316.83758177148,63474.94799226863,11004.321187500294,11998.551679774166,52331.42885895736,6566.166462286404,5809.386326949127,,,annual_highlights_final
2015-03,total,2.1774608613751933,767988.8217171418,annual-2015-highlights.xls,470513.56328481424,411928.1479261527,146252.59331232295,116722.14552959093,66434.99327998428,49793.61133045899,12272.916490779473,71066.55249463701,10213.36684829038,12014.446659259,58251.90134735384,6759.671279555398,5499.5408001575215,,,annual_highlights_final
2015-04,total,2.1323056923636012,667787.4836588318,annual-2015-highlights.xls,419590.8848333946,366024.60352989705,117474.43309869892,94272.86553495665,64057.149038488,50117.72461107933,13013.8382562431,54539.223056988296,7233.294589070916,9152.696650133757,46590.08614964344,4513.646677233938,4658.139453000669,,,annual_highlights_final
