segment,year,report_year,sheet,visitors,visitor_days,party_1,party_2,party_3plus,avg_party_size,los_statewide,first_time_visitors,repeat_visitors,parties,share_visitors_1,share_visitors_2,share_visitors_3plus,share_parties_1,share_parties_2,share_parties_3plus,avg_party_size_3plus
hotel,2013,2014,TABLE 42,4424747.486337414,32051435.8410372,569880.2587696735,1943138.7674245078,1911728.460136101,2.2187715227421876,7.24367569900984,1903213.2445403906,2521534.2417970225,1994233.043368455,0.12879384880817055,0.4391524654060974,0.4320536857841203,0.2857641240399316,0.4871894921925363,0.22704638376753206,4.222169930242652
condo,2014,2014,TABLE 43,1121137.9554449713,12874747.797277411,119183.90312608784,443584.2867530752,558369.76556569,2.345391428102331,11.483642788783758,227516.3558137028,893621.5996312685,478017.4183343418,0.10630618876762997,0.3956554004783648,0.49803841075389976,0.24932962388982766,0.46398339238217584,0.2866869837279965,4.074461296632052
condo,2013,2014,TABLE 43,1138756.95604869,13039621.95120302,122401.05858414693,451789.71680285694,564566.1806612376,2.3419417707864847,11.450750646958491,230061.25880094367,908695.6972477463,486244.77783931664,0.10748655183530963,0.3967393695407115,0.49577407862358497,0.2517272455409183,0.46457025082144365,0.2837025036376381,4.0925758804185595
timeshare,2014,2014,TABLE 44,586065.9734820103,5817273.592101624,51719.2260985555,265686.2937182108,268660.4536651673,2.3417083148164353,9.925970548229055,98432.66053006542,487633.3129519449,250272.8327750553,0.08824812979889379,0.4533385416315528,0.45841332856942263,0.20665137931706964,0.5307933161826819,0.26255530450024844,4.088549287461376
timeshare,2013,2014,TABLE 44,586479.5946693262,5809295.054436623,52716.95580015285,266513.26853533444,267249.3703337576,2.323661584950185,9.905366030189112,99876.97529648029,486602.619372846,252394.5820974181,0.08988710993410805,0.4544288854339462,0.45568400463180714,0.20886722433608104,0.5279694720872947,0.2631633035766242,4.023567883699597
rental_house,2014,2014,TABLE 45,382022.2286841992,4308974.807915233,55591.88771063821,130476.23082176015,195954.11015183703,2.287085462420802,11.279382413836633,108176.18570969498,273846.04297450423,167034.5227413766,0.1455200340098365,0.3415409393091077,0.5129390266811504,0.3328167542748777,0.3905666585577028,0.27661658716741944,4.241016068644887
rental_house,2013,2014,TABLE 45,347943.50542987615,3992502.89292784,50763.71764434795,118841.55103695995,178338.23674853056,2.2808594840477263,11.474572252743142,97232.2727462154,250711.23268366075,152549.29462484832,0.14589643678398465,0.3415541580238262,0.5125494051920808,0.332769271527521,0.38951852032228995,0.27771220815018904,4.2095850940882835
bnb,2014,2014,TABLE 46,22973.098706590765,233451.79647848022,5482.436041045303,13449.456524193067,4041.2061413531424,1.7360320637333042,10.16196375857233,9975.341872523248,12997.756834067519,13233.10737544072,0.23864590976890912,0.5854437268549473,0.17591036337617608,0.4142969512376313,0.5081745406658555,0.07752850809651321,3.9390159653769086
bnb,2013,2014,TABLE 46,21762.797756165983,216004.7492785067,6166.146359307165,11779.508992426312,3817.142404431701,1.6781926367749311,9.925412701926469,9645.668841576902,12117.12891458908,12967.997403437943,0.28333426742249307,0.5412681367720225,0.1753975958054475,0.47548948133444713,0.4541761008258472,0.07033441783970563,4.185020120015249
all_air,2014,2014,TABLE 2,8183671.330361633,74982914.50157344,1189835.8261631296,3486157.410437703,3507678.0938001582,2.164237974446414,9.162503169376425,2857179.390585101,5326491.939776531,3781317.6864041104,0.14539144818155245,0.42598942084880276,0.4286191309744542,0.31466169331427385,0.46097124065670697,0.22436706602901926,4.134447253097102
all_air,2013,2014,TABLE 2,8003473.548994723,74049771.93609439,1179407.0441576038,3397423.923863519,3426642.580930479,2.160354392683273,9.252204243917994,2775393.6016779854,5228079.947316738,3704703.994909831,0.14736189692358556,0.42449367803436455,0.42814442503666206,0.3183539213330077,0.45852839100390924,0.22311768766308304,4.145541749820886
us_west,2014,2014,TABLE 13,3286676.9418832907,31073339.950901017,544140.4837270416,1291527.3813125694,1451009.0768352626,2.1209664413369844,9.454333510824389,617684.6472884449,2668992.2945948457,1549612.8924187422,0.16555946731267268,0.39295842096744515,0.4414821117173212,0.3511460742158061,0.41672581185636137,0.23212811392783253,4.033844619502385
us_west,2013,2014,TABLE 13,3211429.1909509175,30712024.29752611,544853.1369131993,1282415.8122371314,1384160.2417913077,2.0941603254260315,9.563350916802294,599547.4652929393,2611881.7256579786,1533516.3941173374,0.16966064157617813,0.39932869012048894,0.43101066830044354,0.3552965843751585,0.41812914982733695,0.2265742657975046,3.9837067912947823
us_east,2014,2014,TABLE 15,1734793.535677894,18078650.08447361,351926.4697556673,783398.3206546505,599468.7452635473,1.9427257649443384,10.4212113503231,715171.7667182116,1019621.7689596823,892968.8209120953,0.2028636045257958,0.4515801474603299,0.3455562480115519,0.3941083512817424,0.4386481937042732,0.16724345501398447,4.014034666967406
us_east,2013,2014,TABLE 15,1701851.7818182535,17819671.32946272,349169.47059134714,782707.6798503766,569974.6313761701,1.925940019029466,10.470753986827356,716887.33083525,984964.4509830035,883647.3436363108,0.2051703176044482,0.45991530414836357,0.33491437824697684,0.39514572539139253,0.442884644811721,0.1619696297968865,3.9823824060294513
japan,2014,2014,TABLE 20,1511698.9944624652,8766490.357181236,79115.46252274919,674210.272988109,758373.2589517907,2.576278214894487,5.799097829193472,628027.2945732961,883671.6998891692,586776.2983526908,0.05233546017597328,0.4459950528893796,0.5016694869347688,0.13483070591783797,0.5745036693548116,0.29066562472735047,4.4464844147968
japan,2013,2014,TABLE 20,1518516.75773145,9015780.4967814,79932.15246315539,618665.9905278631,819918.614740126,2.684421811597274,5.937228187228107,611414.1338125153,907102.6239189348,565677.4025494555,0.052638307780394876,0.4074146612989004,0.5399470309205034,0.14130342153126252,0.5468364015776421,0.31186017689109535,4.647741822503834
canada,2014,2014,TABLE 22,524564.6829502585,6776118.49146597,68581.72689482296,238913.53260128002,217069.42345415612,2.155552448821812,12.91760332273172,181130.62935251446,343434.05359774403,243355.1005622603,0.130740267356745,0.4554510442021787,0.4138086884410775,0.28181750346045004,0.4908743068242287,0.2273081897153212,3.9241275592842593
canada,2013,2014,TABLE 22,517010.55481600284,6600895.759618279,64788.84814398108,236424.69446533022,215797.01220673398,2.1713013934878695,12.767429403771938,179541.14758984235,337469.40722616046,238110.91190131972,0.12531436261884163,0.4572918139929863,0.41739382338825415,0.272095250178335,0.4964591764767834,0.2314455733448816,3.9157706810217046
europe,2014,2014,TABLE 24,143057.46577595256,1881071.1816041663,36382.46126750432,69595.1703921101,37079.83411633448,1.770319905721783,13.149059864867029,98737.22880950995,44320.23696644262,80808.82179180272,0.25432060515096916,0.4864840154592533,0.25919537938975196,0.45022882973397055,0.43061616819148985,0.1191550020745396,3.850939797875543
europe,2013,2014,TABLE 24,136805.31863321803,1818056.4459580134,34607.49890273231,66454.4207793075,35743.39895118173,1.7705257383444515,13.2893696248193,97039.69154330101,39765.62708991702,77268.18970795604,0.2529689579943654,0.4857590438970809,0.26127199810857926,0.4478880511312004,0.43002444492668707,0.12208750394211253,3.7889938152823386
oceania,2014,2014, TABLE 27,371072.3674882029,3453294.143468461,31418.4104944493,178125.21281490146,161528.74417883495,2.320864840518233,9.306255183709544,203743.0103097056,167329.35717849724,159885.38453852615,0.08466922694115227,0.4800282328232495,0.435302540235552,0.19650583188157944,0.5570403240077901,0.2464538441106304,4.099259901044446
oceania,2013,2014, TABLE 27,355567.85835296847,3379557.580438181,32341.057394258198,173232.05097874472,149994.7499799611,2.2823858250684594,9.504676817788546,191776.40256627643,163791.45578669207,155787.79645737738,0.09095607669395576,0.48719828552888794,0.4218456377771438,0.20759686015012427,0.5559872304443949,0.23641590940548085,4.072545314106495
other_asia,2014,2014,TABLE 30,368502.2979469694,2518654.7404306233,27454.77161139714,160199.37418503588,180848.15215050106,2.5112322668200306,6.834841341459095,301960.9185085231,66541.37943844628,146741.62275463404,0.07450366460224385,0.43473100460309727,0.490765330794563,0.18709600654549208,0.5458552630731925,0.2670487303813154,4.614984435118445
other_asia,2013,2014,TABLE 30,335071.59938545094,2274521.6963890237,27087.074287878655,150960.22760333298,157024.29749424531,2.4345873437805916,6.78816617272453,271305.52320140204,63766.07618404889,137629.73024624746,0.08083966035187283,0.45053125326111354,0.46862908638703155,0.19681121396819126,0.5484288435835577,0.254759942448251,4.478405952211586
latin_america,2014,2014,TABLE 78,,,,,,,,,,,,,,,,,
latin_america,2013,2014,TABLE 78,,,,,,,,,,,,,,,,,
other_mma,2014,2014,TABLE 35,213210.41763421282,2084925.6036931784,44317.98079500204,78273.8890517636,90618.54778743957,2.0152081987606865,9.778722948097732,89391.7611776415,123818.65645657132,105800.68985692547,0.2078602972910764,0.36712037770148515,0.42501932500740275,0.41888177529781095,0.3699119975380764,0.21120622716411264,4.0552896564035805
other_mma,2013,2014,TABLE 35,196955.49055495468,2095283.9198325803,40053.212909364775,74591.99965035495,82310.27799525617,2.019479659812006,10.638362575873215,85712.9682134206,111242.52234153406,97527.84069797926,0.2033617483651165,0.37872515988348254,0.41791309175150865,0.41068491440716026,0.3824138785218715,0.20690120707096826,4.079081994296123
family,2014,2014,TABLE 41,1953106.2284540283,17078143.346526843,12480.53395595552,117817.29295467128,1822808.4015432417,3.827179797187805,8.744093433179497,571482.0588910778,1381624.1695629505,510325.1824983927,0.006390094800851885,0.0603230337593716,0.9332868714396947,0.024456041723935163,0.11543354805447247,0.8601104102215923,4.152788545408241
family,2013,2014,TABLE 41,1989775.4133195851,17558465.51732713,11763.899924757627,118273.70246670993,1859737.8109277969,3.845206896930964,8.824345400888216,562225.4299107983,1427549.9834087868,517469.01185153815,0.005912174733897058,0.059440729679834256,0.9346470955861075,0.022733535062641953,0.11428095186175385,0.8629855130756043,4.164509604959428
first_time,2014,2014,TABLE 47,2857179.390585101,23531893.019168086,387703.644256392,1341733.0993035675,1127742.6470222366,2.1557206470287946,8.236057244676246,2857179.390585101,,1325394.0831912146,0.13569454040370807,0.4696005801122637,0.3947048794830115,0.29251952243735646,0.5061638332023531,0.20131664436029031,4.226543020763636
first_time,2013,2014,TABLE 47,2775393.6016779854,23029802.944677,386078.3221715409,1291979.2900455832,1097335.9894624671,2.1515308504342627,8.29785113389082,2775393.6016779854,,1289962.26157659,0.13910759250079713,0.4655120950284171,0.39538031247136435,0.29929427679510295,0.5007818168519628,0.19992390635293422,4.25498358577863
repeat,2014,2014,TABLE 48,5326491.939819903,51451021.48283462,802132.1819038404,2144424.3111320282,2379935.4467785335,2.183756036467466,9.65945730588931,,5326491.939819903,2439142.4000074,0.15059295892428623,0.4025959928899347,0.4468110481847463,0.32885828310040727,0.439585714865504,0.23155600203408871,4.213781180632723
repeat,2013,2014,TABLE 48,5228079.9473044975,51019968.99129939,793328.7219845853,2105444.633832262,2329306.5914705256,2.1859755868624666,9.758834888818846,,5228079.9473044975,2391646.081834046,0.15174380077978936,0.4027185228714398,0.44553767634549535,0.3317082439623412,0.4401664296871406,0.2281253263505182,4.269295738002444
hotel,2015,2015,TABLE 42,4656464.856897462,33486783.675309606,581099.0597830747,1991912.273843143,2083453.523268536,2.2462772873802903,7.191460626124297,1962413.1634835661,2694051.6934016785,2072969.7455686964,0.12479403960760328,0.42777350094086747,0.44743245945094756,0.2803220167709956,0.480448949653311,0.23922903357569347,4.201234926543146
hotel,2014,2015,TABLE 42,4575802.429279659,32840537.41179769,587601.5783733537,2023837.872475516,1964362.978435319,2.211988717007775,7.177000737981508,1978356.6546452874,2597445.7746343715,2068637.3280734844,0.12841498020399808,0.4422913584566886,0.4292936613403033,0.28405248730602056,0.4891717472681183,0.22677576542586114,4.187364259952875
condo,2015,2015,TABLE 43,1180113.8817726413,13274438.401360024,120257.90939281839,456190.175077124,603665.7973019072,2.3859315366623126,11.248438482412034,239655.9342492452,940457.9475234253,494613.47219690407,0.10190364781759856,0.38656453595129625,0.5115318162304343,0.24313512702893805,0.461158258640715,0.2957066143303469,4.12733375989653
condo,2014,2015,TABLE 43,1117196.5493929423,12838027.574138135,118896.76198064463,441816.8831990172,556482.9042131078,2.345125189387155,11.491288243876165,227750.79776673618,889445.7516262061,476391.0065222983,0.10642421160828885,0.3954692515288289,0.49810653686272766,0.24957809940326708,0.46371245169417064,0.28670944890256217,4.074236796402789
timeshare,2015,2015,TABLE 44,626356.3875811367,6166543.237590074,53078.240199352025,275741.9561007845,297536.19128126785,2.379345681586425,9.845103139131433,100447.2059920841,525909.1815889836,263247.3256948165,0.0847412770935882,0.4402317299990264,0.4750269929078128,0.20162879170474768,0.5237317328352522,0.2746394754600001,4.115407744349575
timeshare,2014,2015,TABLE 44,582827.7173255753,5785903.987399232,51467.60762216311,264119.6479559993,267240.4617473943,2.341704128064127,9.927297236221092,98089.82288558259,484737.8944399927,248890.41717127414,0.08830672614256027,0.4531693330714719,0.45852394078593595,0.20678822514386175,0.5305942489827665,0.2626175258733718,4.088559593971594
rental_house,2015,2015,TABLE 45,448519.1462502777,4851429.65895344,65071.43331365649,151609.29975375527,231838.41318295177,2.2974231324439267,10.81654974935295,132851.90457470776,315667.241675638,195227.05239463534,0.1450806144122687,0.33802191282410926,0.5168974727638135,0.3333115596199238,0.38828968089752647,0.2783987594825497,4.265580109755572
rental_house,2014,2015,TABLE 45,382457.5234716708,4343353.576100539,56032.32129384508,130458.72409041843,195966.47808735957,2.283707149187338,11.35643387708716,109640.17954692293,272817.34392474784,167472.22760491382,0.14650599832688474,0.34110643949740915,0.5123875621755813,0.3345767957779349,0.3894936072570358,0.27592959696502933,4.240730794251651
bnb,2015,2015,TABLE 46,28939.37733319198,286900.28989212454,7332.07164887638,15794.846791987819,5812.458892329604,1.7330378641705089,9.913837695570065,13280.64013772827,15658.73719546502,16698.64111540538,0.2533596892724734,0.5457908306089205,0.20084948011866904,0.4390819347636711,0.4729380876811658,0.08797997755516317,3.9563519304874837
bnb,2014,2015,TABLE 46,23219.243021804505,237482.13682623397,5568.392175542277,13582.604865903628,4068.2459803584125,1.7339028299826496,10.227815635644173,10221.46467936003,12997.778342444475,13391.317333530651,0.2398179893424245,0.584971906842467,0.17521010381510038,0.4158210904015787,0.5071422223672503,0.07703668723117103,3.943540483963492
all_air,2015,2015,TABLE 2,8563017.776401324,78086080.96207151,1224856.1818311762,3542066.151612792,3796095.442946276,2.1905085372070134,9.118990874603533,2944886.0669271965,5618131.709474127,3909146.04118344,0.14304024747055138,0.41364694598372925,0.4433128065444254,0.3133308832484467,0.45304858328348363,0.23362053346806957,4.156657263696767
all_air,2014,2015,TABLE 2,8196341.93426195,75269196.74455248,1195984.652148149,3491291.570810078,3509065.711296146,2.1623960559266715,9.183267041351197,2886564.4420355493,5309777.4922263995,3790398.114997253,0.14591688118192728,0.4259572866544221,0.42812583216272615,0.31553008836092034,0.46054417832737454,0.22392573331170515,4.134306482856611
us_west,2015,2015,TABLE 13,3507652.0487582646,32561687.654067103,559148.9591617342,1349496.2946979026,1599006.7949031943,2.1547832485361837,9.28304381433563,659612.7194685948,2848039.32928967,1627844.4948656112,0.15940833109705885,0.38472923652037677,0.45586243238386626,0.343490401525052,0.4145040570381116,0.2420055414368364,4.058934878539096
us_west,2014,2015,TABLE 13,3255474.62298287,30780358.97688019,538359.901203182,1279527.2408783028,1437587.4809059482,2.121501625658263,9.454952823031775,610246.0772897218,2645228.545693148,1534514.3192962466,0.16537063364048063,0.3930386161959757,0.44159075016494537,0.35083406810441664,0.41691603160311824,0.23224990029246512,4.033739059396174
us_east,2015,2015,TABLE 15,1803669.5327108272,18580407.554727092,365424.6479142961,801045.174107201,637199.7106902993,1.9515074650007003,10.30144780834749,737370.494443677,1066299.0382671503,924244.2394193865,0.2026006656358389,0.44411970129764805,0.3532796330670504,0.39537671140245045,0.4333514562181207,0.17127183237942895,4.025342822488905
us_east,2014,2015,TABLE 15,1713084.5165797372,17841798.77839374,346897.49534142547,773934.3865873106,592252.6346534244,1.9436027330869818,10.415013740253649,703848.1860782243,1009236.3305015127,881396.4332406975,0.2024987628946787,0.45177828594966873,0.3457229511570671,0.39357714900883023,0.4390387556605641,0.1673840953306056,4.014408127800834
japan,2015,2015,TABLE 20,1482303.789431647,8685616.25384557,75604.99396289985,607357.7527076589,799341.0427607099,2.663837331099379,5.859538588359042,583144.8648242002,899158.9246072244,556454.3195360554,0.05100506016508852,0.40973905419248463,0.5392558856421716,0.13586918334273265,0.5457390942836461,0.31839172237362134,4.511706361206856
japan,2014,2015,TABLE 20,1511739.2435081196,8766526.142294295,79082.1266979315,674233.9270411544,758423.1897687487,2.5763967292105936,5.798967103579864,628055.8134217432,883683.4300863764,586764.9288513558,0.05231201547326025,0.44599882548298286,0.5016891590435684,0.13477650556372164,0.5745349576030616,0.2906885368332167,4.44651282957837
canada,2015,2015,TABLE 22,512323.3901025573,6520761.149002804,63007.98557250923,231327.2764582959,217988.12807190945,2.194807868839916,12.727822455456256,173218.19426574768,339105.19583686587,233425.16553549177,0.12298479200782973,0.45152589346347943,0.4254893145289978,0.26992798924642514,0.4955062919793091,0.2345657187742657,3.9812607763637167
canada,2014,2015,TABLE 22,522761.3032884073,6753350.432511406,68264.39046684973,238107.95614552125,216388.9566759859,2.156078155739023,12.918611974585243,180395.61048508564,342365.69280332164,242459.34772676375,0.13058424569193539,0.45548121991377993,0.41393453439418826,0.28154983962003954,0.4910265543027315,0.22742360607722895,3.924285710298007
europe,2015,2015,TABLE 24,145018.865875573,1897156.589988598,34389.87661337205,71333.31524155432,39295.67402061746,1.8048593311639387,13.082136441588013,99885.73628936717,45133.12958618354,80349.12381900231,0.23714070859496827,0.49188989867538124,0.27096939272944914,0.4280056207064569,0.4438960367647731,0.12809834252876995,3.817860772224532
europe,2014,2015,TABLE 24,142365.9551956561,1868643.3821815252,36156.696410921955,69328.69920232144,36880.55958242425,1.7707268941488223,13.125633720599948,98261.70984777293,44104.245347883174,80399.72491866995,0.2539701037458791,0.48697526811829245,0.2590546281359095,0.4497116930125946,0.43115010202119697,0.11913820496620839,3.850276216802865
oceania,2015,2015, TABLE 27,399618.83129014185,3810264.866482424,31787.34035711114,187955.53890831166,179875.95202477436,2.3532103608574917,9.534748035224583,216440.03421768907,183178.7970724991,169818.57548193177,0.07954415024559254,0.4703370416792176,0.4501188080753283,0.18718411850353336,0.5534009997872984,0.2594148817091682,4.083128291642077
oceania,2014,2015, TABLE 27,371367.03228878725,3458815.765072878,31331.09762626449,178415.47532396656,161620.45933855601,2.3216551874027442,9.313739412342851,204044.7135929216,167322.3186958657,159957.87587399606,0.08436693325513181,0.480428955215456,0.43520411152941174,0.19587092823703786,0.5576951880272221,0.24643388373574004,4.100060705104754
other_asia,2015,2015,TABLE 30,393832.903204542,2656623.673758791,27029.776097853985,176069.06439882747,190734.06270787833,2.4988578879585086,6.745560495688295,321166.0346514769,72666.8685530567,157605.16238332048,0.06863259996287241,0.4470653999861048,0.48430200005106794,0.17150311378832458,0.5585764505943018,0.26992043561737356,4.483550384814946
other_asia,2014,2015,TABLE 30,368110.3347524157,2515854.575441705,27361.62451111219,160139.0031389047,180609.70710239108,2.5114584223152523,6.834512204428661,301729.1732726575,66381.16147975822,146572.33879789407,0.07432995471185322,0.4350299027779572,0.4906401425101685,0.18667659079139506,0.546279756645343,0.26704365256326185,4.614310456007595
latin_america,2015,2015,TABLE 78,,,,,,,,,,,,,,,,,
latin_america,2014,2015,TABLE 78,,,,,,,,,,,,,,,,,
other_mma,2015,2015,TABLE 35,290620.68579833617,3050929.5669908435,62040.1645713774,107143.73660224985,121436.78462470054,2.003378823246135,10.497978003905427,134493.12296216816,156127.56283617244,145065.26794939098,0.2134747029481154,0.36867209334368467,0.41785320370817103,0.4276706991850137,0.36929493226328014,0.20303436855170626,4.123037225204148
other_mma,2014,2015,TABLE 35,281638.987532499,2937011.8007384995,62092.552932181185,105803.36611368813,113743.06848663934,1.9679834311467528,10.428285609426112,138870.05621138294,142768.93132111608,143110.446498214,0.22046859874120295,0.3756701692498423,0.403861232008989,0.43387854941082926,0.36965633432989303,0.19646511625927765,4.045462259199781
family,2015,2015,TABLE 41,2228798.6070862743,19444782.146697067,14549.20603123982,128295.95864578523,2085953.4424088513,3.8539716691119112,8.724333407636763,647364.9580284472,1581433.6490564928,578312.1409400154,0.006527824445412818,0.05756283149041785,0.9359093440639908,0.025158050473557177,0.11092276087896669,0.8639191886474761,4.175122099703197
family,2014,2015,TABLE 41,1955912.5024233153,17144284.651726417,13020.231850638604,118338.8381331147,1824553.4324395764,3.8225792065644373,8.76536380358793,577776.2111987686,1378136.2912245467,511673.5054343587,0.006656858031485017,0.06050313497485011,0.9328400069936722,0.025446367092206098,0.1156390128434118,0.8589146200643821,4.151582393041753
first_time,2015,2015,TABLE 47,2944886.066925945,24359032.412897106,404794.9123482402,1334943.6209239478,1205147.5336575923,2.1691354709102533,8.27163831106192,2944886.066925945,0.0,1357631.23438766,0.13745690092886692,0.4533090892434575,0.4092340098289779,0.29816263952620176,0.49164441238200257,0.21019294809179567,4.223186432663768
first_time,2014,2015,TABLE 47,2886564.4420355493,23925087.479731828,395534.7620306291,1354354.4789906656,1136675.2010161844,2.1512580020592575,8.288430055925001,2886564.4420355493,0.0,1341803.0005105995,0.1370261326131024,0.46919253187903925,0.3937813355085269,0.2947785642751695,0.5046770943556133,0.20054434136921717,4.224129403455362
repeat,2015,2015,TABLE 48,5618131.7094596,53727048.54902337,820061.2694824578,2207122.530694652,2590947.909286713,2.219876879876476,9.563152187863226,0.0,5618131.7094596,2530830.317838266,0.1459669000108469,0.3928570287838538,0.4611760712060509,0.32402854656132035,0.4360471176471222,0.2399243357915575,4.266987317668356
repeat,2014,2015,TABLE 48,5309777.492215175,51344109.26471118,800449.8901178039,2136937.091820731,2372390.5102803046,2.183544342053864,9.6697289745182,0.0,5309777.492215175,2431724.1422359874,0.15075017574490976,0.4024532280220327,0.4467965962337476,0.3291696933114233,0.43938723449441147,0.23144307219416513,4.215292212059221
hotel,2016,2016,TABLE 42,4803345.13174411,34498032.92820591,599743.6738764704,2032958.1144527846,2170643.343410355,2.2542052176485607,7.182084980780792,2019343.656541471,2784001.4751992347,2130837.5538029517,0.12485958377483934,0.42323798492377146,0.4519024313004524,0.28145912521867045,0.4770326369611143,0.24150823782021524,4.217996154913281
hotel,2015,2016,TABLE 42,4656464.856897462,33486783.675309606,581099.0597830747,1991912.273843143,2083453.523268536,2.2462772873802903,7.191460626124297,1962413.1634835661,2694051.6934016785,2072969.7455686964,0.12479403960760328,0.42777350094086747,0.44743245945094756,0.2803220167709956,0.480448949653311,0.23922903357569347,4.201234926543146
condo,2016,2016,TABLE 43,1181576.268611696,13121679.86767549,119430.44764384818,463327.3127005098,598818.5082675882,2.3794434908703783,11.10523308249321,233313.77410084323,948262.4945104009,496576.7302922947,0.10107722270368047,0.3921264543040463,0.5067963229924849,0.24050753963752813,0.46652136964592195,0.2929710907165499,4.116082610718114
condo,2015,2016,TABLE 43,1180113.8817726413,13274438.401360024,120257.90939281839,456190.175077124,603665.7973019072,2.3859315366623126,11.248438482412034,239655.9342492452,940457.9475234253,494613.47219690407,0.10190364781759856,0.38656453595129625,0.5115318162304343,0.24313512702893805,0.461158258640715,0.2957066143303469,4.12733375989653
timeshare,2016,2016,TABLE 44,621815.820852677,6115475.102747732,52586.41535691951,274815.92597686715,294413.4795192586,2.3745781076692993,9.834865723361249,97635.6584482301,524180.16240474896,261863.704901669,0.08456911772493883,0.4419571145681377,0.47347376770751576,0.20081597553454744,0.5247308443910961,0.2744531800743565,4.096510898687215
timeshare,2015,2016,TABLE 44,626356.3875811367,6166543.237590074,53078.240199352025,275741.9561007845,297536.19128126785,2.379345681586425,9.845103139131433,100447.2059920841,525909.1815889836,263247.3256948165,0.0847412770935882,0.4402317299990264,0.4750269929078128,0.20162879170474768,0.5237317328352522,0.2746394754600001,4.115407744349575
rental_house,2016,2016,TABLE 45,473592.7419207237,4914427.10438411,68456.45056749352,157847.2134889188,247289.07786455879,2.3042234662143404,10.376905449295828,146894.2117683719,326698.53015249444,205532.47064131312,0.14454708551879092,0.3332973661056262,0.5221555483761052,0.3330687864252891,0.383995806104008,0.28293540747070295,4.252430186585334
rental_house,2015,2016,TABLE 45,448519.1462502777,4851429.65895344,65071.43331365649,151609.29975375527,231838.41318295177,2.2974231324439267,10.81654974935295,132851.90457470776,315667.241675638,195227.05239463534,0.1450806144122687,0.33802191282410926,0.5168974727638135,0.3333115596199238,0.38828968089752647,0.2783987594825497,4.265580109755572
bnb,2016,2016,TABLE 46,32592.981295553665,312674.8936820683,7239.959668235844,16952.91489239237,8400.106734926047,1.837164904089245,9.5933198269507,14558.291168634672,18034.690126919104,17740.912219151764,0.2221324770073586,0.5201400491309179,0.2577274738617418,0.4080939908163304,0.477791521737289,0.11411448744638057,4.149235389773361
bnb,2015,2016,TABLE 46,28939.37733319198,286900.28989212454,7332.07164887638,15794.846791987819,5812.458892329604,1.7330378641705089,9.913837695570065,13280.64013772827,15658.73719546502,16698.64111540538,0.2533596892724734,0.5457908306089205,0.20084948011866904,0.4390819347636711,0.4729380876811658,0.08797997755516317,3.9563519304874837
all_air,2016,2016,TABLE 2,8821802.41874987,,,,,,,,,,,,,,,,
all_air,2015,2016,TABLE 2,8563017.776388163,,,,,,,,,,,,,,,,
us_west,2016,2016,TABLE 13,3664149.53795644,,,,,,,,,,,,,,,,
us_west,2015,2016,TABLE 13,3507652.048761073,,,,,,,,,,,,,,,,
us_east,2016,2016,TABLE 15,1892767.5666405938,,,,,,,,,,,,,,,,
us_east,2015,2016,TABLE 15,1803669.5327120132,,,,,,,,,,,,,,,,
japan,2016,2016,TABLE 20,1487979.0251456525,,,,,,,,,,,,,,,,
japan,2015,2016,TABLE 20,1482303.7894314593,,,,,,,,,,,,,,,,
canada,2016,2016,TABLE 22,469313.6405153535,,,,,,,,,,,,,,,,
canada,2015,2016,TABLE 22,512323.3901026239,,,,,,,,,,,,,,,,
europe,2016,2016,TABLE 24,143922.06026501552,,,,,,,,,,,,,,,,
europe,2015,2016,TABLE 24,145018.86587555753,,,,,,,,,,,,,,,,
oceania,2016,2016, TABLE 27,390364.19661627035,,,,,,,,,,,,,,,,
oceania,2015,2016, TABLE 27,399618.83129016974,,,,,,,,,,,,,,,,
other_asia,2016,2016,TABLE 30,448413.56842363265,,,,,,,,,,,,,,,,
other_asia,2015,2016,TABLE 30,393832.90320454387,,,,,,,,,,,,,,,,
latin_america,2016,2016,TABLE 78,,,,,,,,,,,,,,,,,
latin_america,2015,2016,TABLE 78,,,,,,,,,,,,,,,,,
other_mma,2016,2016,TABLE 35,298817.47628699685,,,,,,,,,,,,,,,,
other_mma,2015,2016,TABLE 35,290620.68579833885,,,,,,,,,,,,,,,,
family,2016,2016,TABLE 41,2308935.8438737425,20055996.024024744,15417.568057519002,133960.29658349694,2159557.9792323145,3.8538190955325815,8.686250887931319,675705.7537603284,1633230.0901165297,599129.2758267516,0.006677347964615888,0.05801819783729867,0.935304454197907,0.025733291093552324,0.11179581935688436,0.8624708895495632,4.179264725800853
family,2015,2016,TABLE 41,2228798.6070862743,19444782.146697067,14549.20603123982,128295.95864578523,2085953.4424088513,3.8539716691119112,8.724333407636763,647364.9580284472,1581433.6490564928,578312.1409400154,0.006527824445412818,0.05756283149041785,0.9359093440639908,0.025158050473557177,0.11092276087896669,0.8639191886474761,4.175122099703197
first_time,2016,2016,TABLE 47,3040434.9910159013,25050531.310406797,416825.08294182573,1375185.8161462517,1248424.091923412,2.173990122248482,8.239127422368158,3040434.9910159013,,1398550.5085328014,0.13709389747634496,0.4522990362266422,0.41060706629556176,0.29804077893411995,0.4916468185296142,0.21031240253626582,4.2444273161591175
