listing_id,crawl_a,crawl_b,ts_a,ts_b,reviews_a,reviews_b,superhost_a,superhost_b,guest_fav_a,guest_fav_b,rating_a,rating_b,room_type,region,location,days_apart,review_delta,reviews_per_year,year_a,year_b,window
27009108,CC-MAIN-2021-21,CC-MAIN-2025-51,2021-05-24 00:00:00,2025-12-15 00:04:50,2.0,3.0,False,False,,False,5.0,4.67,Hotel room,Europe,Maruggio,1666,1.0,0.2190876350540216,2021,2025,2021->2025
622073277568050661,CC-MAIN-2024-42,CC-MAIN-2025-51,2024-10-07 16:54:41,2025-12-17 08:52:33,31.0,54.0,True,True,,False,4.94,4.94,Entire home/apt,APAC,Wayanad,435,23.0,19.29885057471264,2024,2025,2024->2025
653709399836917147,CC-MAIN-2024-46,CC-MAIN-2025-43,2024-11-13 23:09:15,2025-10-13 03:45:01,11.0,15.0,False,False,,False,4.91,4.87,Entire home/apt,Europe,Gujan-Mestras,333,4.0,4.384384384384385,2024,2025,2024->2025
912372761293767722,CC-MAIN-2023-50,CC-MAIN-2025-33,2023-12-06 15:10:53,2025-08-10 22:31:05,4.0,13.0,False,True,,True,5.0,4.92,Entire home/apt,Europe,Jullouville,613,9.0,5.358890701468189,2023,2025,2023->2025
38230270,CC-MAIN-2024-18,CC-MAIN-2025-51,2024-04-15 10:40:37,2025-12-15 12:45:43,94.0,108.0,False,True,,False,4.57,4.63,Entire home/apt,NA,Horseshoe Bend,609,14.0,8.39080459770115,2024,2025,2024->2025
627846084362588477,CC-MAIN-2024-26,CC-MAIN-2025-47,2024-06-16 16:31:30,2025-11-08 01:37:11,32.0,65.0,True,True,,True,4.94,4.95,Entire home/apt,NA,Palmer,509,33.0,23.664047151277014,2024,2025,2024->2025
26713924,CC-MAIN-2022-49,CC-MAIN-2025-05,2022-12-05 00:00:00,2025-01-14 02:39:39,125.0,156.0,True,True,,True,4.84,4.85,Private room,NA,Nashville,771,31.0,14.675745784695202,2022,2025,2022->2025
587179217903454516,CC-MAIN-2024-33,CC-MAIN-2025-47,2024-08-06 02:16:43,2025-11-07 03:54:15,37.0,59.0,False,False,,True,5.0,4.97,Entire home/apt,NA,Talkeetna,458,22.0,17.53275109170306,2024,2025,2024->2025
51228981,CC-MAIN-2023-50,CC-MAIN-2025-05,2023-12-02 05:32:12,2025-01-21 19:52:30,14.0,19.0,True,False,,True,5.0,5.0,Entire home/apt,Europe,Menetou-Salon,416,5.0,4.387019230769231,2023,2025,2023->2025
17602961,CC-MAIN-2021-49,CC-MAIN-2025-21,2021-12-06 00:00:00,2025-05-16 15:30:57,2.0,2.0,False,False,,,4.5,4.5,Entire home/apt,Europe,Rukavac,1257,0.0,0.0,2021,2025,2021->2025
1000184737921352043,CC-MAIN-2024-51,CC-MAIN-2025-47,2024-12-01 16:36:49,2025-11-10 19:05:16,9.0,10.0,True,False,,False,5.0,4.9,Entire home/apt,LatAm,Floridablanca,344,1.0,1.0610465116279069,2024,2025,2024->2025
46088270,CC-MAIN-2022-40,CC-MAIN-2025-47,2022-10-03 00:00:00,2025-11-15 04:16:19,45.0,82.0,False,True,,True,4.98,4.98,Entire home/apt,NA,Lahaina,1139,37.0,11.856892010535558,2022,2025,2022->2025
46088743,CC-MAIN-2024-22,CC-MAIN-2025-21,2024-05-26 19:19:32,2025-05-12 02:21:06,101.0,136.0,True,True,,True,4.96,4.97,Entire home/apt,LatAm,Village de Búzios,350,35.0,36.5,2024,2025,2024->2025
1029511125312531349,CC-MAIN-2024-42,CC-MAIN-2025-38,2024-10-03 14:29:46,2025-09-10 18:21:40,8.0,26.0,False,False,,False,4.38,4.65,Private room,APAC,Shinagawa City,342,18.0,19.210526315789473,2024,2025,2024->2025
26346974,CC-MAIN-2024-18,CC-MAIN-2025-13,2024-04-23 20:18:58,2025-03-17 14:17:38,282.0,311.0,False,True,,,4.95,4.94,Entire home/apt,Europe,Sway,327,29.0,32.37003058103976,2024,2025,2024->2025
29316567,CC-MAIN-2021-25,CC-MAIN-2025-18,2021-06-21 00:00:00,2025-04-28 10:18:26,110.0,268.0,True,True,,True,4.94,4.94,Entire home/apt,NA,Lindsborg,1407,158.0,40.98791755508173,2021,2025,2021->2025
19177556,CC-MAIN-2024-10,CC-MAIN-2025-30,2024-03-05 07:20:44,2025-07-20 00:54:46,115.0,135.0,True,True,,,4.88,4.87,Entire home/apt,Europe,Sangatte,501,20.0,14.570858283433134,2024,2025,2024->2025
562841733804018180,CC-MAIN-2023-14,CC-MAIN-2025-43,2023-03-27 16:42:33,2025-10-17 17:49:00,21.0,85.0,False,True,,True,4.62,4.78,Entire home/apt,Europe,Moutier-d'Ahun,935,64.0,24.983957219251337,2023,2025,2023->2025
39551940,CC-MAIN-2022-40,CC-MAIN-2025-33,2022-10-03 00:00:00,2025-08-12 15:53:40,8.0,9.0,False,False,,False,4.5,4.56,Entire home/apt,Europe,Wiesbaden,1044,1.0,0.3496168582375479,2022,2025,2022->2025
26742583,CC-MAIN-2024-18,CC-MAIN-2025-51,2024-04-17 10:13:18,2025-12-14 05:03:55,10.0,30.0,True,True,,True,4.9,4.9,Entire home/apt,Europe,East Sussex,605,20.0,12.066115702479339,2024,2025,2024->2025
860565390790209394,CC-MAIN-2023-50,CC-MAIN-2025-47,2023-12-07 22:55:38,2025-11-14 06:02:29,3.0,49.0,False,True,,True,4.0,4.9,Entire home/apt,APAC,Furano,707,46.0,23.748231966053748,2023,2025,2023->2025
38266089,CC-MAIN-2021-49,CC-MAIN-2025-08,2021-12-06 00:00:00,2025-02-13 11:57:22,8.0,8.0,False,False,,,4.88,4.88,Entire home/apt,NA,Vancouver,1165,0.0,0.0,2021,2025,2021->2025
835618198062980892,CC-MAIN-2023-14,CC-MAIN-2025-08,2023-04-03 00:00:00,2025-02-11 22:16:36,2.0,63.0,False,True,,,5.0,4.81,Entire home/apt,NA,Kansas City,680,61.0,32.74264705882353,2023,2025,2023->2025
27164205,CC-MAIN-2021-10,CC-MAIN-2025-26,2021-03-08 00:00:00,2025-06-17 07:42:34,228.0,751.0,True,True,,True,4.97,4.98,Entire home/apt,APAC,Kokatahi,1562,523.0,122.21190781049935,2021,2025,2021->2025
1168652348895507595,CC-MAIN-2024-51,CC-MAIN-2025-47,2024-12-14 19:41:32,2025-11-07 18:44:09,1.0,1.0,False,False,,False,5.0,5.0,Entire home/apt,Europe,Florence,327,0.0,0.0,2024,2025,2024->2025
783748363401486670,CC-MAIN-2023-50,CC-MAIN-2025-30,2023-12-09 21:42:48,2025-07-19 19:24:19,33.0,73.0,True,True,,True,4.94,4.95,Entire home/apt,APAC,O'Connell,587,40.0,24.87223168654174,2023,2025,2023->2025
879870066088569504,CC-MAIN-2024-30,CC-MAIN-2025-26,2024-07-14 02:11:43,2025-06-22 15:29:11,24.0,51.0,True,True,,True,4.96,4.98,Entire home/apt,LatAm,Piraí,343,27.0,28.73177842565598,2024,2025,2024->2025
1536203,CC-MAIN-2021-31,CC-MAIN-2025-26,2021-08-02 00:00:00,2025-06-14 10:10:06,114.0,125.0,True,True,,,4.77,4.78,Entire home/apt,Europe,Chippenham,1412,11.0,2.843484419263456,2021,2025,2021->2025
740938767952679042,CC-MAIN-2024-38,CC-MAIN-2025-47,2024-09-14 20:47:51,2025-11-19 01:41:40,69.0,84.0,True,True,,True,4.94,4.93,Entire home/apt,APAC,Sellicks Beach,430,15.0,12.732558139534884,2024,2025,2024->2025
51036707,CC-MAIN-2024-42,CC-MAIN-2025-43,2024-10-11 17:34:20,2025-10-13 09:08:15,3.0,3.0,False,False,,False,4.33,4.33,Entire home/apt,Europe,Lastres,366,0.0,0.0,2024,2025,2024->2025
52322197,CC-MAIN-2023-50,CC-MAIN-2025-47,2023-12-06 01:25:47,2025-11-11 02:07:20,13.0,25.0,False,False,,True,5.0,5.0,Entire home/apt,Europe,Resende,706,12.0,6.203966005665723,2023,2025,2023->2025
13193959,CC-MAIN-2021-31,CC-MAIN-2025-18,2021-08-02 00:00:00,2025-04-29 22:12:23,149.0,252.0,False,True,,,4.78,4.79,Entire home/apt,NA,Richmond,1366,103.0,27.521961932650076,2021,2025,2021->2025
1031659848490588056,CC-MAIN-2024-22,CC-MAIN-2025-26,2024-05-27 21:50:30,2025-06-15 21:09:41,1.0,10.0,False,False,,True,5.0,5.0,Entire home/apt,Europe,Propriano,383,9.0,8.577023498694517,2024,2025,2024->2025
3679016,CC-MAIN-2021-49,CC-MAIN-2025-33,2021-12-06 00:00:00,2025-08-06 20:36:54,97.0,96.0,True,False,,False,4.97,4.97,Entire home/apt,NA,Vancouver,1339,-1.0,-0.2725914861837192,2021,2025,2021->2025
3599002,CC-MAIN-2021-10,CC-MAIN-2025-08,2021-03-08 00:00:00,2025-02-11 04:21:01,86.0,176.0,True,True,,True,4.9,4.91,Entire home/apt,Europe,"Beaghmore ,Cookstown",1436,90.0,22.876044568245124,2021,2025,2021->2025
39203784,CC-MAIN-2024-18,CC-MAIN-2025-18,2024-04-15 00:51:55,2025-04-18 20:37:02,43.0,43.0,True,True,,True,4.98,4.98,Entire home/apt,NA,Lubbock,368,0.0,0.0,2024,2025,2024->2025
43632687,CC-MAIN-2022-27,CC-MAIN-2025-13,2022-07-04 00:00:00,2025-03-22 13:11:31,5.0,8.0,False,False,,,4.6,4.75,Entire home/apt,Europe,Carnac,992,3.0,1.1038306451612903,2022,2025,2022->2025
2634200,CC-MAIN-2022-05,CC-MAIN-2025-33,2022-01-31 00:00:00,2025-08-04 04:48:05,11.0,35.0,True,True,,True,5.0,5.0,Entire home/apt,NA,Puerto Vallarta,1281,24.0,6.838407494145199,2022,2025,2022->2025
44667293,CC-MAIN-2024-51,CC-MAIN-2025-47,2024-12-08 12:10:23,2025-11-08 18:42:55,33.0,44.0,True,True,,False,4.67,4.66,Entire home/apt,NA,Sanibel,335,11.0,11.985074626865671,2024,2025,2024->2025
18186875,CC-MAIN-2021-39,CC-MAIN-2025-33,2021-09-27 00:00:00,2025-08-04 15:47:58,188.0,402.0,True,True,,False,4.85,4.86,Entire home/apt,NA,Pawhuska,1407,214.0,55.515280739161334,2021,2025,2021->2025
51985220,CC-MAIN-2024-10,CC-MAIN-2025-13,2024-03-01 06:47:05,2025-03-25 14:35:09,79.0,95.0,True,True,,True,4.92,4.94,Entire home/apt,NA,Treasure Island,389,16.0,15.012853470437017,2024,2025,2024->2025
188059,CC-MAIN-2024-26,CC-MAIN-2025-30,2024-06-23 12:08:26,2025-07-17 01:13:29,50.0,53.0,False,False,,True,4.92,4.92,Entire home/apt,NA,Glen Ellen,388,3.0,2.8221649484536084,2024,2025,2024->2025
1031813899662473330,CC-MAIN-2024-46,CC-MAIN-2025-47,2024-11-04 02:53:21,2025-11-10 23:50:56,57.0,136.0,True,True,,True,4.96,4.95,Entire home/apt,APAC,Khet Ratchathewi,371,79.0,77.72237196765498,2024,2025,2024->2025
40551194,CC-MAIN-2021-04,CC-MAIN-2025-43,2021-01-25 00:00:00,2025-10-12 01:50:38,30.0,132.0,False,True,,True,4.77,4.8,Entire home/apt,APAC,Lahore,1721,102.0,21.632771644392793,2021,2025,2021->2025
46566894,CC-MAIN-2024-26,CC-MAIN-2025-26,2024-06-13 00:31:22,2025-06-21 01:38:39,45.0,64.0,True,True,,True,5.0,5.0,Entire home/apt,NA,Hillsboro,373,19.0,18.59249329758713,2024,2025,2024->2025
905029284809990777,CC-MAIN-2023-50,CC-MAIN-2025-08,2023-11-30 13:36:38,2025-02-18 15:35:17,16.0,43.0,False,True,,True,4.75,4.91,Entire home/apt,Europe,Lengdorf,446,27.0,22.096412556053814,2023,2025,2023->2025
984584274029202978,CC-MAIN-2023-50,CC-MAIN-2025-21,2023-12-03 18:31:36,2025-05-20 14:27:10,0.0,2.0,False,False,,,0.0,4.5,Entire home/apt,Europe,Panormos in Rethymno,533,2.0,1.3696060037523452,2023,2025,2023->2025
3063070,CC-MAIN-2022-27,CC-MAIN-2025-33,2022-07-04 00:00:00,2025-08-06 00:10:08,24.0,46.0,False,False,,False,4.71,4.85,Entire home/apt,Europe,Saintes-Maries-de-la-Mer,1129,22.0,7.112488928255092,2022,2025,2022->2025
3837223,CC-MAIN-2021-21,CC-MAIN-2025-38,2021-05-24 00:00:00,2025-09-13 16:36:57,305.0,478.0,True,True,,True,4.93,4.95,Entire home/apt,Europe,Harleston,1573,173.0,40.14303877940242,2021,2025,2021->2025
959336002182693101,CC-MAIN-2024-30,CC-MAIN-2025-18,2024-07-18 01:29:07,2025-04-29 08:03:43,35.0,59.0,True,True,,True,4.86,4.86,Entire home/apt,Europe,Brenzone sul Garda,285,24.0,30.736842105263158,2024,2025,2024->2025
36237369,CC-MAIN-2023-06,CC-MAIN-2025-26,2023-02-06 00:00:00,2025-06-14 18:33:11,193.0,286.0,True,True,,,4.84,4.84,Entire home/apt,NA,Waco,859,93.0,39.51688009313155,2023,2025,2023->2025
5176542,CC-MAIN-2021-25,CC-MAIN-2025-33,2021-06-21 00:00:00,2025-08-15 09:39:57,9.0,16.0,False,False,,True,4.78,4.88,Entire home/apt,Europe,Lucca province- fabbriche di vallico,1516,7.0,1.6853562005277045,2021,2025,2021->2025
49849326,CC-MAIN-2021-43,CC-MAIN-2025-18,2021-10-25 00:00:00,2025-04-29 02:55:22,24.0,178.0,True,True,,True,4.96,4.93,Entire home/apt,NA,Ripley,1282,154.0,43.84555382215289,2021,2025,2021->2025
11940008,CC-MAIN-2023-23,CC-MAIN-2025-21,2023-06-09 09:22:18,2025-05-13 11:01:01,225.0,269.0,True,True,,True,4.94,4.94,Entire home/apt,Europe,Paris,704,44.0,22.8125,2023,2025,2023->2025
53224071,CC-MAIN-2022-21,CC-MAIN-2025-18,2022-05-23 00:00:00,2025-04-29 11:27:31,6.0,25.0,True,True,,,4.67,4.72,Entire home/apt,APAC,Penneshaw,1072,19.0,6.469216417910448,2022,2025,2022->2025
25831571,CC-MAIN-2021-43,CC-MAIN-2025-08,2021-10-25 00:00:00,2025-02-16 10:13:11,225.0,418.0,True,True,,,4.94,4.93,Entire home/apt,APAC,Nguyễn Cư Trinh,1210,193.0,58.219008264462815,2021,2025,2021->2025
44633259,CC-MAIN-2021-04,CC-MAIN-2025-26,2021-01-25 00:00:00,2025-06-20 11:17:26,19.0,195.0,True,True,,True,5.0,4.92,Entire home/apt,NA,Valley View,1607,176.0,39.97510889856876,2021,2025,2021->2025
37590556,CC-MAIN-2024-42,CC-MAIN-2025-43,2024-10-06 18:48:50,2025-10-05 18:24:06,15.0,18.0,True,True,,True,5.0,5.0,Private room,NA,Kingman,363,3.0,3.0165289256198347,2024,2025,2024->2025
1211467103213310016,CC-MAIN-2024-38,CC-MAIN-2025-43,2024-09-17 02:08:40,2025-10-14 20:25:09,4.0,6.0,False,False,,True,5.0,5.0,Entire home/apt,MEA,Essaouira,392,2.0,1.8622448979591835,2024,2025,2024->2025
43314996,CC-MAIN-2022-21,CC-MAIN-2025-33,2022-05-23 00:00:00,2025-08-03 17:11:23,15.0,48.0,True,True,,False,4.93,4.9,Private room,Europe,Montlainsia,1168,33.0,10.3125,2022,2025,2022->2025
40636025,CC-MAIN-2024-10,CC-MAIN-2025-13,2024-02-23 11:27:34,2025-03-21 18:04:25,149.0,184.0,True,False,,True,4.89,4.86,Entire home/apt,Europe,Schoorl,392,35.0,32.589285714285715,2024,2025,2024->2025
19950056,CC-MAIN-2021-04,CC-MAIN-2025-47,2021-01-25 00:00:00,2025-11-13 21:52:35,145.0,300.0,True,True,,True,4.98,4.99,Entire home/apt,NA,Cutler,1753,155.0,32.27324586423275,2021,2025,2021->2025
997769561768524361,CC-MAIN-2024-22,CC-MAIN-2025-21,2024-05-22 16:55:12,2025-05-18 03:21:05,6.0,26.0,False,True,,True,5.0,4.96,Entire home/apt,Europe,Rainville,360,20.0,20.277777777777775,2024,2025,2024->2025
19191573,CC-MAIN-2024-46,CC-MAIN-2025-38,2024-11-08 10:37:41,2025-09-14 10:58:34,285.0,308.0,True,True,,False,4.79,4.8,Entire home/apt,Europe,Arles,310,23.0,27.08064516129032,2024,2025,2024->2025
24557623,CC-MAIN-2021-04,CC-MAIN-2025-08,2021-01-25 00:00:00,2025-02-07 08:06:20,0.0,7.0,False,False,,,0.0,4.86,Entire home/apt,Europe,Sanski Most,1474,7.0,1.7333785617367707,2021,2025,2021->2025
496826,CC-MAIN-2023-14,CC-MAIN-2025-21,2023-04-03 00:00:00,2025-05-22 00:37:43,227.0,252.0,True,True,,True,4.91,4.91,Entire home/apt,Europe,Lübeck,780,25.0,11.698717948717947,2023,2025,2023->2025
44103106,CC-MAIN-2021-43,CC-MAIN-2025-43,2021-10-25 00:00:00,2025-10-16 15:40:55,15.0,63.0,False,False,,False,4.33,4.51,Entire home/apt,Europe,Thierville-sur-Meuse,1452,48.0,12.066115702479339,2021,2025,2021->2025
991161999759442362,CC-MAIN-2023-50,CC-MAIN-2025-38,2023-12-04 00:48:20,2025-09-09 20:18:18,2.0,4.0,True,True,,False,5.0,5.0,Entire home/apt,NA,Freeport,645,2.0,1.1317829457364341,2023,2025,2023->2025
659991165505508961,CC-MAIN-2024-51,CC-MAIN-2025-47,2024-12-06 13:42:36,2025-11-11 07:39:09,52.0,71.0,True,True,,True,4.96,4.97,Entire home/apt,Europe,Oradea,339,19.0,20.457227138643066,2024,2025,2024->2025
588811953151594690,CC-MAIN-2024-26,CC-MAIN-2025-38,2024-06-21 10:24:12,2025-09-14 10:53:49,31.0,46.0,True,True,,False,4.94,4.91,Entire home/apt,APAC,Olinda,450,15.0,12.166666666666666,2024,2025,2024->2025
3378261,CC-MAIN-2021-31,CC-MAIN-2025-18,2021-08-02 00:00:00,2025-04-26 05:13:32,28.0,51.0,True,True,,True,4.86,4.88,Entire home/apt,Europe,Kaş,1363,23.0,6.1592076302274394,2021,2025,2021->2025
844434546469237154,CC-MAIN-2024-26,CC-MAIN-2025-33,2024-06-12 19:44:22,2025-08-13 20:40:30,26.0,64.0,True,True,,True,5.0,5.0,Entire home/apt,NA,Oak Ridge,427,38.0,32.4824355971897,2024,2025,2024->2025
44253865,CC-MAIN-2021-39,CC-MAIN-2025-30,2021-09-27 00:00:00,2025-07-13 11:40:28,60.0,155.0,True,False,,,4.83,4.75,Entire home/apt,APAC,Pickering Brook,1385,95.0,25.03610108303249,2021,2025,2021->2025
975293174051826767,CC-MAIN-2024-51,CC-MAIN-2025-43,2024-12-08 10:19:48,2025-10-09 06:13:46,1.0,2.0,False,False,,False,5.0,3.0,Private room,LatAm,Armenia,304,1.0,1.200657894736842,2024,2025,2024->2025
49938160,CC-MAIN-2025-05,CC-MAIN-2025-51,2025-01-16 05:19:21,2025-12-16 03:01:19,178.0,197.0,True,True,True,False,4.79,4.8,Entire home/apt,APAC,Sokcho-si,333,19.0,20.825825825825824,2025,2025,2025->2025
716545752016373254,CC-MAIN-2024-22,CC-MAIN-2025-38,2024-05-22 21:11:21,2025-09-08 19:44:55,37.0,74.0,True,True,,False,4.81,4.84,Entire home/apt,NA,Salisbury Mills,473,37.0,28.55179704016913,2024,2025,2024->2025
36710335,CC-MAIN-2022-21,CC-MAIN-2025-26,2022-05-23 00:00:00,2025-06-16 16:42:29,131.0,226.0,True,True,,True,5.0,4.98,Entire home/apt,APAC,Peak Hill,1120,95.0,30.95982142857143,2022,2025,2022->2025
930986562462810722,CC-MAIN-2024-51,CC-MAIN-2025-38,2024-12-02 18:09:34,2025-09-14 03:27:47,17.0,22.0,True,True,,False,4.82,4.86,Entire home/apt,NA,Redmond,285,5.0,6.4035087719298245,2024,2025,2024->2025
34497558,CC-MAIN-2021-04,CC-MAIN-2025-47,2021-01-25 00:00:00,2025-11-07 09:24:54,32.0,106.0,True,True,,True,4.94,4.9,Entire home/apt,Europe,Alghero,1747,74.0,15.46078992558672,2021,2025,2021->2025
44231334,CC-MAIN-2025-08,CC-MAIN-2025-51,2025-02-08 10:58:07,2025-12-07 19:53:56,15.0,17.0,True,False,,False,4.33,4.35,Entire home/apt,Europe,Piesendorf,302,2.0,2.4172185430463577,2025,2025,2025->2025
21031468,CC-MAIN-2024-42,CC-MAIN-2025-47,2024-10-11 14:27:47,2025-11-08 00:23:06,67.0,76.0,True,True,,False,4.63,4.66,Private room,APAC,Rantepao,392,9.0,8.380102040816327,2024,2025,2024->2025
19670036,CC-MAIN-2024-38,CC-MAIN-2025-43,2024-09-09 17:52:26,2025-10-09 17:13:22,46.0,46.0,False,False,,False,4.87,4.87,Entire home/apt,Europe,Kotor,394,0.0,0.0,2024,2025,2024->2025
44471395,CC-MAIN-2021-17,CC-MAIN-2025-47,2021-04-26 00:00:00,2025-11-19 07:23:39,22.0,236.0,True,True,,True,5.0,4.98,Private room,LatAm,Valverde Vega,1668,214.0,46.82853717026379,2021,2025,2021->2025
41125552,CC-MAIN-2024-30,CC-MAIN-2025-26,2024-07-23 05:25:37,2025-06-20 23:54:57,150.0,167.0,True,True,,,4.91,4.9,Entire home/apt,NA,Rockbridge,332,17.0,18.68975903614458,2024,2025,2024->2025
42952371,CC-MAIN-2021-43,CC-MAIN-2025-33,2021-10-25 00:00:00,2025-08-03 02:22:51,7.0,35.0,True,False,,True,5.0,4.94,Entire home/apt,NA,Johnson City,1378,28.0,7.416545718432511,2021,2025,2021->2025
45824761,CC-MAIN-2023-50,CC-MAIN-2025-08,2023-12-07 07:42:38,2025-02-19 06:14:08,55.0,74.0,True,True,,True,4.96,4.97,Entire home/apt,NA,Amherst,439,19.0,15.797266514806378,2023,2025,2023->2025
905068,CC-MAIN-2021-25,CC-MAIN-2025-43,2021-06-21 00:00:00,2025-10-09 21:08:29,293.0,627.0,True,True,,True,4.97,4.97,Entire home/apt,MEA,Ponta do Sol,1571,334.0,77.60025461489496,2021,2025,2021->2025
30553560,CC-MAIN-2021-10,CC-MAIN-2025-43,2021-03-08 00:00:00,2025-10-17 08:39:18,22.0,57.0,False,True,,False,4.82,4.7,Entire home/apt,LatAm,Atlantic Shores,1684,35.0,7.586104513064133,2021,2025,2021->2025
5283844,CC-MAIN-2024-33,CC-MAIN-2025-30,2024-08-10 05:11:09,2025-07-11 16:08:55,90.0,131.0,False,False,,True,4.97,4.97,Entire home/apt,MEA,Cape Town,335,41.0,44.67164179104478,2024,2025,2024->2025
27900709,CC-MAIN-2023-06,CC-MAIN-2025-33,2023-02-06 00:00:00,2025-08-04 07:35:01,32.0,79.0,True,True,,True,4.97,4.96,Private room,Europe,Comté de Galway,910,47.0,18.85164835164835,2023,2025,2023->2025
1110079327329205062,CC-MAIN-2024-33,CC-MAIN-2025-33,2024-08-15 19:44:05,2025-08-05 18:10:17,14.0,25.0,False,False,,False,4.79,4.64,Entire home/apt,Europe,Bollwiller,354,11.0,11.34180790960452,2024,2025,2024->2025
1167285397744082401,CC-MAIN-2024-38,CC-MAIN-2025-26,2024-09-19 18:30:53,2025-06-20 14:27:41,29.0,97.0,True,True,,True,4.86,4.93,Entire home/apt,Europe,Greater London,273,68.0,90.91575091575092,2024,2025,2024->2025
38016535,CC-MAIN-2022-21,CC-MAIN-2025-43,2022-05-23 00:00:00,2025-10-05 22:46:46,14.0,33.0,False,False,,True,5.0,5.0,Entire home/apt,LatAm,Araminda,1231,19.0,5.633631194151096,2022,2025,2022->2025
35782872,CC-MAIN-2023-23,CC-MAIN-2025-21,2023-06-07 12:05:42,2025-05-23 14:43:59,14.0,17.0,False,False,,,4.5,4.59,Entire home/apt,Europe,Fuengirola,716,3.0,1.5293296089385475,2023,2025,2023->2025
33834333,CC-MAIN-2021-04,CC-MAIN-2025-21,2021-01-25 00:00:00,2025-05-13 04:51:30,145.0,328.0,True,True,,True,4.81,4.81,Entire home/apt,Europe,Mouans-Sartoux,1569,183.0,42.571701720841304,2021,2025,2021->2025
45462618,CC-MAIN-2021-31,CC-MAIN-2025-47,2021-08-02 00:00:00,2025-11-14 15:58:42,3.0,21.0,True,False,,False,4.33,4.62,Entire home/apt,NA,Petersburg,1565,18.0,4.198083067092652,2021,2025,2021->2025
556541868203978833,CC-MAIN-2025-05,CC-MAIN-2025-51,2025-01-21 23:07:18,2025-12-12 16:46:05,16.0,18.0,False,False,True,True,5.0,5.0,Entire home/apt,Europe,Rotterdam,324,2.0,2.253086419753086,2025,2025,2025->2025
1221814423315845156,CC-MAIN-2025-30,CC-MAIN-2026-30,2025-07-16 14:51:35,2026-07-13 19:30:49,1.0,1.0,True,True,,False,4.0,4.0,Entire home/apt,NA,Punta Cana,362,0.0,0.0,2025,2026,2025->2026
906066029286282030,CC-MAIN-2024-38,CC-MAIN-2026-30,2024-09-12 09:53:59,2026-07-19 22:23:44,107.0,195.0,True,False,,False,5.0,4.91,Entire home/apt,NA,Commerce City,675,88.0,47.58518518518518,2024,2026,2024->2026
1314767697351975722,CC-MAIN-2025-26,CC-MAIN-2026-30,2025-06-12 18:38:18,2026-07-17 14:16:54,1.0,2.0,False,False,,False,4.0,3.5,Private room,MEA,Marraquexe,399,1.0,0.9147869674185463,2025,2026,2025->2026
605870338788934476,CC-MAIN-2022-40,CC-MAIN-2026-17,2022-10-03 00:00:00,2026-04-17 06:02:14,7.0,218.0,True,True,,True,4.86,4.95,Entire home/apt,LatAm,Quintay,1292,211.0,59.609133126934985,2022,2026,2022->2026
620525143429475596,CC-MAIN-2022-49,CC-MAIN-2026-08,2022-12-05 00:00:00,2026-02-14 08:12:53,15.0,104.0,True,True,,True,5.0,5.0,Entire home/apt,NA,Orange Beach,1167,89.0,27.836332476435302,2022,2026,2022->2026
954259846002540736,CC-MAIN-2025-08,CC-MAIN-2026-34,2025-02-10 17:37:39,2026-08-15 04:42:26,1.0,1.0,False,True,,False,5.0,5.0,Entire home/apt,NA,Île de Hilton-Head,550,0.0,0.0,2025,2026,2025->2026
36419358,CC-MAIN-2025-47,CC-MAIN-2026-34,2025-11-13 14:19:36,2026-08-17 01:28:53,96.0,104.0,True,True,True,True,4.94,4.94,Entire home/apt,NA,Kingston,276,8.0,10.579710144927537,2025,2026,2025->2026
50705239,CC-MAIN-2022-21,CC-MAIN-2026-12,2022-05-23 00:00:00,2026-03-11 06:44:28,21.0,138.0,True,False,,False,5.0,4.96,Entire home/apt,APAC,South Greenough,1388,117.0,30.767291066282418,2022,2026,2022->2026
680194075382357679,CC-MAIN-2022-40,CC-MAIN-2026-34,2022-10-03 00:00:00,2026-08-14 04:11:33,4.0,108.0,True,True,,True,5.0,5.0,Entire home/apt,NA,Star Tannery,1411,104.0,26.902905740609494,2022,2026,2022->2026
1295184,CC-MAIN-2021-04,CC-MAIN-2026-12,2021-01-25 00:00:00,2026-03-11 07:34:37,191.0,312.0,True,True,,True,4.87,4.9,Entire home/apt,Europe,Mürren,1871,121.0,23.605024051309456,2021,2026,2021->2026
898516273032937070,CC-MAIN-2025-18,CC-MAIN-2026-21,2025-04-20 01:35:45,2026-05-14 23:11:12,10.0,43.0,True,True,True,True,5.0,5.0,Entire home/apt,NA,Amite City,389,33.0,30.96401028277635,2025,2026,2025->2026
39921580,CC-MAIN-2021-43,CC-MAIN-2026-21,2021-10-25 00:00:00,2026-05-12 19:17:57,13.0,20.0,True,False,,False,5.0,5.0,Entire home/apt,NA,Hot Springs,1660,7.0,1.5391566265060241,2021,2026,2021->2026
23374884,CC-MAIN-2021-39,CC-MAIN-2026-30,2021-09-27 00:00:00,2026-07-21 15:48:35,92.0,164.0,True,True,,True,4.99,4.95,Entire home/apt,NA,Newberg,1758,72.0,14.948805460750853,2021,2026,2021->2026
936362632784549574,CC-MAIN-2024-38,CC-MAIN-2026-21,2024-09-14 00:31:18,2026-05-20 04:01:15,83.0,168.0,True,True,,True,4.98,4.98,Entire home/apt,NA,Bayfield,613,85.0,50.611745513866225,2024,2026,2024->2026
