date,act_symbol,period,period_end_date,consensus,count,high,low,year_ago
2022-03-27,NCLH,Current Quarter,2022-03-31,707350000,3,822240000,535800000,3100000
2022-03-27,NCLH,Current Year,2022-12-31,5310000000,5,6580000000,3920000000,647990000
2022-03-27,NCLH,Next Quarter,2022-06-30,1250000000,3,1340000000,1180000000,4370000
2022-03-27,NCLH,Next Year,2023-12-31,7440000000,5,8510000000,6120000000,5310000000
2022-04-03,NCLH,Current Quarter,2022-03-31,654840000,4,822240000,497300000,3100000
2022-04-03,NCLH,Current Year,2022-12-31,5630000000,5,6580000000,5070000000,647990000
2022-04-03,NCLH,Next Quarter,2022-06-30,1240000000,4,1340000000,1180000000,4370000
2022-04-03,NCLH,Next Year,2023-12-31,7900000000,5,8510000000,7200000000,5630000000
2022-04-10,NCLH,Current Quarter,2022-03-31,654840000,4,822240000,497300000,3100000
2022-04-10,NCLH,Current Year,2022-12-31,5630000000,5,6580000000,5070000000,647990000
2022-04-10,NCLH,Next Quarter,2022-06-30,1240000000,4,1340000000,1180000000,4370000
2022-04-10,NCLH,Next Year,2023-12-31,7900000000,5,8510000000,7200000000,5630000000
2022-04-17,NCLH,Current Quarter,2022-03-31,654840000,4,822240000,497300000,3100000
2022-04-17,NCLH,Current Year,2022-12-31,5630000000,5,6580000000,5070000000,647990000
2022-04-17,NCLH,Next Quarter,2022-06-30,1240000000,4,1340000000,1180000000,4370000
2022-04-17,NCLH,Next Year,2023-12-31,7900000000,5,8510000000,7200000000,5630000000
2022-04-24,NCLH,Current Quarter,2022-03-31,654840000,4,822240000,497300000,3100000
2022-04-24,NCLH,Current Year,2022-12-31,5630000000,5,6580000000,5070000000,647990000
2022-04-24,NCLH,Next Quarter,2022-06-30,1240000000,4,1340000000,1180000000,4370000
2022-04-24,NCLH,Next Year,2023-12-31,7900000000,5,8510000000,7200000000,5630000000
2022-05-01,NCLH,Current Quarter,2022-03-31,654840000,4,822240000,497300000,3100000
2022-05-01,NCLH,Current Year,2022-12-31,5630000000,5,6580000000,5070000000,647990000
2022-05-01,NCLH,Next Quarter,2022-06-30,1240000000,4,1340000000,1180000000,4370000
2022-05-01,NCLH,Next Year,2023-12-31,7900000000,5,8510000000,7200000000,5630000000
2022-05-08,NCLH,Current Quarter,2022-03-31,654840000,4,822240000,497300000,3100000
2022-05-08,NCLH,Current Year,2022-12-31,5630000000,5,6580000000,5070000000,647990000
2022-05-08,NCLH,Next Quarter,2022-06-30,1240000000,4,1340000000,1180000000,4370000
2022-05-08,NCLH,Next Year,2023-12-31,7900000000,5,8510000000,7200000000,5630000000
2022-05-15,NCLH,Current Quarter,2022-06-30,1260000000,4,1340000000,1210000000,4370000
2022-05-15,NCLH,Current Year,2022-12-31,5680000000,5,6580000000,5320000000,647990000
2022-05-15,NCLH,Next Quarter,2022-09-30,1880000000,4,1940000000,1830000000,153080000
2022-05-15,NCLH,Next Year,2023-12-31,7990000000,5,8510000000,7200000000,5680000000
2022-05-22,NCLH,Current Quarter,2022-06-30,1180000000,4,1410000000,842850000,4370000
2022-05-22,NCLH,Current Year,2022-12-31,5340000000,5,6580000000,3910000000,647990000
2022-05-22,NCLH,Next Quarter,2022-09-30,1770000000,4,2080000000,1340000000,153080000
2022-05-22,NCLH,Next Year,2023-12-31,7680000000,5,8510000000,6140000000,5340000000
2022-05-29,NCLH,Current Quarter,2022-06-30,1180000000,4,1410000000,842850000,4370000
2022-05-29,NCLH,Current Year,2022-12-31,5340000000,5,6580000000,3910000000,647990000
2022-05-29,NCLH,Next Quarter,2022-09-30,1770000000,4,2080000000,1340000000,153080000
2022-05-29,NCLH,Next Year,2023-12-31,7680000000,5,8510000000,6140000000,5340000000
2022-06-05,NCLH,Current Quarter,2022-06-30,1180000000,4,1410000000,842850000,4370000
2022-06-05,NCLH,Current Year,2022-12-31,5030000000,4,5680000000,3910000000,647990000
2022-06-05,NCLH,Next Quarter,2022-09-30,1770000000,4,2080000000,1340000000,153080000
2022-06-05,NCLH,Next Year,2023-12-31,7470000000,4,8020000000,6140000000,5030000000
2022-06-12,NCLH,Current Quarter,2022-06-30,1180000000,4,1410000000,842850000,4370000
2022-06-12,NCLH,Current Year,2022-12-31,5030000000,4,5680000000,3910000000,647990000
2022-06-12,NCLH,Next Quarter,2022-09-30,1770000000,4,2080000000,1340000000,153080000
2022-06-12,NCLH,Next Year,2023-12-31,7470000000,4,8020000000,6140000000,5030000000
2022-06-19,NCLH,Current Quarter,2022-06-30,1180000000,4,1410000000,842850000,4370000
2022-06-19,NCLH,Current Year,2022-12-31,5030000000,4,5680000000,3910000000,647990000
2022-06-19,NCLH,Next Quarter,2022-09-30,1770000000,4,2080000000,1340000000,153080000
2022-06-19,NCLH,Next Year,2023-12-31,7470000000,4,8020000000,6140000000,5030000000
2022-06-26,NCLH,Current Quarter,2022-06-30,1170000000,4,1400000000,842850000,4370000
2022-06-26,NCLH,Current Year,2022-12-31,5010000000,4,5620000000,3910000000,647990000
2022-06-26,NCLH,Next Quarter,2022-09-30,1770000000,4,2050000000,1340000000,153080000
2022-06-26,NCLH,Next Year,2023-12-31,7370000000,4,8020000000,6140000000,5010000000
2022-07-03,NCLH,Current Quarter,2022-06-30,1260000000,4,1400000000,1200000000,4370000
2022-07-03,NCLH,Current Year,2022-12-31,5390000000,4,5620000000,5200000000,647990000
2022-07-03,NCLH,Next Quarter,2022-09-30,1890000000,4,2050000000,1820000000,153080000
2022-07-03,NCLH,Next Year,2023-12-31,7930000000,4,8380000000,7330000000,5390000000
2022-07-10,NCLH,Current Quarter,2022-06-30,1260000000,4,1400000000,1200000000,4370000
2022-07-10,NCLH,Current Year,2022-12-31,5390000000,4,5620000000,5200000000,647990000
2022-07-10,NCLH,Next Quarter,2022-09-30,1890000000,4,2050000000,1820000000,153080000
2022-07-10,NCLH,Next Year,2023-12-31,7930000000,4,8380000000,7330000000,5390000000
2022-07-17,NCLH,Current Quarter,2022-06-30,1260000000,4,1400000000,1200000000,4370000
2022-07-17,NCLH,Current Year,2022-12-31,5390000000,4,5620000000,5200000000,647990000
2022-07-17,NCLH,Next Quarter,2022-09-30,1890000000,4,2050000000,1820000000,153080000
2022-07-17,NCLH,Next Year,2023-12-31,7930000000,4,8380000000,7330000000,5390000000
2022-07-24,NCLH,Current Quarter,2022-06-30,1260000000,4,1400000000,1200000000,4370000
2022-07-24,NCLH,Current Year,2022-12-31,5390000000,4,5620000000,5200000000,647990000
2022-07-24,NCLH,Next Quarter,2022-09-30,1890000000,4,2050000000,1820000000,153080000
2022-07-24,NCLH,Next Year,2023-12-31,7930000000,4,8380000000,7330000000,5390000000
2022-07-31,NCLH,Current Quarter,2022-06-30,1260000000,4,1400000000,1200000000,4370000
2022-07-31,NCLH,Current Year,2022-12-31,5390000000,4,5620000000,5200000000,647990000
2022-07-31,NCLH,Next Quarter,2022-09-30,1890000000,4,2050000000,1820000000,153080000
2022-07-31,NCLH,Next Year,2023-12-31,7930000000,4,8380000000,7330000000,5390000000
2022-08-07,NCLH,Current Quarter,2022-06-30,1260000000,4,1400000000,1200000000,4370000
2022-08-07,NCLH,Current Year,2022-12-31,5390000000,4,5620000000,5200000000,647990000
2022-08-07,NCLH,Next Quarter,2022-09-30,1890000000,4,2050000000,1820000000,153080000
2022-08-07,NCLH,Next Year,2023-12-31,7930000000,4,8380000000,7330000000,5390000000
2022-08-14,NCLH,Current Quarter,2022-09-30,1570000000,1,1570000000,1570000000,153080000
2022-08-14,NCLH,Current Year,2022-12-31,5060000000,4,5420000000,4810000000,647990000
2022-08-14,NCLH,Next Quarter,2022-12-31,1670000000,4,1850000000,1530000000,487440000
2022-08-14,NCLH,Next Year,2023-12-31,7850000000,4,8380000000,7330000000,5060000000
2022-08-21,NCLH,Current Quarter,2022-09-30,1570000000,3,1600000000,1550000000,153080000
2022-08-21,NCLH,Current Year,2022-12-31,4930000000,4,5200000000,4810000000,647990000
2022-08-21,NCLH,Next Quarter,2022-12-31,1580000000,4,1660000000,1510000000,487440000
2022-08-21,NCLH,Next Year,2023-12-31,7880000000,4,8210000000,7630000000,4930000000
2022-08-28,NCLH,Current Quarter,2022-09-30,1570000000,3,1600000000,1550000000,153080000
2022-08-28,NCLH,Current Year,2022-12-31,4930000000,4,5200000000,4810000000,647990000
2022-08-28,NCLH,Next Quarter,2022-12-31,1580000000,4,1660000000,1510000000,487440000
2022-08-28,NCLH,Next Year,2023-12-31,7880000000,4,8210000000,7630000000,4930000000
2022-09-04,NCLH,Current Quarter,2022-09-30,1570000000,3,1600000000,1550000000,153080000
2022-09-04,NCLH,Current Year,2022-12-31,4930000000,4,5200000000,4810000000,647990000
2022-09-04,NCLH,Next Quarter,2022-12-31,1580000000,4,1660000000,1510000000,487440000
2022-09-04,NCLH,Next Year,2023-12-31,7880000000,4,8210000000,7630000000,4930000000
2022-09-11,NCLH,Current Quarter,2022-09-30,1570000000,3,1600000000,1550000000,153080000
2022-09-11,NCLH,Current Year,2022-12-31,4930000000,4,5200000000,4810000000,647990000
2022-09-11,NCLH,Next Quarter,2022-12-31,1580000000,4,1660000000,1510000000,487440000
2022-09-11,NCLH,Next Year,2023-12-31,7990000000,4,8210000000,7630000000,4930000000
2022-09-18,NCLH,Current Quarter,2022-09-30,1570000000,3,1600000000,1550000000,153080000
2022-09-18,NCLH,Current Year,2022-12-31,4930000000,4,5200000000,4810000000,647990000
2022-09-18,NCLH,Next Quarter,2022-12-31,1580000000,4,1660000000,1510000000,487440000
2022-09-18,NCLH,Next Year,2023-12-31,7990000000,4,8210000000,7630000000,4930000000
2022-09-25,NCLH,Current Quarter,2022-09-30,1580000000,4,1600000000,1550000000,153080000
2022-09-25,NCLH,Current Year,2022-12-31,4840000000,4,4880000000,4810000000,647990000
2022-09-25,NCLH,Next Quarter,2022-12-31,1550000000,4,1630000000,1510000000,487440000
2022-09-25,NCLH,Next Year,2023-12-31,8120000000,4,8520000000,7630000000,4840000000
2022-10-02,NCLH,Current Quarter,2022-09-30,1580000000,4,1600000000,1550000000,153080000
2022-10-02,NCLH,Current Year,2022-12-31,4840000000,4,4880000000,4810000000,647990000
2022-10-02,NCLH,Next Quarter,2022-12-31,1550000000,4,1630000000,1510000000,487440000
2022-10-02,NCLH,Next Year,2023-12-31,8120000000,4,8520000000,7630000000,4840000000
2022-10-09,NCLH,Current Quarter,2022-09-30,1580000000,4,1600000000,1550000000,153080000
2022-10-09,NCLH,Current Year,2022-12-31,4840000000,4,4880000000,4810000000,647990000
2022-10-09,NCLH,Next Quarter,2022-12-31,1550000000,4,1630000000,1510000000,487440000
2022-10-09,NCLH,Next Year,2023-12-31,8120000000,4,8520000000,7630000000,4840000000
2022-10-16,NCLH,Current Quarter,2022-09-30,1580000000,4,1600000000,1550000000,153080000
2022-10-16,NCLH,Current Year,2022-12-31,4820000000,4,4880000000,4750000000,647990000
2022-10-16,NCLH,Next Quarter,2022-12-31,1530000000,4,1630000000,1460000000,487440000
2022-10-16,NCLH,Next Year,2023-12-31,8090000000,4,8520000000,7500000000,4820000000
2022-10-23,NCLH,Current Quarter,2022-09-30,1580000000,4,1600000000,1550000000,153080000
2022-10-23,NCLH,Current Year,2022-12-31,4820000000,4,4880000000,4750000000,647990000
2022-10-23,NCLH,Next Quarter,2022-12-31,1530000000,4,1630000000,1460000000,487440000
2022-10-23,NCLH,Next Year,2023-12-31,8090000000,4,8520000000,7500000000,4820000000
2022-10-30,NCLH,Current Quarter,2022-09-30,1580000000,4,1600000000,1550000000,153080000
2022-10-30,NCLH,Current Year,2022-12-31,4820000000,4,4880000000,4750000000,647990000
2022-10-30,NCLH,Next Quarter,2022-12-31,1530000000,4,1630000000,1460000000,487440000
2022-10-30,NCLH,Next Year,2023-12-31,8090000000,4,8520000000,7500000000,4820000000
2022-11-06,NCLH,Current Quarter,2022-09-30,1580000000,4,1600000000,1550000000,153080000
2022-11-06,NCLH,Current Year,2022-12-31,4820000000,4,4880000000,4750000000,647990000
2022-11-06,NCLH,Next Quarter,2022-12-31,1530000000,4,1630000000,1460000000,487440000
2022-11-06,NCLH,Next Year,2023-12-31,8090000000,4,8520000000,7500000000,4820000000
2022-11-13,NCLH,Current Quarter,2022-12-31,1480000000,3,1500000000,1460000000,487440000
2022-11-13,NCLH,Current Year,2022-12-31,4820000000,4,4880000000,4750000000,647990000
2022-11-13,NCLH,Next Quarter,2023-03-31,1750000000,2,1770000000,1720000000,521940000
2022-11-13,NCLH,Next Year,2023-12-31,8140000000,4,8520000000,7500000000,4820000000
2022-11-20,NCLH,Current Quarter,2022-12-31,1490000000,3,1500000000,1480000000,487440000
2022-11-20,NCLH,Current Year,2022-12-31,4460000000,4,4820000000,3400000000,647990000
2022-11-20,NCLH,Next Quarter,2023-03-31,1750000000,2,1770000000,1720000000,521940000
2022-11-20,NCLH,Next Year,2023-12-31,7690000000,4,8520000000,6060000000,4460000000
2022-11-27,NCLH,Current Quarter,2022-12-31,1490000000,4,1500000000,1480000000,487440000
2022-11-27,NCLH,Current Year,2022-12-31,4460000000,4,4820000000,3400000000,647990000
2022-11-27,NCLH,Next Quarter,2023-03-31,1730000000,2,1740000000,1720000000,521940000
2022-11-27,NCLH,Next Year,2023-12-31,7750000000,4,8760000000,6060000000,4460000000
2022-12-04,NCLH,Current Quarter,2022-12-31,1490000000,4,1500000000,1480000000,487440000
2022-12-04,NCLH,Current Year,2022-12-31,4460000000,4,4820000000,3400000000,647990000
2022-12-04,NCLH,Next Quarter,2023-03-31,1730000000,2,1740000000,1720000000,521940000
2022-12-04,NCLH,Next Year,2023-12-31,7750000000,4,8760000000,6060000000,4460000000
2022-12-11,NCLH,Current Quarter,2022-12-31,1480000000,5,1500000000,1440000000,487440000
2022-12-11,NCLH,Current Year,2022-12-31,4520000000,5,4820000000,3400000000,647990000
2022-12-11,NCLH,Next Quarter,2023-03-31,1730000000,2,1740000000,1720000000,521940000
2022-12-11,NCLH,Next Year,2023-12-31,7880000000,5,8760000000,6060000000,4520000000
2022-12-18,NCLH,Current Quarter,2022-12-31,1480000000,5,1500000000,1440000000,487440000
2022-12-18,NCLH,Current Year,2022-12-31,4520000000,5,4820000000,3400000000,647990000
2022-12-18,NCLH,Next Quarter,2023-03-31,1730000000,2,1740000000,1720000000,521940000
2022-12-18,NCLH,Next Year,2023-12-31,7880000000,5,8760000000,6060000000,4520000000
2022-12-25,NCLH,Current Quarter,2022-12-31,1490000000,4,1500000000,1480000000,487440000
2022-12-25,NCLH,Current Year,2022-12-31,4460000000,4,4820000000,3400000000,647990000
2022-12-25,NCLH,Next Quarter,2023-03-31,1730000000,2,1740000000,1720000000,521940000
2022-12-25,NCLH,Next Year,2023-12-31,7750000000,4,8760000000,6060000000,4460000000
2023-01-01,NCLH,Current Quarter,2022-12-31,1490000000,4,1500000000,1480000000,487440000
2023-01-01,NCLH,Current Year,2022-12-31,4460000000,4,4820000000,3400000000,647990000
2023-01-01,NCLH,Next Quarter,2023-03-31,1730000000,2,1740000000,1720000000,521940000
2023-01-01,NCLH,Next Year,2023-12-31,7750000000,4,8760000000,6060000000,4460000000
2023-01-08,NCLH,Current Quarter,2022-12-31,1490000000,4,1500000000,1480000000,487440000
2023-01-08,NCLH,Current Year,2022-12-31,4810000000,4,4820000000,4800000000,647990000
2023-01-08,NCLH,Next Quarter,2023-03-31,1730000000,2,1740000000,1720000000,521940000
2023-01-08,NCLH,Next Year,2023-12-31,8330000000,4,8760000000,7830000000,4810000000
2023-01-15,NCLH,Current Quarter,2022-12-31,1490000000,4,1510000000,1480000000,487440000
2023-01-15,NCLH,Current Year,2022-12-31,4820000000,4,4840000000,4800000000,647990000
2023-01-15,NCLH,Next Quarter,2023-03-31,1750000000,3,1790000000,1720000000,521940000
2023-01-15,NCLH,Next Year,2023-12-31,8370000000,4,8760000000,7830000000,4820000000
2023-01-22,NCLH,Current Quarter,2022-12-31,1490000000,4,1510000000,1480000000,487440000
2023-01-22,NCLH,Current Year,2022-12-31,4820000000,4,4840000000,4800000000,647990000
2023-01-22,NCLH,Next Quarter,2023-03-31,1750000000,3,1790000000,1720000000,521940000
2023-01-22,NCLH,Next Year,2023-12-31,8370000000,4,8760000000,7830000000,4820000000
2023-01-29,NCLH,Current Quarter,2022-12-31,1500000000,5,1520000000,1480000000,487440000
2023-01-29,NCLH,Current Year,2022-12-31,4820000000,5,4850000000,4810000000,647990000
2023-01-29,NCLH,Next Quarter,2023-03-31,1720000000,5,1790000000,1620000000,521940000
2023-01-29,NCLH,Next Year,2023-12-31,8360000000,5,8760000000,7840000000,4820000000
2023-02-05,NCLH,Current Quarter,2022-12-31,1500000000,5,1520000000,1480000000,487440000
2023-02-05,NCLH,Current Year,2022-12-31,4820000000,5,4850000000,4810000000,647990000
2023-02-05,NCLH,Next Quarter,2023-03-31,1720000000,5,1790000000,1620000000,521940000
2023-02-05,NCLH,Next Year,2023-12-31,8360000000,5,8760000000,7840000000,4820000000
2023-02-12,NCLH,Current Quarter,2022-12-31,1500000000,5,1520000000,1480000000,487440000
2023-02-12,NCLH,Current Year,2022-12-31,4820000000,5,4850000000,4810000000,647990000
2023-02-12,NCLH,Next Quarter,2023-03-31,1720000000,5,1790000000,1620000000,521940000
2023-02-12,NCLH,Next Year,2023-12-31,8360000000,5,8760000000,7840000000,4820000000
2023-02-19,NCLH,Current Quarter,2022-12-31,1500000000,5,1520000000,1480000000,487440000
2023-02-19,NCLH,Current Year,2022-12-31,4820000000,5,4850000000,4810000000,647990000
2023-02-19,NCLH,Next Quarter,2023-03-31,1720000000,5,1790000000,1620000000,521940000
2023-02-19,NCLH,Next Year,2023-12-31,8360000000,5,8760000000,7840000000,4820000000
2023-02-28,NCLH,Current Quarter,2022-12-31,1500000000,5,1520000000,1480000000,487440000
2023-02-28,NCLH,Current Year,2022-12-31,4820000000,5,4850000000,4810000000,647990000
2023-02-28,NCLH,Next Quarter,2023-03-31,1720000000,5,1790000000,1620000000,521940000
2023-02-28,NCLH,Next Year,2023-12-31,8360000000,5,8760000000,7840000000,4820000000
2023-03-05,NCLH,Current Quarter,2023-03-31,1720000000,5,1790000000,1620000000,521940000
2023-03-05,NCLH,Current Year,2023-12-31,8420000000,5,8760000000,7840000000,4840000000
2023-03-05,NCLH,Next Quarter,2023-06-30,2220000000,5,2320000000,2000000000,1190000000
2023-03-05,NCLH,Next Year,2024-12-31,9440000000,4,9660000000,9160000000,8420000000
2023-03-12,NCLH,Current Quarter,2023-03-31,1750000000,5,1790000000,1730000000,521940000
2023-03-12,NCLH,Current Year,2023-12-31,8560000000,5,8760000000,8310000000,4840000000
2023-03-12,NCLH,Next Quarter,2023-06-30,2250000000,5,2320000000,2160000000,1190000000
2023-03-12,NCLH,Next Year,2024-12-31,9370000000,5,9660000000,9090000000,8560000000
2023-03-19,NCLH,Current Quarter,2023-03-31,1760000000,5,1790000000,1730000000,521940000
2023-03-19,NCLH,Current Year,2023-12-31,8580000000,5,8760000000,8400000000,4840000000
2023-03-19,NCLH,Next Quarter,2023-06-30,2240000000,5,2320000000,2160000000,1190000000
2023-03-19,NCLH,Next Year,2024-12-31,9360000000,5,9660000000,9090000000,8580000000
2023-03-26,NCLH,Current Quarter,2023-03-31,1760000000,5,1790000000,1730000000,521940000
2023-03-26,NCLH,Current Year,2023-12-31,8560000000,5,8710000000,8400000000,4840000000
2023-03-26,NCLH,Next Quarter,2023-06-30,2230000000,5,2320000000,2160000000,1190000000
2023-03-26,NCLH,Next Year,2024-12-31,9340000000,5,9540000000,9090000000,8560000000
2023-04-02,NCLH,Current Quarter,2023-03-31,1760000000,5,1790000000,1730000000,521940000
2023-04-02,NCLH,Current Year,2023-12-31,8560000000,5,8710000000,8400000000,4840000000
2023-04-02,NCLH,Next Quarter,2023-06-30,2230000000,5,2320000000,2160000000,1190000000
2023-04-02,NCLH,Next Year,2024-12-31,9340000000,5,9540000000,9090000000,8560000000
2023-04-09,NCLH,Current Quarter,2023-03-31,1760000000,5,1790000000,1730000000,521940000
2023-04-09,NCLH,Current Year,2023-12-31,8560000000,5,8710000000,8400000000,4840000000
2023-04-09,NCLH,Next Quarter,2023-06-30,2230000000,5,2320000000,2160000000,1190000000
2023-04-09,NCLH,Next Year,2024-12-31,9340000000,5,9540000000,9090000000,8560000000
2023-04-16,NCLH,Current Quarter,2023-03-31,1760000000,5,1790000000,1730000000,521940000
2023-04-16,NCLH,Current Year,2023-12-31,8560000000,5,8710000000,8400000000,4840000000
2023-04-16,NCLH,Next Quarter,2023-06-30,2230000000,5,2320000000,2160000000,1190000000
2023-04-16,NCLH,Next Year,2024-12-31,9340000000,5,9540000000,9090000000,8560000000
2023-04-23,NCLH,Current Quarter,2023-03-31,1760000000,5,1790000000,1730000000,521940000
2023-04-23,NCLH,Current Year,2023-12-31,8560000000,5,8710000000,8400000000,4840000000
2023-04-23,NCLH,Next Quarter,2023-06-30,2230000000,5,2320000000,2160000000,1190000000
2023-04-23,NCLH,Next Year,2024-12-31,9340000000,5,9540000000,9090000000,8560000000
2023-04-30,NCLH,Current Quarter,2023-03-31,1760000000,5,1790000000,1730000000,521940000
2023-04-30,NCLH,Current Year,2023-12-31,8560000000,5,8710000000,8400000000,4840000000
2023-04-30,NCLH,Next Quarter,2023-06-30,2230000000,5,2320000000,2160000000,1190000000
2023-04-30,NCLH,Next Year,2024-12-31,9330000000,5,9540000000,9090000000,8560000000
2023-05-07,NCLH,Current Quarter,2023-06-30,2200000000,6,2260000000,2110000000,1190000000
2023-05-07,NCLH,Current Year,2023-12-31,8600000000,6,8810000000,8400000000,4840000000
2023-05-07,NCLH,Next Quarter,2023-09-30,2560000000,6,2600000000,2500000000,1620000000
2023-05-07,NCLH,Next Year,2024-12-31,9330000000,6,9540000000,9030000000,8600000000
2023-05-14,NCLH,Current Quarter,2023-06-30,2200000000,6,2260000000,2110000000,1190000000
2023-05-14,NCLH,Current Year,2023-12-31,8600000000,6,8810000000,8400000000,4840000000
2023-05-14,NCLH,Next Quarter,2023-09-30,2560000000,6,2600000000,2500000000,1620000000
2023-05-14,NCLH,Next Year,2024-12-31,9330000000,6,9540000000,9030000000,8600000000
2023-05-21,NCLH,Current Quarter,2023-06-30,2190000000,6,2260000000,2110000000,1190000000
2023-05-21,NCLH,Current Year,2023-12-31,8600000000,6,8810000000,8410000000,4840000000
2023-05-21,NCLH,Next Quarter,2023-09-30,2570000000,6,2600000000,2510000000,1620000000
2023-05-21,NCLH,Next Year,2024-12-31,9330000000,6,9540000000,9030000000,8600000000
2023-05-28,NCLH,Current Quarter,2023-06-30,2190000000,6,2260000000,2110000000,1190000000
2023-05-28,NCLH,Current Year,2023-12-31,8600000000,6,8810000000,8410000000,4840000000
2023-05-28,NCLH,Next Quarter,2023-09-30,2570000000,6,2600000000,2510000000,1620000000
2023-05-28,NCLH,Next Year,2024-12-31,9330000000,6,9540000000,9030000000,8600000000
2023-06-04,NCLH,Current Quarter,2023-06-30,2180000000,6,2240000000,2110000000,1190000000
2023-06-04,NCLH,Current Year,2023-12-31,8590000000,6,8810000000,8410000000,4840000000
2023-06-04,NCLH,Next Quarter,2023-09-30,2550000000,6,2600000000,2510000000,1620000000
2023-06-04,NCLH,Next Year,2024-12-31,9290000000,6,9520000000,9030000000,8590000000
2023-06-11,NCLH,Current Quarter,2023-06-30,2180000000,6,2240000000,2110000000,1190000000
2023-06-11,NCLH,Current Year,2023-12-31,8590000000,6,8810000000,8410000000,4840000000
2023-06-11,NCLH,Next Quarter,2023-09-30,2550000000,6,2600000000,2510000000,1620000000
2023-06-11,NCLH,Next Year,2024-12-31,9290000000,6,9520000000,9030000000,8590000000
2023-06-18,NCLH,Current Quarter,2023-06-30,2180000000,6,2240000000,2110000000,1190000000
2023-06-18,NCLH,Current Year,2023-12-31,8590000000,6,8810000000,8410000000,4840000000
2023-06-18,NCLH,Next Quarter,2023-09-30,2550000000,6,2600000000,2510000000,1620000000
2023-06-18,NCLH,Next Year,2024-12-31,9290000000,6,9520000000,9030000000,8590000000
2023-06-25,NCLH,Current Quarter,2023-06-30,2180000000,6,2240000000,2110000000,1190000000
2023-06-25,NCLH,Current Year,2023-12-31,8590000000,6,8810000000,8410000000,4840000000
2023-06-25,NCLH,Next Quarter,2023-09-30,2550000000,6,2600000000,2510000000,1620000000
2023-06-25,NCLH,Next Year,2024-12-31,9290000000,6,9520000000,9030000000,8590000000
2023-07-02,NCLH,Current Quarter,2023-06-30,2180000000,6,2240000000,2110000000,1190000000
2023-07-02,NCLH,Current Year,2023-12-31,8590000000,6,8810000000,8410000000,4840000000
2023-07-02,NCLH,Next Quarter,2023-09-30,2550000000,6,2600000000,2510000000,1620000000
2023-07-02,NCLH,Next Year,2024-12-31,9290000000,6,9520000000,9030000000,8590000000
2023-07-09,NCLH,Current Quarter,2023-06-30,2180000000,6,2240000000,2110000000,1190000000
2023-07-09,NCLH,Current Year,2023-12-31,8590000000,6,8810000000,8410000000,4840000000
2023-07-09,NCLH,Next Quarter,2023-09-30,2550000000,6,2600000000,2510000000,1620000000
2023-07-09,NCLH,Next Year,2024-12-31,9290000000,6,9520000000,9030000000,8590000000
2023-07-16,NCLH,Current Quarter,2023-06-30,2180000000,6,2240000000,2110000000,1190000000
2023-07-16,NCLH,Current Year,2023-12-31,8150000000,6,8660000000,6190000000,4840000000
2023-07-16,NCLH,Next Quarter,2023-09-30,2560000000,6,2610000000,2510000000,1620000000
2023-07-16,NCLH,Next Year,2024-12-31,8850000000,6,9450000000,6830000000,8150000000
2023-07-23,NCLH,Current Quarter,2023-06-30,2180000000,6,2240000000,2110000000,1190000000
2023-07-23,NCLH,Current Year,2023-12-31,8150000000,6,8660000000,6190000000,4840000000
2023-07-23,NCLH,Next Quarter,2023-09-30,2560000000,6,2610000000,2510000000,1620000000
2023-07-23,NCLH,Next Year,2024-12-31,8850000000,6,9450000000,6830000000,8150000000
2023-07-30,NCLH,Current Quarter,2023-06-30,2180000000,6,2240000000,2110000000,1190000000
2023-07-30,NCLH,Current Year,2023-12-31,8150000000,6,8660000000,6190000000,4840000000
2023-07-30,NCLH,Next Quarter,2023-09-30,2560000000,6,2610000000,2510000000,1620000000
2023-07-30,NCLH,Next Year,2024-12-31,8850000000,6,9450000000,6830000000,8150000000
2023-08-06,NCLH,Current Quarter,2023-09-30,2570000000,6,2690000000,2510000000,1620000000
2023-08-06,NCLH,Current Year,2023-12-31,8220000000,6,8810000000,6190000000,4840000000
2023-08-06,NCLH,Next Quarter,2023-12-31,2060000000,6,2120000000,1970000000,1520000000
2023-08-06,NCLH,Next Year,2024-12-31,8970000000,6,9770000000,6830000000,8220000000
2023-08-13,NCLH,Current Quarter,2023-09-30,2550000000,6,2690000000,2470000000,1620000000
2023-08-13,NCLH,Current Year,2023-12-31,8650000000,6,8810000000,8430000000,4840000000
2023-08-13,NCLH,Next Quarter,2023-12-31,2090000000,6,2310000000,1970000000,1520000000
2023-08-13,NCLH,Next Year,2024-12-31,9460000000,6,9770000000,9190000000,8650000000
2023-08-20,NCLH,Current Quarter,2023-09-30,2550000000,6,2690000000,2470000000,1620000000
2023-08-20,NCLH,Current Year,2023-12-31,8690000000,6,8810000000,8580000000,4840000000
2023-08-20,NCLH,Next Quarter,2023-12-31,2110000000,6,2310000000,2010000000,1520000000
2023-08-20,NCLH,Next Year,2024-12-31,9490000000,6,9770000000,9260000000,8690000000
2023-08-27,NCLH,Current Quarter,2023-09-30,2550000000,6,2690000000,2470000000,1620000000
2023-08-27,NCLH,Current Year,2023-12-31,8690000000,6,8810000000,8580000000,4840000000
2023-08-27,NCLH,Next Quarter,2023-12-31,2110000000,6,2310000000,2010000000,1520000000
2023-08-27,NCLH,Next Year,2024-12-31,9490000000,6,9770000000,9260000000,8690000000
2023-09-03,NCLH,Current Quarter,2023-09-30,2550000000,6,2690000000,2470000000,1620000000
