origin_date,last_reported_quarter,last_company_publication,target,quarter,year,horizon_quarters,guide_announcements_ahead,is_live,guide_event_date,actual_revenue_musd,actual_guide_mid_musd,cushion_pct,cushion_divisor,n_cushion,knowable_from,predictive_interval,model,lag,booking_quarter,gbv_musd,gbv_status,exposure_weight,seasonal_lambda_pct,revenue_contribution_musd,guide_contribution_musd,conditional_dollar_share,basis
2022-08-02,2022Q2,2022-08-02,2023Q2,2023Q2,2023,4,3,False,2023-05-09,2484.0,2400.0,4.114164593107961,1.0411416459310796,3,2022-08-02,not_calculated,fixed,1,2023Q1,21820.895522388062,forecast,0.6666666666666666,14.34952392004371,2087.4630817018815,2004.975105798491,0.7527352297592999,model_exposure_not_observed_booking_share
2022-08-02,2022Q2,2022-08-02,2023Q2,2023Q2,2023,4,3,False,2023-05-09,2484.0,2400.0,4.114164593107961,1.0411416459310796,3,2022-08-02,not_calculated,fixed,2,2022Q4,14335.820895522389,forecast,0.3333333333333333,14.34952392004371,685.7073495125364,658.6110085907832,0.24726477024070015,model_exposure_not_observed_booking_share
2022-08-02,2022Q2,2022-08-02,2023Q2,2023Q2,2023,4,3,False,2023-05-09,2484.0,2400.0,4.114164593107961,1.0411416459310796,3,2022-08-02,not_calculated,fixed,3,2022Q3,15097.014925373136,forecast,0.0,14.34952392004371,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2022-08-02,2022Q2,2022-08-02,2023Q2,2023Q2,2023,4,3,False,2023-05-09,2484.0,2400.0,4.114164593107961,1.0411416459310796,3,2022-08-02,not_calculated,fixed,4,2022Q2,17000.0,reported,0.0,14.34952392004371,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2022-11-01,2022Q3,2022-11-01,2023Q3,2023Q3,2023,4,3,False,2023-08-03,3397.0,3350.0,3.5626552469511132,1.0356265524695112,4,2022-11-01,not_calculated,fixed,0,2023Q3,20450.420168067227,forecast,0.0,17.391563421259328,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2022-11-01,2022Q3,2022-11-01,2023Q3,2023Q3,2023,4,3,False,2023-08-03,3397.0,3350.0,3.5626552469511132,1.0356265524695112,4,2022-11-01,not_calculated,fixed,1,2023Q2,22285.714285714286,forecast,0.6666666666666666,17.391563421259328,2583.8894225871004,2495.001133782894,0.6640625,model_exposure_not_observed_booking_share
2022-11-01,2022Q3,2022-11-01,2023Q3,2023Q3,2023,4,3,False,2023-08-03,3397.0,3350.0,3.5626552469511132,1.0356265524695112,4,2022-11-01,not_calculated,fixed,2,2023Q1,22547.899159663866,forecast,0.3333333333333333,17.391563421259328,1307.1440608381802,1262.1770441489934,0.3359375,model_exposure_not_observed_booking_share
2022-11-01,2022Q3,2022-11-01,2023Q3,2023Q3,2023,4,3,False,2023-08-03,3397.0,3350.0,3.5626552469511132,1.0356265524695112,4,2022-11-01,not_calculated,fixed,3,2022Q4,14813.44537815126,forecast,0.0,17.391563421259328,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2022-11-01,2022Q3,2022-11-01,2023Q3,2023Q3,2023,4,3,False,2023-08-03,3397.0,3350.0,3.5626552469511132,1.0356265524695112,4,2022-11-01,not_calculated,fixed,4,2022Q3,15600.0,reported,0.0,17.391563421259328,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2023-02-14,2022Q4,2023-02-14,2023Q4,2023Q4,2023,4,3,False,2023-11-01,2218.0,2150.0,3.5240372410391534,1.0352403724103916,5,2023-02-14,not_calculated,fixed,0,2023Q4,16128.318584070797,forecast,0.0,12.052183690370788,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2023-02-14,2022Q4,2023-02-14,2023Q4,2023Q4,2023,4,3,False,2023-11-01,2218.0,2150.0,3.5240372410391534,1.0352403724103916,5,2023-02-14,not_calculated,fixed,1,2023Q3,18637.168141592923,forecast,0.6666666666666666,12.052183690370788,1497.4571594053618,1446.4825747848033,0.6473029045643154,model_exposure_not_observed_booking_share
2023-02-14,2022Q4,2023-02-14,2023Q4,2023Q4,2023,4,3,False,2023-11-01,2218.0,2150.0,3.5240372410391534,1.0352403724103916,5,2023-02-14,not_calculated,fixed,2,2023Q2,20309.73451327434,forecast,0.3333333333333333,12.052183690370788,815.9221701888189,788.1475567737709,0.35269709543568467,model_exposure_not_observed_booking_share
2023-02-14,2022Q4,2023-02-14,2023Q4,2023Q4,2023,4,3,False,2023-11-01,2218.0,2150.0,3.5240372410391534,1.0352403724103916,5,2023-02-14,not_calculated,fixed,3,2023Q1,20548.672566371682,forecast,0.0,12.052183690370788,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2023-02-14,2022Q4,2023-02-14,2023Q4,2023Q4,2023,4,3,False,2023-11-01,2218.0,2150.0,3.5240372410391534,1.0352403724103916,5,2023-02-14,not_calculated,fixed,4,2022Q4,13500.0,reported,0.0,12.052183690370788,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2023-05-09,2023Q1,2023-05-09,2024Q1,2024Q1,2024,4,3,False,2024-02-13,2142.0,2050.0,3.2448209501656797,1.0324482095016567,6,2023-05-09,not_calculated,fixed,0,2024Q1,24195.348837209305,forecast,0.0,13.042957622482298,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2023-05-09,2023Q1,2023-05-09,2024Q1,2024Q1,2024,4,3,False,2024-02-13,2142.0,2050.0,3.2448209501656797,1.0324482095016567,6,2023-05-09,not_calculated,fixed,1,2023Q4,16011.627906976746,forecast,0.6666666666666666,13.042957622482298,1392.2598950510176,1348.5033750245304,0.6338028169014084,model_exposure_not_observed_booking_share
2023-05-09,2023Q1,2023-05-09,2024Q1,2024Q1,2024,4,3,False,2024-02-13,2142.0,2050.0,3.2448209501656797,1.0324482095016567,6,2023-05-09,not_calculated,fixed,2,2023Q3,18502.32558139535,forecast,0.3333333333333333,13.042957622482298,804.416828251699,779.1352833475065,0.3661971830985915,model_exposure_not_observed_booking_share
2023-05-09,2023Q1,2023-05-09,2024Q1,2024Q1,2024,4,3,False,2024-02-13,2142.0,2050.0,3.2448209501656797,1.0324482095016567,6,2023-05-09,not_calculated,fixed,3,2023Q2,20162.79069767442,forecast,0.0,13.042957622482298,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2023-05-09,2023Q1,2023-05-09,2024Q1,2024Q1,2024,4,3,False,2024-02-13,2142.0,2050.0,3.2448209501656797,1.0324482095016567,6,2023-05-09,not_calculated,fixed,4,2023Q1,20400.0,reported,0.0,13.042957622482298,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2023-08-03,2023Q2,2023-08-03,2024Q2,2024Q2,2024,4,3,False,2024-05-08,2748.0,2710.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,joint,0,2024Q2,21459.41176470588,forecast,0.44715478404126485,12.555942051282576,1204.8278486244062,1166.5501296882708,0.43513331800007093,model_exposure_not_observed_booking_share
2023-08-03,2023Q2,2023-08-03,2024Q2,2024Q2,2024,4,3,False,2024-05-08,2748.0,2710.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,joint,1,2024Q1,22920.0,forecast,0.5251609523810392,12.555942051282576,1511.3196993207662,1463.3046482582479,0.5458253277222538,model_exposure_not_observed_booking_share
2023-08-03,2023Q2,2023-08-03,2024Q2,2024Q2,2024,4,3,False,2024-05-08,2748.0,2710.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,joint,2,2023Q4,15167.64705882353,forecast,0.027684263577695944,12.555942051282576,52.7230459269562,51.04801995892837,0.019041354277675226,model_exposure_not_observed_booking_share
2023-08-03,2023Q2,2023-08-03,2024Q2,2024Q2,2024,4,3,False,2024-05-08,2748.0,2710.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,joint,3,2023Q3,17527.058823529413,forecast,1.2761080745978069e-18,12.555942051282576,2.808314895949455e-15,2.719093943434083e-15,1.014245628583951e-18,model_exposure_not_observed_booking_share
2023-08-03,2023Q2,2023-08-03,2024Q2,2024Q2,2024,4,3,False,2024-05-08,2748.0,2710.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,joint,4,2023Q2,19100.0,reported,1.2761080745978069e-18,12.555942051282576,3.0603431558423545e-15,2.963115194767911e-15,1.1052676721748183e-18,model_exposure_not_observed_booking_share
2023-08-03,2023Q2,2023-08-03,2024Q2,2024Q2,2024,4,3,False,2024-05-08,2748.0,2710.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,fixed,0,2024Q2,21459.41176470588,forecast,0.0,14.066000250368813,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2023-08-03,2023Q2,2023-08-03,2024Q2,2024Q2,2024,4,3,False,2024-05-08,2748.0,2710.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,fixed,1,2024Q1,22920.0,forecast,0.6666666666666666,14.066000250368813,2149.2848382563548,2081.0014556582482,0.7513812154696133,model_exposure_not_observed_booking_share
2023-08-03,2023Q2,2023-08-03,2024Q2,2024Q2,2024,4,3,False,2024-05-08,2748.0,2710.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,fixed,2,2023Q4,15167.64705882353,forecast,0.3333333333333333,14.066000250368813,711.1604244230585,688.5666581222144,0.24861878453038674,model_exposure_not_observed_booking_share
2023-08-03,2023Q2,2023-08-03,2024Q2,2024Q2,2024,4,3,False,2024-05-08,2748.0,2710.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,fixed,3,2023Q3,17527.058823529413,forecast,0.0,14.066000250368813,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2023-08-03,2023Q2,2023-08-03,2024Q2,2024Q2,2024,4,3,False,2024-05-08,2748.0,2710.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,fixed,4,2023Q2,19100.0,reported,0.0,14.066000250368813,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2023-11-01,2023Q3,2023-11-01,2024Q3,2024Q3,2024,4,3,False,2024-08-06,3732.0,3700.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,joint,0,2024Q3,21467.30769230769,forecast,0.6050315172555691,18.330267248212362,2380.808017821968,2310.421290877758,0.6008499202040793,model_exposure_not_observed_booking_share
2023-11-01,2023Q3,2023-11-01,2024Q3,2024Q3,2024,4,3,False,2024-08-06,3732.0,3700.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,joint,1,2024Q2,22405.76923076923,forecast,0.33440899110358924,18.330267248212362,1373.4302263420502,1332.825835901993,0.34661570178112544,model_exposure_not_observed_booking_share
2023-11-01,2023Q3,2023-11-01,2024Q3,2024Q3,2024,4,3,False,2024-08-06,3732.0,3700.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,joint,2,2024Q1,23930.76923076923,forecast,0.01485969290876669,18.330267248212362,65.18314188625148,63.2560532781114,0.01645041738259724,model_exposure_not_observed_booking_share
2023-11-01,2023Q3,2023-11-01,2024Q3,2024Q3,2024,4,3,False,2024-08-06,3732.0,3700.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,joint,3,2023Q4,15836.538461538463,forecast,0.02284989936603755,18.330267248212362,66.33051182418761,64.36950212122554,0.016739981736586678,model_exposure_not_observed_booking_share
2023-11-01,2023Q3,2023-11-01,2024Q3,2024Q3,2024,4,3,False,2024-08-06,3732.0,3700.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,joint,4,2023Q3,18300.0,reported,0.02284989936603755,18.330267248212362,76.64859144128346,74.38253578452729,0.01934397889561127,model_exposure_not_observed_booking_share
2023-11-01,2023Q3,2023-11-01,2024Q3,2024Q3,2024,4,3,False,2024-08-06,3732.0,3700.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,fixed,0,2024Q3,21467.30769230769,forecast,0.0,17.391210724991613,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2023-11-01,2023Q3,2023-11-01,2024Q3,2024Q3,2024,4,3,False,2024-08-06,3732.0,3700.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,fixed,1,2024Q2,22405.76923076923,forecast,0.6666666666666666,17.391210724991613,2597.756360985606,2520.9557259576914,0.6518771331058021,model_exposure_not_observed_booking_share
2023-11-01,2023Q3,2023-11-01,2024Q3,2024Q3,2024,4,3,False,2024-08-06,3732.0,3700.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,fixed,2,2024Q1,23930.76923076923,forecast,0.3333333333333333,17.391210724991613,1387.283501678177,1346.2695499878769,0.3481228668941979,model_exposure_not_observed_booking_share
2023-11-01,2023Q3,2023-11-01,2024Q3,2024Q3,2024,4,3,False,2024-08-06,3732.0,3700.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,fixed,3,2023Q4,15836.538461538463,forecast,0.0,17.391210724991613,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2023-11-01,2023Q3,2023-11-01,2024Q3,2024Q3,2024,4,3,False,2024-08-06,3732.0,3700.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,fixed,4,2023Q3,18300.0,reported,0.0,17.391210724991613,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q4,2024Q4,2024,4,3,False,2024-11-07,2480.0,2415.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,joint,0,2024Q4,17796.296296296296,forecast,0.6016353059354645,13.408746469820395,1435.658416385703,1399.3196256726415,0.5637088347001206,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q4,2024Q4,2024,4,3,False,2024-11-07,2480.0,2415.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,joint,1,2024Q3,21011.11111111111,forecast,0.3363008280039693,13.408746469820395,947.4692748555051,923.4873253241477,0.37202219883721627,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q4,2024Q4,2024,4,3,False,2024-11-07,2480.0,2415.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,joint,2,2024Q2,21929.629629629628,forecast,0.005213464331602044,13.408746469820395,15.330131593211863,14.942101657113362,0.006019350088835672,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q4,2024Q4,2024,4,3,False,2024-11-07,2480.0,2415.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,joint,3,2024Q1,23422.222222222223,forecast,0.028425200864482043,13.408746469820395,89.27293612884877,87.013296575804,0.03505286649044492,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q4,2024Q4,2024,4,3,False,2024-11-07,2480.0,2415.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,joint,4,2023Q4,15500.0,reported,0.028425200864482043,13.408746469820395,59.07767832056168,57.58232861634088,0.023196749883382668,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q4,2024Q4,2024,4,3,False,2024-11-07,2480.0,2415.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,fixed,0,2024Q4,17796.296296296296,forecast,0.0,12.00413723635775,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q4,2024Q4,2024,4,3,False,2024-11-07,2480.0,2415.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,fixed,1,2024Q3,21011.11111111111,forecast,0.6666666666666666,12.00413723635775,1681.468408440926,1638.907777104409,0.6570915619389588,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q4,2024Q4,2024,4,3,False,2024-11-07,2480.0,2415.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,fixed,2,2024Q2,21929.629629629628,forecast,0.3333333333333333,12.00413723635775,877.4876120552373,855.2770093632298,0.3429084380610413,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q4,2024Q4,2024,4,3,False,2024-11-07,2480.0,2415.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,fixed,3,2024Q1,23422.222222222223,forecast,0.0,12.00413723635775,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q4,2024Q4,2024,4,3,False,2024-11-07,2480.0,2415.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,fixed,4,2023Q4,15500.0,reported,0.0,12.00413723635775,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2025Q1,2025Q1,2025,4,3,False,2025-02-13,2272.0,2250.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,joint,0,2025Q1,25706.37254901961,forecast,0.2950245082241617,11.636316565772356,882.4994026127835,860.1003900912538,0.3730903638714821,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2025Q1,2025Q1,2025,4,3,False,2025-02-13,2272.0,2250.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,joint,1,2024Q4,17399.50980392157,forecast,0.5531196438109168,11.636316565772356,1119.8803473298167,1091.4562896497891,0.47344685451433616,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2025Q1,2025Q1,2025,4,3,False,2025-02-13,2272.0,2250.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,joint,2,2024Q3,20542.647058823528,forecast,0.15185584796492135,11.636316565772356,362.9973492010724,353.7839920634195,0.15346278161418186,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2025Q1,2025Q1,2025,4,3,False,2025-02-13,2272.0,2250.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,joint,3,2024Q2,21440.686274509804,forecast,0.0,11.636316565772356,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2025Q1,2025Q1,2025,4,3,False,2025-02-13,2272.0,2250.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,joint,4,2024Q1,22900.0,reported,0.0,11.636316565772356,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2025Q1,2025Q1,2025,4,3,False,2025-02-13,2272.0,2250.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,fixed,0,2025Q1,25706.37254901961,forecast,0.0,13.039647982275056,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2025Q1,2025Q1,2025,4,3,False,2025-02-13,2272.0,2250.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,fixed,1,2024Q4,17399.50980392157,forecast,0.6666666666666666,13.039647982275056,1512.5565527152064,1474.1658489215458,0.6288032454361056,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2025Q1,2025Q1,2025,4,3,False,2025-02-13,2272.0,2250.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,fixed,2,2024Q3,20542.647058823528,forecast,0.3333333333333333,13.039647982275056,892.8962875705895,870.2333882343319,0.3711967545638945,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2025Q1,2025Q1,2025,4,3,False,2025-02-13,2272.0,2250.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,fixed,3,2024Q2,21440.686274509804,forecast,0.0,13.039647982275056,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2025Q1,2025Q1,2025,4,3,False,2025-02-13,2272.0,2250.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,fixed,4,2024Q1,22900.0,reported,0.0,13.039647982275056,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q2,2025Q2,2025,4,3,False,2025-05-01,3096.0,3020.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,joint,0,2025Q2,23530.890052356022,forecast,0.34258872785932065,12.960794939132303,1044.8238157848953,1017.9967676258806,0.34117558023419015,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q2,2025Q2,2025,4,3,False,2025-05-01,3096.0,3020.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,joint,1,2025Q1,25417.80104712042,forecast,0.5182506148687386,12.960794939132303,1707.2984320287173,1663.4615893324801,0.5574992878036017,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q2,2025Q2,2025,4,3,False,2025-05-01,3096.0,3020.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,joint,2,2024Q4,17204.18848167539,forecast,0.13916065727194077,12.960794939132303,310.30037653630797,302.3330589662673,0.10132513196220831,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q2,2025Q2,2025,4,3,False,2025-05-01,3096.0,3020.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,joint,3,2024Q3,20312.041884816754,forecast,0.0,12.960794939132303,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q2,2025Q2,2025,4,3,False,2025-05-01,3096.0,3020.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,joint,4,2024Q2,21200.0,reported,0.0,12.960794939132303,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q2,2025Q2,2025,4,3,False,2025-05-01,3096.0,3020.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,fixed,0,2025Q2,23530.890052356022,forecast,0.0,13.82489567884558,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q2,2025Q2,2025,4,3,False,2025-05-01,3096.0,3020.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,fixed,1,2025Q1,25417.80104712042,forecast,0.6666666666666666,13.82489567884558,2342.656319080612,2282.505934927295,0.7471451876019577,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q2,2025Q2,2025,4,3,False,2025-05-01,3096.0,3020.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,fixed,2,2024Q4,17204.18848167539,forecast,0.3333333333333333,13.82489567884558,792.82036999453,772.4637989382765,0.25285481239804236,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q2,2025Q2,2025,4,3,False,2025-05-01,3096.0,3020.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,fixed,3,2024Q3,20312.041884816754,forecast,0.0,13.82489567884558,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q2,2025Q2,2025,4,3,False,2025-05-01,3096.0,3020.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,fixed,4,2024Q2,21200.0,reported,0.0,13.82489567884558,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q3,2025Q3,2025,4,3,False,2025-08-06,4095.0,4060.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,joint,0,2025Q3,22077.04918032787,forecast,0.3242796105475369,17.714085306546686,1268.1756194915945,1237.1857189987197,0.30892896751311405,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q3,2025Q3,2025,4,3,False,2025-08-06,4095.0,4060.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,joint,1,2025Q2,23285.245901639348,forecast,0.5254414831318246,17.714085306546686,2167.3243851363945,2114.3623458108914,0.5279625899405007,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q3,2025Q3,2025,4,3,False,2025-08-06,4095.0,4060.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,joint,2,2025Q1,25152.459016393444,forecast,0.15027890632063845,17.714085306546686,669.5718819627699,653.2098216330091,0.16310844254638518,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q3,2025Q3,2025,4,3,False,2025-08-06,4095.0,4060.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,joint,3,2024Q4,17024.590163934427,forecast,0.0,17.714085306546686,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q3,2025Q3,2025,4,3,False,2025-08-06,4095.0,4060.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,joint,4,2024Q3,20100.0,reported,0.0,17.714085306546686,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q3,2025Q3,2025,4,3,False,2025-08-06,4095.0,4060.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,fixed,0,2025Q3,22077.04918032787,forecast,0.0,17.295247840605104,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q3,2025Q3,2025,4,3,False,2025-08-06,4095.0,4060.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,fixed,1,2025Q2,23285.245901639348,forecast,0.6666666666666666,17.295247840605104,2684.827325988578,2619.219274237597,0.6493108728943339,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q3,2025Q3,2025,4,3,False,2025-08-06,4095.0,4060.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,fixed,2,2025Q1,25152.459016393444,forecast,0.3333333333333333,17.295247840605104,1450.0600416306233,1414.625504246249,0.35068912710566613,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q3,2025Q3,2025,4,3,False,2025-08-06,4095.0,4060.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,fixed,3,2024Q4,17024.590163934427,forecast,0.0,17.295247840605104,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q3,2025Q3,2025,4,3,False,2025-08-06,4095.0,4060.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,fixed,4,2024Q3,20100.0,reported,0.0,17.295247840605104,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q4,2025Q4,2025,4,3,False,2025-11-06,2778.0,2690.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,joint,0,2025Q4,19984.516129032258,forecast,0.29530628741326914,12.65476887761623,746.8279257252196,729.1809176907018,0.26613639653941296,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q4,2025Q4,2025,4,3,False,2025-11-06,2778.0,2690.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,joint,1,2025Q3,22823.225806451614,forecast,0.5525896629020902,12.65476887761623,1596.0040948809124,1558.291663254662,0.5687451741460903,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q4,2025Q4,2025,4,3,False,2025-11-06,2778.0,2690.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,joint,2,2025Q2,24072.25806451613,forecast,0.15210404968464059,12.65476887761623,463.352835866964,452.40414081191403,0.16511842931449672,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q4,2025Q4,2025,4,3,False,2025-11-06,2778.0,2690.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,joint,3,2025Q1,26002.58064516129,forecast,9.475122306223417e-19,12.65476887761623,3.117851988186676e-15,3.0441793827701886e-15,1.1110643623475657e-18,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q4,2025Q4,2025,4,3,False,2025-11-06,2778.0,2690.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,joint,4,2024Q4,17600.0,reported,9.475122306223417e-19,12.65476887761623,2.1103364985543e-15,2.060470761263665e-15,7.520304635976973e-19,model_exposure_not_observed_booking_share
