series,period,destination,origin,origin_basis,metric,unit,value,published_on,publication_basis,release_source_url,knowable_from,pit_usable,vintage_basis,source_url
eurostat_platform_EU27_2020,2018-01,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5058353.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-09,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,22745252.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-09,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,46551287.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-09,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,69296539.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-10,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,18830770.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-10,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,36457297.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-10,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,55288067.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-11,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,12893091.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-11,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,18876842.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-11,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,31769933.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-12,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,20832272.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-12,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,24464399.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-12,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,45296671.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-01,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,13617244.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-01,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,19698559.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-01,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,33315803.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-02,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,17483402.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-02,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,23681287.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-02,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,41164689.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-03,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,20307365.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-03,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,28919440.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-03,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,49226805.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-04,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,19782391.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-04,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,33729839.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-04,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,53512230.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-05,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,26991040.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-05,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,46042044.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-05,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,73033084.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-06,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,27446020.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-06,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,54833371.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-06,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,82279391.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-07,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,46686802.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-07,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,88336987.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-07,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,135023789.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-08,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,62705191.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-08,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,89450476.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-08,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,152155667.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-09,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,25481229.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-09,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,53529341.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-09,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,79010570.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-10,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,22287296.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-10,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,42755767.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-10,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,65043063.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-11,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,16755005.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-11,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,21830356.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-11,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,38585361.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-12,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,23198931.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-12,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,28533425.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2024-12,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,51732356.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-01,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,16229782.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-01,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,23002577.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-01,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,39232359.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-02,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,20408035.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-02,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,26193515.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-02,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,46601550.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-03,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,17698494.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-03,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,27961291.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-03,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,45659785.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-04,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,27619482.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-04,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,44114681.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-04,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,71734163.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-05,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,29144497.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-05,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,47675980.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-05,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,76820477.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-06,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,32802382.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-06,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,64320169.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-06,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,97122551.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-07,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,51742895.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2025-07,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,97362536.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
