series,period,destination,origin,origin_basis,metric,unit,value,published_on,publication_basis,release_source_url,knowable_from,pit_usable,vintage_basis,source_url
ine_egatur,2018-01,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,4524.43,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-09,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2419.41,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-10,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,11898.7,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-10,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,9710.65,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-10,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1880.41,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-10,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2476.24,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-10,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1000.97,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-10,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2046.25,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-10,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2306.78,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-10,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2188.05,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-11,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,7707.67,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-11,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,6645.84,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-11,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1317.36,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-11,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1742.71,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-11,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,642.54,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-11,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1311.3,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-11,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1631.93,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-11,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1061.83,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-12,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,7590.34,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-12,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,6616.39,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-12,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1283.29,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-12,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1537.99,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-12,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,700.13,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-12,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1288.01,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-12,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1806.96,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2024-12,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,973.95,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-01,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,7142.91,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-01,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,6148.58,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-01,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1168.17,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-01,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1605.04,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-01,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,588.76,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-01,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1091.41,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-01,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1695.2,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-01,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,994.33,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-02,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,7272.63,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-02,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,6185.11,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-02,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1207.52,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-02,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1605.96,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-02,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,612.85,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-02,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1244.71,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-02,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1514.06,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-02,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1087.53,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-03,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,9112.01,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-03,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,7771.84,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-03,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1538.17,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-03,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2006.24,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-03,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,828.32,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-03,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1550.14,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-03,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1848.97,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-03,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1340.17,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-04,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,10875.75,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-04,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,9282.38,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-04,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1861.82,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-04,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2309.7,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-04,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1006.48,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-04,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1851.48,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-04,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2252.91,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-04,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1593.37,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-05,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,12226.41,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-05,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,10197.22,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-05,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1919.66,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-05,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2572.57,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-05,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1024.59,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-05,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2221.78,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-05,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2458.62,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-05,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2029.2,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-06,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,13050.58,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-06,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,10788.43,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-06,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2093.49,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-06,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2593.82,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-06,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1113.25,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-06,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2310.16,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-06,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2677.71,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-06,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2262.15,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-07,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,16432.61,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-07,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,13478.71,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-07,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2536.49,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-07,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,3092.82,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-07,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1448.54,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2025-07,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,3384.2,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
