ymi,ym,region,measure,n_markets,w_equal,w_reviews,w_median,reviews,reviews_lag12,regions_weight_covered
24311,2025-12,APAC,yoy_stable,16,0.09161333428095605,0.07951860691028156,0.075813414436261,180027.0,166766.0,
24311,2025-12,EMEA,yoy_stable,56,0.09350137467922019,0.097156798299743,0.0903149885078327,422277.0,384883.0,
24311,2025-12,LatAm,yoy_stable,5,0.21638102568547568,0.28125896432628417,0.18608959245537227,111663.0,87151.0,
24311,2025-12,NAM,yoy_stable,42,0.011835705504243465,0.020824046034259247,0.019498551873692427,199223.0,195159.0,
24312,2026-01,APAC,yoy_stable,16,0.06425533663206612,0.024632780508780927,0.0394656005488484,209687.0,204646.0,
24312,2026-01,EMEA,yoy_stable,56,0.05056863437374463,0.05586176201366588,0.031232188700068497,377195.0,357239.0,
24312,2026-01,LatAm,yoy_stable,5,0.11565716566811864,0.12859260773989067,0.12692340878368658,110382.0,97805.0,
24312,2026-01,NAM,yoy_stable,42,0.06269789260345726,0.07873578373889778,0.05029614459757892,192262.0,178229.0,
24313,2026-02,APAC,yoy_stable,16,0.0733727898790869,0.08259131600363823,0.0680025398432399,180914.0,167112.0,
24313,2026-02,EMEA,yoy_stable,56,0.05217157594875195,0.06614356047890801,0.06003689346252472,381125.0,357480.0,
24313,2026-02,LatAm,yoy_stable,5,0.17270049796225295,0.20027618004199765,0.1604768454837231,105173.0,87624.0,
24313,2026-02,NAM,yoy_stable,42,0.038596433589583264,0.07405832983875138,0.04124455691607942,186971.0,174079.0,
24314,2026-03,APAC,yoy_stable,16,0.05655997417051984,0.010306408267853007,0.024802380000453095,177821.0,176007.0,
24314,2026-03,EMEA,yoy_stable,56,0.020390142974981592,0.026164119609845216,0.023022643806326126,480370.0,468122.0,
24314,2026-03,LatAm,yoy_stable,5,-0.007286604648920036,-0.039407830728641624,-0.01869877049180324,109593.0,114089.0,
24314,2026-03,NAM,yoy_stable,42,0.03966107196868276,0.05130255654460347,0.02615149600840805,251091.0,238838.0,
24315,2026-04,APAC,yoy_stable,16,-0.0954097888870713,-0.09601645894209554,-0.07899163206681575,151589.0,167690.0,
24315,2026-04,EMEA,yoy_stable,56,-0.007362204931566787,-0.010091227490815369,-0.011822818762130316,623498.0,629854.0,
24315,2026-04,LatAm,yoy_stable,5,0.026138329781288473,0.010135465332212545,0.0016904712619885132,103351.0,102314.0,
24315,2026-04,NAM,yoy_stable,42,0.008180441907895263,0.015564675865310296,0.0025687315634218555,242005.0,238296.0,
24316,2026-05,APAC,yoy_stable,16,-0.017846636840622543,-0.012390847517225745,0.01482506098711378,117963.0,119443.0,
24316,2026-05,EMEA,yoy_stable,56,0.04253444749271203,0.03158190227270863,0.04447787986426377,757014.0,733838.0,
24316,2026-05,LatAm,yoy_stable,5,0.02504977215047486,0.03114646164302104,0.00646203554119551,97101.0,94168.0,
24316,2026-05,NAM,yoy_stable,42,0.019817167127382383,0.017278617710583255,0.03091227941139274,278361.0,273633.0,
24317,2026-06,APAC,yoy_stable,16,-0.12821174280510528,-0.16887994305211218,-0.12840679139192585,101577.0,122217.0,
24317,2026-06,EMEA,yoy_stable,56,-0.11938719591547345,-0.10874173930116782,-0.12055916594122879,717208.0,804714.0,
24317,2026-06,LatAm,yoy_stable,5,-0.11270139597885043,-0.10315800761353278,-0.10514872554008414,83635.0,93255.0,
24317,2026-06,NAM,yoy_stable,42,-0.05044364021811504,-0.05487550189980872,-0.04190679177308809,280581.0,296872.0,
24318,2026-07,APAC,yoy_stable,16,-0.09438766187870701,-0.06629440863438762,-0.10210410913211321,124575.0,133420.0,
24318,2026-07,EMEA,yoy_stable,56,-0.08077594863482897,-0.07693326004074796,-0.08294659490673945,732147.0,793168.0,
24318,2026-07,LatAm,yoy_stable,5,-0.0951796777549289,-0.08898852496390308,-0.09026687598116168,95904.0,105272.0,
24318,2026-07,NAM,yoy_stable,42,-0.06717257267235816,-0.0665652856195299,-0.06370686488818839,288492.0,309065.0,
24113,2009-06,GLOBAL,yoy_stable,1,0.0,0.0,0.0,1.0,1.0,
24115,2009-08,GLOBAL,yoy_stable,1,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667,1.0,3.0,
24121,2010-02,GLOBAL,yoy_stable,1,0.0,0.0,0.0,2.0,2.0,
24122,2010-03,GLOBAL,yoy_stable,2,0.25,0.33333333333333326,0.25,4.0,3.0,
24123,2010-04,GLOBAL,yoy_stable,2,1.1,0.5,1.1,9.0,6.0,
24124,2010-05,GLOBAL,yoy_stable,6,5.944444444444444,4.2,2.75,52.0,10.0,
24125,2010-06,GLOBAL,yoy_stable,7,4.75,3.1428571428571432,1.5,58.0,14.0,
24126,2010-07,GLOBAL,yoy_stable,10,3.6166666666666663,2.727272727272727,2.0,82.0,22.0,
24127,2010-08,GLOBAL,yoy_stable,11,3.884297520661157,3.0,1.0,128.0,32.0,
24128,2010-09,GLOBAL,yoy_stable,8,3.4125,3.5,2.0,117.0,26.0,
24129,2010-10,GLOBAL,yoy_stable,11,6.8649350649350644,5.551724137931035,4.0,190.0,29.0,
24130,2010-11,GLOBAL,yoy_stable,10,3.0287445887445887,3.1891891891891895,2.75,155.0,37.0,
24131,2010-12,GLOBAL,yoy_stable,10,4.424615384615384,3.3793103448275863,2.4230769230769234,127.0,29.0,
24132,2011-01,GLOBAL,yoy_stable,9,6.992592592592593,4.703703703703703,4.6,154.0,27.0,
24133,2011-02,GLOBAL,yoy_stable,11,5.3590909090909085,4.037037037037037,4.0,136.0,27.0,
24134,2011-03,GLOBAL,yoy_stable,9,3.7570105820105817,3.1739130434782608,3.0,192.0,46.0,
24135,2011-04,GLOBAL,yoy_stable,13,5.798281205973513,3.6875,3.0,300.0,64.0,
24136,2011-05,GLOBAL,yoy_stable,22,5.8925073718551975,4.829787234042553,4.0,548.0,94.0,
24137,2011-06,GLOBAL,yoy_stable,25,8.567967320261438,5.405405405405405,4.4,711.0,111.0,
24138,2011-07,GLOBAL,yoy_stable,31,7.073143333579766,3.741721854304636,4.0,716.0,151.0,
24139,2011-08,GLOBAL,yoy_stable,32,6.538251487182409,3.2697674418604654,3.1041666666666665,918.0,215.0,
24140,2011-09,GLOBAL,yoy_stable,36,6.156456556951204,2.8996960486322187,3.9166666666666665,1283.0,329.0,
24141,2011-10,GLOBAL,yoy_stable,41,6.013572421718826,2.9157303370786516,2.5714285714285716,1394.0,356.0,
24142,2011-11,GLOBAL,yoy_stable,41,5.894971397627365,3.2013651877133107,3.1428571428571432,1231.0,293.0,
24143,2011-12,GLOBAL,yoy_stable,41,4.424611662050686,2.6610878661087867,2.5,875.0,239.0,
24144,2012-01,GLOBAL,yoy_stable,38,5.107139609056085,3.2287822878228782,3.1666666666666665,1146.0,271.0,
24145,2012-02,GLOBAL,yoy_stable,40,5.952889280157078,3.1982758620689653,3.0,974.0,232.0,
24146,2012-03,GLOBAL,yoy_stable,54,5.436437095047563,3.290993071593533,3.55,1858.0,433.0,
24147,2012-04,GLOBAL,yoy_stable,54,5.897374805867603,3.0,2.761904761904762,2276.0,569.0,
24148,2012-05,GLOBAL,yoy_stable,63,5.855382238787661,2.535836177474403,3.0,3108.0,879.0,
24149,2012-06,GLOBAL,yoy_stable,70,5.872289581539445,2.353125,3.0,3219.0,960.0,
24150,2012-07,GLOBAL,yoy_stable,79,5.7082521027988165,2.6299137104506234,3.333333333333333,3786.0,1043.0,
24151,2012-08,GLOBAL,yoy_stable,81,4.858650354282884,2.4097560975609755,2.6666666666666665,4194.0,1230.0,
24152,2012-09,GLOBAL,yoy_stable,81,4.921318326719033,2.098893949251789,2.5416666666666665,4763.0,1537.0,
24153,2012-10,GLOBAL,yoy_stable,86,3.936142772556159,2.213759213759214,2.6666666666666665,5232.0,1628.0,
24154,2012-11,GLOBAL,yoy_stable,82,2.7519742758522328,1.6650383810188414,2.0,3819.0,1433.0,
24155,2012-12,GLOBAL,yoy_stable,79,3.8847831610524675,1.983317886932345,2.0256410256410255,3219.0,1079.0,
24156,2013-01,GLOBAL,yoy_stable,82,3.8783124573244847,1.948587979724837,2.5,4072.0,1381.0,
24157,2013-02,GLOBAL,yoy_stable,84,3.6624852470276457,2.0110356536502545,2.45,3547.0,1178.0,
24158,2013-03,GLOBAL,yoy_stable,95,3.4557539787276244,1.7386253630203292,2.2222222222222223,5658.0,2066.0,
24159,2013-04,GLOBAL,yoy_stable,98,3.4704406061881548,2.0023455824863174,2.3625,7680.0,2558.0,
24160,2013-05,GLOBAL,yoy_stable,104,3.4753488206813126,1.8797766019988242,2.0,9797.0,3402.0,
24161,2013-06,GLOBAL,yoy_stable,104,2.8399738639018035,1.9487925516438755,2.0,10135.0,3437.0,
24162,2013-07,GLOBAL,yoy_stable,106,2.743970259257199,2.0104659855469724,1.9147887323943662,12081.0,4013.0,
24163,2013-08,GLOBAL,yoy_stable,107,2.9152331067680315,1.8732947976878611,1.96,12427.0,4325.0,
24164,2013-09,GLOBAL,yoy_stable,107,2.7268117796583455,1.816425120772947,1.6666666666666665,13992.0,4968.0,
24165,2013-10,GLOBAL,yoy_stable,105,2.7384199329209533,1.5854158895934352,1.6502463054187193,13863.0,5362.0,
24166,2013-11,GLOBAL,yoy_stable,104,3.139844546719828,1.5919656392117232,1.7171428571428573,10259.0,3958.0,
24167,2013-12,GLOBAL,yoy_stable,105,2.8034912618564514,1.7922462266942882,1.8333333333333335,9435.0,3379.0,
24168,2014-01,GLOBAL,yoy_stable,106,2.4570144475152653,1.5402787621072527,1.825757575757576,10753.0,4233.0,
24169,2014-02,GLOBAL,yoy_stable,107,2.28626115937421,1.5775604455311059,1.911111111111111,9488.0,3681.0,
24170,2014-03,GLOBAL,yoy_stable,109,2.3996647576106294,1.488235294117647,1.7000000000000002,14382.0,5780.0,
24171,2014-04,GLOBAL,yoy_stable,110,2.11259986774261,1.4604639241317443,1.5590277777777777,19199.0,7803.0,
24172,2014-05,GLOBAL,yoy_stable,111,1.8723431495088154,1.2581496902609932,1.3777777777777778,22236.0,9847.0,
24173,2014-06,GLOBAL,yoy_stable,112,2.186995054550429,1.462595719615158,1.6076889150249927,25084.0,10186.0,
24174,2014-07,GLOBAL,yoy_stable,110,2.0655143536765403,1.3876659246434166,1.598449612403101,28960.0,12129.0,
24175,2014-08,GLOBAL,yoy_stable,113,2.2338577620664704,1.7358626774685169,1.951923076923077,34108.0,12467.0,
24176,2014-09,GLOBAL,yoy_stable,113,2.0293367846414645,1.499323120769505,1.7560975609756095,35078.0,14035.0,
24177,2014-10,GLOBAL,yoy_stable,114,2.323097718738666,1.5605072723364621,1.7695967741935485,35737.0,13957.0,
24178,2014-11,GLOBAL,yoy_stable,113,2.112596657205648,1.5874552318265414,1.7543859649122808,26731.0,10331.0,
24179,2014-12,GLOBAL,yoy_stable,114,2.1289661394463137,1.542709323197128,1.7470238095238095,24082.0,9471.0,
24180,2015-01,GLOBAL,yoy_stable,113,1.9060037032246608,1.5265789961103908,1.6666666666666665,27282.0,10798.0,
24181,2015-02,GLOBAL,yoy_stable,113,2.1221129986041096,1.6846242532229327,1.85,25614.0,9541.0,
24182,2015-03,GLOBAL,yoy_stable,115,1.735773328282513,1.4213444213444215,1.502202643171806,34940.0,14430.0,
24183,2015-04,GLOBAL,yoy_stable,115,1.7621643703197096,1.4200654647477529,1.5340909090909092,46579.0,19247.0,
24184,2015-05,GLOBAL,yoy_stable,114,2.161142643590094,1.651079298119643,1.8355855855855856,59074.0,22283.0,
24185,2015-06,GLOBAL,yoy_stable,118,1.963316548172471,1.5152998288965818,1.6363211951447245,63212.0,25131.0,
24186,2015-07,GLOBAL,yoy_stable,118,2.180903397976106,1.4916276185226018,1.5716459073399582,72317.0,29024.0,
24187,2015-08,GLOBAL,yoy_stable,119,1.8279677445254476,1.3060179631959277,1.3669724770642202,78822.0,34181.0,
24188,2015-09,GLOBAL,yoy_stable,119,1.7066140832518977,1.274592963679836,1.358108108108108,79911.0,35132.0,
24189,2015-10,GLOBAL,yoy_stable,119,1.5584548549089163,1.241232849917568,1.3880837359098228,80207.0,35787.0,
24190,2015-11,GLOBAL,yoy_stable,119,1.3298310683180214,1.0369222728290897,1.0860927152317883,54561.0,26786.0,
24191,2015-12,GLOBAL,yoy_stable,119,1.6712409057349011,1.2491493069964315,1.3461538461538463,54200.0,24098.0,
24192,2016-01,GLOBAL,yoy_stable,117,1.7945456169113516,1.1787075029308323,1.3504273504273505,59470.0,27296.0,
24193,2016-02,GLOBAL,yoy_stable,116,1.6967508490493173,1.3923833307320117,1.466994382022472,61312.0,25628.0,
24194,2016-03,GLOBAL,yoy_stable,118,1.4798313140734771,1.1503346490475375,1.3031668031668033,75180.0,34962.0,
24195,2016-04,GLOBAL,yoy_stable,118,1.218867788434821,0.9420865161788687,1.0660136720742783,90509.0,46604.0,
24196,2016-05,GLOBAL,yoy_stable,118,1.2631497237144447,0.9132397700371999,1.0662270149510227,113149.0,59140.0,
24197,2016-06,GLOBAL,yoy_stable,119,1.0660359749556607,0.8028266987068011,0.9272727272727272,114036.0,63254.0,
24198,2016-07,GLOBAL,yoy_stable,119,1.2060406570035782,0.8807486557096056,1.0,136059.0,72343.0,
24199,2016-08,GLOBAL,yoy_stable,119,1.0354658429830892,0.8331790338740155,0.917004048582996,144548.0,78851.0,
24200,2016-09,GLOBAL,yoy_stable,119,1.0917362235885677,0.8115563116876618,0.9611650485436893,144814.0,79939.0,
24201,2016-10,GLOBAL,yoy_stable,119,1.1281632654652831,0.8236188671719187,0.9691211401425177,146298.0,80224.0,
24202,2016-11,GLOBAL,yoy_stable,119,1.1553038685248178,0.9838972649165552,1.1022494887525562,108295.0,54587.0,
24203,2016-12,GLOBAL,yoy_stable,119,1.025668859461154,0.8257044850988493,0.901639344262295,98997.0,54224.0,
24204,2017-01,GLOBAL,yoy_stable,119,1.2439309682751825,0.9178963998789875,0.9210526315789473,114111.0,59498.0,
24205,2017-02,GLOBAL,yoy_stable,119,0.9689399392835252,0.7263840464009905,0.7466666666666666,105962.0,61378.0,
24206,2017-03,GLOBAL,yoy_stable,119,0.9839945760643163,0.8013322519312334,0.8217391304347825,135480.0,75211.0,
24207,2017-04,GLOBAL,yoy_stable,119,1.1945422562310108,0.9510643936048053,1.0455680399500622,176704.0,90568.0,
24208,2017-05,GLOBAL,yoy_stable,119,0.877877335962601,0.6885738262444239,0.787863590772317,191155.0,113205.0,
24209,2017-06,GLOBAL,yoy_stable,119,0.8847016642946975,0.7121957205844969,0.7894736842105263,195329.0,114081.0,
24210,2017-07,GLOBAL,yoy_stable,119,0.8516337393781445,0.6792092445802693,0.7386666666666666,228579.0,136123.0,
24211,2017-08,GLOBAL,yoy_stable,119,0.7184985316667507,0.5740336076343269,0.6666666666666667,227621.0,144610.0,
24212,2017-09,GLOBAL,yoy_stable,119,0.6624434100636675,0.555147490283521,0.605299860529986,225274.0,144857.0,
24213,2017-10,GLOBAL,yoy_stable,119,0.6148775663324539,0.48024787516055856,0.5509893455098935,216655.0,146364.0,
24214,2017-11,GLOBAL,yoy_stable,119,0.6710853228555284,0.46373654772672723,0.5670103092783505,158590.0,108346.0,
24215,2017-12,GLOBAL,yoy_stable,119,0.6775958832757845,0.5709035469442565,0.6344505066250974,155587.0,99043.0,
24216,2018-01,GLOBAL,yoy_stable,119,0.6366253550083802,0.5223552492139536,0.5822784810126582,173821.0,114179.0,
24217,2018-02,GLOBAL,yoy_stable,119,0.6753020303750158,0.5737378691137498,0.6144846796657382,166865.0,106031.0,
24218,2018-03,GLOBAL,yoy_stable,119,0.6843343106719305,0.5693187267160931,0.6299065420560748,212729.0,135555.0,
24219,2018-04,GLOBAL,yoy_stable,119,0.5242944436233737,0.4274901570348917,0.4539379474940335,252346.0,176776.0,
24220,2018-05,GLOBAL,yoy_stable,119,0.5436754739871523,0.4587331551892737,0.5084745762711864,278955.0,191231.0,
24221,2018-06,GLOBAL,yoy_stable,119,0.580078658981169,0.4664923394978968,0.515625,286579.0,195418.0,
24222,2018-07,GLOBAL,yoy_stable,119,0.5287036197206596,0.4434225889823282,0.49193548387096775,330066.0,228669.0,
24223,2018-08,GLOBAL,yoy_stable,119,0.5624767598506886,0.4649951470594693,0.509090909090909,333575.0,227697.0,
24224,2018-09,GLOBAL,yoy_stable,119,0.5909447802442871,0.4843614807452534,0.553191489361702,334535.0,225373.0,
24225,2018-10,GLOBAL,yoy_stable,119,0.5657014320586315,0.5077832321405502,0.5171867933061962,326809.0,216748.0,
24226,2018-11,GLOBAL,yoy_stable,119,0.6795291897112238,0.6279894883445403,0.6191780821917807,258331.0,158681.0,
24227,2018-12,GLOBAL,yoy_stable,119,0.604323827447842,0.5222337855894748,0.5269016697588127,236957.0,155664.0,
24228,2019-01,GLOBAL,yoy_stable,119,0.5553335463212566,0.4746983933479776,0.5171428571428571,256453.0,173902.0,
24229,2019-02,GLOBAL,yoy_stable,119,0.5627278275257411,0.46600697231440114,0.4862385321100917,244744.0,166946.0,
24230,2019-03,GLOBAL,yoy_stable,119,0.5896375536822215,0.4978059872587526,0.5136540962288687,318811.0,212852.0,
24231,2019-04,GLOBAL,yoy_stable,119,0.5087953577216717,0.44479918875346103,0.4852195945945945,364741.0,252451.0,
24232,2019-05,GLOBAL,yoy_stable,119,0.472349326564484,0.3763744433258214,0.4362331081081081,384164.0,279113.0,
24233,2019-06,GLOBAL,yoy_stable,119,0.5337111553589969,0.4570293839721886,0.4869431643625193,417860.0,286789.0,
24234,2019-07,GLOBAL,yoy_stable,119,0.38461389040278987,0.33135494420639855,0.3510447761194029,439660.0,330235.0,
24235,2019-08,GLOBAL,yoy_stable,119,0.37977141138965465,0.33694382372499576,0.35383364941750206,446328.0,333842.0,
24236,2019-09,GLOBAL,yoy_stable,119,0.38671686858073867,0.33811428281277545,0.3468401486988848,448002.0,334801.0,
24237,2019-10,GLOBAL,yoy_stable,119,0.35838727404827775,0.31164943757013175,0.32867132867132876,428992.0,327063.0,
24238,2019-11,GLOBAL,yoy_stable,119,0.37430497793906564,0.3190302692750999,0.33119444280920707,341030.0,258546.0,
24239,2019-12,GLOBAL,yoy_stable,119,0.3773060429951425,0.3337016248402782,0.3289772727272726,316262.0,237131.0,
24240,2020-01,GLOBAL,yoy_stable,119,0.3371215268270796,0.3060301997077448,0.3138686131386861,335160.0,256625.0,
24241,2020-02,GLOBAL,yoy_stable,119,0.3632531954549164,0.3191533665682684,0.3560875756496975,323091.0,244923.0,
24242,2020-03,GLOBAL,yoy_stable,119,-0.3309813842414302,-0.35834383404487413,-0.36763485477178426,204705.0,319026.0,
24243,2020-04,GLOBAL,yoy_stable,119,-0.8987803581810679,-0.9350571059035009,-0.9263711495116453,23700.0,364936.0,
24244,2020-05,GLOBAL,yoy_stable,118,-0.8322930707266086,-0.8827791620127732,-0.8836574136763711,45023.0,384087.0,
24245,2020-06,GLOBAL,yoy_stable,119,-0.6496728135949267,-0.7560703788471242,-0.7709251101321586,101996.0,418137.0,
24246,2020-07,GLOBAL,yoy_stable,119,-0.43354743429773873,-0.5291742635391044,-0.48520179372197314,207104.0,439874.0,
24247,2020-08,GLOBAL,yoy_stable,119,-0.3371883736389923,-0.39228107890228747,-0.3705329153605016,271386.0,446565.0,
24248,2020-09,GLOBAL,yoy_stable,119,-0.4460522497149385,-0.5181862599643481,-0.4954682779456193,215960.0,448223.0,
24249,2020-10,GLOBAL,yoy_stable,119,-0.46350229356372646,-0.5447070938641616,-0.5182599355531686,195419.0,429216.0,
24250,2020-11,GLOBAL,yoy_stable,119,-0.5157497010707809,-0.5869158111605088,-0.64375,140953.0,341221.0,
24251,2020-12,GLOBAL,yoy_stable,119,-0.48953668789128624,-0.5403688045449662,-0.5396327810120913,145465.0,316482.0,
24252,2021-01,GLOBAL,yoy_stable,119,-0.4673883124967541,-0.5073156913902348,-0.523961661341853,165234.0,335375.0,
24253,2021-02,GLOBAL,yoy_stable,119,-0.4762753781602576,-0.5589243294071068,-0.530729833546735,142598.0,323296.0,
24254,2021-03,GLOBAL,yoy_stable,119,-0.04105386476303114,-0.13899544181234325,-0.08658008658008653,176425.0,204906.0,
24255,2021-04,GLOBAL,yoy_stable,119,13.110778501724358,7.547840349917989,6.899022801302932,203242.0,23777.0,
24256,2021-05,GLOBAL,yoy_stable,118,10.7072358853135,4.63469093330374,4.560203237622592,253871.0,45055.0,
24257,2021-06,GLOBAL,yoy_stable,119,4.28417044402957,1.9458029107659138,1.7416267942583734,300575.0,102035.0,
24258,2021-07,GLOBAL,yoy_stable,119,1.3190103833054239,1.016612851068348,1.0470588235294116,417820.0,207189.0,
24259,2021-08,GLOBAL,yoy_stable,119,1.4348264418245043,0.7687582854617765,0.8047285464098073,480324.0,271560.0,
24260,2021-09,GLOBAL,yoy_stable,119,1.5023681208512267,0.8896339488176224,0.8978692138133726,408331.0,216090.0,
24261,2021-10,GLOBAL,yoy_stable,119,1.9160871849732695,1.2062914703459846,1.165642286416718,431266.0,195471.0,
24262,2021-11,GLOBAL,yoy_stable,119,3.5982441790203286,1.7307040495791588,1.6756302521008402,385103.0,141027.0,
24263,2021-12,GLOBAL,yoy_stable,119,2.7740159086778777,1.4226614255477061,1.613498030791264,352536.0,145516.0,
24264,2022-01,GLOBAL,yoy_stable,119,2.487731112847417,1.1369780169937407,1.27,353360.0,165355.0,
24265,2022-02,GLOBAL,yoy_stable,119,2.801247725500718,1.4090737028053892,1.275127768313458,343664.0,142654.0,
24266,2022-03,GLOBAL,yoy_stable,119,3.5630176678217604,1.5400201601485963,1.43531202435312,448532.0,176586.0,
24267,2022-04,GLOBAL,yoy_stable,119,4.984847522084569,1.7886276014005271,1.6472049689440995,567073.0,203352.0,
24268,2022-05,GLOBAL,yoy_stable,119,2.2287450829525195,1.483890247642715,1.3209876543209877,631698.0,254318.0,
24269,2022-06,GLOBAL,yoy_stable,119,1.566394620833449,1.1776903183773326,1.1480637813211847,655132.0,300838.0,
24270,2022-07,GLOBAL,yoy_stable,119,1.0355997087794206,0.7882391491010503,0.6724397590361446,747661.0,418099.0,
24271,2022-08,GLOBAL,yoy_stable,119,0.8607169600740202,0.5397429389344739,0.4844984802431611,740099.0,480664.0,
24272,2022-09,GLOBAL,yoy_stable,119,1.2714972376595286,0.7590033869767807,0.5818020810272304,718771.0,408624.0,
24273,2022-10,GLOBAL,yoy_stable,119,0.818354356921063,0.6543710465951482,0.5046340683924577,714010.0,431590.0,
24274,2022-11,GLOBAL,yoy_stable,119,0.47663753907963186,0.46509938431281994,0.32421875,564683.0,385423.0,
24275,2022-12,GLOBAL,yoy_stable,119,0.37602221600405084,0.3662738141455246,0.24238227146814406,482143.0,352889.0,
24276,2023-01,GLOBAL,yoy_stable,119,0.6032296686681168,0.5351101158414693,0.49674991447143335,542927.0,353673.0,
24277,2023-02,GLOBAL,yoy_stable,119,0.5308964482383316,0.5142092119302142,0.42226976365118185,520838.0,343967.0,
24278,2023-03,GLOBAL,yoy_stable,119,0.4928663399755512,0.4389922314874206,0.34169278996865193,646096.0,448992.0,
24279,2023-04,GLOBAL,yoy_stable,119,0.4531885643024954,0.36754902116276233,0.32078634562633335,776028.0,567459.0,
24280,2023-05,GLOBAL,yoy_stable,119,0.3991758442012863,0.32844148448128574,0.3067484662576687,839761.0,632140.0,
24281,2023-06,GLOBAL,yoy_stable,119,0.3827305824158654,0.2959755212114925,0.28205128205128216,849626.0,655588.0,
24282,2023-07,GLOBAL,yoy_stable,119,0.3552274437965863,0.27421748010950475,0.26083207587842216,953237.0,748096.0,
24283,2023-08,GLOBAL,yoy_stable,119,0.31291248692746054,0.24685139899563446,0.22187871581450658,923377.0,740567.0,
24284,2023-09,GLOBAL,yoy_stable,119,0.3388642392024065,0.261509327452897,0.26905132192846026,907304.0,719221.0,
24285,2023-10,GLOBAL,yoy_stable,119,0.36746466625579166,0.2862591306514166,0.29053646775165753,919018.0,714489.0,
24286,2023-11,GLOBAL,yoy_stable,119,0.31691776167058067,0.24890601747894747,0.21729985539634544,705803.0,565137.0,
24287,2023-12,GLOBAL,yoy_stable,119,0.39860369424010733,0.3338686615413309,0.3443708609271523,643685.0,482570.0,
24288,2024-01,GLOBAL,yoy_stable,119,0.2577276131578043,0.22182752515120163,0.2106027596223674,663836.0,543314.0,
24289,2024-02,GLOBAL,yoy_stable,119,0.2991864931943546,0.2850923978941875,0.24922118380062308,669821.0,521224.0,
24290,2024-03,GLOBAL,yoy_stable,119,0.32886140429870026,0.290799172278122,0.30419053361471216,834623.0,646594.0,
24291,2024-04,GLOBAL,yoy_stable,119,0.21937763381670763,0.18884150016225498,0.1813411078717202,923202.0,776556.0,
24292,2024-05,GLOBAL,yoy_stable,119,0.24469193242995643,0.22169769221340685,0.24096385542168686,1026628.0,840329.0,
24293,2024-06,GLOBAL,yoy_stable,119,0.2859569842105358,0.2525239577539158,0.2693153876019154,1065085.0,850351.0,
24294,2024-07,GLOBAL,yoy_stable,119,0.20199924959220444,0.16871135414853855,0.18892843240838575,1114780.0,953854.0,
24295,2024-08,GLOBAL,yoy_stable,119,0.255807724462601,0.22551180863762643,0.24419232847109673,1132406.0,924027.0,
24296,2024-09,GLOBAL,yoy_stable,119,0.2672594078448906,0.2519723018778164,0.23909736308316432,1136886.0,908076.0,
24297,2024-10,GLOBAL,yoy_stable,119,0.1761831046396409,0.1850325799491943,0.1675904317386232,1089737.0,919584.0,
24298,2024-11,GLOBAL,yoy_stable,119,0.26494136291553294,0.24762808214814136,0.2474727838258164,881181.0,706285.0,
24299,2024-12,GLOBAL,yoy_stable,119,0.2779361017912643,0.29336731921842807,0.24557752341311123,833173.0,644189.0,
24300,2025-01,GLOBAL,yoy_stable,119,0.2351278070691633,0.26024501937453515,0.20561567709856687,837148.0,664274.0,
24301,2025-02,GLOBAL,yoy_stable,119,0.18104507717067608,0.17236156232698563,0.1584967320261439,785603.0,670103.0,
24302,2025-03,GLOBAL,yoy_stable,119,0.1758258453628652,0.1932224219941283,0.16211904961800028,996151.0,834841.0,
24303,2025-04,GLOBAL,yoy_stable,119,0.21098870450762605,0.2316662785597079,0.19814436232111965,1137179.0,923285.0,
24304,2025-05,GLOBAL,yoy_stable,119,0.18962080131962245,0.18808094462667602,0.1643059490084986,1219893.0,1026776.0,
24305,2025-06,GLOBAL,yoy_stable,119,0.2381562503966989,0.2345121365236913,0.22135774218154092,1315427.0,1065544.0,
24306,2025-07,GLOBAL,yoy_stable,119,0.2259637897755663,0.21274108393975055,0.17100036114120631,1352729.0,1115431.0,
24307,2025-08,GLOBAL,yoy_stable,119,0.24566787822572286,0.22460666036581967,0.22950310559006204,1387701.0,1133181.0,
24308,2025-09,GLOBAL,yoy_stable,119,0.14479756835368304,0.15033311737915422,0.14085573646346083,1308604.0,1137587.0,
24309,2025-10,GLOBAL,yoy_stable,119,0.23556158912256972,0.17019908728732114,0.16315551722721855,1275957.0,1090376.0,
24310,2025-11,GLOBAL,yoy_stable,119,0.1633947266841152,0.16306132631769943,0.15030615533354807,1025634.0,881840.0,
24311,2025-12,GLOBAL,yoy_stable,119,0.06958735369863218,0.09500586959310953,0.0592427616926503,913190.0,833959.0,
24312,2026-01,GLOBAL,yoy_stable,119,0.05942459015738282,0.06158948537985176,0.04240516812986583,889526.0,837919.0,
24313,2026-02,GLOBAL,yoy_stable,119,0.055295173040077826,0.08633909664947637,0.06083976006855174,854183.0,786295.0,
24314,2026-03,GLOBAL,yoy_stable,119,0.03089192935098623,0.021883424802618956,0.02284263959390853,1018875.0,997056.0,
24315,2026-04,GLOBAL,yoy_stable,119,-0.012307309994309559,-0.015561163076349915,-0.01975669099756694,1120443.0,1138154.0,
24316,2026-05,GLOBAL,yoy_stable,119,0.0256634684894483,0.024041792443095567,0.03131818334396286,1250439.0,1221082.0,
