quarter,revenue,nights,gbv,cor,ops,pd,sm,ga,other_net,sum_lines,adj_ebitda_musd,adj_ebitda_margin_pct,total_cash_costs_musd,vintage_date,horizon_q,spec_id,prior_basis,rev_leg,scenario,n_train,knowable_from,flags
2027Q3,4936.538,149.8918,26162.199999999997,600.8356256912568,354.0498924034876,419.75932588685157,906.4527407383792,285.8246745567722,33.411796249856316,2566.9222592767474,2403.0275369731085,48.67839641816003,2533.510463026891,2026-08-06,4,a_unit_rw_incl2020,full_sample,ws06_bear,bear,26,2026-08-06,
2027Q4,3212.9091,136.0321,23564.699999999997,538.8963736260981,311.0851322862527,422.28040291920496,980.8283502348615,288.0489910902879,21.745819482906693,2541.139250156705,693.5156693262013,21.58528759267423,2519.3934306737983,2026-08-06,5,a_unit_rw_incl2020,full_sample,ws06_bear,bear,26,2026-08-06,
2026Q3,4878.0,148.296,26649.3,625.3093809374337,365.188055086611,373.87144250440093,728.1997345041756,271.02941050943247,33.01559556652843,2363.598023542054,2547.417572024475,52.22258245232626,2330.582427975525,2026-08-06,0,a_unit_rw_incl2020,PIT,ws06_bull,bull,26,2026-08-06,
2026Q4,3227.9366,132.7003,23464.4,548.2523771161731,316.38092577781566,376.11691663355646,787.9494563096464,273.13858880133466,21.847529581794763,2301.838264638526,947.9458649432686,29.3669294788277,2279.9907350567314,2026-08-06,1,a_unit_rw_incl2020,PIT,ws06_bull,bull,26,2026-08-06,
2027Q1,3119.9376,172.6385,34122.3,664.5135698132829,319.09689988144675,421.0263992166677,866.3709661793268,238.33714698494836,21.11656375449064,2509.3449820756723,631.7091816788186,20.247494106254514,2488.2284183211814,2026-08-06,2,a_unit_rw_incl2020,PIT,ws06_bull,bull,26,2026-08-06,
2027Q2,4189.9054,161.3801,31316.1,713.3041541389388,337.1404145577055,419.9036621520899,1005.7869837254254,239.39173613089946,28.358389124316012,2715.526950705059,1502.7368384192569,35.865650771477014,2687.168561580743,2026-08-06,3,a_unit_rw_incl2020,PIT,ws06_bull,bull,26,2026-08-06,
2027Q3,5559.9477,161.174,30489.3,700.2109013151967,380.6988598324906,419.75932588685157,906.4527407383792,285.8246745567722,37.63119816200285,2692.9465023296902,2904.6323958323123,52.24208126692113,2655.3153041676874,2026-08-06,4,a_unit_rw_incl2020,PIT,ws06_bull,bull,26,2026-08-06,
2027Q4,3700.9529,144.0741,26284.1,601.085783991552,329.4759873406555,422.28040291920496,980.8283502348615,288.0489910902879,25.049029142511387,2621.719515576562,1104.2824135659496,29.83778619733176,2596.670486434051,2026-08-06,5,a_unit_rw_incl2020,PIT,ws06_bull,bull,26,2026-08-06,
2026Q3,4878.0,148.296,26649.3,625.3093809374337,365.188055086611,373.87144250440093,728.1997345041756,271.02941050943247,33.01559556652843,2363.598023542054,2547.417572024475,52.22258245232626,2330.582427975525,2026-08-06,0,a_unit_rw_incl2020,full_sample,ws06_bull,bull,26,2026-08-06,
2026Q4,3227.9366,132.7003,23464.4,548.2523771161731,316.38092577781566,376.11691663355646,787.9494563096464,273.13858880133466,21.847529581794763,2301.838264638526,947.9458649432686,29.3669294788277,2279.9907350567314,2026-08-06,1,a_unit_rw_incl2020,full_sample,ws06_bull,bull,26,2026-08-06,
2027Q1,3119.9376,172.6385,34122.3,664.5135698132829,319.09689988144675,421.0263992166677,866.3709661793268,238.33714698494836,21.11656375449064,2509.3449820756723,631.7091816788186,20.247494106254514,2488.2284183211814,2026-08-06,2,a_unit_rw_incl2020,full_sample,ws06_bull,bull,26,2026-08-06,
2027Q2,4189.9054,161.3801,31316.1,713.3041541389388,337.1404145577055,419.9036621520899,1005.7869837254254,239.39173613089946,28.358389124316012,2715.526950705059,1502.7368384192569,35.865650771477014,2687.168561580743,2026-08-06,3,a_unit_rw_incl2020,full_sample,ws06_bull,bull,26,2026-08-06,
2027Q3,5559.9477,161.174,30489.3,700.2109013151967,380.6988598324906,419.75932588685157,906.4527407383792,285.8246745567722,37.63119816200285,2692.9465023296902,2904.6323958323123,52.24208126692113,2655.3153041676874,2026-08-06,4,a_unit_rw_incl2020,full_sample,ws06_bull,bull,26,2026-08-06,
2027Q4,3700.9529,144.0741,26284.1,601.085783991552,329.4759873406555,422.28040291920496,980.8283502348615,288.0489910902879,25.049029142511387,2621.719515576562,1104.2824135659496,29.83778619733176,2596.670486434051,2026-08-06,5,a_unit_rw_incl2020,full_sample,ws06_bull,bull,26,2026-08-06,
2026Q3,4804.0355,146.813,26028.0,610.7309598015531,361.5360760332755,373.87144250440093,728.1997345041756,271.02941050943247,32.51498424666773,2345.3676233528377,2491.18286089383,51.85604604491016,2312.85263910617,2026-09-11,0,a_unit_rw_incl2020,PIT,ws06_base,base,26,2026-08-06,
2026Q4,3178.1078,131.7983,22987.300000000003,537.1047999728357,314.2303986497566,376.11691663355646,787.9494563096464,273.13858880133466,21.510275070034734,2288.54016036713,911.0779147029051,28.667306839085352,2267.029885297095,2026-09-11,1,a_unit_rw_incl2020,PIT,ws06_base,base,26,2026-08-06,
2027Q1,3053.1293,169.0178,32599.600000000002,634.859800496599,312.40456795432306,421.0263992166677,866.3709661793268,238.33714698494836,20.66438749100411,2472.998880831865,600.7948066591393,19.67800075349378,2452.3344933408607,2026-09-11,2,a_unit_rw_incl2020,PIT,ws06_base,base,26,2026-08-06,
2027Q2,4028.9807,157.1001,29647.9,675.3066388054657,328.19903346854403,419.9036621520899,1005.7869837254254,239.39173613089946,27.269208146073925,2668.5880542824243,1387.6618538636496,34.442007971486426,2641.3188461363507,2026-09-11,3,a_unit_rw_incl2020,PIT,ws06_base,base,26,2026-08-06,
2027Q3,5280.7325,155.958,28390.8,652.0171882286405,368.3784778050775,419.75932588685157,906.4527407383792,285.8246745567722,35.74139575953723,2632.432407215721,2684.0414885438163,50.82706780818412,2596.691011456184,2026-09-11,4,a_unit_rw_incl2020,PIT,ws06_base,base,26,2026-08-06,
2027Q4,3465.7641,139.7655,24834.2,567.9283131932615,319.6228614904441,422.28040291920496,980.8283502348615,288.0489910902879,23.457209072282367,2578.70891892806,910.5123901442222,26.271620452881436,2555.251709855778,2026-09-11,5,a_unit_rw_incl2020,PIT,ws06_base,base,26,2026-08-06,
2028Q1,3309.9486,179.2349,35318.0,673.1842326097407,317.76566831217974,472.7019435662743,1078.4463376989947,251.34776828727823,22.402608512422507,2793.4459504744677,538.9052580379549,16.281378449138302,2771.0433419620454,2026-09-11,6,a_unit_rw_incl2020,PIT,ws06_base,base,26,2026-08-06,
2028Q2,4361.7464,166.5968,32085.299999999996,715.2954499696241,333.8312252364584,471.4414050500975,1251.9894265241203,252.45992655403612,29.52145451130819,3025.0174333343366,1366.2504211769715,31.323472203174664,2995.4959788230285,2026-09-11,7,a_unit_rw_incl2020,PIT,ws06_base,base,26,2026-08-06,
2028Q3,5717.0633,165.3857,30699.8,690.0637859625645,374.7002756013725,471.2793533753517,1128.3395643525985,301.4275994325772,38.69459814289512,2965.8105787244644,2789.9473194184307,48.80035733413045,2927.115980581569,2026-09-11,8,a_unit_rw_incl2020,PIT,ws06_base,base,26,2026-08-06,
2028Q4,3748.6827,148.2143,26837.6,600.7023040392097,325.10782675660425,474.1098600022306,1220.921272196914,303.77333950598245,25.37207706651124,2924.614602500941,849.4401745655699,22.659697887088974,2899.24252543443,2026-09-11,9,a_unit_rw_incl2020,PIT,ws06_base,base,26,2026-08-06,
2026Q3,4804.0355,146.813,26028.0,610.7309598015531,361.5360760332755,373.87144250440093,728.1997345041756,271.02941050943247,32.51498424666773,2345.3676233528377,2491.18286089383,51.85604604491016,2312.85263910617,2026-09-11,0,a_unit_rw_incl2020,full_sample,ws06_base,base,26,2026-08-06,
2026Q4,3178.1078,131.7983,22987.300000000003,537.1047999728357,314.2303986497566,376.11691663355646,787.9494563096464,273.13858880133466,21.510275070034734,2288.54016036713,911.0779147029051,28.667306839085352,2267.029885297095,2026-09-11,1,a_unit_rw_incl2020,full_sample,ws06_base,base,26,2026-08-06,
2027Q1,3053.1293,169.0178,32599.600000000002,634.859800496599,312.40456795432306,421.0263992166677,866.3709661793268,238.33714698494836,20.66438749100411,2472.998880831865,600.7948066591393,19.67800075349378,2452.3344933408607,2026-09-11,2,a_unit_rw_incl2020,full_sample,ws06_base,base,26,2026-08-06,
2027Q2,4028.9807,157.1001,29647.9,675.3066388054657,328.19903346854403,419.9036621520899,1005.7869837254254,239.39173613089946,27.269208146073925,2668.5880542824243,1387.6618538636496,34.442007971486426,2641.3188461363507,2026-09-11,3,a_unit_rw_incl2020,full_sample,ws06_base,base,26,2026-08-06,
2027Q3,5280.7325,155.958,28390.8,652.0171882286405,368.3784778050775,419.75932588685157,906.4527407383792,285.8246745567722,35.74139575953723,2632.432407215721,2684.0414885438163,50.82706780818412,2596.691011456184,2026-09-11,4,a_unit_rw_incl2020,full_sample,ws06_base,base,26,2026-08-06,
2027Q4,3465.7641,139.7655,24834.2,567.9283131932615,319.6228614904441,422.28040291920496,980.8283502348615,288.0489910902879,23.457209072282367,2578.70891892806,910.5123901442222,26.271620452881436,2555.251709855778,2026-09-11,5,a_unit_rw_incl2020,full_sample,ws06_base,base,26,2026-08-06,
2028Q1,3309.9486,179.2349,35318.0,673.1842326097407,317.76566831217974,472.7019435662743,1078.4463376989947,251.34776828727823,22.402608512422507,2793.4459504744677,538.9052580379549,16.281378449138302,2771.0433419620454,2026-09-11,6,a_unit_rw_incl2020,full_sample,ws06_base,base,26,2026-08-06,
2028Q2,4361.7464,166.5968,32085.299999999996,715.2954499696241,333.8312252364584,471.4414050500975,1251.9894265241203,252.45992655403612,29.52145451130819,3025.0174333343366,1366.2504211769715,31.323472203174664,2995.4959788230285,2026-09-11,7,a_unit_rw_incl2020,full_sample,ws06_base,base,26,2026-08-06,
2028Q3,5717.0633,165.3857,30699.8,690.0637859625645,374.7002756013725,471.2793533753517,1128.3395643525985,301.4275994325772,38.69459814289512,2965.8105787244644,2789.9473194184307,48.80035733413045,2927.115980581569,2026-09-11,8,a_unit_rw_incl2020,full_sample,ws06_base,base,26,2026-08-06,
2028Q4,3748.6827,148.2143,26837.6,600.7023040392097,325.10782675660425,474.1098600022306,1220.921272196914,303.77333950598245,25.37207706651124,2924.614602500941,849.4401745655699,22.659697887088974,2899.24252543443,2026-09-11,9,a_unit_rw_incl2020,full_sample,ws06_base,base,26,2026-08-06,
2026Q3,4755.0,144.956,25350.899999999998,594.8432260962499,356.9630988909666,373.87144250440093,728.1997345041756,271.02941050943247,32.183098999352744,2324.9069125052256,2462.276186494127,51.782885099771335,2292.723813505873,2026-09-11,0,a_unit_rw_incl2020,PIT,ws06_bear,bear,26,2026-08-06,
2026Q4,3123.807,131.652,22642.3,529.0437768865825,313.8815936399616,376.11691663355646,787.9494563096464,273.13858880133466,21.142752878206327,2280.1303322710814,864.8194206071247,27.684790405013008,2258.987579392875,2026-09-11,1,a_unit_rw_incl2020,PIT,ws06_bear,bear,26,2026-08-06,
2027Q1,2995.1629,163.5523,30306.899999999998,590.2106923910225,302.302394300694,421.0263992166677,866.3709661793268,238.33714698494836,20.272055547820916,2418.2475990726593,597.1873564751614,19.93839321644781,2397.9755435248385,2026-09-11,2,a_unit_rw_incl2020,PIT,ws06_bear,bear,26,2026-08-06,
2027Q2,3803.7239,152.7876,27799.399999999998,633.2023305127399,319.18975637812144,419.9036621520899,1005.7869837254254,239.39173613089946,25.744610481578153,2617.474468899276,1211.994041582302,31.86335479245226,2591.729858417698,2026-09-11,3,a_unit_rw_incl2020,PIT,ws06_bear,bear,26,2026-08-06,
2027Q3,4936.538,149.8918,26162.199999999997,600.8356256912568,354.0498924034876,419.75932588685157,906.4527407383792,285.8246745567722,33.411796249856316,2566.9222592767474,2403.0275369731085,48.67839641816003,2533.510463026891,2026-09-11,4,a_unit_rw_incl2020,PIT,ws06_bear,bear,26,2026-08-06,
2027Q4,3212.9091,136.0321,23564.699999999997,538.8963736260981,311.0851322862527,422.28040291920496,980.8283502348615,288.0489910902879,21.745819482906693,2541.139250156705,693.5156693262013,21.58528759267423,2519.3934306737983,2026-09-11,5,a_unit_rw_incl2020,PIT,ws06_bear,bear,26,2026-08-06,
2026Q3,4755.0,144.956,25350.899999999998,594.8432260962499,356.9630988909666,373.87144250440093,728.1997345041756,271.02941050943247,32.183098999352744,2324.9069125052256,2462.276186494127,51.782885099771335,2292.723813505873,2026-09-11,0,a_unit_rw_incl2020,full_sample,ws06_bear,bear,26,2026-08-06,
2026Q4,3123.807,131.652,22642.3,529.0437768865825,313.8815936399616,376.11691663355646,787.9494563096464,273.13858880133466,21.142752878206327,2280.1303322710814,864.8194206071247,27.684790405013008,2258.987579392875,2026-09-11,1,a_unit_rw_incl2020,full_sample,ws06_bear,bear,26,2026-08-06,
2027Q1,2995.1629,163.5523,30306.899999999998,590.2106923910225,302.302394300694,421.0263992166677,866.3709661793268,238.33714698494836,20.272055547820916,2418.2475990726593,597.1873564751614,19.93839321644781,2397.9755435248385,2026-09-11,2,a_unit_rw_incl2020,full_sample,ws06_bear,bear,26,2026-08-06,
2027Q2,3803.7239,152.7876,27799.399999999998,633.2023305127399,319.18975637812144,419.9036621520899,1005.7869837254254,239.39173613089946,25.744610481578153,2617.474468899276,1211.994041582302,31.86335479245226,2591.729858417698,2026-09-11,3,a_unit_rw_incl2020,full_sample,ws06_bear,bear,26,2026-08-06,
2027Q3,4936.538,149.8918,26162.199999999997,600.8356256912568,354.0498924034876,419.75932588685157,906.4527407383792,285.8246745567722,33.411796249856316,2566.9222592767474,2403.0275369731085,48.67839641816003,2533.510463026891,2026-09-11,4,a_unit_rw_incl2020,full_sample,ws06_bear,bear,26,2026-08-06,
2027Q4,3212.9091,136.0321,23564.699999999997,538.8963736260981,311.0851322862527,422.28040291920496,980.8283502348615,288.0489910902879,21.745819482906693,2541.139250156705,693.5156693262013,21.58528759267423,2519.3934306737983,2026-09-11,5,a_unit_rw_incl2020,full_sample,ws06_bear,bear,26,2026-08-06,
2026Q3,4878.0,148.296,26649.3,625.3093809374337,365.188055086611,373.87144250440093,728.1997345041756,271.02941050943247,33.01559556652843,2363.598023542054,2547.417572024475,52.22258245232626,2330.582427975525,2026-09-11,0,a_unit_rw_incl2020,PIT,ws06_bull,bull,26,2026-08-06,
2026Q4,3227.9366,132.7003,23464.4,548.2523771161731,316.38092577781566,376.11691663355646,787.9494563096464,273.13858880133466,21.847529581794763,2301.838264638526,947.9458649432686,29.3669294788277,2279.9907350567314,2026-09-11,1,a_unit_rw_incl2020,PIT,ws06_bull,bull,26,2026-08-06,
2027Q1,3119.9376,172.6385,34122.3,664.5135698132829,319.09689988144675,421.0263992166677,866.3709661793268,238.33714698494836,21.11656375449064,2509.3449820756723,631.7091816788186,20.247494106254514,2488.2284183211814,2026-09-11,2,a_unit_rw_incl2020,PIT,ws06_bull,bull,26,2026-08-06,
2027Q2,4189.9054,161.3801,31316.1,713.3041541389388,337.1404145577055,419.9036621520899,1005.7869837254254,239.39173613089946,28.358389124316012,2715.526950705059,1502.7368384192569,35.865650771477014,2687.168561580743,2026-09-11,3,a_unit_rw_incl2020,PIT,ws06_bull,bull,26,2026-08-06,
2027Q3,5559.9477,161.174,30489.3,700.2109013151967,380.6988598324906,419.75932588685157,906.4527407383792,285.8246745567722,37.63119816200285,2692.9465023296902,2904.6323958323123,52.24208126692113,2655.3153041676874,2026-09-11,4,a_unit_rw_incl2020,PIT,ws06_bull,bull,26,2026-08-06,
2027Q4,3700.9529,144.0741,26284.1,601.085783991552,329.4759873406555,422.28040291920496,980.8283502348615,288.0489910902879,25.049029142511387,2621.719515576562,1104.2824135659496,29.83778619733176,2596.670486434051,2026-09-11,5,a_unit_rw_incl2020,PIT,ws06_bull,bull,26,2026-08-06,
2026Q3,4878.0,148.296,26649.3,625.3093809374337,365.188055086611,373.87144250440093,728.1997345041756,271.02941050943247,33.01559556652843,2363.598023542054,2547.417572024475,52.22258245232626,2330.582427975525,2026-09-11,0,a_unit_rw_incl2020,full_sample,ws06_bull,bull,26,2026-08-06,
2026Q4,3227.9366,132.7003,23464.4,548.2523771161731,316.38092577781566,376.11691663355646,787.9494563096464,273.13858880133466,21.847529581794763,2301.838264638526,947.9458649432686,29.3669294788277,2279.9907350567314,2026-09-11,1,a_unit_rw_incl2020,full_sample,ws06_bull,bull,26,2026-08-06,
2027Q1,3119.9376,172.6385,34122.3,664.5135698132829,319.09689988144675,421.0263992166677,866.3709661793268,238.33714698494836,21.11656375449064,2509.3449820756723,631.7091816788186,20.247494106254514,2488.2284183211814,2026-09-11,2,a_unit_rw_incl2020,full_sample,ws06_bull,bull,26,2026-08-06,
2027Q2,4189.9054,161.3801,31316.1,713.3041541389388,337.1404145577055,419.9036621520899,1005.7869837254254,239.39173613089946,28.358389124316012,2715.526950705059,1502.7368384192569,35.865650771477014,2687.168561580743,2026-09-11,3,a_unit_rw_incl2020,full_sample,ws06_bull,bull,26,2026-08-06,
2027Q3,5559.9477,161.174,30489.3,700.2109013151967,380.6988598324906,419.75932588685157,906.4527407383792,285.8246745567722,37.63119816200285,2692.9465023296902,2904.6323958323123,52.24208126692113,2655.3153041676874,2026-09-11,4,a_unit_rw_incl2020,full_sample,ws06_bull,bull,26,2026-08-06,
2027Q4,3700.9529,144.0741,26284.1,601.085783991552,329.4759873406555,422.28040291920496,980.8283502348615,288.0489910902879,25.049029142511387,2621.719515576562,1104.2824135659496,29.83778619733176,2596.670486434051,2026-09-11,5,a_unit_rw_incl2020,full_sample,ws06_bull,bull,26,2026-08-06,
2022Q1,1581.7529973227795,102.09197145944222,19693.31562689441,338.5166473732608,193.80832000321357,222.50918944824977,321.574165635475,130.82169642049948,45.82480319979943,1207.2300188806987,420.3477816418802,26.57480544391864,1161.4052156808993,2022-02-15,0,b_elastic_rw_incl2020,PIT,naive,backtest,8,2022-02-15,
2022Q2,2380.6541729717146,131.70784775729456,25614.820761831434,391.56510158797704,215.92189093457372,208.891601896376,460.78986746904144,155.80431241011476,68.96968689034075,1432.9727742980829,1016.6510855639725,42.70469424355369,1364.003087407742,2022-02-15,1,b_elastic_rw_incl2020,PIT,naive,backtest,8,2022-02-15,
2022Q3,3989.156093586311,126.3132316605202,22746.43709000327,414.3691328705921,241.84391081253528,216.20659175309248,422.623026808572,152.53528085747288,115.56943039227885,1447.5779431022647,2657.147580876325,66.60926568274517,1332.008512709986,2022-02-15,2,b_elastic_rw_incl2020,PIT,naive,backtest,8,2022-02-15,
2022Q1,1581.7529973227795,102.09197145944222,19693.31562689441,360.6588468480919,207.1330683195213,246.26788416687785,332.5084901570809,148.3859657810494,45.82480319979943,1294.9542552726214,332.62354524995754,21.028791841263754,1249.129452072822,2022-02-15,0,b_elastic_rw_incl2020,full_sample,naive,backtest,8,2022-02-15,
2022Q2,2380.6541729717146,131.70784775729456,25614.820761831434,417.17577267239267,230.7621420543403,231.19626181198572,476.4821328145221,176.7227761327554,68.96968689034075,1532.3390854859963,917.2847743760591,38.53078640275727,1463.3693985956556,2022-02-15,1,b_elastic_rw_incl2020,full_sample,naive,backtest,8,2022-02-15,
2022Q3,3989.156093586311,126.3132316605202,22746.43709000327,441.4710090161968,258.46462575525214,239.29231878465612,437.0202189870795,173.01484069559135,115.56943039227885,1549.2630132387758,2555.4625107398138,64.0602285493024,1433.693582846497,2022-02-15,2,b_elastic_rw_incl2020,full_sample,naive,backtest,8,2022-02-15,
2022Q2,2271.1555806087936,131.72370469766645,22372.733977491225,384.99471458847785,223.96170894813903,214.49939557797083,448.2801013375059,166.73118294970823,51.193686436890864,1438.467103401802,883.8821636438824,38.917728542707486,1387.2734169649111,2022-05-03,0,b_elastic_rw_incl2020,PIT,naive,backtest,9,2022-05-03,
2022Q3,3805.6741826381062,126.3284391171504,19867.40374575227,407.41685317038235,250.84900567391782,222.0107597911814,411.1495697049486,163.2328876237278,85.7829786961235,1454.659075964158,2436.7980853700715,64.03065444979514,1368.8760972680348,2022-05-03,1,b_elastic_rw_incl2020,PIT,naive,backtest,9,2022-05-03,
2022Q4,2606.2998872604285,116.33198780433773,18863.96057695837,386.34858187662365,246.7762253202093,251.5447647193688,499.2331755412234,154.9846315792517,58.748110577765395,1538.8873790366767,1126.160618801517,43.20917267833148,1480.1392684589114,2022-05-03,2,b_elastic_rw_incl2020,PIT,naive,backtest,9,2022-05-03,
2022Q2,2271.1555806087936,131.72370469766645,22372.733977491225,393.10487805946354,230.77058534034913,231.19626181198572,462.4248906470962,176.7227761327554,51.193686436890864,1494.21939199165,828.1298750540345,36.46293024241213,1443.025705554759,2022-05-03,0,b_elastic_rw_incl2020,full_sample,naive,backtest,9,2022-05-03,
2022Q3,3805.6741826381062,126.3284391171504,19867.40374575227,415.99828785451655,258.474082639033,239.29231878465612,424.12718769107863,173.01484069559135,85.7829786961235,1510.9067176648757,2380.550443669354,62.552660302074216,1425.1237389687521,2022-05-03,1,b_elastic_rw_incl2020,full_sample,naive,backtest,9,2022-05-03,
2022Q4,2606.2998872604285,116.33198780433773,18863.96057695837,394.4842582826011,254.27511856345458,271.1252827766299,515.0017011667657,164.27229667565675,58.748110577765395,1599.158657465108,1065.8893403730858,40.89664990522172,1540.4105468873427,2022-05-03,2,b_elastic_rw_incl2020,full_sample,naive,backtest,9,2022-05-03,
2022Q3,2955.342560553633,83.36259752619083,12653.954511285874,365.6475160355425,244.42900183137368,225.88465257067188,311.8596954918143,167.64983483450726,48.275705832432685,1315.4707007639097,1688.1475656221562,57.121891321658175,1267.194994931477,2022-08-02,0,b_elastic_rw_incl2020,PIT,guide_cushion,backtest,10,2022-08-02,
2022Q4,2414.4779026217225,91.57815362272886,14333.117366947214,366.31185445459107,245.91327883499915,255.93399994689358,444.47285103415476,159.17838778937067,39.44064776843997,1471.8103720600093,982.1081783301531,40.675798990073446,1432.3697242915694,2022-08-02,1,b_elastic_rw_incl2020,PIT,naive,backtest,10,2022-08-02,
2023Q1,2378.229213483146,127.42753376629427,21823.900507119,449.59893146404295,254.75340318273658,259.7122923108843,443.2422734073,171.1242521992195,38.84852316095034,1578.4311525641833,838.6465840799129,35.263488452891146,1539.582629403233,2022-08-02,2,b_elastic_rw_incl2020,PIT,naive,backtest,10,2022-08-02,
2022Q3,2955.342560553633,83.36259752619083,12653.954511285874,341.23443272447406,227.7983615253324,239.29231878465612,361.1190790594337,173.01484069559135,48.275705832432685,1342.4590327894875,1661.1592335965784,56.20868645715942,1294.1833269570548,2022-08-02,0,b_elastic_rw_incl2020,full_sample,guide_cushion,backtest,10,2022-08-02,
2022Q4,2414.4779026217225,91.57815362272886,14333.117366947214,349.6558994573892,236.44193573737556,271.1252827766299,490.56144241209523,164.27229667565675,39.44064776843997,1512.0568570591465,941.8616933310159,39.00891751000538,1472.6162092907066,2022-08-02,1,b_elastic_rw_incl2020,full_sample,naive,backtest,10,2022-08-02,
2023Q1,2378.229213483146,127.42753376629427,21823.900507119,429.1738883584056,244.95571923084773,275.12784041184966,489.15981957747135,176.60044379182509,38.84852316095034,1615.0177113703994,802.0600252736969,33.72509347402232,1576.1691882094492,2022-08-02,2,b_elastic_rw_incl2020,full_sample,naive,backtest,10,2022-08-02,
2022Q4,1898.302175162312,88.22847017157078,14234.162925786566,368.9694550170569,251.16234998059574,257.0524269162436,378.9788874796227,162.0386167976732,25.390370765816165,1418.2017361911921,505.4908097369361,26.628574541548673,1392.811365425376,2022-11-01,0,b_elastic_rw_incl2020,PIT,guide_cushion,backtest,11,2022-11-01,
2023Q1,1945.4430040232455,127.73291856681966,22549.989310435936,458.26143766204785,261.08560584384236,260.8472303498025,390.495491792253,174.19913288473032,26.02089373452353,1544.888898532676,426.5749992250931,21.92688237809696,1518.8680047981525,2022-11-01,1,b_elastic_rw_incl2020,PIT,naive,backtest,11,2022-11-01,
2023Q2,2712.532856504247,129.7225962843634,22285.716277123796,492.98043441785745,284.8576209795668,244.95163436850225,422.427637967825,193.31579705340855,36.280954550985754,1638.53312478716,1110.2806862680727,40.931511063756744,1602.2521702361742,2022-11-01,2,b_elastic_rw_incl2020,PIT,naive,backtest,11,2022-11-01,
2022Q4,1898.302175162312,88.22847017157078,14234.162925786566,348.5937027351133,233.7793514154658,271.1252827766299,420.9788966451177,164.27229667565675,25.390370765816165,1438.7495302479833,484.9430156801449,25.54614444555859,1413.3591594821671,2022-11-01,0,b_elastic_rw_incl2020,full_sample,guide_cushion,backtest,11,2022-11-01,
2023Q1,1945.4430040232455,127.73291856681966,22549.989310435936,435.3870924821573,245.13398469631574,275.12784041184966,430.49783512922517,176.60044379182509,26.02089373452353,1562.747196511373,408.7167012463961,21.008927036215166,1536.7263027768495,2022-11-01,1,b_elastic_rw_incl2020,full_sample,naive,backtest,11,2022-11-01,
2023Q2,2712.532856504247,129.7225962843634,22285.716277123796,468.36699594005984,267.4482185213339,258.3620078265097,465.70928112626126,195.98062852696845,36.280954550985754,1655.867131941133,1092.9466791140997,40.2924770659783,1619.5861773901472,2022-11-01,2,b_elastic_rw_incl2020,full_sample,naive,backtest,11,2022-11-01,
2023Q1,1845.146739130435,120.87316744228599,20244.88934902764,435.9996500402854,257.2883792249146,259.0919860748091,371.3186404610469,181.7656876108408,17.91157385900192,1505.4643434118968,357.59396957754007,19.38024559206949,1487.552769552895,2023-02-14,0,b_elastic_rw_incl2020,PIT,guide_cushion,backtest,12,2023-02-14,
2023Q2,2612.1462140992166,124.63866151016865,20314.48146488388,471.35379254458957,281.16084356248825,243.30335175764606,406.8223526575917,201.7127077245667,25.357143067331354,1604.3530482468823,1033.1503089196658,39.55177942732205,1578.9959051795508,2023-02-14,1,b_elastic_rw_incl2020,PIT,naive,backtest,12,2023-02-14,
2023Q3,3580.527415143603,119.82005858692649,18639.8222866687,484.68112407592554,315.73268687655246,243.47146217460372,414.5485445557359,196.8640741691434,34.75760485084773,1655.297891851961,1959.9871281424896,54.740179333716426,1620.5402870011133,2023-02-14,2,b_elastic_rw_incl2020,PIT,naive,backtest,12,2023-02-14,
2023Q1,1845.146739130435,120.87316744228599,20244.88934902764,415.2494851529581,241.0558651069376,275.12784041184966,416.24720142508215,176.60044379182509,17.91157385900192,1524.2808358886525,338.7774771007844,18.360462608000518,1506.3692620296506,2023-02-14,0,b_elastic_rw_incl2020,full_sample,guide_cushion,backtest,12,2023-02-14,
2023Q2,2612.1462140992166,124.63866151016865,20314.48146488388,449.69985066892536,264.2182508768436,258.3620078265097,454.67295472080224,195.98062852696845,25.357143067331354,1622.9336926200494,1014.5696645464985,38.84046226318793,1597.576549552718,2023-02-14,1,b_elastic_rw_incl2020,full_sample,naive,backtest,12,2023-02-14,
2023Q3,3580.527415143603,119.82005858692649,18639.8222866687,462.41008870142196,296.70141132395787,258.54052301977754,463.31634041015155,191.26977881200486,34.75760485084773,1672.2381422673138,1943.0468777271367,54.26705768287513,1637.4805374164662,2023-02-14,2,b_elastic_rw_incl2020,full_sample,naive,backtest,12,2023-02-14,
2023Q2,2463.332309110463,119.5169683304868,19592.19310953689,462.9082204955527,282.8429542617205,245.51584801211715,404.56595778763636,203.73650234092023,15.41049711149619,1599.569482897947,879.1733233240122,35.690406855479914,1584.1589857864508,2023-05-09,0,b_elastic_rw_incl2020,PIT,guide_cushion,backtest,13,2023-05-09,
2023Q3,3474.5606361829027,118.23163377838318,18498.923243834663,480.56302847777926,318.4029954730458,245.6854871530532,421.4347479564341,198.83922218015002,21.736696445535838,1664.9254812404624,1831.3718513879762,52.70801241217918,1643.1887847949265,2023-05-09,1,b_elastic_rw_incl2020,PIT,naive,backtest,13,2023-05-09,
2023Q4,2291.475149105368,104.6089527201142,16010.959429469696,413.3180169490318,285.3360757720004,265.66129618290256,439.739520804802,217.072189799082,14.335366379822872,1621.1270995078187,684.6834159773722,29.879591591673364,1606.791733127996,2023-05-09,2,b_elastic_rw_incl2020,PIT,naive,backtest,13,2023-05-09,
