ORACLE_NOT_A_FORECAST,method,object,target,quarter,vintage_date,horizon_q,point,window,prior_basis,spec_id,n_params,n_train,knowable_from,actual,target_print_date,notes,q05,q10,q25,q50,q75,q90,q95,sd,sigma_n,sigma_kind
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2026Q4,2026-08-06,1,904.7933960984136,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,755.16536576,788.2140036299514,843.4368284673257,904.7933960984136,966.1499637295016,1021.3727885668758,1054.4214264368272,90.96738328974006,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2026Q4,2026-08-06,1,2273.3144039015865,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,2095.0229211146648,2134.402512201944,2200.204082279888,2273.3144039015865,2346.424725523285,2412.226295601229,2451.6058866885082,108.39352503198859,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2027Q1,2026-08-06,2,644.0082604379614,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,600.4873636519968,610.0999098734626,626.1620531399423,644.0082604379614,661.8544677359806,677.9166110024603,687.5291572239261,26.458826531954124,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2027Q1,2026-08-06,2,316.380655663393,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,276.9434309353509,285.65400846340617,300.20900159071806,316.380655663393,332.5523097360679,347.1073028633798,355.8178803914351,23.97613020505297,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2027Q1,2026-08-06,2,422.0150492002292,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,380.0727737532765,389.3366467692688,404.8161723972509,422.0150492002292,439.2139260032075,454.6934516311896,463.95732464718185,25.499092903900127,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2027Q1,2026-08-06,2,858.2741537931149,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,717.8826286301589,748.8911814035064,800.7051134935779,858.2741537931149,915.843194092652,967.6571261827235,998.6656789560709,85.35198686533212,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2027Q1,2026-08-06,2,239.03232545547058,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,209.20186507701132,215.7905776351592,226.8000274325811,239.03232545547058,251.26462347836008,262.2740732757819,268.8627858339298,18.135632186157647,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2027Q1,2026-08-06,2,19.458175025238372,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,14.46276761529841,15.566113092282846,17.409755007280467,19.458175025238372,21.506595043196278,23.350236958193896,24.453582435178333,3.036992063055675,12.0,additive
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2027Q1,2026-08-06,2,594.0832429408351,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,481.7593358528255,506.5685385208947,548.023628400389,594.0832429408351,640.1428574812812,681.5979473607755,706.4071500288449,68.28808670117826,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2027Q1,2026-08-06,2,2459.046057059165,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,2276.619175433769,2316.912160210395,2384.2399710947793,2459.046057059165,2533.8521430235505,2601.1799539079348,2641.4729386845606,110.90766900851888,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2027Q2,2026-08-06,3,688.1674688605063,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,641.6623737808732,651.9340457591675,669.0975592654246,688.1674688605063,707.2373784555881,724.4008919618452,734.6725639401396,28.27309027236942,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2027Q2,2026-08-06,3,334.0450646878938,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,292.4059503818477,301.60286359933554,316.97050233992155,334.0450646878938,351.119627035866,366.487265776452,375.6841789939399,25.31478401711582,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2027Q2,2026-08-06,3,420.8896757356953,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,379.05924635660114,388.2984157112174,403.73666260419157,420.8896757356953,438.042688867199,453.4809357601731,462.72010511478936,25.431095322823058,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2027Q2,2026-08-06,3,987.7779777968275,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,826.2029656490138,861.8903569301061,921.5224230192941,987.7779777968275,1054.0335325743608,1113.665598663549,1149.3529899446412,98.23063250149043,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2027Q2,2026-08-06,3,240.0899906123532,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,210.12753704637865,216.74540319991655,227.80356737697306,240.0899906123532,252.37641384773335,263.4345780247898,270.05244417832773,18.21587834627339,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2027Q2,2026-08-06,3,34.38288325513195,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,29.38747584519199,30.490821322176423,32.33446323717405,34.38288325513195,36.43130327308985,38.27494518808748,39.378290665071916,3.036992063055675,12.0,additive_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2027Q2,2026-08-06,3,1385.2797304527978,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,1123.3635199163236,1181.2134693857695,1277.878198473039,1385.2797304527978,1492.6812624325564,1589.3459915198262,1647.195940989272,159.23374958409076,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2027Q2,2026-08-06,3,2643.7009695472025,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,2447.575271762874,2490.893941055026,2563.2775381013557,2643.7009695472025,2724.1244009930497,2796.5079980393793,2839.8266673315316,119.23595788144564,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2027Q3,2026-08-06,4,671.6252746940066,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,626.2380707489436,636.2628319097871,653.013768266081,671.6252746940066,690.2367811219323,706.9877174782263,717.0124786390696,27.593460719773823,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2027Q3,2026-08-06,4,378.08248326947916,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,330.9540524013845,341.3634017834223,358.7569681947616,378.08248326947916,397.4079983441967,414.80156475553594,425.2109141375738,28.652051523539658,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2027Q3,2026-08-06,4,421.7329897474854,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,379.81874698629076,389.07642836774744,404.54560804589755,421.7329897474854,438.9203714490733,454.3895511272234,463.64723250868,25.482050241076685,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2027Q3,2026-08-06,4,886.6546449203443,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,741.620803061008,773.6547134697483,827.1819732109559,886.6546449203443,946.1273166297326,999.6545763709402,1031.6884867796805,88.17431501679461,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2027Q3,2026-08-06,4,287.49448510946536,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,251.61610409659647,259.5406328013631,272.7821728098836,287.49448510946536,302.2067974090471,315.4483374175676,323.3728661223342,21.812506854707138,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2027Q3,2026-08-06,4,50.577907856888345,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,45.58250044694839,46.68584592393282,48.52948783893044,50.577907856888345,52.62632787484625,54.46996978984387,55.5733152668283,3.036992063055675,12.0,additive_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2027Q3,2026-08-06,4,2670.8840180187563,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,2165.8973316451325,2277.4347360296115,2463.8088483115484,2670.8840180187563,2877.9591877259636,3064.3333000079006,3175.87070439238,307.0101060053303,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2027Q3,2026-08-06,4,2609.848481981244,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,2416.234166089984,2458.9981415152884,2530.4548694311015,2609.848481981244,2689.242094531386,2760.6988224471993,2803.4627978725043,117.70914610201503,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2027Q4,2026-08-06,5,587.0414290476064,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,547.3702462194675,556.1324985340541,570.7738379639385,587.0414290476064,603.3090201312742,617.9503595611586,626.7126118757453,24.11836663038787,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2027Q4,2026-08-06,5,329.43693355398943,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,288.3722282702744,297.44227063525346,312.5979137440487,329.43693355398943,346.27595336393017,361.4315964727254,370.5016388377045,24.965568127677884,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2027Q4,2026-08-06,5,424.2659206168397,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,382.09994066188415,391.4132237333195,406.9753113975246,424.2659206168397,441.5565298361548,457.1186175003599,466.4319005717952,25.63509558786994,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2027Q4,2026-08-06,5,946.2095223182937,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,791.4340378476312,825.6196040536981,882.7421862912112,946.2095223182937,1009.6768583453762,1066.7994405828892,1100.985006788956,94.09681319639321,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2027Q4,2026-08-06,5,289.7317962776324,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,253.57420607400186,261.5604042628523,274.9049912753302,289.7317962776324,304.5586012799346,317.90318829241244,325.8893864812629,21.982253989763226,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2027Q4,2026-08-06,5,26.330000569222832,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,21.33459315928287,22.437938636267305,24.281580551264927,26.330000569222832,28.378420587180738,30.22206250217836,31.325407979162794,3.036992063055675,12.0,additive_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2027Q4,2026-08-06,5,912.5357072579205,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,740.001677364844,778.1096084876654,841.7862905219243,912.5357072579205,983.2851239939166,1046.9618060281755,1085.069737150997,104.89324221076522,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2027Q4,2026-08-06,5,2553.2283927420794,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,2363.8144968826446,2405.650717259517,2475.5572071675433,2553.2283927420794,2630.899578316616,2700.8060682246423,2742.6422886015143,115.15547204676778,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2028Q1,2026-08-06,6,696.6957677835456,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,649.6143459081396,660.0133123213415,677.3895292470052,696.6957677835456,716.0020063200861,733.37822324575,743.7771896589518,28.62347208527333,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2028Q1,2026-08-06,6,327.46126352887296,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,286.64282786175505,295.65847617129623,310.72322919840457,327.46126352887296,344.19929785934136,359.2640508864497,368.2796991959909,24.81584683177536,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2028Q1,2026-08-06,6,474.924538003925,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,427.7238141737509,438.1491310447606,455.56937843006483,474.924538003925,494.2796975777852,511.69994496308937,522.1252618340991,28.696002523735007,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2028Q1,2026-08-06,6,1036.3237607668468,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,866.8079100405087,904.2492099841146,966.811980546869,1036.3237607668468,1105.8355409868245,1168.3983115495791,1205.839611493185,103.05831956641296,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2028Q1,2026-08-06,6,252.81616200287615,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,221.26552344681247,228.2341751482804,239.87848659546188,252.81616200287615,265.75383741029043,277.3981488574719,284.3668005589398,19.181426261337798,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2028Q1,2026-08-06,6,16.439219522211197,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,11.443812112271235,12.54715758925567,14.390799504253291,16.439219522211197,18.487639540169102,20.331281455166724,21.434626932151158,3.036992063055675,12.0,additive_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2028Q1,2026-08-06,6,544.1297164263561,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,441.2505720674806,463.9736913827395,501.94302744564004,544.1297164263561,586.3164054070721,624.2857414699727,647.0088607852316,62.54607867421549,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2028Q1,2026-08-06,6,2765.818883573644,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,2560.6337417083514,2605.9533882643073,2681.680530584043,2765.818883573644,2849.9572365632457,2925.6843788829815,2971.004025438937,124.7437088037902,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2028Q2,2026-08-06,7,743.8133123518135,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,693.5477732531762,704.6500219110754,723.2013926316696,743.8133123518135,764.4252320719573,782.9766027925516,794.0788514504508,30.559277904744665,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2028Q2,2026-08-06,7,345.74437028074544,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,302.6469236286212,312.1659415847103,328.0718032205654,345.74437028074544,363.41693734092553,379.3227989767805,388.8418169328697,26.201387130111932,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2028Q2,2026-08-06,7,473.6580725692479,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,426.5832173359542,436.9807333619746,454.35452675425137,473.6580725692479,492.96161838424445,510.3354117765212,520.7329278025416,28.61947985033838,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2028Q2,2026-08-06,7,1191.9914534055854,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,997.0123812929736,1040.07779311384,1112.038208029923,1191.9914534055854,1271.9446987812478,1343.9051136973308,1386.9705255181973,118.5388589706799,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2028Q2,2026-08-06,7,253.9348175869597,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,222.24457443551518,229.244060879025,240.93989582818517,253.9348175869597,266.9297393457342,278.62557429489436,285.62506073840416,19.26629982886584,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2028Q2,2026-08-06,7,31.687441257863053,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,26.692033847923092,27.79537932490753,29.639021239905148,31.687441257863053,33.73586127582096,35.57950319081858,36.682848667803015,3.036992063055675,12.0,additive_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2028Q2,2026-08-06,7,1382.1258283169564,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,1120.8059291807454,1178.5241701763146,1274.9688201785973,1382.1258283169564,1489.2828364553152,1585.727486457598,1643.4457274531674,158.8712179943539,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2028Q2,2026-08-06,7,2979.6205716830436,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,2758.574329885899,2807.3972488346094,2888.9782057189277,2979.6205716830436,3070.26293764716,3151.8438945314783,3200.666813480189,134.38657286899522,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2028Q3,2026-08-06,8,725.454179089476,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,676.429316536271,687.2575345211005,705.3510120020838,725.454179089476,745.5573461768682,763.6508236578517,774.4790416426812,29.80500012275648,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2028Q3,2026-08-06,8,391.32418953782553,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,342.5451642464008,353.31908367085265,371.32183063820776,391.32418953782553,411.32654843744336,429.32929540479836,440.10321482925025,29.655541679918624,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2028Q3,2026-08-06,8,474.6071157803862,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,427.43793919090376,437.85628816070505,455.264892488603,474.6071157803862,493.94933907216944,511.3579434000673,521.7762923698685,28.67682316322851,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2028Q3,2026-08-06,8,1069.9758863861634,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,894.9554154638289,933.6125317157673,998.2068780213306,1069.9758863861634,1141.7448947509963,1206.3392410565596,1244.9963573084979,106.40489102164844,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2028Q3,2026-08-06,8,304.07289969618876,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,266.1255862135186,274.5070841092664,288.51219959974566,304.07289969618876,319.63359979263186,333.6387152831111,342.02021317885885,23.0703284844869,12.0,relative_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2028Q3,2026-08-06,8,48.80693952877617,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,43.81153211883621,44.91487759582064,46.75851951081827,48.80693952877617,50.85535954673407,52.6990014617317,53.80234693871613,3.036992063055675,12.0,additive_borrowed_h2
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2028Q3,2026-08-06,8,2790.323627652855,LIVE,PIT,e_revknown_rw,10.0,26.0,2026-08-06,,,rev_leg=ws06_base;scenario=base;,2262.754375999731,2379.2796360714683,2573.98823651039,2790.323627652855,3006.6590187953198,3201.3676192342414,3317.892879305979,320.739330849096,12.0,relative_borrowed_h2
