quarter,fee_share,adr_basis,backlog_scale_B,b_path,adr_ratio_r,b_in_force,u_unpaid_share_pct,implied_rnpl_gbv_share_pct,k_uf_m_nights,u_unpaid_m_nights,k_total_m_nights,k_over_nights_q,band_role
1Q25,0.151,current,1.1,step,1.0,1.1,0.0,0.0,105.248,0.0,105.248,0.7355,
1Q25,0.151,current,1.1,ramp,1.33,1.1,0.0,0.0,105.248,0.0,105.248,0.7355,
1Q25,0.151,current,1.1,step,1.33,1.1,0.0,0.0,105.248,0.0,105.248,0.7355,
1Q25,0.151,forward,1.0,ramp,1.0,1.0,0.0,0.0,103.353,0.0,103.353,0.7222,
1Q25,0.151,forward,1.0,step,1.0,1.0,0.0,0.0,103.353,0.0,103.353,0.7222,
1Q25,0.151,forward,1.0,ramp,1.33,1.0,0.0,0.0,103.353,0.0,103.353,0.7222,
1Q25,0.151,forward,1.0,step,1.33,1.0,0.0,0.0,103.353,0.0,103.353,0.7222,
1Q25,0.151,forward,1.05,ramp,1.0,1.05,0.0,0.0,103.353,0.0,103.353,0.7222,
1Q25,0.151,forward,1.05,step,1.0,1.05,0.0,0.0,103.353,0.0,103.353,0.7222,
1Q25,0.151,forward,1.05,ramp,1.33,1.05,0.0,0.0,103.353,0.0,103.353,0.7222,
1Q25,0.151,forward,1.05,step,1.33,1.05,0.0,0.0,103.353,0.0,103.353,0.7222,
1Q25,0.151,forward,1.1,ramp,1.0,1.1,0.0,0.0,103.353,0.0,103.353,0.7222,
1Q25,0.151,forward,1.1,step,1.0,1.1,0.0,0.0,103.353,0.0,103.353,0.7222,
1Q25,0.151,forward,1.1,ramp,1.33,1.1,0.0,0.0,103.353,0.0,103.353,0.7222,
1Q25,0.151,forward,1.1,step,1.33,1.1,0.0,0.0,103.353,0.0,103.353,0.7222,
1Q25,0.151,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,108.024,0.0,108.024,0.7549,
1Q25,0.151,kernelw,1.0,step,1.0,1.0,0.0,0.0,108.024,0.0,108.024,0.7549,
1Q25,0.151,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,108.024,0.0,108.024,0.7549,
1Q25,0.151,kernelw,1.0,step,1.33,1.0,0.0,0.0,108.024,0.0,108.024,0.7549,
1Q25,0.151,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,108.024,0.0,108.024,0.7549,
1Q25,0.151,kernelw,1.05,step,1.0,1.05,0.0,0.0,108.024,0.0,108.024,0.7549,
1Q25,0.151,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,108.024,0.0,108.024,0.7549,
1Q25,0.151,kernelw,1.05,step,1.33,1.05,0.0,0.0,108.024,0.0,108.024,0.7549,
1Q25,0.151,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,108.024,0.0,108.024,0.7549,
1Q25,0.151,kernelw,1.1,step,1.0,1.1,0.0,0.0,108.024,0.0,108.024,0.7549,
1Q25,0.151,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,108.024,0.0,108.024,0.7549,
1Q25,0.151,kernelw,1.1,step,1.33,1.1,0.0,0.0,108.024,0.0,108.024,0.7549,
1Q25,0.155,current,1.0,ramp,1.0,1.0,0.0,0.0,102.531,0.0,102.531,0.7165,
1Q25,0.155,current,1.0,step,1.0,1.0,0.0,0.0,102.531,0.0,102.531,0.7165,
1Q25,0.155,current,1.0,ramp,1.33,1.0,0.0,0.0,102.531,0.0,102.531,0.7165,
1Q25,0.155,current,1.0,step,1.33,1.0,0.0,0.0,102.531,0.0,102.531,0.7165,
1Q25,0.155,current,1.05,ramp,1.0,1.05,0.0,0.0,102.531,0.0,102.531,0.7165,
1Q25,0.155,current,1.05,step,1.0,1.05,0.0,0.0,102.531,0.0,102.531,0.7165,
1Q25,0.155,current,1.05,ramp,1.33,1.05,0.0,0.0,102.531,0.0,102.531,0.7165,
1Q25,0.155,current,1.05,step,1.33,1.05,0.0,0.0,102.531,0.0,102.531,0.7165,
1Q25,0.155,current,1.1,ramp,1.0,1.1,0.0,0.0,102.531,0.0,102.531,0.7165,
1Q25,0.155,current,1.1,step,1.0,1.1,0.0,0.0,102.531,0.0,102.531,0.7165,
1Q25,0.155,current,1.1,ramp,1.33,1.1,0.0,0.0,102.531,0.0,102.531,0.7165,
1Q25,0.155,current,1.1,step,1.33,1.1,0.0,0.0,102.531,0.0,102.531,0.7165,
1Q25,0.155,forward,1.0,ramp,1.0,1.0,0.0,0.0,100.686,0.0,100.686,0.7036,
1Q25,0.155,forward,1.0,step,1.0,1.0,0.0,0.0,100.686,0.0,100.686,0.7036,
1Q25,0.155,forward,1.0,ramp,1.33,1.0,0.0,0.0,100.686,0.0,100.686,0.7036,
1Q25,0.155,forward,1.0,step,1.33,1.0,0.0,0.0,100.686,0.0,100.686,0.7036,
1Q25,0.155,forward,1.05,ramp,1.0,1.05,0.0,0.0,100.686,0.0,100.686,0.7036,
1Q25,0.155,forward,1.05,step,1.0,1.05,0.0,0.0,100.686,0.0,100.686,0.7036,
1Q25,0.155,forward,1.05,ramp,1.33,1.05,0.0,0.0,100.686,0.0,100.686,0.7036,
1Q25,0.155,forward,1.05,step,1.33,1.05,0.0,0.0,100.686,0.0,100.686,0.7036,
1Q25,0.155,forward,1.1,ramp,1.0,1.1,0.0,0.0,100.686,0.0,100.686,0.7036,
1Q25,0.155,forward,1.1,step,1.0,1.1,0.0,0.0,100.686,0.0,100.686,0.7036,
1Q25,0.155,forward,1.1,ramp,1.33,1.1,0.0,0.0,100.686,0.0,100.686,0.7036,
1Q25,0.155,forward,1.1,step,1.33,1.1,0.0,0.0,100.686,0.0,100.686,0.7036,
1Q25,0.155,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,105.236,0.0,105.236,0.7354,
1Q25,0.155,kernelw,1.0,step,1.0,1.0,0.0,0.0,105.236,0.0,105.236,0.7354,
1Q25,0.155,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,105.236,0.0,105.236,0.7354,
1Q25,0.155,kernelw,1.0,step,1.33,1.0,0.0,0.0,105.236,0.0,105.236,0.7354,
1Q25,0.155,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,105.236,0.0,105.236,0.7354,
1Q25,0.155,kernelw,1.05,step,1.0,1.05,0.0,0.0,105.236,0.0,105.236,0.7354,
1Q25,0.155,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,105.236,0.0,105.236,0.7354,
1Q25,0.155,kernelw,1.05,step,1.33,1.05,0.0,0.0,105.236,0.0,105.236,0.7354,
1Q25,0.155,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,105.236,0.0,105.236,0.7354,
1Q25,0.155,kernelw,1.1,step,1.0,1.1,0.0,0.0,105.236,0.0,105.236,0.7354,
1Q25,0.155,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,105.236,0.0,105.236,0.7354,
1Q25,0.155,kernelw,1.1,step,1.33,1.1,0.0,0.0,105.236,0.0,105.236,0.7354,
2Q25,0.124,current,1.0,ramp,1.0,1.0,0.0,0.0,132.051,0.0,132.051,0.9825,
2Q25,0.124,current,1.0,step,1.0,1.0,0.0,0.0,132.051,0.0,132.051,0.9825,
2Q25,0.124,current,1.0,ramp,1.33,1.0,0.0,0.0,132.051,0.0,132.051,0.9825,
2Q25,0.124,current,1.0,step,1.33,1.0,0.0,0.0,132.051,0.0,132.051,0.9825,
2Q25,0.124,current,1.05,ramp,1.0,1.05,0.0,0.0,132.051,0.0,132.051,0.9825,
2Q25,0.124,current,1.05,step,1.0,1.05,0.0,0.0,132.051,0.0,132.051,0.9825,
2Q25,0.124,current,1.05,ramp,1.33,1.05,0.0,0.0,132.051,0.0,132.051,0.9825,
2Q25,0.124,current,1.05,step,1.33,1.05,0.0,0.0,132.051,0.0,132.051,0.9825,
2Q25,0.124,current,1.1,ramp,1.0,1.1,0.0,0.0,132.051,0.0,132.051,0.9825,
2Q25,0.124,current,1.1,step,1.0,1.1,0.0,0.0,132.051,0.0,132.051,0.9825,
2Q25,0.124,current,1.1,ramp,1.33,1.1,0.0,0.0,132.051,0.0,132.051,0.9825,
2Q25,0.124,current,1.1,step,1.33,1.1,0.0,0.0,132.051,0.0,132.051,0.9825,
2Q25,0.124,forward,1.0,ramp,1.0,1.0,0.0,0.0,134.511,0.0,134.511,1.0008,
2Q25,0.124,forward,1.0,step,1.0,1.0,0.0,0.0,134.511,0.0,134.511,1.0008,
2Q25,0.124,forward,1.0,ramp,1.33,1.0,0.0,0.0,134.511,0.0,134.511,1.0008,
2Q25,0.124,forward,1.0,step,1.33,1.0,0.0,0.0,134.511,0.0,134.511,1.0008,
2Q25,0.124,forward,1.05,ramp,1.0,1.05,0.0,0.0,134.511,0.0,134.511,1.0008,
2Q25,0.124,forward,1.05,step,1.0,1.05,0.0,0.0,134.511,0.0,134.511,1.0008,
2Q25,0.124,forward,1.05,ramp,1.33,1.05,0.0,0.0,134.511,0.0,134.511,1.0008,
2Q25,0.124,forward,1.05,step,1.33,1.05,0.0,0.0,134.511,0.0,134.511,1.0008,
2Q25,0.124,forward,1.1,ramp,1.0,1.1,0.0,0.0,134.511,0.0,134.511,1.0008,
2Q25,0.124,forward,1.1,step,1.0,1.1,0.0,0.0,134.511,0.0,134.511,1.0008,
2Q25,0.124,forward,1.1,ramp,1.33,1.1,0.0,0.0,134.511,0.0,134.511,1.0008,
2Q25,0.124,forward,1.1,step,1.33,1.1,0.0,0.0,134.511,0.0,134.511,1.0008,
2Q25,0.124,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,132.848,0.0,132.848,0.9885,
2Q25,0.124,kernelw,1.0,step,1.0,1.0,0.0,0.0,132.848,0.0,132.848,0.9885,
2Q25,0.124,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,132.848,0.0,132.848,0.9885,
2Q25,0.124,kernelw,1.0,step,1.33,1.0,0.0,0.0,132.848,0.0,132.848,0.9885,
2Q25,0.124,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,132.848,0.0,132.848,0.9885,
2Q25,0.124,kernelw,1.05,step,1.0,1.05,0.0,0.0,132.848,0.0,132.848,0.9885,
2Q25,0.124,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,132.848,0.0,132.848,0.9885,
2Q25,0.124,kernelw,1.05,step,1.33,1.05,0.0,0.0,132.848,0.0,132.848,0.9885,
2Q25,0.124,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,132.848,0.0,132.848,0.9885,
2Q25,0.124,kernelw,1.1,step,1.0,1.1,0.0,0.0,132.848,0.0,132.848,0.9885,
2Q25,0.124,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,132.848,0.0,132.848,0.9885,
2Q25,0.124,kernelw,1.1,step,1.33,1.1,0.0,0.0,132.848,0.0,132.848,0.9885,
2Q25,0.133,current,1.0,ramp,1.0,1.0,0.0,0.0,123.116,0.0,123.116,0.916,
2Q25,0.133,current,1.0,step,1.0,1.0,0.0,0.0,123.116,0.0,123.116,0.916,
2Q25,0.133,current,1.0,ramp,1.33,1.0,0.0,0.0,123.116,0.0,123.116,0.916,
2Q25,0.133,current,1.0,step,1.33,1.0,0.0,0.0,123.116,0.0,123.116,0.916,
2Q25,0.133,current,1.05,ramp,1.0,1.05,0.0,0.0,123.116,0.0,123.116,0.916,
2Q25,0.133,current,1.05,step,1.0,1.05,0.0,0.0,123.116,0.0,123.116,0.916,
2Q25,0.133,current,1.05,ramp,1.33,1.05,0.0,0.0,123.116,0.0,123.116,0.916,central
2Q25,0.133,current,1.05,step,1.33,1.05,0.0,0.0,123.116,0.0,123.116,0.916,
2Q25,0.133,current,1.1,ramp,1.0,1.1,0.0,0.0,123.116,0.0,123.116,0.916,
2Q25,0.133,current,1.1,step,1.0,1.1,0.0,0.0,123.116,0.0,123.116,0.916,
2Q25,0.133,current,1.1,ramp,1.33,1.1,0.0,0.0,123.116,0.0,123.116,0.916,
2Q25,0.133,current,1.1,step,1.33,1.1,0.0,0.0,123.116,0.0,123.116,0.916,
2Q25,0.133,forward,1.0,ramp,1.0,1.0,0.0,0.0,125.408,0.0,125.408,0.9331,
2Q25,0.133,forward,1.0,step,1.0,1.0,0.0,0.0,125.408,0.0,125.408,0.9331,
2Q25,0.133,forward,1.0,ramp,1.33,1.0,0.0,0.0,125.408,0.0,125.408,0.9331,
2Q25,0.133,forward,1.0,step,1.33,1.0,0.0,0.0,125.408,0.0,125.408,0.9331,
2Q25,0.133,forward,1.05,ramp,1.0,1.05,0.0,0.0,125.408,0.0,125.408,0.9331,
2Q25,0.133,forward,1.05,step,1.0,1.05,0.0,0.0,125.408,0.0,125.408,0.9331,
2Q25,0.133,forward,1.05,ramp,1.33,1.05,0.0,0.0,125.408,0.0,125.408,0.9331,
2Q25,0.133,forward,1.05,step,1.33,1.05,0.0,0.0,125.408,0.0,125.408,0.9331,
2Q25,0.133,forward,1.1,ramp,1.0,1.1,0.0,0.0,125.408,0.0,125.408,0.9331,
2Q25,0.133,forward,1.1,step,1.0,1.1,0.0,0.0,125.408,0.0,125.408,0.9331,
2Q25,0.133,forward,1.1,ramp,1.33,1.1,0.0,0.0,125.408,0.0,125.408,0.9331,
2Q25,0.133,forward,1.1,step,1.33,1.1,0.0,0.0,125.408,0.0,125.408,0.9331,
2Q25,0.133,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,123.859,0.0,123.859,0.9216,
2Q25,0.133,kernelw,1.0,step,1.0,1.0,0.0,0.0,123.859,0.0,123.859,0.9216,
2Q25,0.133,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,123.859,0.0,123.859,0.9216,
2Q25,0.133,kernelw,1.0,step,1.33,1.0,0.0,0.0,123.859,0.0,123.859,0.9216,
2Q25,0.133,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,123.859,0.0,123.859,0.9216,
2Q25,0.133,kernelw,1.05,step,1.0,1.05,0.0,0.0,123.859,0.0,123.859,0.9216,
2Q25,0.133,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,123.859,0.0,123.859,0.9216,
2Q25,0.133,kernelw,1.05,step,1.33,1.05,0.0,0.0,123.859,0.0,123.859,0.9216,
2Q25,0.133,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,123.859,0.0,123.859,0.9216,
2Q25,0.133,kernelw,1.1,step,1.0,1.1,0.0,0.0,123.859,0.0,123.859,0.9216,
2Q25,0.133,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,123.859,0.0,123.859,0.9216,
2Q25,0.133,kernelw,1.1,step,1.33,1.1,0.0,0.0,123.859,0.0,123.859,0.9216,
2Q25,0.151,current,1.0,ramp,1.0,1.0,0.0,0.0,108.44,0.0,108.44,0.8068,
2Q25,0.151,current,1.0,step,1.0,1.0,0.0,0.0,108.44,0.0,108.44,0.8068,
2Q25,0.151,current,1.0,ramp,1.33,1.0,0.0,0.0,108.44,0.0,108.44,0.8068,
2Q25,0.151,current,1.0,step,1.33,1.0,0.0,0.0,108.44,0.0,108.44,0.8068,
2Q25,0.151,current,1.05,ramp,1.0,1.05,0.0,0.0,108.44,0.0,108.44,0.8068,
2Q25,0.151,current,1.05,step,1.0,1.05,0.0,0.0,108.44,0.0,108.44,0.8068,
2Q25,0.151,current,1.05,ramp,1.33,1.05,0.0,0.0,108.44,0.0,108.44,0.8068,
2Q25,0.151,current,1.05,step,1.33,1.05,0.0,0.0,108.44,0.0,108.44,0.8068,
2Q25,0.151,current,1.1,ramp,1.0,1.1,0.0,0.0,108.44,0.0,108.44,0.8068,
2Q25,0.151,current,1.1,step,1.0,1.1,0.0,0.0,108.44,0.0,108.44,0.8068,
2Q25,0.151,current,1.1,ramp,1.33,1.1,0.0,0.0,108.44,0.0,108.44,0.8068,
2Q25,0.151,current,1.1,step,1.33,1.1,0.0,0.0,108.44,0.0,108.44,0.8068,
2Q25,0.151,forward,1.0,ramp,1.0,1.0,0.0,0.0,110.459,0.0,110.459,0.8219,
2Q25,0.151,forward,1.0,step,1.0,1.0,0.0,0.0,110.459,0.0,110.459,0.8219,
2Q25,0.151,forward,1.0,ramp,1.33,1.0,0.0,0.0,110.459,0.0,110.459,0.8219,
2Q25,0.151,forward,1.0,step,1.33,1.0,0.0,0.0,110.459,0.0,110.459,0.8219,
2Q25,0.151,forward,1.05,ramp,1.0,1.05,0.0,0.0,110.459,0.0,110.459,0.8219,
2Q25,0.151,forward,1.05,step,1.0,1.05,0.0,0.0,110.459,0.0,110.459,0.8219,
2Q25,0.151,forward,1.05,ramp,1.33,1.05,0.0,0.0,110.459,0.0,110.459,0.8219,
2Q25,0.151,forward,1.05,step,1.33,1.05,0.0,0.0,110.459,0.0,110.459,0.8219,
2Q25,0.151,forward,1.1,ramp,1.0,1.1,0.0,0.0,110.459,0.0,110.459,0.8219,
2Q25,0.151,forward,1.1,step,1.0,1.1,0.0,0.0,110.459,0.0,110.459,0.8219,
2Q25,0.151,forward,1.1,ramp,1.33,1.1,0.0,0.0,110.459,0.0,110.459,0.8219,
2Q25,0.151,forward,1.1,step,1.33,1.1,0.0,0.0,110.459,0.0,110.459,0.8219,
2Q25,0.151,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,109.094,0.0,109.094,0.8117,
2Q25,0.151,kernelw,1.0,step,1.0,1.0,0.0,0.0,109.094,0.0,109.094,0.8117,
2Q25,0.151,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,109.094,0.0,109.094,0.8117,
2Q25,0.151,kernelw,1.0,step,1.33,1.0,0.0,0.0,109.094,0.0,109.094,0.8117,
2Q25,0.151,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,109.094,0.0,109.094,0.8117,
2Q25,0.151,kernelw,1.05,step,1.0,1.05,0.0,0.0,109.094,0.0,109.094,0.8117,
2Q25,0.151,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,109.094,0.0,109.094,0.8117,
2Q25,0.151,kernelw,1.05,step,1.33,1.05,0.0,0.0,109.094,0.0,109.094,0.8117,
2Q25,0.151,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,109.094,0.0,109.094,0.8117,
2Q25,0.151,kernelw,1.1,step,1.0,1.1,0.0,0.0,109.094,0.0,109.094,0.8117,
2Q25,0.151,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,109.094,0.0,109.094,0.8117,
2Q25,0.151,kernelw,1.1,step,1.33,1.1,0.0,0.0,109.094,0.0,109.094,0.8117,
2Q25,0.155,current,1.0,ramp,1.0,1.0,0.0,0.0,105.641,0.0,105.641,0.786,
2Q25,0.155,current,1.0,step,1.0,1.0,0.0,0.0,105.641,0.0,105.641,0.786,
2Q25,0.155,current,1.0,ramp,1.33,1.0,0.0,0.0,105.641,0.0,105.641,0.786,
2Q25,0.155,current,1.0,step,1.33,1.0,0.0,0.0,105.641,0.0,105.641,0.786,
2Q25,0.155,current,1.05,ramp,1.0,1.05,0.0,0.0,105.641,0.0,105.641,0.786,
2Q25,0.155,current,1.05,step,1.0,1.05,0.0,0.0,105.641,0.0,105.641,0.786,
2Q25,0.155,current,1.05,ramp,1.33,1.05,0.0,0.0,105.641,0.0,105.641,0.786,
2Q25,0.155,current,1.05,step,1.33,1.05,0.0,0.0,105.641,0.0,105.641,0.786,
2Q25,0.155,current,1.1,ramp,1.0,1.1,0.0,0.0,105.641,0.0,105.641,0.786,
2Q25,0.155,current,1.1,step,1.0,1.1,0.0,0.0,105.641,0.0,105.641,0.786,
2Q25,0.155,current,1.1,ramp,1.33,1.1,0.0,0.0,105.641,0.0,105.641,0.786,
2Q25,0.155,current,1.1,step,1.33,1.1,0.0,0.0,105.641,0.0,105.641,0.786,
2Q25,0.155,forward,1.0,ramp,1.0,1.0,0.0,0.0,107.608,0.0,107.608,0.8007,
2Q25,0.155,forward,1.0,step,1.0,1.0,0.0,0.0,107.608,0.0,107.608,0.8007,
2Q25,0.155,forward,1.0,ramp,1.33,1.0,0.0,0.0,107.608,0.0,107.608,0.8007,
2Q25,0.155,forward,1.0,step,1.33,1.0,0.0,0.0,107.608,0.0,107.608,0.8007,
2Q25,0.155,forward,1.05,ramp,1.0,1.05,0.0,0.0,107.608,0.0,107.608,0.8007,
2Q25,0.155,forward,1.05,step,1.0,1.05,0.0,0.0,107.608,0.0,107.608,0.8007,
2Q25,0.155,forward,1.05,ramp,1.33,1.05,0.0,0.0,107.608,0.0,107.608,0.8007,
2Q25,0.155,forward,1.05,step,1.33,1.05,0.0,0.0,107.608,0.0,107.608,0.8007,
2Q25,0.155,forward,1.1,ramp,1.0,1.1,0.0,0.0,107.608,0.0,107.608,0.8007,
2Q25,0.155,forward,1.1,step,1.0,1.1,0.0,0.0,107.608,0.0,107.608,0.8007,
2Q25,0.155,forward,1.1,ramp,1.33,1.1,0.0,0.0,107.608,0.0,107.608,0.8007,
2Q25,0.155,forward,1.1,step,1.33,1.1,0.0,0.0,107.608,0.0,107.608,0.8007,
2Q25,0.155,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,106.279,0.0,106.279,0.7908,
2Q25,0.155,kernelw,1.0,step,1.0,1.0,0.0,0.0,106.279,0.0,106.279,0.7908,
2Q25,0.155,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,106.279,0.0,106.279,0.7908,
2Q25,0.155,kernelw,1.0,step,1.33,1.0,0.0,0.0,106.279,0.0,106.279,0.7908,
2Q25,0.155,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,106.279,0.0,106.279,0.7908,
2Q25,0.155,kernelw,1.05,step,1.0,1.05,0.0,0.0,106.279,0.0,106.279,0.7908,
2Q25,0.155,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,106.279,0.0,106.279,0.7908,
2Q25,0.155,kernelw,1.05,step,1.33,1.05,0.0,0.0,106.279,0.0,106.279,0.7908,
2Q25,0.155,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,106.279,0.0,106.279,0.7908,
2Q25,0.155,kernelw,1.1,step,1.0,1.1,0.0,0.0,106.279,0.0,106.279,0.7908,
2Q25,0.155,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,106.279,0.0,106.279,0.7908,
2Q25,0.155,kernelw,1.1,step,1.33,1.1,0.0,0.0,106.279,0.0,106.279,0.7908,
3Q25,0.124,current,1.0,ramp,1.0,1.0,1.448,2.1,85.688,1.259,86.947,0.6508,
3Q25,0.124,current,1.0,step,1.0,1.0,1.448,2.1,85.688,1.259,86.947,0.6508,
3Q25,0.124,current,1.0,ramp,1.33,1.0,1.448,2.1,85.688,0.947,86.635,0.6485,
3Q25,0.124,current,1.0,step,1.33,1.0,1.448,2.1,85.688,0.947,86.635,0.6485,
3Q25,0.124,current,1.05,ramp,1.0,1.0095,2.378,2.62,85.688,2.087,87.775,0.657,
3Q25,0.124,current,1.05,step,1.0,1.05,6.141,6.74,85.688,5.607,91.295,0.6833,
3Q25,0.124,current,1.05,ramp,1.33,1.0095,2.378,2.62,85.688,1.569,87.257,0.6531,
3Q25,0.124,current,1.05,step,1.33,1.05,6.141,6.74,85.688,4.216,89.904,0.6729,
3Q25,0.124,current,1.1,ramp,1.0,1.019,3.29,2.93,85.688,2.915,88.603,0.6632,
3Q25,0.124,current,1.1,step,1.0,1.1,10.408,9.34,85.688,9.954,95.642,0.7159,
3Q25,0.124,current,1.1,ramp,1.33,1.019,3.29,2.93,85.688,2.192,87.88,0.6578,
3Q25,0.124,current,1.1,step,1.33,1.1,10.408,9.34,85.688,7.484,93.172,0.6974,
3Q25,0.124,forward,1.0,ramp,1.0,1.0,1.448,2.1,87.621,1.288,88.909,0.6655,
3Q25,0.124,forward,1.0,step,1.0,1.0,1.448,2.1,87.621,1.288,88.909,0.6655,
3Q25,0.124,forward,1.0,ramp,1.33,1.0,1.448,2.1,87.621,0.968,88.589,0.6631,
3Q25,0.124,forward,1.0,step,1.33,1.0,1.448,2.1,87.621,0.968,88.589,0.6631,
3Q25,0.124,forward,1.05,ramp,1.0,1.0095,2.378,2.62,87.621,2.134,89.755,0.6718,
3Q25,0.124,forward,1.05,step,1.0,1.05,6.141,6.74,87.621,5.733,93.354,0.6988,
3Q25,0.124,forward,1.05,ramp,1.33,1.0095,2.378,2.62,87.621,1.605,89.226,0.6679,
3Q25,0.124,forward,1.05,step,1.33,1.05,6.141,6.74,87.621,4.311,91.932,0.6881,
3Q25,0.124,forward,1.1,ramp,1.0,1.019,3.29,2.93,87.621,2.981,90.602,0.6782,
3Q25,0.124,forward,1.1,step,1.0,1.1,10.408,9.34,87.621,10.179,97.8,0.732,
3Q25,0.124,forward,1.1,ramp,1.33,1.019,3.29,2.93,87.621,2.242,89.863,0.6726,
3Q25,0.124,forward,1.1,step,1.33,1.1,10.408,9.34,87.621,7.653,95.274,0.7131,
3Q25,0.124,kernelw,1.0,ramp,1.0,1.0,1.448,2.1,85.159,1.252,86.411,0.6468,
3Q25,0.124,kernelw,1.0,step,1.0,1.0,1.448,2.1,85.159,1.252,86.411,0.6468,
3Q25,0.124,kernelw,1.0,ramp,1.33,1.0,1.448,2.1,85.159,0.941,86.1,0.6445,
3Q25,0.124,kernelw,1.0,step,1.33,1.0,1.448,2.1,85.159,0.941,86.1,0.6445,
3Q25,0.124,kernelw,1.05,ramp,1.0,1.0095,2.378,2.62,85.159,2.074,87.233,0.6529,
3Q25,0.124,kernelw,1.05,step,1.0,1.05,6.141,6.74,85.159,5.572,90.731,0.6791,
3Q25,0.124,kernelw,1.05,ramp,1.33,1.0095,2.378,2.62,85.159,1.56,86.719,0.6491,
3Q25,0.124,kernelw,1.05,step,1.33,1.05,6.141,6.74,85.159,4.19,89.349,0.6688,
3Q25,0.124,kernelw,1.1,ramp,1.0,1.019,3.29,2.93,85.159,2.897,88.056,0.6591,
3Q25,0.124,kernelw,1.1,step,1.0,1.1,10.408,9.34,85.159,9.893,95.052,0.7115,
3Q25,0.124,kernelw,1.1,ramp,1.33,1.019,3.29,2.93,85.159,2.179,87.338,0.6537,
3Q25,0.124,kernelw,1.1,step,1.33,1.1,10.408,9.34,85.159,7.438,92.597,0.6931,
3Q25,0.133,current,1.0,ramp,1.0,1.0,1.448,2.1,79.889,1.174,81.063,0.6068,
3Q25,0.133,current,1.0,step,1.0,1.0,1.448,2.1,79.889,1.174,81.063,0.6068,
3Q25,0.133,current,1.0,ramp,1.33,1.0,1.448,2.1,79.889,0.883,80.772,0.6046,
3Q25,0.133,current,1.0,step,1.33,1.0,1.448,2.1,79.889,0.883,80.772,0.6046,
3Q25,0.133,current,1.05,ramp,1.0,1.0095,2.378,2.62,79.889,1.946,81.835,0.6125,
3Q25,0.133,current,1.05,step,1.0,1.05,6.141,6.74,79.889,5.227,85.116,0.6371,
3Q25,0.133,current,1.05,ramp,1.33,1.0095,2.378,2.62,79.889,1.463,81.352,0.6089,central
3Q25,0.133,current,1.05,step,1.33,1.05,6.141,6.74,79.889,3.93,83.819,0.6274,
3Q25,0.133,current,1.1,ramp,1.0,1.019,3.29,2.93,79.889,2.718,82.607,0.6183,
3Q25,0.133,current,1.1,step,1.0,1.1,10.408,9.34,79.889,9.28,89.169,0.6674,
3Q25,0.133,current,1.1,ramp,1.33,1.019,3.29,2.93,79.889,2.044,81.933,0.6133,
3Q25,0.133,current,1.1,step,1.33,1.1,10.408,9.34,79.889,6.978,86.867,0.6502,
3Q25,0.133,forward,1.0,ramp,1.0,1.0,1.448,2.1,81.692,1.201,82.893,0.6205,
3Q25,0.133,forward,1.0,step,1.0,1.0,1.448,2.1,81.692,1.201,82.893,0.6205,
3Q25,0.133,forward,1.0,ramp,1.33,1.0,1.448,2.1,81.692,0.903,82.595,0.6182,
3Q25,0.133,forward,1.0,step,1.33,1.0,1.448,2.1,81.692,0.903,82.595,0.6182,
3Q25,0.133,forward,1.05,ramp,1.0,1.0095,2.378,2.62,81.692,1.99,83.682,0.6264,
