quarter,fee_share,adr_basis,backlog_scale_B,adr_ratio_r,b_path,dK_m_nights,dK_lag4_m_nights,b_pp,b_unpaid_pp,b_paid_pp,dK_over_N_lag4_pp,k_over_n_quarters,stays_implied_m
3Q25,0.133,forward,1.0,1.0,ramp,-42.515,-41.641,-0.712,0.978,-1.69,-34.621,0.6205,176.12
3Q25,0.133,forward,1.0,1.0,step,-42.515,-41.641,-0.712,0.978,-1.69,-34.621,0.6205,176.12
3Q25,0.133,forward,1.0,1.33,ramp,-42.813,-41.641,-0.954,0.735,-1.69,-34.864,0.6182,176.41
3Q25,0.133,forward,1.0,1.33,step,-42.813,-41.641,-0.954,0.735,-1.69,-34.864,0.6182,176.41
3Q25,0.133,forward,1.05,1.0,ramp,-41.726,-41.641,-0.069,1.621,-1.69,-33.979,0.6264,175.33
3Q25,0.133,forward,1.05,1.0,step,-38.371,-41.641,2.663,4.353,-1.69,-31.247,0.6515,171.97
3Q25,0.133,forward,1.05,1.33,ramp,-42.22,-41.641,-0.471,1.218,-1.69,-34.381,0.6227,175.82
3Q25,0.133,forward,1.05,1.33,step,-39.697,-41.641,1.583,3.273,-1.69,-32.327,0.6415,173.3
3Q25,0.133,forward,1.1,1.0,ramp,-40.937,-41.641,0.573,2.263,-1.69,-33.336,0.6323,174.54
3Q25,0.133,forward,1.1,1.0,step,-34.226,-41.641,6.038,7.728,-1.69,-27.871,0.6825,167.83
3Q25,0.133,forward,1.1,1.33,ramp,-41.626,-41.641,0.012,1.702,-1.69,-33.897,0.6271,175.23
3Q25,0.133,forward,1.1,1.33,step,-36.581,-41.641,4.121,5.81,-1.69,-29.789,0.6649,170.18
3Q25,0.133,kernelw,1.0,1.0,ramp,-43.296,-40.251,-2.48,0.95,-3.43,-35.257,0.603,176.9
3Q25,0.133,kernelw,1.0,1.0,step,-43.296,-40.251,-2.48,0.95,-3.43,-35.257,0.603,176.9
3Q25,0.133,kernelw,1.0,1.33,ramp,-43.586,-40.251,-2.716,0.714,-3.43,-35.493,0.6008,177.19
3Q25,0.133,kernelw,1.0,1.33,step,-43.586,-40.251,-2.716,0.714,-3.43,-35.493,0.6008,177.19
3Q25,0.133,kernelw,1.05,1.0,ramp,-42.529,-40.251,-1.855,1.575,-3.43,-34.633,0.6088,176.13
3Q25,0.133,kernelw,1.05,1.0,step,-39.268,-40.251,0.8,4.23,-3.43,-31.977,0.6332,172.87
3Q25,0.133,kernelw,1.05,1.33,ramp,-43.009,-40.251,-2.246,1.184,-3.43,-35.024,0.6052,176.61
3Q25,0.133,kernelw,1.05,1.33,step,-40.557,-40.251,-0.249,3.181,-3.43,-33.027,0.6235,174.16
3Q25,0.133,kernelw,1.1,1.0,ramp,-41.762,-40.251,-1.23,2.2,-3.43,-34.008,0.6145,175.36
3Q25,0.133,kernelw,1.1,1.0,step,-35.24,-40.251,4.081,7.511,-3.43,-28.697,0.6633,168.84
3Q25,0.133,kernelw,1.1,1.33,ramp,-42.432,-40.251,-1.776,1.654,-3.43,-34.554,0.6095,176.03
3Q25,0.133,kernelw,1.1,1.33,step,-37.528,-40.251,2.217,5.647,-3.43,-30.56,0.6462,171.13
3Q25,0.151,current,1.0,1.0,ramp,-37.04,-35.328,-1.394,0.842,-2.236,-30.163,0.5344,170.64
3Q25,0.151,current,1.0,1.0,step,-37.04,-35.328,-1.394,0.842,-2.236,-30.163,0.5344,170.64
3Q25,0.151,current,1.0,1.33,ramp,-37.296,-35.328,-1.603,0.634,-2.236,-30.371,0.5325,170.9
3Q25,0.151,current,1.0,1.33,step,-37.296,-35.328,-1.603,0.634,-2.236,-30.371,0.5325,170.9
3Q25,0.151,current,1.05,1.0,ramp,-36.36,-35.328,-0.84,1.396,-2.236,-29.609,0.5395,169.96
3Q25,0.151,current,1.05,1.0,step,-33.47,-35.328,1.513,3.749,-2.236,-27.256,0.5612,167.07
3Q25,0.151,current,1.05,1.33,ramp,-36.785,-35.328,-1.186,1.05,-2.236,-29.955,0.5363,170.38
3Q25,0.151,current,1.05,1.33,step,-34.612,-35.328,0.583,2.819,-2.236,-28.186,0.5526,168.21
3Q25,0.151,current,1.1,1.0,ramp,-35.68,-35.328,-0.287,1.95,-2.236,-29.055,0.5446,169.28
3Q25,0.151,current,1.1,1.0,step,-29.9,-35.328,4.42,6.656,-2.236,-24.349,0.5879,163.5
3Q25,0.151,current,1.1,1.33,ramp,-36.274,-35.328,-0.77,1.466,-2.236,-29.539,0.5402,169.87
3Q25,0.151,current,1.1,1.33,step,-31.928,-35.328,2.769,5.005,-2.236,-26.0,0.5727,165.53
3Q25,0.151,forward,1.0,1.0,ramp,-37.448,-36.677,-0.628,0.861,-1.489,-30.495,0.5465,171.05
3Q25,0.151,forward,1.0,1.0,step,-37.448,-36.677,-0.628,0.861,-1.489,-30.495,0.5465,171.05
3Q25,0.151,forward,1.0,1.33,ramp,-37.71,-36.677,-0.841,0.647,-1.489,-30.708,0.5445,171.31
3Q25,0.151,forward,1.0,1.33,step,-37.71,-36.677,-0.841,0.647,-1.489,-30.708,0.5445,171.31
3Q25,0.151,forward,1.05,1.0,ramp,-36.752,-36.677,-0.061,1.428,-1.489,-29.928,0.5517,170.35
3Q25,0.151,forward,1.05,1.0,step,-33.797,-36.677,2.345,3.834,-1.489,-27.522,0.5738,167.4
3Q25,0.151,forward,1.05,1.33,ramp,-37.187,-36.677,-0.415,1.073,-1.489,-30.283,0.5484,170.79
3Q25,0.151,forward,1.05,1.33,step,-34.965,-36.677,1.394,2.883,-1.489,-28.473,0.5651,168.56
3Q25,0.151,forward,1.1,1.0,ramp,-36.057,-36.677,0.505,1.993,-1.489,-29.362,0.5569,169.66
3Q25,0.151,forward,1.1,1.0,step,-30.146,-36.677,5.318,6.807,-1.489,-24.549,0.6011,163.75
3Q25,0.151,forward,1.1,1.33,ramp,-36.664,-36.677,0.011,1.499,-1.489,-29.857,0.5524,170.26
3Q25,0.151,forward,1.1,1.33,step,-32.22,-36.677,3.629,5.118,-1.489,-26.238,0.5856,165.82
3Q25,0.151,kernelw,1.0,1.0,ramp,-38.134,-35.453,-2.183,0.837,-3.02,-31.054,0.5311,171.73
3Q25,0.151,kernelw,1.0,1.0,step,-38.134,-35.453,-2.183,0.837,-3.02,-31.054,0.5311,171.73
3Q25,0.151,kernelw,1.0,1.33,ramp,-38.389,-35.453,-2.391,0.629,-3.02,-31.261,0.5292,171.99
3Q25,0.151,kernelw,1.0,1.33,step,-38.389,-35.453,-2.391,0.629,-3.02,-31.261,0.5292,171.99
3Q25,0.151,kernelw,1.05,1.0,ramp,-37.458,-35.453,-1.633,1.388,-3.02,-30.503,0.5362,171.06
3Q25,0.151,kernelw,1.05,1.0,step,-34.586,-35.453,0.706,3.726,-3.02,-28.164,0.5577,168.19
3Q25,0.151,kernelw,1.05,1.33,ramp,-37.881,-35.453,-1.977,1.043,-3.02,-30.848,0.533,171.48
3Q25,0.151,kernelw,1.05,1.33,step,-35.722,-35.453,-0.219,2.801,-3.02,-29.09,0.5492,169.32
3Q25,0.151,kernelw,1.1,1.0,ramp,-36.783,-35.453,-1.083,1.937,-3.02,-29.954,0.5413,170.38
3Q25,0.151,kernelw,1.1,1.0,step,-31.038,-35.453,3.595,6.616,-3.02,-25.275,0.5843,164.64
3Q25,0.151,kernelw,1.1,1.33,ramp,-37.373,-35.453,-1.564,1.457,-3.02,-30.434,0.5368,170.97
3Q25,0.151,kernelw,1.1,1.33,step,-33.054,-35.453,1.954,4.974,-3.02,-26.917,0.5692,166.65
3Q25,0.155,current,1.0,1.0,ramp,-36.084,-34.416,-1.358,0.82,-2.178,-29.384,0.5206,169.68
3Q25,0.155,current,1.0,1.0,step,-36.084,-34.416,-1.358,0.82,-2.178,-29.384,0.5206,169.68
3Q25,0.155,current,1.0,1.33,ramp,-36.334,-34.416,-1.562,0.616,-2.178,-29.588,0.5188,169.93
3Q25,0.155,current,1.0,1.33,step,-36.334,-34.416,-1.562,0.616,-2.178,-29.588,0.5188,169.93
3Q25,0.155,current,1.05,1.0,ramp,-35.421,-34.416,-0.818,1.36,-2.178,-28.844,0.5256,169.02
3Q25,0.155,current,1.05,1.0,step,-32.606,-34.416,1.474,3.652,-2.178,-26.552,0.5467,166.21
3Q25,0.155,current,1.05,1.33,ramp,-35.835,-34.416,-1.156,1.023,-2.178,-29.182,0.5225,169.44
3Q25,0.155,current,1.05,1.33,step,-33.719,-34.416,0.568,2.746,-2.178,-27.458,0.5383,167.32
3Q25,0.155,current,1.1,1.0,ramp,-34.759,-34.416,-0.279,1.899,-2.178,-28.305,0.5306,168.36
3Q25,0.155,current,1.1,1.0,step,-29.128,-34.416,4.306,6.485,-2.178,-23.72,0.5727,162.73
3Q25,0.155,current,1.1,1.33,ramp,-35.337,-34.416,-0.75,1.428,-2.178,-28.776,0.5262,168.94
3Q25,0.155,current,1.1,1.33,step,-31.104,-34.416,2.697,4.875,-2.178,-25.329,0.5579,164.7
3Q25,0.155,forward,1.0,1.0,ramp,-36.481,-35.73,-0.612,0.839,-1.45,-29.708,0.5324,170.08
3Q25,0.155,forward,1.0,1.0,step,-36.481,-35.73,-0.612,0.839,-1.45,-29.708,0.5324,170.08
3Q25,0.155,forward,1.0,1.33,ramp,-36.736,-35.73,-0.819,0.631,-1.45,-29.915,0.5305,170.34
3Q25,0.155,forward,1.0,1.33,step,-36.736,-35.73,-0.819,0.631,-1.45,-29.915,0.5305,170.34
3Q25,0.155,forward,1.05,1.0,ramp,-35.803,-35.73,-0.059,1.391,-1.45,-29.156,0.5375,169.4
3Q25,0.155,forward,1.05,1.0,step,-32.924,-35.73,2.285,3.735,-1.45,-26.811,0.559,166.52
3Q25,0.155,forward,1.05,1.33,ramp,-36.227,-35.73,-0.405,1.046,-1.45,-29.501,0.5343,169.83
3Q25,0.155,forward,1.05,1.33,step,-34.062,-35.73,1.358,2.809,-1.45,-27.738,0.5505,167.66
3Q25,0.155,forward,1.1,1.0,ramp,-35.126,-35.73,0.492,1.942,-1.45,-28.604,0.5425,168.73
3Q25,0.155,forward,1.1,1.0,step,-29.368,-35.73,5.181,6.631,-1.45,-23.915,0.5856,162.97
3Q25,0.155,forward,1.1,1.33,ramp,-35.718,-35.73,0.01,1.46,-1.45,-29.086,0.5381,169.32
3Q25,0.155,forward,1.1,1.33,step,-31.389,-35.73,3.535,4.985,-1.45,-25.561,0.5705,164.99
3Q25,0.155,kernelw,1.0,1.0,ramp,-37.151,-34.538,-2.128,0.815,-2.943,-30.253,0.5174,170.75
3Q25,0.155,kernelw,1.0,1.0,step,-37.151,-34.538,-2.128,0.815,-2.943,-30.253,0.5174,170.75
3Q25,0.155,kernelw,1.0,1.33,ramp,-37.399,-34.538,-2.33,0.613,-2.943,-30.455,0.5156,171.0
3Q25,0.155,kernelw,1.0,1.33,step,-37.399,-34.538,-2.33,0.613,-2.943,-30.455,0.5156,171.0
3Q25,0.155,kernelw,1.05,1.0,ramp,-36.492,-34.538,-1.591,1.352,-2.943,-29.717,0.5224,170.09
3Q25,0.155,kernelw,1.05,1.0,step,-33.694,-34.538,0.687,3.63,-2.943,-27.438,0.5433,167.29
3Q25,0.155,kernelw,1.05,1.33,ramp,-36.904,-34.538,-1.927,1.016,-2.943,-30.052,0.5193,170.5
3Q25,0.155,kernelw,1.05,1.33,step,-34.8,-34.538,-0.213,2.73,-2.943,-28.339,0.535,168.4
3Q25,0.155,kernelw,1.1,1.0,ramp,-35.834,-34.538,-1.055,1.888,-2.943,-29.181,0.5273,169.43
3Q25,0.155,kernelw,1.1,1.0,step,-30.238,-34.538,3.502,6.445,-2.943,-24.624,0.5692,163.84
3Q25,0.155,kernelw,1.1,1.33,ramp,-36.409,-34.538,-1.524,1.419,-2.943,-29.649,0.523,170.01
3Q25,0.155,kernelw,1.1,1.33,step,-32.202,-34.538,1.902,4.845,-2.943,-26.223,0.5545,165.8
4Q25,0.124,current,1.0,1.0,ramp,1.85,0.755,0.986,3.265,-2.278,1.667,0.7284,120.05
4Q25,0.124,current,1.0,1.0,step,1.85,0.755,0.986,3.265,-2.278,1.667,0.7284,120.05
4Q25,0.124,current,1.0,1.33,ramp,0.951,0.755,0.177,2.455,-2.278,0.857,0.7185,120.95
4Q25,0.124,current,1.0,1.33,step,0.951,0.755,0.177,2.455,-2.278,0.857,0.7185,120.95
4Q25,0.124,current,1.05,1.0,ramp,2.925,0.755,1.955,4.233,-2.278,2.635,0.7441,118.98
4Q25,0.124,current,1.05,1.0,step,1.942,0.755,1.069,3.348,-2.278,1.75,0.7649,119.96
4Q25,0.124,current,1.05,1.33,ramp,1.759,0.755,0.905,3.183,-2.278,1.585,0.7302,120.14
4Q25,0.124,current,1.05,1.33,step,1.02,0.755,0.239,2.517,-2.278,0.919,0.7459,120.88
4Q25,0.124,current,1.1,1.0,ramp,4.0,0.755,2.923,5.202,-2.278,3.604,0.7597,117.9
4Q25,0.124,current,1.1,1.0,step,2.035,0.755,1.153,3.432,-2.278,1.833,0.8013,119.86
4Q25,0.124,current,1.1,1.33,ramp,2.567,0.755,1.632,3.911,-2.278,2.313,0.742,119.33
4Q25,0.124,current,1.1,1.33,step,1.09,0.755,0.302,2.58,-2.278,0.982,0.7733,120.81
4Q25,0.124,forward,1.0,1.0,ramp,-9.29,-8.445,-0.761,2.784,-3.545,-8.369,0.6532,131.19
4Q25,0.124,forward,1.0,1.0,step,-9.29,-8.445,-0.761,2.784,-3.545,-8.369,0.6532,131.19
4Q25,0.124,forward,1.0,1.33,ramp,-10.056,-8.445,-1.451,2.094,-3.545,-9.059,0.6442,131.96
4Q25,0.124,forward,1.0,1.33,step,-10.056,-8.445,-1.451,2.094,-3.545,-9.059,0.6442,131.96
4Q25,0.124,forward,1.05,1.0,ramp,-8.429,-8.445,0.014,3.559,-3.545,-7.594,0.6672,130.33
4Q25,0.124,forward,1.05,1.0,step,-9.754,-8.445,-1.179,2.366,-3.545,-8.787,0.6858,131.65
4Q25,0.124,forward,1.05,1.33,ramp,-9.41,-8.445,-0.869,2.676,-3.545,-8.477,0.6548,131.31
4Q25,0.124,forward,1.05,1.33,step,-10.406,-8.445,-1.767,1.778,-3.545,-9.375,0.6688,132.31
4Q25,0.124,forward,1.1,1.0,ramp,-7.57,-8.445,0.788,4.333,-3.545,-6.82,0.6811,129.47
4Q25,0.124,forward,1.1,1.0,step,-10.219,-8.445,-1.598,1.947,-3.545,-9.206,0.7185,132.12
4Q25,0.124,forward,1.1,1.33,ramp,-8.764,-8.445,-0.287,3.258,-3.545,-7.895,0.6653,130.66
4Q25,0.124,forward,1.1,1.33,step,-10.755,-8.445,-2.081,1.464,-3.545,-9.689,0.6933,132.66
4Q25,0.124,kernelw,1.0,1.0,ramp,1.724,0.777,0.853,3.239,-2.386,1.553,0.723,120.18
4Q25,0.124,kernelw,1.0,1.0,step,1.724,0.777,0.853,3.239,-2.386,1.553,0.723,120.18
4Q25,0.124,kernelw,1.0,1.33,ramp,0.832,0.777,0.05,2.435,-2.386,0.75,0.7131,121.07
4Q25,0.124,kernelw,1.0,1.33,step,0.832,0.777,0.05,2.435,-2.386,0.75,0.7131,121.07
4Q25,0.124,kernelw,1.05,1.0,ramp,2.79,0.777,1.814,4.199,-2.386,2.514,0.7385,119.11
4Q25,0.124,kernelw,1.05,1.0,step,1.81,0.777,0.931,3.316,-2.386,1.631,0.7592,120.09
4Q25,0.124,kernelw,1.05,1.33,ramp,1.633,0.777,0.771,3.157,-2.386,1.471,0.7248,120.27
4Q25,0.124,kernelw,1.05,1.33,step,0.896,0.777,0.107,2.493,-2.386,0.807,0.7403,121.0
4Q25,0.124,kernelw,1.1,1.0,ramp,3.856,0.777,2.774,5.159,-2.386,3.474,0.754,118.04
4Q25,0.124,kernelw,1.1,1.0,step,1.896,0.777,1.008,3.394,-2.386,1.708,0.7953,120.0
4Q25,0.124,kernelw,1.1,1.33,ramp,2.434,0.777,1.493,3.878,-2.386,2.193,0.7364,119.47
4Q25,0.124,kernelw,1.1,1.33,step,0.962,0.777,0.167,2.552,-2.386,0.867,0.7675,120.94
4Q25,0.133,current,1.0,1.0,ramp,1.726,0.704,0.921,3.044,-2.123,1.555,0.6792,120.17
4Q25,0.133,current,1.0,1.0,step,1.726,0.704,0.921,3.044,-2.123,1.555,0.6792,120.17
4Q25,0.133,current,1.0,1.33,ramp,0.887,0.704,0.165,2.288,-2.123,0.799,0.6699,121.01
4Q25,0.133,current,1.0,1.33,step,0.887,0.704,0.165,2.288,-2.123,0.799,0.6699,121.01
4Q25,0.133,current,1.05,1.0,ramp,2.728,0.704,1.823,3.947,-2.123,2.458,0.6937,119.17
4Q25,0.133,current,1.05,1.0,step,1.812,0.704,0.998,3.122,-2.123,1.632,0.7131,120.09
4Q25,0.133,current,1.05,1.33,ramp,1.641,0.704,0.844,2.968,-2.123,1.478,0.6808,120.26
4Q25,0.133,current,1.05,1.33,step,0.952,0.704,0.223,2.347,-2.123,0.858,0.6954,120.95
4Q25,0.133,current,1.1,1.0,ramp,3.73,0.704,2.726,4.85,-2.123,3.36,0.7083,118.17
4Q25,0.133,current,1.1,1.0,step,1.899,0.704,1.077,3.2,-2.123,1.711,0.7471,120.0
4Q25,0.133,current,1.1,1.33,ramp,2.394,0.704,1.523,3.646,-2.123,2.157,0.6918,119.51
4Q25,0.133,current,1.1,1.33,step,1.017,0.704,0.282,2.405,-2.123,0.916,0.721,120.88
4Q25,0.133,forward,1.0,1.0,ramp,-8.662,-7.873,-0.711,2.595,-3.306,-7.804,0.6089,130.56
4Q25,0.133,forward,1.0,1.0,step,-8.662,-7.873,-0.711,2.595,-3.306,-7.804,0.6089,130.56
4Q25,0.133,forward,1.0,1.33,ramp,-9.377,-7.873,-1.355,1.951,-3.306,-8.448,0.6006,131.28
4Q25,0.133,forward,1.0,1.33,step,-9.377,-7.873,-1.355,1.951,-3.306,-8.448,0.6006,131.28
4Q25,0.133,forward,1.05,1.0,ramp,-7.86,-7.873,0.012,3.318,-3.306,-7.081,0.622,129.76
4Q25,0.133,forward,1.05,1.0,step,-9.094,-7.873,-1.1,2.206,-3.306,-8.193,0.6394,130.99
4Q25,0.133,forward,1.05,1.33,ramp,-8.774,-7.873,-0.812,2.495,-3.306,-7.905,0.6105,130.67
4Q25,0.133,forward,1.05,1.33,step,-9.702,-7.873,-1.648,1.659,-3.306,-8.741,0.6235,131.6
4Q25,0.133,forward,1.1,1.0,ramp,-7.059,-7.873,0.733,4.04,-3.306,-6.359,0.635,128.96
4Q25,0.133,forward,1.1,1.0,step,-9.528,-7.873,-1.491,1.815,-3.306,-8.584,0.6698,131.43
4Q25,0.133,forward,1.1,1.33,ramp,-8.172,-7.873,-0.269,3.037,-3.306,-7.362,0.6203,130.07
4Q25,0.133,forward,1.1,1.33,step,-10.027,-7.873,-1.941,1.366,-3.306,-9.033,0.6464,131.93
4Q25,0.133,kernelw,1.0,1.0,ramp,1.608,0.724,0.796,3.02,-2.223,1.449,0.6741,120.29
4Q25,0.133,kernelw,1.0,1.0,step,1.608,0.724,0.796,3.02,-2.223,1.449,0.6741,120.29
4Q25,0.133,kernelw,1.0,1.33,ramp,0.777,0.724,0.048,2.271,-2.223,0.7,0.6649,121.12
4Q25,0.133,kernelw,1.0,1.33,step,0.777,0.724,0.048,2.271,-2.223,0.7,0.6649,121.12
4Q25,0.133,kernelw,1.05,1.0,ramp,2.602,0.724,1.692,3.915,-2.223,2.344,0.6885,119.3
4Q25,0.133,kernelw,1.05,1.0,step,1.688,0.724,0.868,3.092,-2.223,1.521,0.7078,120.21
4Q25,0.133,kernelw,1.05,1.33,ramp,1.523,0.724,0.72,2.943,-2.223,1.372,0.6757,120.38
4Q25,0.133,kernelw,1.05,1.33,step,0.837,0.724,0.102,2.325,-2.223,0.754,0.6902,121.06
4Q25,0.133,kernelw,1.1,1.0,ramp,3.595,0.724,2.586,4.81,-2.223,3.239,0.703,118.31
4Q25,0.133,kernelw,1.1,1.0,step,1.769,0.724,0.941,3.165,-2.223,1.594,0.7415,120.13
4Q25,0.133,kernelw,1.1,1.33,ramp,2.27,0.724,1.393,3.616,-2.223,2.045,0.6866,119.63
4Q25,0.133,kernelw,1.1,1.33,step,0.897,0.724,0.156,2.379,-2.223,0.808,0.7156,121.0
4Q25,0.151,current,1.0,1.0,ramp,1.52,0.619,0.812,2.681,-1.869,1.369,0.5982,120.38
4Q25,0.151,current,1.0,1.0,step,1.52,0.619,0.812,2.681,-1.869,1.369,0.5982,120.38
4Q25,0.151,current,1.0,1.33,ramp,0.781,0.619,0.146,2.015,-1.869,0.704,0.59,121.12
4Q25,0.151,current,1.0,1.33,step,0.781,0.619,0.146,2.015,-1.869,0.704,0.59,121.12
4Q25,0.151,current,1.05,1.0,ramp,2.403,0.619,1.607,3.477,-1.869,2.165,0.611,119.5
4Q25,0.151,current,1.05,1.0,step,1.596,0.619,0.88,2.75,-1.869,1.438,0.6281,120.3
4Q25,0.151,current,1.05,1.33,ramp,1.445,0.619,0.744,2.614,-1.869,1.302,0.5997,120.46
4Q25,0.151,current,1.05,1.33,step,0.838,0.619,0.197,2.067,-1.869,0.755,0.6125,121.06
4Q25,0.151,current,1.1,1.0,ramp,3.285,0.619,2.402,4.271,-1.869,2.959,0.6238,118.62
4Q25,0.151,current,1.1,1.0,step,1.672,0.619,0.949,2.818,-1.869,1.506,0.658,120.23
4Q25,0.151,current,1.1,1.33,ramp,2.109,0.619,1.342,3.212,-1.869,1.9,0.6093,119.79
4Q25,0.151,current,1.1,1.33,step,0.896,0.619,0.25,2.119,-1.869,0.807,0.635,121.0
4Q25,0.151,forward,1.0,1.0,ramp,-7.628,-6.934,-0.625,2.287,-2.913,-6.872,0.5364,129.53
4Q25,0.151,forward,1.0,1.0,step,-7.628,-6.934,-0.625,2.287,-2.913,-6.872,0.5364,129.53
4Q25,0.151,forward,1.0,1.33,ramp,-8.259,-6.934,-1.194,1.719,-2.913,-7.441,0.529,130.16
4Q25,0.151,forward,1.0,1.33,step,-8.259,-6.934,-1.194,1.719,-2.913,-7.441,0.529,130.16
4Q25,0.151,forward,1.05,1.0,ramp,-6.923,-6.934,0.01,2.923,-2.913,-6.237,0.5479,128.82
4Q25,0.151,forward,1.05,1.0,step,-8.01,-6.934,-0.969,1.943,-2.913,-7.216,0.5632,129.91
4Q25,0.151,forward,1.05,1.33,ramp,-7.728,-6.934,-0.715,2.197,-2.913,-6.962,0.5377,129.63
4Q25,0.151,forward,1.05,1.33,step,-8.546,-6.934,-1.452,1.46,-2.913,-7.699,0.5492,130.45
4Q25,0.151,forward,1.1,1.0,ramp,-6.217,-6.934,0.646,3.559,-2.913,-5.601,0.5594,128.12
4Q25,0.151,forward,1.1,1.0,step,-8.392,-6.934,-1.314,1.599,-2.913,-7.56,0.59,130.29
4Q25,0.151,forward,1.1,1.33,ramp,-7.198,-6.934,-0.238,2.675,-2.913,-6.485,0.5463,129.1
4Q25,0.151,forward,1.1,1.33,step,-8.833,-6.934,-1.711,1.202,-2.913,-7.958,0.5694,130.73
4Q25,0.151,kernelw,1.0,1.0,ramp,1.415,0.637,0.701,2.659,-1.959,1.275,0.5937,120.48
4Q25,0.151,kernelw,1.0,1.0,step,1.415,0.637,0.701,2.659,-1.959,1.275,0.5937,120.48
4Q25,0.151,kernelw,1.0,1.33,ramp,0.683,0.637,0.041,2.0,-1.959,0.615,0.5856,121.22
4Q25,0.151,kernelw,1.0,1.33,step,0.683,0.637,0.041,2.0,-1.959,0.615,0.5856,121.22
4Q25,0.151,kernelw,1.05,1.0,ramp,2.29,0.637,1.489,3.448,-1.959,2.063,0.6064,119.61
4Q25,0.151,kernelw,1.05,1.0,step,1.486,0.637,0.765,2.723,-1.959,1.339,0.6234,120.41
4Q25,0.151,kernelw,1.05,1.33,ramp,1.341,0.637,0.634,2.593,-1.959,1.208,0.5952,120.56
4Q25,0.151,kernelw,1.05,1.33,step,0.736,0.637,0.089,2.048,-1.959,0.663,0.6079,121.16
4Q25,0.151,kernelw,1.1,1.0,ramp,3.166,0.637,2.278,4.237,-1.959,2.852,0.6192,118.73
4Q25,0.151,kernelw,1.1,1.0,step,1.557,0.637,0.829,2.787,-1.959,1.403,0.6531,120.34
4Q25,0.151,kernelw,1.1,1.33,ramp,1.999,0.637,1.227,3.186,-1.959,1.801,0.6048,119.9
4Q25,0.151,kernelw,1.1,1.33,step,0.789,0.637,0.137,2.095,-1.959,0.711,0.6303,121.11
4Q25,0.155,current,1.0,1.0,ramp,1.481,0.604,0.79,2.613,-1.823,1.334,0.5828,120.42
4Q25,0.155,current,1.0,1.0,step,1.481,0.604,0.79,2.613,-1.823,1.334,0.5828,120.42
4Q25,0.155,current,1.0,1.33,ramp,0.761,0.604,0.141,1.964,-1.823,0.686,0.5748,121.14
4Q25,0.155,current,1.0,1.33,step,0.761,0.604,0.141,1.964,-1.823,0.686,0.5748,121.14
4Q25,0.155,current,1.05,1.0,ramp,2.34,0.604,1.564,3.386,-1.823,2.108,0.5952,119.56
4Q25,0.155,current,1.05,1.0,step,1.554,0.604,0.856,2.678,-1.823,1.4,0.6119,120.35
4Q25,0.155,current,1.05,1.33,ramp,1.407,0.604,0.723,2.546,-1.823,1.268,0.5842,120.49
4Q25,0.155,current,1.05,1.33,step,0.817,0.604,0.192,2.014,-1.823,0.736,0.5967,121.08
4Q25,0.155,current,1.1,1.0,ramp,3.2,0.604,2.339,4.161,-1.823,2.883,0.6077,118.7
4Q25,0.155,current,1.1,1.0,step,1.628,0.604,0.923,2.745,-1.823,1.467,0.641,120.27
4Q25,0.155,current,1.1,1.33,ramp,2.053,0.604,1.305,3.128,-1.823,1.85,0.5936,119.85
4Q25,0.155,current,1.1,1.33,step,0.872,0.604,0.241,2.064,-1.823,0.786,0.6186,121.03
4Q25,0.155,forward,1.0,1.0,ramp,-7.432,-6.756,-0.609,2.228,-2.837,-6.695,0.5225,129.33
4Q25,0.155,forward,1.0,1.0,step,-7.432,-6.756,-0.609,2.228,-2.837,-6.695,0.5225,129.33
4Q25,0.155,forward,1.0,1.33,ramp,-8.046,-6.756,-1.162,1.675,-2.837,-7.249,0.5154,129.95
4Q25,0.155,forward,1.0,1.33,step,-8.046,-6.756,-1.162,1.675,-2.837,-7.249,0.5154,129.95
4Q25,0.155,forward,1.05,1.0,ramp,-6.745,-6.756,0.01,2.847,-2.837,-6.077,0.5337,128.65
4Q25,0.155,forward,1.05,1.0,step,-7.805,-6.756,-0.945,1.892,-2.837,-7.032,0.5486,129.7
4Q25,0.155,forward,1.05,1.33,ramp,-7.529,-6.756,-0.696,2.141,-2.837,-6.783,0.5238,129.43
4Q25,0.155,forward,1.05,1.33,step,-8.326,-6.756,-1.414,1.423,-2.837,-7.501,0.535,130.23
4Q25,0.155,forward,1.1,1.0,ramp,-6.057,-6.756,0.63,3.467,-2.837,-5.457,0.5449,127.96
4Q25,0.155,forward,1.1,1.0,step,-8.176,-6.756,-1.279,1.558,-2.837,-7.366,0.5748,130.08
4Q25,0.155,forward,1.1,1.33,ramp,-7.012,-6.756,-0.231,2.606,-2.837,-6.317,0.5322,128.91
4Q25,0.155,forward,1.1,1.33,step,-8.604,-6.756,-1.665,1.172,-2.837,-7.751,0.5547,130.5
4Q25,0.155,kernelw,1.0,1.0,ramp,1.379,0.621,0.683,2.591,-1.908,1.242,0.5784,120.52
4Q25,0.155,kernelw,1.0,1.0,step,1.379,0.621,0.683,2.591,-1.908,1.242,0.5784,120.52
4Q25,0.155,kernelw,1.0,1.33,ramp,0.665,0.621,0.04,1.948,-1.908,0.599,0.5705,121.23
4Q25,0.155,kernelw,1.0,1.33,step,0.665,0.621,0.04,1.948,-1.908,0.599,0.5705,121.23
4Q25,0.155,kernelw,1.05,1.0,ramp,2.231,0.621,1.45,3.359,-1.908,2.01,0.5908,119.67
